,FIPS,stay at home,>50 gatherings,>500 gatherings,public schools,restaurant dine-in,entertainment/gym,federal guidelines,foreign travel ban,Score,TCI+,Jobs+,Trips/Week+,Routes,Transit Shed,Transit
1778,34023,737505.0,737500.0,737500.0,737502.0,737500.0,737500.0,737500.0,737495.0,4.1,3.0,58041,505,4,15,9
1779,34025,737505.0,737500.0,737500.0,737502.0,737500.0,737500.0,737500.0,737495.0,3.3,2.4,19931,320,2,10,8
1780,34027,737505.0,737500.0,737500.0,737502.0,737500.0,737500.0,737500.0,737495.0,2.7,1.9,37102,195,2,10,5
1781,34029,737505.0,737500.0,737500.0,737502.0,737500.0,737500.0,737500.0,737495.0,1.6,0.8,13032,178,1,7,1
1782,34031,737505.0,737500.0,737500.0,737502.0,737500.0,737500.0,737500.0,737495.0,6.0,5.6,153217,1317,6,38,9
1783,34033,737505.0,737500.0,737500.0,737502.0,737500.0,737500.0,737500.0,737495.0,1.8,1.0,5664,150,1,6,1
1784,34035,737505.0,737500.0,737500.0,737502.0,737500.0,737500.0,737500.0,737495.0,2.3,1.3,27474,224,3,8,5
1785,34037,737505.0,737500.0,737500.0,737502.0,737500.0,737500.0,737500.0,737495.0,0.7,0.3,1548,49,1,1,1
1786,34039,737505.0,737500.0,737500.0,737502.0,737500.0,737500.0,737500.0,737495.0,6.4,6.0,154307,1042,5,30,12
1787,34041,737505.0,737500.0,737500.0,737502.0,737500.0,737500.0,737500.0,737495.0,1.5,0.7,5287,96,1,3,1
1788,35001,737508.0,737502.0,737502.0,737500.0,737502.0,737502.0,737500.0,737495.0,4.5,2.9,105638,804,5,30,1
1789,35003,737508.0,737502.0,737502.0,737500.0,737502.0,737502.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
1790,35005,737508.0,737502.0,737502.0,737500.0,737502.0,737502.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
1791,35006,737508.0,737502.0,737502.0,737500.0,737502.0,737502.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
1792,35007,737508.0,737502.0,737502.0,737500.0,737502.0,737502.0,737500.0,737495.0,0.4,0.3,0,2,0,0,0
1793,35009,737508.0,737502.0,737502.0,737500.0,737502.0,737502.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
1794,35011,737508.0,737502.0,737502.0,737500.0,737502.0,737502.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
1795,35013,737508.0,737502.0,737502.0,737500.0,737502.0,737502.0,737500.0,737495.0,1.8,0.9,20183,186,2,8,0
1796,35015,737508.0,737502.0,737502.0,737500.0,737502.0,737502.0,737500.0,737495.0,0.8,0.0,2005,38,1,1,0
1797,35017,737508.0,737502.0,737502.0,737500.0,737502.0,737502.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
1798,35019,737508.0,737502.0,737502.0,737500.0,737502.0,737502.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
1799,35021,737508.0,737502.0,737502.0,737500.0,737502.0,737502.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
1800,35023,737508.0,737502.0,737502.0,737500.0,737502.0,737502.0,737500.0,737495.0,0.8,0.6,0,5,0,0,0
1801,35025,737508.0,737502.0,737502.0,737500.0,737502.0,737502.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
1802,35027,737508.0,737502.0,737502.0,737500.0,737502.0,737502.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
1803,35028,737508.0,737502.0,737502.0,737500.0,737502.0,737502.0,737500.0,737495.0,0.6,0.3,10430,76,1,5,3
1804,35029,737508.0,737502.0,737502.0,737500.0,737502.0,737502.0,737500.0,737495.0,0.3,0.2,0,2,0,0,0
1805,35031,737508.0,737502.0,737502.0,737500.0,737502.0,737502.0,737500.0,737495.0,0.4,0.1,1095,18,1,1,0
1806,35033,737508.0,737502.0,737502.0,737500.0,737502.0,737502.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
1807,35035,737508.0,737502.0,737502.0,737500.0,737502.0,737502.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
1808,35037,737508.0,737502.0,737502.0,737500.0,737502.0,737502.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
1809,35039,737508.0,737502.0,737502.0,737500.0,737502.0,737502.0,737500.0,737495.0,1.5,0.5,8390,266,3,8,1
1810,35041,737508.0,737502.0,737502.0,737500.0,737502.0,737502.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
1811,35043,737508.0,737502.0,737502.0,737500.0,737502.0,737502.0,737500.0,737495.0,0.9,0.5,5330,49,1,3,1
1812,35045,737508.0,737502.0,737502.0,737500.0,737502.0,737502.0,737500.0,737495.0,1.0,0.5,5557,63,2,3,0
1813,35047,737508.0,737502.0,737502.0,737500.0,737502.0,737502.0,737500.0,737495.0,0.5,0.2,9121,15,0,2,0
1814,35049,737508.0,737502.0,737502.0,737500.0,737502.0,737502.0,737500.0,737495.0,3.3,2.2,28389,538,5,12,1
1815,35051,737508.0,737502.0,737502.0,737500.0,737502.0,737502.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
1816,35053,737508.0,737502.0,737502.0,737500.0,737502.0,737502.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
1817,35055,737508.0,737502.0,737502.0,737500.0,737502.0,737502.0,737500.0,737495.0,1.5,0.4,4195,311,3,6,0
1818,35057,737508.0,737502.0,737502.0,737500.0,737502.0,737502.0,737500.0,737495.0,0.1,0.0,21,3,0,0,0
1819,35059,737508.0,737502.0,737502.0,737500.0,737502.0,737502.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
1820,35061,737508.0,737502.0,737502.0,737500.0,737502.0,737502.0,737500.0,737495.0,0.8,0.5,1005,30,1,1,0
1821,36001,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0,5.3,4.3,95883,2218,8,21,6
1822,36003,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0,0.1,0.0,248,4,0,0,0
1823,36005,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0,9.7,29.5,879842,12585,14,37,62
1824,36007,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0,2.9,1.8,40213,300,3,16,3
1825,36009,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0,0.0,0.0,2,1,0,0,0
1826,36011,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0,1.8,1.6,9721,186,2,12,1
1827,36013,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0,1.6,0.8,8911,108,3,6,0
1828,36015,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0,0.1,0.0,215,2,0,0,2
1829,36017,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
1830,36019,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0,0.3,0.1,2,24,0,0,0
1831,36021,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0,0.3,0.2,21,8,0,0,2
1832,36023,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
1833,36025,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0,0.0,0.0,7,2,0,0,1
1834,36027,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0,2.0,1.5,12202,196,2,5,5
1835,36029,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0,4.3,3.8,84023,892,4,23,3
1836,36031,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0,0.1,0.1,44,6,0,0,0
1837,36033,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
1838,36035,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0,0.8,0.0,1943,35,1,1,0
1839,36037,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
1840,36039,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0,0.0,0.0,0,0,0,0,1
1841,36041,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
1842,36043,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0,0.1,0.0,875,9,0,0,1
1843,36045,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
1844,36047,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0,9.7,34.5,1216216,12632,13,41,64
1845,36049,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
1846,36051,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0,0.9,0.3,2329,85,2,2,0
1847,36053,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
1848,36055,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0,3.5,2.3,87248,558,4,22,3
1849,36057,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0,0.4,0.1,1013,8,1,0,1
1850,36059,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0,5.9,5.5,139112,1101,5,28,17
1851,36061,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0,9.9,52.6,2599093,22918,41,50,63
1852,36063,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0,2.2,1.4,12564,218,1,6,0
1853,36065,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0,2.5,2.2,19992,279,3,8,1
1854,36067,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0,3.3,2.9,77703,417,4,24,3
1855,36069,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0,0.1,0.0,1452,5,0,0,0
1856,36071,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0,0.9,0.3,2620,82,1,2,5
1857,36073,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
1858,36075,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0,0.3,0.1,8318,6,0,9,0
1859,36077,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0,0.0,0.0,0,0,0,0,2
1860,36079,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0,1.4,1.0,5075,142,1,3,8
1861,36081,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0,9.4,23.8,864524,8911,13,41,53
1862,36083,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0,3.5,2.2,38859,891,3,11,3
1863,36085,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0,8.6,12.3,257810,4786,13,35,30
1864,36087,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0,2.2,1.4,16449,198,2,7,9
1865,36089,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0,0.4,0.1,1241,19,1,1,0
1866,36091,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0,1.2,0.6,8415,200,1,3,0
1867,36093,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0,4.7,3.7,40791,1152,3,16,4
1868,36095,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0,0.0,0.0,0,0,0,0,1
1869,36097,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
1870,36099,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0,0.0,0.0,1375,7,0,1,0
1871,36101,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0,1.1,0.0,3552,104,2,2,0
1872,36103,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0,3.8,1.7,61720,431,3,25,6
1873,36105,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0,0.5,0.0,1707,58,1,2,2
1874,36107,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0,0.1,0.0,866,4,0,0,0
1875,36109,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0,3.3,2.3,26787,995,8,23,6
1876,36111,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0,0.9,0.4,3070,84,2,2,2
1877,36113,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0,1.4,0.7,13808,164,3,6,0
1878,36115,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0,0.7,0.4,5854,43,0,2,0
1879,36117,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0,0.2,0.0,1472,4,0,0,0
1880,36119,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0,7.3,8.5,156477,3498,8,29,23
1881,36121,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0,0.3,0.1,366,13,0,0,0
1882,36123,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
1883,37001,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0,0.3,0.1,2960,11,0,1,0
1884,37003,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0,0.3,0.0,646,17,0,0,0
1885,37005,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
1886,37007,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
1887,37009,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
1888,37011,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
1889,37013,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0,0.0,0.0,0,2,0,0,0
1890,37015,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
1891,37017,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
1892,37019,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0,0.3,0.1,317,16,0,1,0
1893,37021,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0,1.9,1.0,25108,302,2,8,0
1894,37023,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
1895,37025,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0,1.4,0.7,10420,177,1,5,0
1896,37027,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
1897,37029,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
1898,37031,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0,0.0,0.0,0,1,0,0,0
1899,37033,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
1900,37035,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0,0.8,0.3,7142,57,1,3,0
1901,37037,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0,0.1,0.0,2292,29,0,0,0
1902,37039,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
1903,37041,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
1904,37043,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
1905,37045,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
1906,37047,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
1907,37049,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0,0.4,0.2,2550,22,1,1,0
1908,37051,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0,2.1,1.5,12792,307,2,6,0
1909,37053,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0,0.3,0.1,0,19,0,0,0
1910,37055,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0,0.1,0.0,0,4,0,0,0
1911,37057,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0,0.2,0.0,1050,8,0,0,0
1912,37059,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
1913,37061,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
1914,37063,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0,4.2,2.7,52817,1088,6,15,3
1915,37065,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0,1.0,0.6,5429,78,2,3,0
1916,37067,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0,2.2,1.3,43339,327,3,15,1
1917,37069,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
1918,37071,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0,0.8,0.5,7351,58,1,4,0
1919,37073,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
1920,37075,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
1921,37077,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
1922,37079,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
1923,37081,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0,2.7,1.6,40046,416,3,12,1
1924,37083,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
1925,37085,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
1926,37087,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
1927,37089,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0,0.1,0.0,1304,7,0,0,0
1928,37091,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
1929,37093,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0,0.0,0.0,0,0,0,0,1
1930,37095,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0,0.3,0.2,0,29,0,0,1
1931,37097,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0,0.0,0.0,159,1,0,0,0
1932,37099,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
1933,37101,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0,0.1,0.1,8427,7,0,2,0
1934,37103,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
1935,37105,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
1936,37107,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
1937,37109,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
1938,37111,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
1939,37113,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
1940,37115,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
1941,37117,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
1942,37119,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0,4.4,2.7,116365,1115,4,23,3
1943,37121,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
1944,37123,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
1945,37125,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0,0.1,0.0,0,0,0,0,0
1946,37127,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0,1.0,0.5,7454,73,1,5,0
1947,37129,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0,2.1,1.1,21099,212,3,8,1
1948,37131,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
1949,37133,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0,0.8,0.4,3068,68,0,1,0
1950,37135,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0,3.5,2.2,45233,1191,7,15,7
1951,37137,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0,0.3,0.2,0,60,0,0,0
1952,37139,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
1953,37141,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
1954,37143,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
1955,37145,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
1956,37147,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0,1.3,0.6,13779,79,1,4,1
1957,37149,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
1958,37151,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0,0.2,0.0,1371,11,0,0,0
1959,37153,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0,0.1,0.1,0,0,0,0,0
1960,37155,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
1961,37157,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
1962,37159,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0,0.8,0.5,4734,40,1,3,0
1963,37161,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
1964,37163,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
1965,37165,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
1966,37167,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
1967,37169,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0,0.1,0.0,6323,2,0,3,0
1968,37171,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0,0.1,0.0,3668,3,0,1,0
1969,37173,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
1970,37175,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
1971,37177,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
1972,37179,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0,0.1,0.0,32,4,0,0,0
1973,37181,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
1974,37183,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0,2.8,1.8,74970,742,5,18,1
1975,37185,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
1976,37187,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
1977,37189,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0,0.0,0.0,0,0,0,0,2
1978,37191,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0,0.8,0.4,4611,57,1,3,0
1979,37193,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
1980,37195,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0,0.2,0.0,0,0,0,0,0
1981,37197,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
1982,37199,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
1983,38001,,,,737500.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
1984,38003,,,,737500.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,0,0,0,0,1
1985,38005,,,,737500.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
1986,38007,,,,737500.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,0,0,0,0,2
1987,38009,,,,737500.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
1988,38011,,,,737500.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
1989,38013,,,,737500.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
1990,38015,,,,737500.0,737503.0,737503.0,737500.0,737495.0,2.6,1.4,33499,198,4,11,0
1991,38017,,,,737500.0,737503.0,737503.0,737500.0,737495.0,3.2,1.9,42957,409,3,10,0
1992,38019,,,,737500.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
1993,38021,,,,737500.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
1994,38023,,,,737500.0,737503.0,737503.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
