,FIPS,"Less than a high school diploma, 2014-18","High school diploma only, 2014-18","Some college or associate's degree, 2014-18","Bachelor's degree or higher, 2014-18","Percent of adults with less than a high school diploma, 2014-18","Percent of adults with a high school diploma only, 2014-18","Percent of adults completing some college or associate's degree, 2014-18","Percent of adults with a bachelor's degree or higher, 2014-18",STATE,AREA_NAME,stay at home,>50 gatherings,>500 gatherings,public schools,restaurant dine-in,entertainment/gym,federal guidelines,foreign travel ban,County FIPS,County Name,Area in square miles - Total area,Area in square miles - Land area,2010 Density per square mile of land area - Population,2010 Density per square mile of land area - Housing units,Unnamed: 0_x,state,county,hospitals,staffed_beds,licensed_beds,icu_beds_Pre,icu_beds_Post,total_pop,60plus,State,Area_name_x,Rural_urban_continuum_code_2013,Urban_influence_code_2013,Metro_2013,Civilian_labor_force_2018,Employed_2018,Unemployed_2018,Unemployment_rate_2018,Median_Household_Income_2018,Med_HH_Income_Percent_of_State_Total_2018,Stabr,Area_name_y,Rural-urban_Continuum_Code_2003,Urban_Influence_Code_2003,Rural-urban_Continuum_Code_2013,Urban_Influence_Code_2013,POVALL_2018,CI90LBAll_2018,CI90UBALL_2018,PCTPOVALL_2018,CI90LBALLP_2018,CI90UBALLP_2018,POV017_2018,CI90LB017_2018,CI90UB017_2018,PCTPOV017_2018,CI90LB017P_2018,CI90UB017P_2018,POV517_2018,CI90LB517_2018,CI90UB517_2018,PCTPOV517_2018,CI90LB517P_2018,CI90UB517P_2018,MEDHHINC_2018,CI90LBINC_2018,CI90UBINC_2018,Name,Score,TCI+,Jobs+,Trips/Week+,Routes,Transit Shed,Transit,Population,Total_2000,Total_2004,Total_2008,Total_2012,Total_2016,Dem_2000,Dem_2004,Dem_2008,Dem_2012,Dem_2016,Unnamed: 0_y,Geographic Area Name,Total population,Male,Female,Under 5 years,5 to 9 years,10 to 14 years,15 to 19 years,20 to 24 years,25 to 34 years,35 to 44 years,45 to 54 years,55 to 59 years,60 to 64 years,65 to 74 years,75 to 84 years,85 years and over,Median age (years),Under 18 years,16 years and over,18 years and over,21 years and over,62 years and over,65 years and over,18 years and over.1,18 years and over!!Male,18 years and over!!Female,65 years and over.1,65 years and over!!Male,65 years and over!!Female,Total population.1,One race,Two or more races,One race.1,Race_1 White,Race_1 Black or African American,Margin of Error!!Race_1 Black or African American,Race_1 American Indian and Alaska Native,Race_1 American Indian and Alaska Native!!Cherokee tribal grouping,Race_1 American Indian and Alaska Native!!Chippewa tribal grouping,Race_1 American Indian and Alaska Native!!Navajo tribal grouping,Race_1 American Indian and Alaska Native!!Sioux tribal grouping,Race_1 Asian,Race_1 Asian!!Asian Indian,Race_1 Asian!!Chinese,Race_1 Asian!!Filipino,Race_1 Asian!!Japanese,Race_1 Asian!!Korean,Race_1 Asian!!Vietnamese,Race_1 Asian!!Other Asian,Race_1 Native Hawaiian and Other Pacific Islander,Race_1 Native Hawaiian and Other Pacific Islander!!Native Hawaiian,Race_1 Native Hawaiian and Other Pacific Islander!!Guamanian or Chamorro,Race_1 Native Hawaiian and Other Pacific Islander!!Samoan,Race_1 Native Hawaiian and Other Pacific Islander!!Other Pacific Islander,Race_1 Some other race,Two or more races.1,Race_2+ White and Black or African American,Race_2+ White and American Indian and Alaska Native,Race_2+ White and Asian,Race_2+ Black or African American and American Indian and Alaska Native,Race_Total Total population,Race_Total White,Race_Total Black or African American,Race_Total American Indian and Alaska Native,Race_Total Asian,Race_Total Native Hawaiian and Other Pacific Islander,Race_Total Some other race,Hispanic: Total population,Hispanic: Hispanic or Latino (of any race),Hispanic: Hispanic or Latino (of any race)!!Mexican,Hispanic: Hispanic or Latino (of any race)!!Puerto Rican,Hispanic: Hispanic or Latino (of any race)!!Cuban,Hispanic: Hispanic or Latino (of any race)!!Other Hispanic or Latino,Hispanic: Not Hispanic or Latino,Hispanic: Not Hispanic or Latino!!White alone,Hispanic: Not Hispanic or Latino!!Black or African American alone,Hispanic: Not Hispanic or Latino!!American Indian and Alaska Native alone,Hispanic: Not Hispanic or Latino!!Asian alone,Hispanic: Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,Hispanic: Not Hispanic or Latino!!Some other race alone,Hispanic: Not Hispanic or Latino!!Two or more races,Hispanic: Not Hispanic or Latino!!Race_2+ Two races including Some other race,"Hispanic: Not Hispanic or Latino!!Race_2+ Two races excluding Some other race, and Three or more races",Total housing units
144,12119,"9,130","32,762","32,750","33,688",8.4,30.2,30.2,31.1,FL,sumter county,,737501.0,737501.0,737500.0,737504.0,737504.0,737500.0,737495.0,12119,Sumter County,579.83,546.93,170.8,97.0,379,FL,Sumter,0,40.0,40.0,0.0,0,116754,74936,FL,"Sumter County, FL",3,2,1,"31,241","29,649","1,592",5.1,"$55,324 ",99.8,FL,Sumter County,4,3,3,2,"11,183","8,881","13,485",9.3,7.4,11.2,"2,378","1,770","2,986",26.6,19.8,33.4,"1,678","1,198","2,158",26.1,18.6,33.6,"55,324","52,581","58,067","sumter county, fl",0.0,0.0,0,0,0,0,0,116754,22261.0,31842.0,48868.0,60479.0,76665.0,0.4329095727954719,0.3637962439545255,0.3612793648195138,0.3228227979959986,0.29528468010174136,251,"Sumter County, Florida",128754,64120,64634,1834,2351,3599,2939,2178,7278,8396,8700,6621,11704,42145,26161,4848,67.5,9257,120634,119497,117423,81284,73154,119497,59824,59673,73154,35207,37947,128754,127821,933,127821,114673,10375,990,176,N,N,N,N,1403,N,N,N,N,N,N,N,0,N,N,N,N,1194,933,N,N,N,N,128754,115354,10883,549,1462,N,1609,128754,7403,3634,1958,742,1069,121351,109438,9583,176,1321,0,47,786,165,621,72372
145,12127,"38,984","125,238","133,282","91,702",10.0,32.2,34.2,23.6,FL,volusia county,,737501.0,737501.0,737500.0,737504.0,737504.0,737500.0,737495.0,12127,Volusia County,1432.44,1101.03,449.2,230.9,383,FL,Volusia,5,1514.0,1574.0,105.0,148,518660,160876,FL,"Volusia County, FL",2,2,1,"253,439","243,967","9,472",3.7,"$50,285 ",90.7,FL,Volusia County,2,2,2,2,"70,499","62,577","78,421",13.2,11.7,14.7,"16,634","12,753","20,515",17.5,13.4,21.6,"11,938","8,992","14,884",17.3,13.0,21.6,"50,285","49,088","51,482","volusia county, fl",2.9,1.7,20252,423,3,14,1,518660,183654.0,228939.0,243824.0,234536.0,260869.0,0.5298223833948621,0.5045841905485741,0.5241280595839622,0.489255380837057,0.4181830727299909,651,"Volusia County, Florida",547538,267254,280284,25808,24717,29431,29606,31560,64654,57382,66708,42866,41062,75141,37603,21000,46.6,96391,464214,451147,430638,157034,133744,451147,217546,233601,133744,60839,72905,547538,539018,8520,539018,441141,60845,2505,2441,N,N,N,N,10098,3448,383,1539,965,1036,1628,1099,120,N,N,N,N,24373,8520,3370,1099,2437,42,547538,449106,64907,3832,12964,499,25330,547538,79547,13508,38290,4716,23033,467991,387351,57858,2341,10015,120,2611,7695,119,7576,262107
146,12131,"5,553","13,295","15,675","13,686",11.5,27.6,32.5,28.4,FL,walton county,,737501.0,737501.0,737500.0,737504.0,737504.0,737500.0,737495.0,12131,Walton County,1239.59,1037.62,53.0,43.5,385,FL,Walton,2,112.0,126.0,28.0,28,63457,16604,FL,"Walton County, FL",3,2,1,"30,644","29,698",946,3.1,"$60,973 ",110.0,FL,Walton County,6,6,3,2,"7,868","6,141","9,595",11.4,8.9,13.9,"2,631","1,897","3,365",18.6,13.4,23.8,"1,890","1,328","2,452",18.7,13.1,24.3,"60,973","55,461","66,485","walton county, fl",0.1,0.0,47,5,0,0,0,63457,18318.0,23976.0,27046.0,28494.0,33637.0,0.3080030571023037,0.2591341341341341,0.26525179324114473,0.2341194637467537,0.2044177542587032,560,"Walton County, Florida",71375,34634,36741,3360,4069,4490,3990,3919,7252,9136,9862,5376,5404,9170,4845,502,44.4,14377,58985,56998,55005,17904,14517,56998,27813,29185,14517,6975,7542,71375,68529,2846,68529,62177,3176,1257,553,N,N,N,N,633,N,N,N,N,N,N,N,0,N,N,N,N,1990,2846,919,905,610,15,71375,64954,4389,1473,1410,N,2220,71375,4553,N,N,N,N,66822,60102,3176,370,633,0,120,2421,0,2421,53376
147,13013,"8,524","17,273","15,626","8,862",17.0,34.4,31.1,17.6,GA,barrow county,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0,13013,Barrow County,162.94,160.31,432.7,164.7,393,GA,Barrow,1,56.0,56.0,6.0,6,75099,12454,GA,"Barrow County, GA",1,1,1,"39,665","38,362","1,303",3.3,"$61,413 ",104.7,GA,Barrow County,1,1,1,1,"7,651","6,096","9,206",9.5,7.6,11.4,"3,099","2,320","3,878",15.0,11.2,18.8,"2,192","1,547","2,837",14.4,10.2,18.6,"61,413","56,938","65,888","barrow county, ga",0.0,0.0,0,0,0,0,0,75099,12102.0,17727.0,24582.0,25199.0,29060.0,0.30218145761031234,0.23100355390082924,0.2708079082255309,0.23921584189848805,0.2264280798348245,13,"Barrow County, Georgia",80809,39917,40892,5177,5902,6164,5534,5039,11257,10802,11468,5240,3983,6657,2580,1006,36.3,20961,62605,59848,57316,12601,10243,59848,28604,31244,10243,4294,5949,80809,79379,1430,79379,63590,9937,966,218,N,N,N,N,3172,N,N,N,N,N,N,N,60,N,N,N,N,2402,1430,N,N,N,N,80809,64939,11078,543,3510,N,2434,80809,9317,4745,586,225,3761,71492,56856,9657,218,3115,60,188,1398,0,1398,28952
148,13015,"11,720","22,762","21,110","13,471",17.0,33.0,30.6,19.5,GA,bartow county,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0,13015,Bartow County,470.11,459.54,217.9,86.7,394,GA,Bartow,1,119.0,119.0,21.0,21,102623,18389,GA,"Bartow County, GA",1,1,1,"50,113","48,219","1,894",3.8,"$57,409 ",97.9,GA,Bartow County,1,1,1,1,"12,768","10,415","15,121",12.2,10.0,14.4,"4,305","3,108","5,502",17.1,12.3,21.9,"2,893","1,983","3,803",15.8,10.8,20.8,"57,409","51,955","62,863","bartow county, ga",0.0,0.0,3960,4,0,0,0,102623,22781.0,30232.0,36093.0,35802.0,39550.0,0.3295728896887757,0.2560531886742525,0.26769733743385143,0.2345120384336071,0.20763590391908976,457,"Bartow County, Georgia",106408,52149,54259,7109,5934,7330,7943,7849,13073,15042,13739,6391,7347,9592,3490,1569,38.3,25274,84076,81134,76482,18879,14651,81134,39121,42013,14651,6348,8303,106408,104377,2031,104377,89990,11734,1155,198,N,N,N,N,1341,N,N,N,N,N,N,N,0,N,N,N,N,1114,2031,N,N,N,N,106408,92021,13149,534,1341,N,1394,106408,9358,N,N,N,N,97050,82242,11637,198,1341,0,0,1632,0,1632,41529
149,13021,"14,227","31,489","28,431","25,616",14.3,31.6,28.5,25.7,GA,bibb county,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0,13021,Bibb County,255.37,249.76,622.8,278.9,397,GA,Bibb,3,992.0,1142.0,115.0,117,153923,31993,GA,"Bibb County, GA",3,2,1,"69,212","66,083","3,129",4.5,"$41,390 ",70.6,GA,Bibb County,3,2,3,2,"36,326","31,946","40,706",24.7,21.7,27.7,"13,487","11,152","15,822",36.6,30.3,42.9,"9,558","7,704","11,412",36.1,29.1,43.1,"41,390","38,381","44,399","bibb county, ga",2.1,1.1,30609,158,2,18,1,153923,49776.0,57687.0,66368.0,64718.0,62596.0,0.5021697203471552,0.5082947631182069,0.5874367164898746,0.5962019839920888,0.5876893092210365,125,"Bibb County, Georgia",153095,72997,80098,9939,10274,11150,10257,11537,21063,17780,18199,8879,10043,14270,6902,2802,36.3,37623,120473,115472,108406,30739,23974,115472,52983,62489,23974,9966,14008,153095,148532,4563,148532,61370,81723,2320,188,N,N,N,N,3249,N,N,N,N,N,N,N,144,N,N,N,N,1858,4563,N,N,N,N,153095,64674,85567,1168,3655,N,2536,153095,5216,N,N,N,N,147879,57722,81693,0,3234,144,730,4356,357,3999,70058
150,13031,"5,445","11,331","13,337","11,359",13.1,27.3,32.2,27.4,GA,bulloch county,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0,13031,Bulloch County,688.63,672.81,104.4,42.8,402,GA,Bulloch,1,182.0,189.0,24.0,24,73742,11463,GA,"Bulloch County, GA",4,5,0,"37,503","35,935","1,568",4.2,"$43,766 ",74.6,GA,Bulloch County,4,5,4,5,"16,439","14,011","18,867",22.9,19.5,26.3,"3,713","2,735","4,691",24.4,18.0,30.8,"2,587","1,834","3,340",24.2,17.2,31.2,"43,766","40,310","47,222","bulloch county, ga",0.0,0.0,0,0,0,0,1,73742,14782.0,19171.0,23920.0,24085.0,25316.0,0.3762007847381951,0.356788899900892,0.40075250836120396,0.3982976956612,0.3658160846895244,351,"Bulloch County, Georgia",77296,38232,39064,4262,3211,5673,10372,11927,9320,7846,8365,3360,4415,5174,2408,963,28.1,14940,63454,62356,49560,11447,8545,62356,30612,31744,8545,3748,4797,77296,72748,4548,72748,49991,20136,1796,0,N,N,N,N,1108,N,N,N,N,N,N,N,1161,N,N,N,N,352,4548,N,N,N,N,77296,54025,23332,N,1301,N,1792,77296,3188,N,N,N,N,74108,48824,20045,0,1108,1161,171,2799,10,2789,31413
151,13045,"11,868","24,160","21,819","14,982",16.3,33.2,30.0,20.6,GA,carroll county,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0,13045,Carroll County,503.84,499.08,221.5,89.4,408,GA,Carroll,2,197.0,303.0,18.0,18,114898,20423,GA,"Carroll County, GA",1,1,1,"55,383","53,163","2,220",4.0,"$52,502 ",89.5,GA,Carroll County,1,1,1,1,"19,187","16,315","22,059",16.8,14.3,19.3,"5,899","4,567","7,231",21.5,16.6,26.4,"4,448","3,467","5,429",22.3,17.4,27.2,"52,502","48,739","56,265","carroll county, ga",0.0,0.0,0,0,0,0,0,114898,25741.0,35278.0,43498.0,41549.0,44121.0,0.340002330911775,0.289812347638755,0.3295323922938986,0.30537437724132954,0.2824958636476961,352,"Carroll County, Georgia",118121,58237,59884,6405,8279,8460,10122,9768,16107,13574,15519,6290,6809,10265,5262,1261,34.9,28077,93282,90044,82167,20657,16788,90044,43419,46625,16788,7753,9035,118121,114763,3358,114763,86164,22574,2119,1960,N,N,N,N,312,N,N,N,N,N,N,N,0,N,N,N,N,3753,3358,N,N,N,N,118121,89346,24346,2108,N,N,4239,118121,8453,1390,1058,569,5436,109668,N,N,N,N,N,N,N,N,N,45537
152,13047,"5,727","14,760","15,637","9,461",12.6,32.4,34.3,20.8,GA,catoosa county,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0,13047,Catoosa County,162.46,162.16,394.3,164.1,409,GA,Catoosa,1,36.0,19.0,0.0,0,65870,14752,GA,"Catoosa County, GA",2,2,1,"33,156","32,022","1,134",3.4,"$55,807 ",95.2,GA,Catoosa County,2,2,2,2,"7,911","6,211","9,611",11.9,9.4,14.4,"2,514","1,824","3,204",16.5,12.0,21.0,"1,676","1,159","2,193",14.6,10.1,19.1,"55,807","50,400","61,214","catoosa county, ga",0.0,0.0,0,0,0,0,0,65870,17721.0,22304.0,24496.0,23678.0,26757.0,0.308673325433102,0.2603568866571019,0.24595852384062705,0.2265816369625813,0.17830848002391894,252,"Catoosa County, Georgia",67420,33441,33979,3240,3325,4915,3757,5415,7506,8802,9557,4544,4290,7073,4197,799,41.4,14028,55076,53392,51474,14491,12069,53392,24917,28475,12069,5139,6930,67420,65834,1586,65834,61292,2750,1370,887,N,N,N,N,905,N,N,N,N,N,N,N,0,N,N,N,N,0,1586,N,N,N,N,67420,62819,3646,1476,1169,N,N,67420,427,N,N,N,N,66993,N,N,N,N,N,N,N,N,N,27528
153,13051,"19,951","46,729","61,594","63,823",10.4,24.3,32.1,33.2,GA,chatham county,737508.0,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0,13051,Chatham County,632.26,426.44,621.7,279.8,411,GA,Chatham,3,1354.0,1502.0,62.0,78,285506,56014,GA,"Chatham County, GA",2,2,1,"140,971","135,719","5,252",3.7,"$54,165 ",92.4,GA,Chatham County,2,2,2,2,"39,488","34,419","44,557",14.4,12.6,16.2,"12,031","9,221","14,841",20.0,15.3,24.7,"8,289","6,113","10,465",19.8,14.6,25.0,"54,165","50,464","57,866","chatham county, ga",3.3,2.0,36749,471,3,16,2,285506,76475.0,91515.0,110238.0,108628.0,112142.0,0.491533180778032,0.4986067857728241,0.5692683103829895,0.5546083882608536,0.5554564748265591,561,"Chatham County, Georgia",289195,139000,150195,17812,17142,16463,18873,23009,46640,35727,33836,18915,16647,26411,12982,4738,36.0,61165,234490,228030,214308,52986,44131,228030,107752,120278,44131,18808,25323,289195,279072,10123,279072,151743,113883,3008,634,N,N,N,N,7493,1617,1772,439,0,989,1102,1574,1688,N,N,N,N,3631,10123,3005,862,1968,179,289195,160641,118905,2270,10749,3029,5017,289195,18967,8507,3783,1110,5567,270228,139305,112406,634,7420,1589,838,8036,32,8004,125687
154,13057,"13,931","36,896","51,003","59,717",8.6,22.8,31.6,37.0,GA,cherokee county,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0,13057,Cherokee County,434.41,421.67,508.3,195.3,414,GA,Cherokee,1,114.0,105.0,0.0,15,235896,42210,GA,"Cherokee County, GA",1,1,1,"132,799","128,664","4,135",3.1,"$82,733 ",141.1,GA,Cherokee County,1,1,1,1,"18,576","15,648","21,504",7.4,6.2,8.6,"5,763","4,498","7,028",9.4,7.3,11.5,"4,110","3,177","5,043",8.9,6.9,10.9,"82,733","79,293","86,173","cherokee county, ga",0.3,0.1,6360,16,0,1,0,235896,52348.0,73587.0,93772.0,98220.0,112043.0,0.23487048215786654,0.2014486254365581,0.23834406859190374,0.20200570148645894,0.22519032871308334,126,"Cherokee County, Georgia",254149,125287,128862,14754,16615,19513,17796,14705,30609,35117,37513,16936,14382,23411,10542,2256,38.6,62094,200627,192055,181761,45282,36209,192055,93491,98564,36209,16542,19667,254149,246955,7194,246955,217980,16274,1743,826,N,N,N,N,4850,N,N,N,N,N,N,N,618,N,N,N,N,6407,7194,1542,1276,1793,1295,254149,223410,19506,3618,6722,N,7522,254149,27457,11298,4096,1821,10242,226692,198684,15826,166,4850,618,544,6004,140,5864,94241
155,13059,"8,950","14,668","16,220","29,655",12.9,21.1,23.3,42.7,GA,clarke county,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0,13059,Clarke County,121.04,119.2,979.1,428.4,415,GA,Clarke,2,564.0,597.0,92.0,104,123554,17345,GA,"Clarke County, GA",3,2,1,"61,475","59,045","2,430",4.0,"$42,112 ",71.8,GA,Clarke County,3,2,3,2,"31,645","28,540","34,750",27.0,24.4,29.6,"6,504","5,352","7,656",30.0,24.7,35.3,"4,237","3,281","5,193",28.2,21.8,34.6,"42,112","40,172","44,052","clarke county, ga",3.7,2.5,34713,1432,8,14,4,123554,28904.0,37235.0,45510.0,40368.0,44976.0,0.5247370606144478,0.5832684302403652,0.6502087453306965,0.6299791914387634,0.6581954820348629,652,"Clarke County, Georgia",127330,61122,66208,6509,5814,5939,14484,23729,19451,14898,11284,4588,5611,9267,4011,1745,28.2,21439,108297,105891,89333,18683,15023,105891,49764,56127,15023,6792,8231,127330,123657,3673,123657,80444,35535,1331,311,N,N,N,N,4947,1078,889,683,35,517,337,1408,166,N,N,N,N,2254,3673,1445,448,1182,0,127330,84100,37208,922,6211,N,2410,127330,13832,8583,411,246,4592,113498,69658,34650,29,4921,166,540,3534,17,3517,53144
156,13063,"26,249","56,696","55,639","33,538",15.3,32.9,32.3,19.5,GA,clayton county,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0,13063,Clayton County,144.33,141.57,1832.5,739.6,417,GA,Clayton,1,319.0,416.0,34.0,34,274150,36959,GA,"Clayton County, GA",1,1,1,"136,502","129,814","6,688",4.9,"$46,059 ",78.6,GA,Clayton County,1,1,1,1,"50,072","43,027","57,117",17.6,15.1,20.1,"21,552","17,039","26,065",27.3,21.6,33.0,"16,053","12,755","19,351",27.9,22.2,33.6,"46,059","43,275","48,843","clayton county, ga",3.4,1.9,60814,556,2,18,2,274150,61402.0,79546.0,99438.0,96067.0,92859.0,0.6521285951597667,0.7054157342921077,0.8299342303747058,0.8481476469547296,0.8423523837215563,562,"Clayton County, Georgia",289615,135117,154498,21868,25696,20328,21325,21180,44049,38669,37546,17839,14235,18120,7071,1689,32.4,80557,218829,209058,197219,34816,26880,209058,94751,114307,26880,11264,15616,289615,279877,9738,279877,44414,202746,2511,308,N,N,N,N,14865,1564,2136,1641,451,261,6931,1881,368,N,N,N,N,17176,9738,5539,299,146,131,289615,50787,211307,1626,16217,N,19126,289615,38635,28730,4577,182,5146,250980,27555,200209,308,14865,202,593,7248,416,6832,105874
157,13067,"40,881","93,091","132,011","231,209",8.2,18.7,26.6,46.5,GA,cobb county,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0,13067,Cobb County,344.52,339.55,2026.4,843.7,419,GA,Cobb,2,1243.0,1278.0,81.0,119,739072,120689,GA,"Cobb County, GA",1,1,1,"426,279","411,814","14,465",3.4,"$78,603 ",134.1,GA,Cobb County,1,1,1,1,"67,585","59,600","75,570",9.1,8.0,10.2,"23,291","19,140","27,442",13.2,10.8,15.6,"17,275","14,101","20,449",13.3,10.8,15.8,"78,603","75,736","81,470","cobb county, ga",1.8,0.7,38884,298,1,8,1,739072,235027.0,279473.0,315444.0,310116.0,330819.0,0.3687916707442124,0.3719679539705088,0.4476737550880664,0.4292716273910408,0.4840139169757481,353,"Cobb County, Georgia",756865,366941,389924,46770,47455,52596,50760,48053,111257,106756,107868,50888,41634,58731,24744,9353,36.7,178195,601280,578670,548928,117308,92828,578670,276960,301710,92828,40597,52231,756865,732068,24797,732068,437149,208527,5012,1875,N,N,N,N,43013,18085,6067,4194,1200,4757,2525,6185,1444,N,N,N,N,40060,24797,9707,1312,3313,297,756865,456944,224977,5147,48147,2187,46667,756865,99824,52063,15473,2964,29324,657041,386869,202481,1775,42079,1165,4942,17730,892,16838,302644
158,13073,"7,185","24,250","31,747","34,160",7.4,24.9,32.6,35.1,GA,columbia county,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0,13073,Columbia County,307.6,290.09,427.6,167.6,422,,,0,,,,0,143723,26092,GA,"Columbia County, GA",2,2,1,"74,950","72,341","2,609",3.5,"$82,184 ",140.2,GA,Columbia County,2,2,2,2,"10,858","8,930","12,786",7.1,5.8,8.4,"3,813","3,047","4,579",9.8,7.8,11.8,"2,946","2,376","3,516",10.2,8.2,12.2,"82,184","77,628","86,740","columbia county, ga",0.1,0.0,324,3,0,0,0,143723,36008.0,47144.0,55351.0,58923.0,64743.0,0.2490835369917796,0.2427032071949771,0.2836985781648028,0.27919488145545884,0.29172265727568997,653,"Columbia County, Georgia",154291,75105,79186,9637,10299,12729,11203,9254,20257,20285,21242,9188,8868,14134,5020,2175,36.2,39146,119501,115145,107713,25754,21329,115145,55686,59459,21329,9807,11522,154291,148440,5851,148440,112921,26416,2254,0,N,N,N,N,7116,2171,1403,663,59,1780,500,540,0,N,N,N,N,1987,5851,2988,881,1300,0,154291,118469,29895,1156,8503,N,2346,154291,10596,5123,2042,66,3365,143695,104994,26219,0,6624,0,497,5361,104,5257,58740
159,13077,"10,498","26,772","28,357","27,895",11.2,28.6,30.3,29.8,GA,coweta county,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0,13077,Coweta County,445.82,440.89,288.8,113.8,424,GA,Coweta,2,250.0,186.0,23.0,19,138015,25269,GA,"Coweta County, GA",1,1,1,"73,505","70,987","2,518",3.4,"$70,974 ",121.0,GA,Coweta County,1,1,1,1,"14,844","12,350","17,338",10.2,8.5,11.9,"4,977","3,847","6,107",14.1,10.9,17.3,"3,562","2,755","4,369",13.4,10.4,16.4,"70,974","66,673","75,275","coweta county, ga",0.0,0.0,788,5,0,0,0,138015,31226.0,42545.0,53549.0,55555.0,61745.0,0.29001473131364885,0.2502526736396756,0.28984668247773065,0.2730267302673027,0.2685723540367641,253,"Coweta County, Georgia",145864,73040,72824,7364,8781,10087,13135,8459,20344,17345,21694,8640,9268,13281,5922,1544,38.3,34644,116331,111220,105182,26167,20747,111220,53777,57443,20747,9423,11324,145864,142741,3123,142741,111427,25081,1802,1428,N,N,N,N,3242,659,595,1045,313,358,56,216,0,N,N,N,N,1563,3123,N,N,N,N,145864,114038,26896,1982,3892,N,1702,145864,10417,4476,898,534,4509,135447,103201,24828,1428,3085,0,73,2832,75,2757,55387
160,13089,"55,530","104,713","124,874","218,302",11.0,20.8,24.8,43.4,GA,dekalb county,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0,13089,DeKalb County,271.14,267.58,2585.7,1139.7,430,GA,Dekalb,3,1997.0,2227.0,278.0,168,736066,121505,GA,"DeKalb County, GA",1,1,1,"399,846","383,773","16,073",4.0,"$63,477 ",108.3,GA,DeKalb County,1,1,1,1,"106,598","95,727","117,469",14.3,12.8,15.8,"40,171","34,733","45,609",23.4,20.2,26.6,"26,688","22,538","30,838",22.3,18.8,25.8,"63,477","60,292","66,662","dekalb county, ga",5.7,5.0,109867,1416,4,29,8,736066,219980.0,276139.0,322301.0,306265.0,314757.0,0.7023774888626239,0.7271229344641648,0.7899261870115203,0.7778361876153005,0.7986160752580562,127,"DeKalb County, Georgia",756558,356943,399615,52849,50823,45289,42543,47630,127200,108094,99095,45050,43996,60229,22052,11708,35.9,175679,598255,580879,558221,120100,93989,580879,268408,312471,93989,38531,55458,756558,733730,22828,733730,265235,403014,4124,6959,N,N,N,N,47716,13178,7724,647,599,3612,4698,17258,2868,N,N,N,N,7938,22828,7872,2419,4387,1366,756558,281507,414669,14165,54519,3331,12397,756558,65060,32843,3539,2226,26452,691498,220140,400935,595,47381,2848,1234,18365,851,17514,314314
161,13095,"10,120","16,792","18,578","12,376",17.5,29.0,32.1,21.4,GA,dougherty county,737505.0,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0,13095,Dougherty County,334.63,328.69,287.7,124.1,433,GA,Dougherty,1,657.0,691.0,50.0,50,91522,18997,GA,"Dougherty County, GA",3,2,1,"38,361","36,395","1,966",5.1,"$38,806 ",66.2,GA,Dougherty County,3,2,3,2,"25,104","21,761","28,447",29.5,25.6,33.4,"9,103","7,605","10,601",43.7,36.5,50.9,"5,812","4,440","7,184",38.8,29.6,48.0,"38,806","36,490","41,122","dougherty county, ga",2.2,1.2,19415,191,3,11,2,91522,29064.0,33647.0,38846.0,37919.0,34087.0,0.5728736581337738,0.5886111689006449,0.6727848427122484,0.6934518315356417,0.6838677501686861,654,"Dougherty County, Georgia",91243,42037,49206,5817,6515,5579,8438,8326,10927,11132,9597,5776,5237,8281,3631,1987,35.0,21221,72097,70022,63867,16467,13899,70022,30978,39044,13899,5700,8199,91243,88838,2405,88838,22804,63283,1637,494,N,N,N,N,372,N,N,N,N,N,N,N,128,N,N,N,N,1757,2405,N,N,N,N,91243,25117,65518,754,N,N,1759,91243,2671,N,N,N,N,88572,22225,63030,463,354,23,74,2403,0,2403,40590
