,FIPS,Pop,Density,Area,UrbanRural,EconType,Policies,Movement,Transit,65+,Male,AfricanAmer,CollegePlus,Income,Unemployed,Dems,Hospitals,ICUBeds,HeartDiseaseMort,StrokeMort,Diabetes,Smokers,pLon,pLat
515,13261,0.153435,0.13599999999999998,0.1231625,53.33333333333333,13.333333333333332,0.0,5.35,0.0,0.11337169959117915,29.89336696669151,0.5537641511327716,21.6,20.518,14.666666666666668,20.19661396485038,0.10862362998446681,1.1079610258415615,27.05,50.2,10.440000000000001,15.973456131,-842.21818,320.59981
516,13263,0.032115,0.035,0.09869,20.0,6.666666666666666,0.0,-5.15,0.0,0.5111280442451653,35.89090909090909,2.876125966401859,29.1,24.354,14.666666666666668,21.67571234735414,0.0,0.0,37.16666666666667,46.6,19.62,18.1548802899,-845.82116,327.03124
517,13265,0.009219999999999999,0.0176,0.0488375,13.333333333333332,0.0,0.0,11.95,0.029249223499999998,1.80174649402974,28.635260816821674,10.555778373002983,34.4,33.4135,8.333333333333334,31.35746606334841,1.8076644974692697,0.0,39.233333333333334,43.9,15.75,17.259522344100002,-828.8576,335.68800000000005
518,13267,0.12701,0.1064,0.12208750000000002,60.0,26.666666666666664,0.0,13.35,0.0,0.15018019182667758,28.74427949547941,0.10578170793695248,32.9,22.655500000000004,18.333333333333332,33.60539389638041,0.0,0.0,47.11666666666667,48.2,10.350000000000001,16.3713145509,-820.52217,320.43908
519,13269,0.041335,0.047200000000000006,0.094925,20.0,26.666666666666664,0.0,5.8,1.7413435455000001,0.4361904691592039,28.931963181220475,1.9992798051352145,38.2,25.65,9.0,18.53891336270191,0.4032095480020967,0.0,28.28333333333333,47.400000000000006,26.82,16.439759703900002,-842.1508299999998,325.60542
520,13271,0.08169499999999999,0.07540000000000001,0.11100249999999999,60.0,33.333333333333336,0.0,0.1,0.0,0.2803133924637601,29.761803763829903,0.0,34.7,26.89,9.666666666666666,52.66210006807352,1.224065120264398,1.4688781443172778,24.45,42.8,7.739999999999999,12.894890103899996,-828.92471,320.1562
521,13273,0.04489,0.0556,0.084425,40.0,0.0,0.0,3.8,0.005503669,0.4240593077231802,30.23389470490062,0.9822194599595674,34.2,24.225500000000004,15.333333333333332,49.534249047071285,2.9702235093190765,16.484740476720873,22.1,35.0,8.55,9.899569149300003,-844.2886,317.72157
522,13275,0.224545,0.1642,0.138055,26.666666666666664,0.0,0.0,0.55,0.098899659,0.1046916016559364,29.635388517024897,0.1368489934543091,36.8,25.4705,9.0,51.360799001248445,0.22267251553140796,0.20040526397826716,20.85,33.4,7.109999999999999,11.464030349999998,-839.4841099999999,308.68962
523,13277,0.20265499999999997,0.3098,0.06719750000000001,46.66666666666667,33.333333333333336,0.0,5.35,1.6945658965,0.0866784868808882,29.891735835438467,0.4356608435407079,28.1,38.0565,7.999999999999999,53.509781357882616,0.32896630562614626,0.4934494584392194,21.216666666666665,30.7,7.739999999999999,11.109090451500002,-835.1504799999999,314.54362
524,13279,0.1358,0.14959999999999998,0.0927475,13.333333333333332,26.666666666666664,0.0,18.35,0.0,0.1286356166469997,30.05680213812441,0.7253052948809888,39.2,28.4185,14.000000000000002,33.49943043988928,0.36818851251840945,3.865979381443299,23.96666666666667,34.3,6.660000000000002,10.7916305976,-823.6702199999997,321.83936000000006
525,13281,0.055865000000000005,0.1258,0.04299499999999999,40.0,33.333333333333336,0.5,12.5,0.294510827,0.4501258160074866,31.005546177959967,0.05121594152746772,37.3,25.6865,13.666666666666664,15.791476407914764,0.0,0.0,24.3,36.3,4.59,12.916738827,-837.82961,349.38692000000003
526,13283,0.03376,0.069,0.0506125,20.0,0.0,0.0,4.8,1.192749644,0.4702612265711336,29.938430144601202,2.857694780065157,35.5,30.222,7.999999999999999,28.18290821887944,0.49368088467614535,2.962085308056872,29.75,44.900000000000006,8.01,12.9816185175,-825.89718,323.87046999999995
527,13285,0.34716499999999995,0.3238,0.11148999999999999,46.66666666666667,0.0,0.0,0.4,0.0,0.04629511274779016,29.75116124751161,0.2565619159592679,31.9,23.559,14.666666666666668,7.780716029292105,0.04800791170384879,0.0,22.1,33.7,5.309999999999999,11.849285175300002,-850.31746,330.36737000000005
528,13287,0.04018,0.0626,0.072495,20.0,0.0,0.0,-0.2,0.0,0.5457065984791745,30.5095818815331,0.4178020164912483,40.0,25.025,10.666666666666666,14.910921766072814,0.41480006636801064,0.0,26.65,42.1,5.67,13.792612827600006,-836.36891,317.00824
529,13289,0.041615,0.0504,0.09065749999999999,60.0,0.0,0.0,13.05,0.0,0.40462088767800686,29.995427526291728,0.0,36.1,26.933,7.666666666666666,15.855686501337576,0.8009932316071928,0.6007449237053947,31.883333333333333,37.1,9.99,12.814509114,-834.16286,327.03662
530,13291,0.11131,0.1326,0.08224999999999999,13.333333333333332,0.0,1.0,11.3,0.9002709355,0.13763681337884148,30.664729386124225,0.7507479650837925,34.3,26.6905,10.333333333333334,49.32349323493234,0.14973197975623634,0.0,15.633333333333333,30.8,2.9700000000000006,11.6124073434,-840.02286,348.74243
531,13293,0.13120500000000002,0.16799999999999998,0.0818875,40.0,20.0,0.0,1.05,0.0,0.14026318525058457,31.152263374485596,0.46291270325268463,39.8,30.6095,9.333333333333332,16.891304347826086,0.0,0.0,21.766666666666666,33.7,8.37,11.6519698323,-843.24382,329.07469
532,13295,0.34304500000000004,0.308,0.1117575,46.66666666666667,6.666666666666666,0.0,-0.7,0.0,0.04998519889067243,29.988980716253447,0.3003202152090846,33.9,25.901999999999997,7.333333333333334,22.77554535017222,0.048584490858828044,0.058301389030593655,23.699999999999996,43.4,5.85,12.288530360700001,-852.9337599999999,348.3654
533,13297,0.44347499999999995,0.5144,0.0825,60.0,6.666666666666666,0.0,-20.75,0.0,0.041105069050394634,29.859941533225708,0.3006355479284791,21.6,24.235500000000002,10.0,18.797889359791185,0.07516395136892345,0.3946107446868482,28.25,30.7,7.829999999999999,12.204274370399999,-837.84266,337.95381
534,13299,0.17844,0.08140000000000001,0.22699750000000002,40.0,26.666666666666664,0.0,7.45,0.0,0.12496322965573661,30.0,0.04851023642369302,37.8,23.2085,22.333333333333336,14.818932655654379,0.0934020772621983,0.0,26.0,43.8,6.21,13.3834706208,-823.83943,312.2682
535,13301,0.027049999999999998,0.041,0.0716725,53.33333333333333,13.333333333333332,0.0,14.1,0.0,0.6879506014438158,30.622598001537284,0.18632887560779593,36.5,23.841,13.333333333333332,11.173184357541896,0.6161429451632779,0.0,23.433333333333334,30.1,5.940000000000001,11.8485347859,-826.6284399999997,334.07596000000007
536,13303,0.10253,0.0624,0.17109,40.0,0.0,0.0,3.15,0.0,0.17230532037499274,30.490018148820326,0.03469636775754479,44.900000000000006,24.672,10.999999999999998,15.865384615384615,0.0,0.0,21.383333333333336,24.3,3.42,13.700112142499998,-827.7340600000002,329.62029
537,13305,0.149165,0.0938,0.16219999999999998,20.0,6.666666666666666,0.0,5.2,0.2705219895,0.11806117568228351,29.7127351764429,0.011817833781790469,36.8,29.085,7.000000000000001,19.75235941034241,0.3351992759695639,1.374317031475212,29.083333333333332,36.1,8.19,12.716378628300003,-819.19105,316.11857
538,13307,0.013135,0.0268,0.052565,40.0,26.666666666666664,0.0,-1.2,0.0,1.104451640942796,30.460619846460048,0.14844231095505223,34.8,25.5775,7.999999999999999,7.983110761979577,1.2688745083111281,0.0,27.05,43.10000000000001,10.170000000000002,11.599082759700002,-845.6065699999998,320.49343
539,13309,0.039760000000000004,0.0502,0.0750675,13.333333333333332,0.0,5.0,8.0,0.0,0.5710037902150649,30.646551724137932,0.0878007070565342,33.9,24.9285,11.333333333333332,11.123836793128133,0.41918175720992623,0.7545271629778671,24.166666666666664,38.1,9.36,12.1994514693,-827.51307,321.46558
540,13311,0.142545,0.2256,0.060552499999999995,46.66666666666667,6.666666666666666,32.0,-1.7999999999999998,0.0,0.11931284373167061,30.92783505154639,0.009087230897340749,27.4,25.651000000000003,7.999999999999999,13.360323886639677,0.0,0.0,26.883333333333333,24.9,2.52,15.404498487899998,-837.44309,346.01048
541,13313,0.519815,0.7063999999999999,0.07276250000000001,40.0,26.666666666666664,0.0,4.7,0.0,0.03457733721999676,32.89960215305406,0.004639284578556666,35.3,20.284499999999998,15.666666666666666,14.84814398200225,0.03206268896947312,0.0,26.016666666666666,37.7,7.829999999999999,12.1366581057,-849.65686,347.92742
542,13315,0.04448,0.049,0.09553,20.0,6.666666666666666,0.0,10.75,0.0,0.41829566206642255,30.747842761265577,0.08972322041930895,38.8,30.963500000000003,7.666666666666666,14.530399274047188,0.0,0.0,24.666666666666668,28.0,4.59,12.8062487907,-834.0565699999997,319.75167
543,13317,0.049525,0.045200000000000004,0.1185225,46.66666666666667,6.666666666666666,10.5,0.5,0.0,0.46000114600128994,31.34101330947321,0.06971199801229204,30.1,27.01,8.333333333333334,17.830930537352558,0.3365303718660609,0.0,26.733333333333334,33.6,9.719999999999999,14.043852612899999,-827.5352399999999,337.55364
544,13319,0.045735000000000005,0.0428,0.11298749999999999,20.0,33.333333333333336,11.0,11.400000000000002,0.784572043,0.35757637036670076,30.63255676791507,0.017244872640391946,40.4,28.094,11.666666666666668,6.737050863275783,0.36441820633358846,0.0,22.733333333333334,40.9,6.120000000000001,11.894995583100002,-832.39491,328.443
545,13321,0.104045,0.076,0.14368999999999998,26.666666666666664,26.666666666666664,0.0,2.4,0.0,0.21854907182491265,31.27844814418818,0.029310436267207942,31.299999999999997,24.769000000000002,8.333333333333334,10.2984602404556,0.0,0.0,30.6,28.1,8.91,12.576443805,-838.61186,315.35712
546,15001,0.00043000000000000004,0.09179999999999999,1.2715325,46.66666666666667,26.666666666666664,13.5,7.35,0.0,40.07154643627509,29.918867598826175,3.7358370804183236,39.1,22.124000000000002,15.0,12.786100707449023,38.75968992248062,0.0,26.550000000000004,37.6,8.01,12.663993388500002,-1554.21895,196.72837
547,15003,0.8204699999999999,3.1734,0.5320175,53.33333333333333,6.666666666666666,0.0,-4.9,0.0,0.022456476880102806,30.710129595345144,0.002764505632763755,41.8,22.4555,18.333333333333332,14.926171624224267,0.020313560113918445,0.0,28.666666666666668,33.2,8.37,13.1716657683,-1579.13673,213.72464000000002
548,15005,2.175585,0.015,0.013207499999999999,60.0,6.666666666666666,1.0,-1.7999999999999998,0.0,0.00850701345876299,31.566986376687645,0.0007418326213355214,34.7,25.232,11.333333333333332,11.745449783946578,0.015321549529590126,0.0,24.666666666666668,35.3,6.389999999999999,12.679714008000001,-1569.79972,211.88495
549,15007,0.019729999999999998,0.21639999999999998,0.31659,26.666666666666664,0.0,0.5,-13.05,0.0,0.8666531332454596,30.373338958025734,0.06925225676873391,43.9,20.9135,5.666666666666666,7.7773055673608145,0.0,0.0,26.933333333333334,29.6,9.45,11.761955453699997,-1594.42112,220.21022
550,15009,0.42056499999999997,0.26660000000000006,0.5995825,46.66666666666667,6.666666666666666,9.0,-2.75,0.0,0.038759766729333636,30.460913361831807,0.0028432289539925496,35.5,26.723499999999998,8.333333333333334,16.687594173782017,0.03962922893409263,0.0,28.849999999999998,37.5,5.760000000000001,13.3612996986,-1564.9381599999995,208.63747
551,16001,0.02971,0.7456,0.265115,20.0,0.0,0.0,0.25,0.6491440245000001,0.5606980574394747,29.624136465423728,0.036358838032137714,37.5,27.238000000000003,9.333333333333332,20.09124899115511,1.1219566924716706,9.256142712891283,23.916666666666664,39.6,5.67,12.797252881199999,-1163.04409,436.11186
552,16003,0.045250000000000005,0.0058,0.3424425,53.33333333333333,6.666666666666666,1.0,6.65,0.0,0.44812583490530583,30.73449774998093,0.07318467307564666,38.5,26.301000000000002,7.333333333333334,39.521747623388464,0.36832412523020264,0.0,24.233333333333334,39.1,5.13,12.208412340899999,-1163.75947,448.48618999999997
553,16005,0.226845,0.149,0.28685750000000004,13.333333333333332,6.666666666666666,8.5,0.44999999999999996,0.0,0.08071939258758606,30.33904761904762,0.013338809802030177,29.5,24.096000000000004,12.0,14.683493589743591,0.07347160689751445,0.0,21.96666666666667,28.6,6.389999999999999,13.7121261183,-1124.2367199999999,428.69212
554,16007,0.10791500000000001,0.012199999999999999,0.2623525,40.0,0.0,0.0,5.35,0.09956442750000001,0.17334962148541366,30.362747620272703,0.030194862234428858,37.1,25.917500000000004,12.0,13.75679347826087,0.0,0.0,26.95,35.6,8.1,13.446721353600001,-1113.41632,423.06336
555,16009,0.03484,0.023999999999999997,0.1959875,40.0,6.666666666666666,0.0,3.95,0.0,0.38099031763924757,30.710793531402775,0.056261935835221454,31.0,25.9605,9.666666666666666,17.487046632124354,0.0,0.0,19.616666666666667,27.0,10.170000000000002,13.299454268100002,-1166.39736,472.71692
556,16011,0.20927500000000002,0.0436,0.5301024999999999,40.0,13.333333333333332,0.0,11.099999999999998,0.0,0.08019101189060837,30.382463401548243,0.005867402634789166,35.5,18.0425,19.0,8.881384342338789,0.0796400270776092,0.09556803249313103,33.56666666666667,37.7,8.91,13.9420571409,-1123.55721,432.17372
557,16013,0.55202,0.0162,0.6651775,60.0,33.333333333333336,6.0,4.35,0.0,0.033615452232133344,30.0767041343046,0.005904840423925089,35.2,34.3745,7.333333333333334,14.457383548067392,0.030192142796758574,0.0,22.416666666666668,29.2,10.440000000000001,12.454493377499997,-1142.9427699999999,435.41365999999994
558,16015,0.056615,0.0074,0.4766725,33.333333333333336,0.0,0.0,1.85,0.0,0.33223268210605983,29.69320292187693,0.024680926781996612,39.3,25.796999999999997,9.0,23.320667224834164,0.294386057876299,0.7948423562660073,25.900000000000002,39.2,7.5600000000000005,13.497521183100003,-1159.93695,438.99702000000013
559,16017,0.013065,0.047200000000000006,0.47987500000000005,53.33333333333333,33.333333333333336,0.0,14.75,0.0,1.355521805655639,30.39981929071606,0.230910560719345,34.7,30.142500000000002,12.666666666666666,8.046647230320701,1.2756729174639623,0.0,26.150000000000002,40.60000000000001,5.58,11.664219132,-1166.30982,482.35649
560,16019,0.00443,0.11179999999999998,0.47516,40.0,0.0,0.0,4.2,0.0,3.730500069719771,30.4953560371517,0.2081900120566601,34.6,21.701,13.666666666666664,12.167169914905298,0.0,0.0,25.8,34.3,10.619999999999997,13.9639627233,-1119.97623,434.94876
561,16021,1.035135,0.0172,0.31946499999999994,33.333333333333336,0.0,0.0,-2.6,0.9326955645,0.017860423310436965,29.789360327374542,0.0008504166726633827,33.3,27.587000000000003,13.0,14.13519259629815,0.0,0.0,29.633333333333333,40.099999999999994,8.1,13.1866914915,-1163.02851,487.05964
562,16023,0.03431,0.0026000000000000003,0.558425,20.0,26.666666666666664,0.0,-18.3,0.0,0.7117913223133436,30.49736842105263,0.07718566506527662,31.8,17.6245,26.333333333333332,22.167019027484145,0.48576702613426603,0.0,31.0,41.6,11.16,13.055939347499999,-1132.94562,436.99097
563,16025,0.11735999999999999,0.002,0.2697375,6.666666666666666,26.666666666666664,0.0,0.65,0.0,0.15949479137038786,30.243980226439167,0.04460100374208997,31.1,27.400000000000002,14.666666666666668,22.174748985259562,0.14201317882299477,0.0,29.566666666666666,47.3,6.300000000000001,13.3398478782,-1147.56451,433.50524
564,16027,0.005275,0.6432,0.15088749999999998,13.333333333333332,20.0,1.5,-1.15,0.0,3.503415095878541,31.404973200948945,0.3979203202788678,27.7,37.2535,19.333333333333332,37.430651872399444,3.1595576619273302,0.0,23.68333333333333,31.5,3.9599999999999995,12.1287634875,-1166.2727599999998,436.11438
565,16029,0.042665,0.0078,0.44964249999999995,46.66666666666667,0.0,0.0,-4.25,0.0,0.44113679613038026,29.57497298059302,0.08446954950103694,33.7,27.6635,9.0,17.93772303441925,0.3906402593851322,3.51576233446619,27.483333333333334,37.1,6.84,12.4840006344,-1116.56063,426.4377800000001
566,16031,0.020704999999999998,0.0178,0.64507,46.66666666666667,0.0,0.0,-1.9,0.32547662400000005,0.8934833480905089,30.86740900159072,0.08564861503352425,33.5,28.0495,16.666666666666668,29.772774434529993,1.6099170892699024,0.0,21.099999999999998,36.3,4.05,10.660972469399999,-1137.41833,424.82791
567,16033,0.13116,0.0012,0.44128500000000004,6.666666666666666,6.666666666666666,0.0,-2.2,0.0,0.12630518291985648,29.96739452623259,0.007549469206522829,33.4,28.0495,17.666666666666664,14.33850702143385,0.1270712615634848,0.0,29.233333333333334,43.9,7.739999999999999,13.585566033900001,-1122.78608,441.85815000000014
568,16035,0.06559999999999999,0.007200000000000001,0.6219974999999999,46.66666666666667,0.0,0.0,-3.9000000000000004,0.0,0.2514146515305172,29.525319322402392,0.020353096340619967,31.8,25.9815,15.0,18.896474758747463,0.25406504065040647,1.9054878048780488,28.383333333333333,30.300000000000004,8.1,13.911468407100001,-1161.85221,464.8524000000001
569,16037,0.064445,0.0018000000000000002,1.2343275,40.0,20.0,0.0,-9.45,0.0,0.2774472081101934,28.80760095011876,0.08119904986728482,26.200000000000003,26.243,15.0,34.3183466279913,0.0,0.0,40.56666666666666,39.8,5.4,19.396726763399997,-1140.48035,442.85168
570,16039,0.08425,0.0176,0.7751874999999999,20.0,26.666666666666664,0.0,-2.5,3.294793286,0.16879798454208833,31.45149870191173,0.022754264396496787,29.0,26.6255,14.666666666666668,22.2972972972973,0.19782393669634024,0.0,32.28333333333333,44.6,3.1500000000000004,14.9139076716,-1156.8440699999999,431.15319999999997
571,16041,0.07555,0.0386,0.167085,40.0,0.0,5.5,-4.3,0.0,0.2458092393058386,29.952348027582083,0.036976442402053965,30.300000000000004,26.467999999999996,17.666666666666664,31.68845213466241,0.0,0.0,26.483333333333334,37.6,7.47,13.622237535600002,-1118.72202,420.993
572,16043,0.081375,0.014199999999999997,0.47392,40.0,20.0,0.0,-5.85,0.0,0.2277918425085507,39.076831447290054,0.03181238334198216,34.5,27.046,17.333333333333336,15.713028169014088,0.0,0.0,27.25,32.4,4.2299999999999995,15.266312180100002,-1116.15464,440.14843999999994
573,16045,0.13705,0.0596,0.1414275,46.66666666666667,20.0,0.0,0.1,0.0,0.12181635458803367,29.481093764100716,0.012160503379302908,37.6,22.7135,17.666666666666664,29.534617896799475,0.24322023592362885,0.3283473184968989,31.349999999999998,36.0,8.01,13.240444260600004,-1165.06739,438.84323
574,16047,0.115195,0.0424,0.18343,6.666666666666666,0.0,0.0,0.3,0.0118499965,0.20051115565923236,30.0310366232154,0.023812815020076948,35.2,33.2985,12.0,22.53048780487805,0.0,0.0,28.433333333333334,31.9,5.58,13.3425592371,-1147.5106700000001,428.52716999999996
575,16049,0.7506400000000001,0.0037999999999999996,2.1258375000000003,33.333333333333336,26.666666666666664,0.0,-4.55,0.24561485800000002,0.022001442425326312,29.946273591403774,0.0012712395674341936,34.9,23.6455,15.999999999999998,26.671268710943185,0.0,0.0,31.95,36.2,5.4,12.914963465400003,-1161.06566,459.74127000000004
576,16051,0.19348500000000002,0.047799999999999995,0.2763925,6.666666666666666,0.0,0.0,-4.3,3.6707313405,0.09746285965652099,30.151139544182328,0.0026863554160646503,25.4,31.673499999999997,13.333333333333332,25.134380814554476,0.0,0.0,37.83333333333333,40.4,5.13,14.32859994,-1119.6939399999999,436.91123
577,16053,0.038775,0.075,0.1505375,46.66666666666667,20.0,0.0,-3.15,0.0,0.4792268836912778,29.952578570098236,0.09384782517428593,40.4,26.1565,18.0,45.030537093587206,0.8596604341285192,6.576402321083172,22.31666666666667,35.3,8.91,14.1886631241,-1144.62669,426.98447
578,16055,0.01912,0.2226,0.32890499999999995,60.0,0.0,5.0,-3.15,0.0,0.9872941256774035,30.514772521297807,0.13736770548154742,33.8,30.286,13.333333333333332,20.598555211558306,1.7433751743375177,0.0,29.233333333333334,41.4,10.440000000000001,14.0932404783,-1168.32581,477.3713
579,16057,0.026480000000000004,0.0692,0.2692275,6.666666666666666,26.666666666666664,0.0,-1.65,1.4150193745,0.9022460682033883,29.724107312741804,0.38854527698350405,35.5,31.637,14.666666666666668,18.772503000400057,0.0,0.0,34.949999999999996,45.8,4.77,14.451947894700002,-1169.3443399999999,467.42967999999996
580,16059,0.19120499999999999,0.0034,1.1421875,20.0,0.0,0.0,-2.6,0.0,0.10717403591949658,29.635993669455118,0.06701505868110641,32.8,27.650000000000002,17.0,12.663466313524252,0.08716647925873625,0.0,32.11666666666667,41.8,6.389999999999999,14.248749173399997,-1138.6153,451.27412
581,16061,0.10224,0.016,0.11993500000000001,40.0,20.0,1.0,-5.65,0.0,0.19828893788198,31.150103684798218,0.30601902483773413,30.7,28.488000000000003,13.666666666666664,18.08858592651464,0.1630151278038602,0.19561815336463226,31.683333333333334,41.89999999999999,10.530000000000001,13.519085662800002,-1162.5739,462.38066000000003
582,16063,0.20007,0.0086,0.30147250000000003,6.666666666666666,0.0,0.0,-3.2,1.7384915779999999,0.0963843702996154,29.045960868812408,0.08749140623259305,25.5,46.769999999999996,10.333333333333334,26.98774123670737,0.08330417687142834,0.2249212775528565,33.95,43.0,8.1,16.909277440500002,-1143.26069,429.73467
583,16065,0.021419999999999998,0.16,0.11830750000000001,40.0,20.0,0.0,0.1,0.0,1.0439249288107482,29.136180614948817,0.8062168065658687,34.1,25.7885,15.666666666666666,58.53864914999906,35.79209461562402,374.8832866479926,29.183333333333334,38.7,8.1,12.3985648458,-1117.94073,438.19114
584,16067,0.05692,0.053,0.1907325,60.0,20.0,0.0,-6.75,0.0,0.3641219603762489,31.324297241706663,0.2672019869926627,42.5,25.64,15.0,18.067480952956828,0.2928086202857812,0.0,34.93333333333333,57.8,9.0,14.381616986100001,-1137.12227,426.13266000000004
585,16069,0.114195,0.09259999999999999,0.21406999999999998,46.66666666666667,0.0,0.0,-0.44999999999999996,0.5349942515,0.16827659832490638,30.005500550055004,0.1251076377751564,33.8,30.3865,12.333333333333334,14.765132709566547,0.0,0.0,29.766666666666666,45.099999999999994,17.55,14.2772335614,-1169.5046200000002,463.94126
586,16071,0.038335,0.007200000000000001,0.3004,40.0,0.0,0.0,-3.7,0.0,0.5137326908154867,29.728738792930596,0.5518930059339252,31.6,23.742,17.666666666666664,38.803498748641196,0.8695274118516585,2.0868657884439807,23.833333333333332,37.2,5.220000000000001,14.305869602999998,-1123.0127400000001,421.81568
587,16073,0.06245,0.0029999999999999996,1.924245,20.0,0.0,0.0,-1.25,0.0,0.3424630450679484,29.81181783966879,0.3550927125999003,33.8,27.6785,15.999999999999998,20.502361528553024,0.2668801708033093,0.0,28.516666666666666,36.1,7.65,13.930856793,-1166.81558,433.76748
588,16075,0.053880000000000004,0.1112,0.10257,26.666666666666664,0.0,6.5,-3.05,0.0,0.2818746180828126,29.684018634798463,0.5857482659377242,39.1,21.0355,20.333333333333332,19.115339348764223,0.0,0.0,28.316666666666666,38.3,6.569999999999999,14.143525733699999,-1168.94281,440.20334000000014
589,16077,0.41124,0.011199999999999998,0.36066750000000003,40.0,0.0,0.0,-2.05,0.0,0.054211408935182843,29.483167908072865,0.07913064016851676,35.9,25.628999999999998,20.666666666666668,43.405174705154195,0.2431670071004766,3.1246960412411244,21.31666666666667,33.3,6.93,11.031746628599999,-1128.2900399999999,427.75001000000003
590,16079,0.05052,0.0098,0.6587799999999999,53.33333333333333,0.0,0.0,2.15,0.0,0.39290172135667717,29.38019390581717,0.37237971091767397,37.4,21.665,19.333333333333332,18.07945684323743,0.3299023489047242,0.0,39.166666666666664,43.3,6.300000000000001,13.824261269099999,-1160.85925,475.14637
591,16081,0.04998,0.045200000000000004,0.11263999999999999,40.0,6.666666666666666,0.0,-3.3,0.0,0.4093143210230572,29.333950046253467,0.7341346533432437,31.1,23.657,16.333333333333336,10.13387297633873,0.0,0.0,30.983333333333334,46.3,3.51,13.488266117699999,-1111.25546,436.92976999999996
592,16083,0.333935,0.0804,0.48208,6.666666666666666,0.0,0.0,1.7999999999999998,0.0,0.058506131378771586,29.87343255595922,0.13620730300241585,36.5,39.674,15.666666666666666,13.830900825457588,0.04990991260774302,0.14972973782322907,28.483333333333334,42.9,9.629999999999999,13.6064544417,-1145.04002,425.58563
593,16085,0.03388,0.0054,0.9332400000000001,46.66666666666667,6.666666666666666,1.5,-0.6,0.0,0.5955319601607982,31.977598237238336,0.8083738431860723,36.4,26.514000000000003,14.666666666666668,14.843324991839847,0.49193231011412825,0.5903187721369539,28.183333333333334,41.89999999999999,8.459999999999999,15.6899185362,-1160.73719,447.58677
594,16087,0.08517,0.014,0.36838249999999995,46.66666666666667,0.0,0.0,-2.8500000000000005,0.0,0.20385419448459358,29.43524096385542,0.679346723441925,33.8,26.7765,15.666666666666666,17.99287410926366,0.19568705725803295,0.11741223435481977,31.516666666666666,36.9,3.42,14.797744575300001,-1169.19922,442.97898000000004
595,17001,0.26819,0.15699999999999997,0.217835,60.0,13.333333333333332,0.0,0.75,0.0,0.07069379003070672,29.58428318946748,0.05619097132650308,37.0,20.856499999999997,26.0,19.86913635599395,0.062144996706315174,0.0,25.833333333333336,39.5,5.04,15.9957459126,-913.2894799999999,399.43826
596,17003,0.033955,0.07,0.06315,60.0,6.666666666666666,0.0,-6.45,0.0030530595,0.6192793834826877,31.26630589575619,0.7338616607629771,31.200000000000003,26.816,16.666666666666668,31.451282051282053,0.49084572718794484,0.7362685907819172,31.016666666666666,43.4,5.940000000000001,15.1063620372,-892.89666,371.49251
597,17005,0.16809500000000002,0.09340000000000001,0.09569,13.333333333333332,0.0,27.0,-1.05,0.5669518805,0.09091536016368057,29.19685039370078,0.10408630016484513,33.7,29.021,16.666666666666668,18.959215082724125,0.0,0.0,33.5,39.1,10.530000000000001,15.3244409625,-894.32819,388.84622
598,17007,0.024485,0.386,0.070505,40.0,6.666666666666666,0.0,-3.7,0.007559458,0.8042395143700884,30.22316684378321,1.1642055175203831,33.8,27.6235,15.0,16.89252336448598,0.6806888571234089,0.0,32.7,34.3,8.55,15.187829111999998,-888.51989,422.93981
599,17009,0.07352,0.045399999999999996,0.0768025,20.0,26.666666666666664,0.0,-5.9,1.6828055769999999,0.24345736217040276,29.933578460443595,0.3888394524005683,32.5,20.7225,15.333333333333332,28.108880524187924,0.22669568371418206,0.544069640914037,30.55,39.8,3.9599999999999995,13.062997915199999,-907.46466,399.64815
600,17011,0.0644,0.0804,0.21837499999999999,46.66666666666667,6.666666666666666,0.0,3.1,0.0,0.28747603066618965,29.34098120576031,0.19273418051964042,31.6,27.275999999999996,16.333333333333336,15.00748502994012,0.2587991718426501,0.0,30.916666666666668,40.5,15.39,14.4266120325,-894.2378000000002,413.82964000000004
601,17013,1.03973,0.04,0.070895,46.66666666666667,0.0,0.5,-4.3,0.0,0.01974008344987439,29.760266370699227,0.02062999590676025,38.0,23.7125,17.666666666666664,18.721554440424782,0.016029802609010674,0.0,27.599999999999998,32.9,4.86,13.1872874922,-906.3801,391.23530000000005
602,17015,0.16781000000000001,0.0692,0.11659000000000001,6.666666666666666,0.0,1.5,-1.25,0.0,0.11781026875171682,30.889767671774592,0.13971385728331248,33.8,29.5585,16.333333333333336,15.19536903039074,0.09931867389706613,0.0,37.43333333333333,43.10000000000001,2.9700000000000006,16.162373258099997,-899.63255,420.71879
603,17017,0.07962,0.0726,0.09594,40.0,33.333333333333336,36.5,-1.85,0.010665239,0.2678110044966301,29.22737306843267,0.4086509665528304,30.9,28.416,14.666666666666668,26.17069486404834,0.0,0.0,30.266666666666666,39.4,9.54,12.882917417399998,-903.19209,399.79866000000004
604,17019,0.066965,0.4036,0.2495975,53.33333333333333,26.666666666666664,0.0,2.4,0.0,0.3024488760128694,29.950129743756086,0.4992726645626835,34.2,26.942,26.0,29.10942422121106,0.49777246820478355,0.22399761069215263,31.53333333333333,34.9,10.170000000000002,13.22540055,-882.3308299999999,401.28073
605,17021,0.1882,0.09820000000000001,0.17891,6.666666666666666,0.0,0.0,-1.9,1.5305914035000001,0.09590166813538453,29.455445544554454,0.1534954893380922,28.4,39.917,16.333333333333336,15.325607964746206,0.08855827134254339,0.0,34.4,40.4,5.940000000000001,14.0819932404,-892.54627,395.25298
