,FIPS,Male,AfricanAmer,CollegePlus,Income,Unemployed,Dems
590,16079,29.38019390581717,0.37237971091767397,37.4,21.665,19.333333333333332,18.07945684323743
591,16081,29.333950046253467,0.7341346533432437,31.1,23.657,16.333333333333336,10.13387297633873
592,16083,29.87343255595922,0.13620730300241585,36.5,39.674,15.666666666666666,13.830900825457588
593,16085,31.977598237238336,0.8083738431860723,36.4,26.514000000000003,14.666666666666668,14.843324991839847
594,16087,29.43524096385542,0.679346723441925,33.8,26.7765,15.666666666666666,17.99287410926366
595,17001,29.58428318946748,0.05619097132650308,37.0,20.856499999999997,26.0,19.86913635599395
596,17003,31.26630589575619,0.7338616607629771,31.200000000000003,26.816,16.666666666666668,31.451282051282053
597,17005,29.19685039370078,0.10408630016484513,33.7,29.021,16.666666666666668,18.959215082724125
598,17007,30.22316684378321,1.1642055175203831,33.8,27.6235,15.0,16.89252336448598
599,17009,29.933578460443595,0.3888394524005683,32.5,20.7225,15.333333333333332,28.108880524187924
600,17011,29.34098120576031,0.19273418051964042,31.6,27.275999999999996,16.333333333333336,15.00748502994012
601,17013,29.760266370699227,0.02062999590676025,38.0,23.7125,17.666666666666664,18.721554440424782
602,17015,30.889767671774592,0.13971385728331248,33.8,29.5585,16.333333333333336,15.19536903039074
603,17017,29.22737306843267,0.4086509665528304,30.9,28.416,14.666666666666668,26.17069486404834
604,17019,29.950129743756086,0.4992726645626835,34.2,26.942,26.0,29.10942422121106
605,17021,29.455445544554454,0.1534954893380922,28.4,39.917,16.333333333333336,15.325607964746206
606,17023,29.990735021618285,0.034824477674031275,33.3,26.942,18.0,38.81968234194955
607,17025,30.175401962831486,0.0008334824979237146,33.3,46.6725,11.666666666666668,14.145744029393752
608,17027,30.975143403441685,0.21994726391413086,34.1,22.276500000000002,17.666666666666664,20.587779156327542
609,17029,29.320450298527874,0.3491505819832594,24.4,43.66799999999999,15.0,19.269684473002783
610,17031,29.9194220616838,0.041908552091463214,35.1,27.0315,19.333333333333332,31.621468392705275
611,17033,34.04651162790698,0.196201898667014,34.2,21.883499999999998,19.666666666666668,14.79019167673977
612,17035,29.851702087467523,0.13298020145627026,37.0,27.457500000000003,14.666666666666668,41.71092656076482
613,17037,29.574928151088002,0.00463743051904183,30.5,29.661499999999997,14.666666666666668,32.26360544217687
614,17039,29.76802040913341,0.23127167318847291,33.6,26.479499999999998,15.666666666666666,37.44207041829672
615,17041,30.212093684584698,0.7186542435622036,30.5,21.4435,17.0,36.32204610951009
616,17043,30.001705708437573,0.1866499507585691,33.0,43.134,11.666666666666668,45.68836296829048
617,17045,30.31644362070375,0.08750863637501011,26.0,33.5435,14.000000000000002,31.703690084789752
618,17047,33.829787234042556,0.3852345619575632,33.3,25.342,18.666666666666664,16.64945792462571
619,17049,31.80666162878568,0.17284488667169096,33.1,26.704500000000003,16.333333333333336,29.32107496463932
620,17051,30.25138287967578,0.08974112170197124,35.6,30.0605,15.0,21.20195348183543
621,17053,30.454436655838606,0.5663792567941914,38.6,23.048000000000002,16.333333333333336,21.617800591613015
622,17055,29.58050806216137,0.15395475272273101,34.6,28.711000000000002,17.333333333333336,32.82297442688075
623,17057,29.85656148705042,0.06868115870563016,29.3,24.382,20.0,34.438885322659814
624,17059,29.133205641650708,0.7856143714688517,38.8,21.8915,23.333333333333336,36.968392956845015
625,17061,28.754926702016043,0.21120603786473305,33.6,37.436,13.333333333333332,30.43033466787587
626,17063,29.67125819654095,1.4212414429611626,34.4,29.192,17.666666666666664,23.87677883013659
627,17065,29.23188209231882,0.5339611868349448,34.3,44.240500000000004,11.666666666666668,31.33563765207265
628,17067,29.282887446572737,0.028923431871953613,31.1,26.569,19.666666666666668,20.19195218141484
629,17069,29.708439897698206,0.11395651300236455,31.1,24.488,14.666666666666668,24.071582346609254
630,17071,29.48158950054685,0.04301909469666233,32.6,29.950499999999998,12.666666666666666,24.876482213438734
631,17073,28.799498047964303,0.4005370124090478,36.2,30.897000000000002,16.666666666666668,18.24640849469082
632,17075,29.19395671702736,0.1183995973509675,33.1,28.239,18.333333333333332,22.532242063492063
633,17077,29.942374183634264,0.1703398983188687,34.1,24.9825,20.0,29.236481340441742
634,17079,29.77915945684371,0.058642791742939064,31.6,33.730000000000004,14.333333333333334,22.854272186743007
635,17081,31.50052101424106,0.31196818952076266,32.3,23.907500000000002,15.999999999999998,21.658150651063124
636,17083,30.189952068169713,0.013912392830993468,38.1,21.5265,20.333333333333332,25.573627650304967
637,17085,29.297385620915037,0.04194247725201821,39.2,19.2,27.33333333333333,18.712095687331537
638,17087,29.865460313730097,0.03219415100109095,39.2,33.1595,17.333333333333336,26.950718685831625
639,17089,29.084153411543568,0.17175144609105045,31.4,26.8035,14.666666666666668,38.73502232233726
640,17091,32.902043692741366,0.006894183752508503,36.7,24.076,15.666666666666666,19.818611140925192
641,17093,29.618729096989966,0.029982670761665005,35.8,26.320999999999998,17.333333333333336,23.96122720135282
642,17095,30.248404019973457,0.2375162703810577,34.9,29.110999999999997,16.666666666666668,14.786521557136878
643,17097,31.71329479768786,0.1502728999758199,40.2,20.3805,21.666666666666664,13.69946419873356
644,17099,28.9707750952986,0.11420030553091817,30.300000000000004,31.121,14.333333333333334,27.36063708759954
645,17101,30.759559979046625,0.2729682218533258,33.8,26.009,15.0,29.521276595744684
646,17103,33.30783702926935,0.1518413183336181,29.0,27.599,18.0,19.159485960481355
647,17105,29.598138481856484,0.01697103630157971,30.5,28.2545,14.333333333333334,16.222859483818112
648,17107,29.578614441191093,0.039384196912514303,33.8,26.3255,21.0,40.85182811656773
649,17109,28.976260958019502,0.046497878128946124,37.7,23.6785,15.999999999999998,39.757270117700436
650,17111,29.589245705750564,0.17097973890619958,34.3,30.754,16.333333333333336,17.7820796460177
651,17113,28.798179708020278,0.021957734017401274,32.0,24.857999999999997,21.666666666666664,33.76985393666553
652,17115,31.573560767590614,0.162339097685549,31.9,22.319,20.666666666666668,22.40205612670186
653,17117,29.772091163534586,0.29324670734752556,42.599999999999994,26.707,15.0,16.04358256697321
654,17119,29.8383903494636,0.21667616718082292,32.0,26.766000000000002,14.000000000000002,16.31644004944376
655,17121,29.746043430253955,0.23107202331610882,37.9,33.4685,10.0,22.271648873072362
656,17123,29.149021174590494,0.2862499299860167,37.5,25.235500000000002,18.666666666666664,30.905522253461353
657,17125,29.528631128020013,0.30376431976064017,37.8,24.753500000000003,14.333333333333334,26.12094221443966
658,17127,29.950588235294116,0.15429819478837484,34.8,28.598499999999998,15.333333333333332,21.990966796875
659,17129,29.840968309181225,0.15220016543670556,30.2,43.053999999999995,13.333333333333332,25.85061457117352
660,17131,30.09661415266777,0.3941130982651023,38.0,23.0935,17.0,16.60734898037707
661,17133,29.582338207025103,0.12227676517950575,33.1,26.8975,19.0,30.848939686036903
662,17135,30.025659301496795,0.10982618550774965,30.9,36.1235,13.666666666666664,15.472289499928761
663,17137,29.54713549560473,0.017764519569072372,29.0,28.3465,8.666666666666668,9.806612601372427
664,17139,29.496340938441673,0.21660692464167575,32.4,27.2365,10.666666666666666,15.017016449234257
665,17141,29.708115043301618,0.3856737548014636,26.0,31.5335,8.666666666666668,34.994714587737846
666,17143,29.80826118404241,0.3979480870505533,29.4,25.8245,10.666666666666666,40.03037095068629
667,17145,29.955442015209126,1.097294778800142,27.7,22.5805,13.0,21.345063181984013
668,17147,29.304300191728295,0.11611778444840813,23.9,42.938,9.0,37.52997655765828
669,17149,29.871404224551984,0.4019027508068554,31.200000000000003,30.472,10.666666666666666,20.869992895786652
670,17151,29.89264884055112,0.18868497012365676,31.200000000000003,28.546,10.999999999999998,16.89351963382318
671,17153,29.30204866484122,0.24416455248548025,32.0,24.299,12.333333333333334,29.815450212472715
672,17155,30.134568503169188,0.03436277227775677,34.1,28.386999999999997,11.333333333333332,24.214264623864047
673,17157,29.80842911877395,0.039737511332488026,30.4,26.3495,13.0,18.755452166327423
674,17159,29.694388777555112,0.2544563861965454,25.5,25.865000000000002,9.333333333333332,20.297191378184195
675,17161,29.870208728652756,0.021801708899473055,24.5,22.075999999999997,15.0,25.59326294620412
676,17163,29.654805453940803,0.5201065032049491,25.7,27.717,9.0,25.06636580833554
677,17165,30.079345276710416,1.0851827162593206,28.799999999999997,33.251,12.0,17.379056950398038
678,17167,30.04105911459704,0.0808577654793333,27.5,28.7205,10.0,20.945393759286777
679,17169,29.287271421610118,1.1104656612824142,30.7,29.493499999999997,9.333333333333332,28.880289908482283
680,17171,29.67936483701046,0.08227452461148127,30.5,21.548,13.333333333333332,15.95921380455846
681,17173,29.90995451310456,0.0369815393425357,28.6,31.063000000000002,8.333333333333334,18.627753303964763
682,17175,30.414537194775697,0.3170040439562444,26.8,29.6255,8.666666666666668,22.873443983402492
683,17177,30.183915682662402,0.00924868664068599,28.0,23.868499999999997,15.333333333333332,13.04978250362494
684,17179,29.930640718924025,0.36644716616311684,30.7,32.496,10.999999999999998,15.925595755783613
685,17181,29.88442981635935,0.18414708254529077,29.5,26.7465,12.0,14.991518235793052
686,17183,29.823512933046974,0.06535417600887315,25.6,31.125500000000002,12.333333333333334,18.482745686421605
687,17185,28.976941241839146,0.049471939336596674,32.7,26.399,11.333333333333332,32.09814692568842
688,17187,29.959114620047934,0.2203605803840704,33.8,28.479999999999997,9.0,21.55140236749494
689,17189,29.656151234929183,0.05824827516370057,29.3,22.569,13.0,24.845464564665292
690,17191,29.735016588392433,0.004719545833732214,31.200000000000003,23.417500000000004,14.666666666666668,18.57881421185788
691,17193,29.116009912937425,0.03042256370269279,23.3,50.87,9.0,29.563699578822398
692,17195,29.972735534686457,0.008090879774857417,30.6,36.9155,10.0,15.508545811151585
693,17197,30.03581060170653,0.110418611451298,31.6,30.1895,11.666666666666668,13.88183869148336
694,17199,29.89082207487911,0.07310159779793565,29.8,40.416999999999994,9.666666666666666,18.44416562107905
695,17201,29.95711222301644,0.0159835813531007,29.1,25.0915,11.666666666666668,18.853871098500203
696,17203,28.689296295739272,0.02454692802179318,31.200000000000003,27.6825,13.666666666666664,21.889832625530854
697,18001,30.043820119961463,0.46076393588865205,30.0,26.9045,12.0,16.63448432530668
698,18003,29.284719240641618,0.25387574743193675,27.5,27.759,9.333333333333332,29.686970767348456
699,18005,29.51150230046009,0.05769384393072105,31.1,33.36,13.0,19.65389369592089
700,18007,30.096245425835882,0.1416519773902152,27.0,24.195999999999998,10.999999999999998,20.237222159539655
701,18009,30.011180010385804,0.05699383721433572,29.9,25.515500000000003,11.333333333333332,23.894441546724554
702,18011,31.148609621255872,0.06268705080980545,28.5,25.779999999999998,12.0,20.206109679793897
703,18013,29.076648495076675,0.03297084513195895,29.2,34.940000000000005,9.666666666666666,24.107910576096295
704,18015,29.561603874838323,0.13935919034277314,36.0,24.302999999999997,10.999999999999998,17.350709336852525
705,18017,30.024610336341265,0.06676852441050649,27.6,28.6835,8.666666666666668,17.256915339480305
706,18019,29.839447484079287,0.4046087050700747,20.9,33.748999999999995,8.333333333333334,19.64243568562663
707,18021,29.8582000477441,0.10083399532668927,31.0,27.639999999999997,16.333333333333336,18.67585025046138
708,18023,28.959456511577176,0.02299026613444029,31.1,26.0475,14.666666666666668,25.205873213175884
709,18025,30.154202562803153,0.08002366427921567,29.6,26.5935,12.666666666666666,16.745372119380427
710,18027,29.617731339792197,0.0,31.1,24.761000000000003,13.0,20.690891133271734
711,18029,30.374320145035725,0.04647686249895789,27.3,24.204500000000003,11.666666666666668,19.051787999191863
712,18031,29.85001136277555,0.0770219816485344,25.300000000000004,27.883,10.666666666666666,15.65310103147316
713,18033,30.40225936951377,0.009736510139890792,28.9,27.722,9.0,17.133443163097198
714,18035,29.02322708178898,0.14632402475569434,30.300000000000004,23.812,13.333333333333332,45.5448950976319
715,18037,30.919666633342118,0.057520364899573545,24.699999999999996,24.4415,12.0,34.94998234671061
716,18039,29.708316909735913,0.060050315801282235,30.1,26.85,10.0,17.30611126335982
717,18041,29.953667238104064,0.29052789863190165,30.8,33.0755,11.333333333333332,27.36114653430382
718,18043,28.902663138550146,0.1451841940020177,30.1,26.53,14.333333333333334,46.51713429218171
719,18045,29.89806013161857,0.07994832357285267,29.2,30.6705,9.666666666666666,21.0611026571462
720,18047,30.33186490455213,0.01297077596501557,28.3,29.011,11.666666666666668,14.43315858453473
721,18049,32.20365462407588,0.030620196920984406,25.9,22.484,13.0,16.28208146927243
722,18051,29.87794755963153,0.009392269125750845,29.9,24.865499999999997,14.666666666666668,46.82163187855787
723,18053,30.379234263465285,0.0033383216324330994,31.200000000000003,24.819499999999998,13.333333333333332,17.48491782816726
724,18055,29.744810867413545,0.0705906380955947,27.5,26.166,12.333333333333334,15.2453388974894
725,18057,30.276008492569005,0.07250371395335965,30.8,27.1325,11.666666666666668,19.21182266009852
726,18059,30.065750653291747,0.10544384730816923,30.4,34.649,12.666666666666666,18.18407651223451
727,18061,30.020590253946466,0.021073131773710015,34.1,34.081,9.333333333333332,18.348787446504996
728,18063,29.904252033357356,0.11270698145750596,28.700000000000003,24.865,10.333333333333334,19.564386702330907
729,18065,30.22026008925572,0.3049068397846291,29.3,27.359,12.666666666666666,18.020743301642177
730,18067,28.500532985905483,0.0874456326958273,30.0,23.2205,13.0,17.1438769035533
731,18069,31.89455479272575,0.06949605082992198,27.800000000000004,28.718,12.0,30.14570753478604
732,18071,30.118883946623534,0.10460410896285191,25.6,26.6355,9.666666666666666,17.080772607550486
733,18073,29.68967482957649,0.052832581379558645,28.6,27.336999999999996,12.0,34.833397694047555
734,18075,29.830044930650526,0.015535641555786454,27.800000000000004,22.4565,13.0,22.144654088050313
735,18077,30.636668262326474,0.0,25.9,28.5965,10.333333333333334,19.209612044006946
736,18079,31.438650469471114,0.10908969571362802,30.300000000000004,28.431,10.999999999999998,17.98756521117702
737,18081,29.455902415536475,0.0674826604858505,31.200000000000003,24.986,14.333333333333334,18.413128575730198
738,18083,29.708881231980875,0.007340768312229748,31.200000000000003,29.1475,9.0,15.095300154760938
739,18085,29.558425953739857,0.027090607389795934,33.2,23.777,15.666666666666666,16.777908170749598
740,18087,29.19529349120303,0.01902682793936361,24.6,23.8565,13.0,37.58307519683907
741,18089,29.534981147884373,0.024824822164791618,29.0,26.1345,10.666666666666666,22.734052317576868
742,18091,29.799301723167023,0.004133390072007934,24.3,30.448,9.333333333333332,18.775419982316535
743,18093,30.23536334215946,0.08787014091052939,23.700000000000003,25.150000000000002,10.333333333333334,22.747270221562598
744,18095,29.985585113353427,0.22603010101151572,31.0,25.25,10.666666666666666,21.07892953929539
745,18097,30.414105092216683,0.12035153936898624,32.8,24.6435,18.333333333333332,20.23492109245514
746,18099,32.513255567338284,0.04151521500171812,31.4,24.1675,14.666666666666668,19.20676281662829
747,18101,30.891922213911744,0.04349570557605536,27.4,25.743499999999997,11.666666666666668,19.997133027522935
748,18103,30.642698610083585,0.0228253715799207,29.5,30.298,10.666666666666666,35.248062015503876
749,18105,29.93654151242729,0.2367383965340367,32.0,37.766999999999996,9.666666666666666,16.58653846153846
750,18107,29.775,0.03878563119858091,27.7,22.267000000000003,11.666666666666668,16.969936708860757
751,18109,29.066712183948553,1.0421777059256505,30.5,22.564999999999998,12.0,30.99918871150002
752,18111,29.854885520799744,0.11616450097077272,33.0,30.005000000000003,9.333333333333332,23.669244767970877
753,18113,30.386733137393502,0.15145758772027926,30.5,29.19,10.333333333333334,31.552366113869233
754,18115,29.11554241007537,0.16989436463108004,32.1,33.879000000000005,9.666666666666666,17.62987771633305
755,18117,29.828069747591762,0.28962896101553837,35.7,27.141000000000002,7.999999999999999,16.838373026491837
756,18119,29.567247721093878,0.28708571606061045,37.3,25.7885,6.333333333333333,24.165750558530444
757,18121,29.914830919610445,0.014698351380994313,30.2,26.679499999999997,10.333333333333334,18.229598893499308
758,18123,29.06217420865755,0.09262385876335058,36.7,22.149,10.999999999999998,25.632443531827512
759,18125,29.69982847341338,0.22771188241649715,35.2,25.605000000000004,7.999999999999999,15.40385989992852
760,18127,29.831279464064178,0.08680451015510543,34.9,31.399499999999996,9.0,20.48402404302436
761,18129,29.95378599360113,0.06009431721562743,32.5,26.16,9.333333333333332,17.19651218022664
762,18131,29.727814006237594,0.16633458315388683,37.2,31.5495,7.000000000000001,23.643572621035055
763,18133,29.934888768312533,0.2643456636979349,33.5,37.323,6.666666666666666,21.619897959183668
764,18135,30.548833189282625,0.011736845746032913,34.6,29.862000000000002,8.666666666666668,27.87457783236107
765,18137,29.616256476683933,0.07939691622768588,28.700000000000003,26.3415,7.000000000000001,23.268342739866604
766,18139,29.419146647543922,0.1056124672765898,37.4,28.985500000000002,9.0,25.186567164179102
767,18141,29.915763200998363,0.1857686192337377,38.1,27.4325,8.333333333333334,27.176607281177375
768,18143,29.405645015379047,0.12191196420994624,35.0,30.2655,6.333333333333333,40.48761493242224
769,18145,30.310376076121432,0.0,30.7,25.177999999999997,9.0,31.905950095969292
770,18147,29.668821002769867,0.21615532916678462,36.0,33.7985,7.999999999999999,31.972301814708686
771,18149,29.89529289689652,0.37787389787851,39.6,25.9695,8.666666666666668,31.40822784810127
772,18151,30.477374440576828,0.015570730858278706,35.2,28.156,7.333333333333334,27.606650341538852
773,18153,29.897302478433524,0.08026621788530203,31.8,32.095,9.0,22.8560327776208
774,18155,30.941924892263494,0.16706234871373485,30.8,26.270500000000002,9.333333333333332,21.54747225647349
775,18157,29.52755905511811,0.008151588998442616,36.8,28.169,10.666666666666666,24.949733588016485
776,18159,29.54127044503614,0.17737273045893817,30.5,26.983999999999998,10.666666666666666,21.800506555423116
777,18161,29.956317747937227,0.012927919176735744,34.8,25.658500000000004,10.666666666666666,30.34911176073757
778,18163,29.35264846765568,0.11204705275004184,29.0,27.414,11.333333333333332,34.42954894567798
779,18165,30.07953340402969,0.5613098463095386,28.0,43.6335,5.666666666666666,21.448645886561067
780,18167,30.25739275301957,0.023287871529437516,28.9,27.415,9.0,28.287283621837553
781,18169,30.326434819714105,0.14266019745038608,27.6,20.5505,7.333333333333334,26.298468166586886
782,18171,29.576994434137298,0.059224602194650436,31.6,30.671,7.000000000000001,20.75744523750923
783,18173,30.192209559448884,0.050805897449812495,38.2,25.902500000000003,10.999999999999998,28.381458966565344
784,18175,29.400127632418634,0.16659536460044533,36.4,27.801499999999997,10.666666666666666,35.42768237330962
785,18177,31.023686679174478,0.038836344004047806,29.0,30.1835,7.999999999999999,22.597608958837775
786,18179,29.561529202728263,0.18692087476225033,37.0,25.7485,9.0,33.60659246575342
787,18181,29.718938211019406,0.29694552992478185,33.4,25.4465,10.0,19.804054054054056
788,18183,30.06037735849057,0.2284978570144529,35.3,26.9055,9.0,25.757792393480127
789,19001,30.169649623972482,0.2298670155916201,36.9,29.683500000000002,7.000000000000001,25.635764651485374
790,19003,29.274678438237313,0.34209607967287564,37.3,27.329,6.333333333333333,34.7161941265994
791,19005,30.019187162044307,0.10035348680060852,34.0,25.9305,7.666666666666666,23.36629625853808
792,19007,29.642316134417413,0.01935895591209728,35.3,32.53,8.333333333333334,37.00604621032175
793,19009,30.12722646310433,0.06565473760535635,34.5,30.153,8.666666666666668,22.712564159785764
794,19011,30.2970297029703,0.06822712768922104,37.8,28.369,9.0,29.721237512085075
795,19013,29.489329268292686,0.17606310979265977,33.8,30.429499999999997,7.666666666666666,31.56274821286736
796,19015,30.22432113341204,0.09831783547007258,37.5,27.651500000000002,9.333333333333332,24.049613402061855
797,19017,29.879101899827294,0.0854145555887389,35.0,30.022000000000002,7.333333333333334,21.431750741839764
798,19019,29.662621088965597,0.3262667659589834,35.2,27.928,8.333333333333334,28.114608734205277
799,19021,29.598637801021646,0.14398269392022237,34.6,26.75,8.333333333333334,21.80792730690898
800,19023,29.921274601686967,0.15245494624117126,35.4,30.083000000000002,8.333333333333334,24.235074626865668
801,19025,29.747932517366856,0.21874370802526083,36.2,30.156,6.666666666666666,28.4392822367506
802,19027,29.958221149382602,0.044255470337778616,37.0,32.094,7.000000000000001,21.39198418404026
803,19029,30.186532144533086,0.10255791322864762,31.6,27.331500000000002,9.333333333333332,25.99490113170004
804,19031,29.91935483870968,0.16005063103595177,33.5,30.189,8.666666666666668,22.725010664012512
805,19033,30.919800634345265,0.3149863474839843,33.4,23.3575,7.999999999999999,25.083496487389155
806,19035,30.0520156046814,0.19146632226220395,26.1,32.1935,6.333333333333333,29.331856343283583
807,19037,29.560853199498123,0.11645189066392408,33.5,27.7025,10.0,19.48132780082988
808,19039,29.803350327749456,0.03905837807175718,33.2,26.061,9.666666666666666,17.232375979112273
809,19041,29.904986648450596,0.07967393993403661,38.5,27.743000000000002,6.666666666666666,27.90445168295331
810,19043,29.97831250645461,0.04330436673963128,35.5,24.1205,13.333333333333332,29.787289100507195
811,19045,30.7141697776335,0.14905046136423883,34.6,32.439,9.333333333333332,30.17573150715943
812,19047,33.24394745413093,0.1298089551604958,31.200000000000003,24.7925,8.666666666666668,37.30893000804505
813,19049,29.739829770122643,0.10764819033108314,34.2,24.977999999999998,6.666666666666666,52.846555499410485
814,19051,31.04012465913518,0.026875225060326944,32.7,34.524,5.0,29.87535500157778
815,19053,30.375258544272626,0.13433545742962813,35.1,37.397,10.666666666666666,21.270076077768387
816,19055,30.05800386692446,0.03900085272262693,30.0,28.246000000000002,8.333333333333334,23.270497803806734
817,19057,30.23531126986441,0.2864903574950426,31.5,31.7455,6.666666666666666,31.03775469436676
818,19059,29.56883742721371,0.0699967500202208,30.6,29.775999999999996,14.666666666666668,41.18448637316561
819,19061,30.5793991416309,0.12401640013672399,35.1,32.1355,7.000000000000001,26.20309518761925
820,19063,30.534333255214435,0.3380885410986634,32.4,29.779,6.333333333333333,22.5765306122449
821,19065,30.488466757123472,0.3502377286058373,36.0,25.265,9.333333333333332,11.289267015706807
822,19067,30.005620433397866,0.22764495006027308,30.8,28.2705,9.666666666666666,24.987559094302064
823,19069,30.37373510231617,0.2962374694710162,35.5,24.983,7.999999999999999,19.54283155904885
824,19071,29.868599909379245,0.3200828335870535,30.9,29.232499999999998,8.666666666666668,25.00304062271954
825,19073,30.38274424146148,0.145447007781266,34.5,26.573500000000003,6.666666666666666,34.16478152160971
826,19075,30.226971064507566,0.3250322032114531,32.4,30.3135,6.333333333333333,21.90163476316893
827,19077,29.71498447935284,0.11434948918889533,34.9,27.1565,8.333333333333334,27.884994092162273
828,19079,29.526315789473685,0.231516155560713,39.5,27.660999999999998,7.333333333333334,21.41630409892375
829,19081,29.827915869980878,0.14942137929991112,38.1,33.18,6.333333333333333,21.440173253925284
830,19083,29.32820361053566,0.41540036799945973,38.1,27.9325,6.0,20.74736842105263
831,19085,29.91044776119403,0.2829642662398365,30.6,34.2395,8.333333333333334,34.959893048128336
832,19087,30.058691399173973,0.36231535831237127,35.2,28.1685,7.666666666666666,13.955709636337907
833,19089,30.540942928039705,0.1295476380229911,30.4,28.085,7.666666666666666,13.428478754459942
834,19091,31.635575407251704,0.11992720503989708,32.8,24.377,9.333333333333332,20.22761194029851
835,19093,29.736031676198856,0.06784090249787655,34.8,28.349000000000004,7.999999999999999,23.409243134628266
836,19095,29.76209357652657,0.08163506265086534,31.200000000000003,29.9325,10.0,17.220453641066456
837,19097,30.008764241893076,0.010878339590158334,35.1,29.430999999999997,6.666666666666666,19.70668485675307
838,19099,29.54448664466721,0.14553756162703296,31.4,35.081,6.0,42.12596579401395
839,19101,29.535476409740223,0.20716249385645363,28.0,28.732000000000003,5.333333333333333,28.93384754534948
840,19103,29.135087910887844,0.15862610464216856,34.8,28.477,10.0,34.8972972972973
841,19105,29.49940405244339,0.0367076169795971,36.1,23.890500000000003,6.666666666666666,21.91501746216531
842,19107,29.648568809208516,0.016477217109941218,36.8,24.9435,11.666666666666668,19.153428513975467
843,19109,29.459680364502727,0.1644228698802369,35.0,23.9525,9.0,38.10828129515386
844,19111,29.65944272445821,0.21550626079680646,34.3,24.113000000000003,11.333333333333332,20.69223107569721
845,19113,30.061962134251292,0.13058841416066913,33.6,39.096000000000004,7.666666666666666,10.096575943810358
846,19115,31.43197062624356,0.11098417927832603,30.300000000000004,32.9245,7.666666666666666,42.689906347554626
847,19117,29.901512486809708,0.08747489981718923,31.200000000000003,23.3625,9.0,29.349822456226274
848,19119,30.242797021689867,0.038566034438093,37.1,26.046499999999998,10.999999999999998,19.815266643429766
849,19121,29.214457831325305,0.07910297775264681,36.1,27.2165,8.666666666666668,26.464108683679086
850,19123,30.741930976666204,0.0587270520176841,32.2,30.9035,9.0,18.79448398576513
851,19125,29.74318000228285,0.2967568022917332,31.5,30.0295,8.333333333333334,29.320707247187087
852,19127,29.523353866395553,0.24497540638846654,40.0,29.293499999999998,9.0,30.95441030723489
853,19129,29.643193752524574,0.1935954723869639,38.3,27.401,8.666666666666668,29.233392645314353
854,19131,29.37924644842495,0.3006890713053119,37.5,22.2115,13.333333333333332,19.341822094691537
855,19133,31.044939215954095,0.03977756215065912,32.3,25.323,11.666666666666668,28.902573192347653
856,19135,29.54944743553415,0.1667045842571094,32.9,24.666,15.333333333333332,26.929155820007438
857,19137,29.79654472550864,0.10776517961256747,38.3,23.817,8.666666666666668,37.1815436874882
858,19139,29.654687637290216,0.2644727982160665,37.8,24.9955,10.999999999999998,29.69807264821555
859,19141,30.04418262150221,0.1667719570282542,39.7,20.9035,14.000000000000002,28.809942254581973
860,19143,30.11733416770964,0.05871681556788514,34.8,23.7645,10.0,24.964887640449437
861,19145,29.408099688473524,0.5157323382846966,37.0,32.9765,11.666666666666668,21.139850511408333
862,19147,29.911911145155116,0.0062701141299544285,40.60000000000001,25.490499999999997,8.666666666666668,16.221435468297393
863,19149,29.14768552534901,0.03164716559360609,35.0,20.5645,13.333333333333332,24.706028486253725
864,19151,30.8765808983864,0.19728168566191512,36.4,22.237499999999997,12.666666666666666,10.042134831460674
865,19153,29.605680616407312,0.6297580387790445,37.0,21.637,7.999999999999999,14.179603166443918
866,19155,29.64619764131761,0.12552463715455495,34.5,25.6175,7.999999999999999,17.395833333333336
867,19157,29.58614251633648,0.01341959330993956,36.0,26.3405,10.666666666666666,17.172990183072436
868,19159,30.145339274499836,0.1640456124427103,38.4,22.2335,11.666666666666668,19.222295874600334
869,19161,30.74916138650764,0.05540828674952634,37.0,29.1855,15.999999999999998,18.44357976653697
870,19163,31.09723461195361,0.029478500554595832,41.4,23.409,8.333333333333334,10.310537334263783
871,19165,29.664429530201343,0.06610177470840757,39.0,23.932000000000002,11.333333333333332,18.367533895199703
872,19167,30.32426388371226,0.3283906095226735,33.2,21.926000000000002,13.333333333333332,10.025849335302809
873,19169,29.64071856287425,0.19812351302428854,35.3,22.387,10.0,9.523809523809524
874,19171,29.849208343804975,0.4373495255980646,35.0,25.302500000000002,11.666666666666668,14.230661434977574
875,19173,29.81648314981648,0.10261271986361997,34.7,25.4745,11.666666666666668,15.509510869565219
876,19175,29.48200389105058,0.06572549343748277,27.1,28.56,10.333333333333334,14.43606036536934
877,19177,28.826815642458104,0.06657747139716763,39.1,23.481,7.999999999999999,9.363525091799264
878,19179,30.129804021379485,0.4878709441068691,31.4,18.68,10.999999999999998,22.529819812198628
879,19181,30.05533637341805,0.028070131578511993,31.4,26.92,7.999999999999999,28.208420748028654
880,19183,30.30155979202773,0.23826688090699177,36.9,25.130499999999998,9.333333333333332,9.618155619596543
881,19185,30.082530949105912,0.13244675594992608,32.2,28.102999999999998,8.333333333333334,15.799293008641008
882,19187,30.291186747767572,0.009037070685968186,29.0,28.026,8.666666666666668,13.787973692452237
883,19189,29.91630309703377,0.5089252141120966,34.2,29.0165,12.0,50.99110781771026
884,19191,30.404424472865543,0.2733672117329389,46.1,25.428,15.999999999999998,12.730184147317853
885,19193,29.663730984787833,0.23910016894947636,34.8,24.813000000000002,7.333333333333334,9.933774834437086
886,19195,30.20809369444735,0.39074424660657275,29.9,20.953,10.666666666666666,18.348501070663808
