,FIPS,Hospitals,ICUBeds,HeartDiseaseMort,StrokeMort,Diabetes,Smokers
597,17005,0.0,0.0,33.5,39.1,10.530000000000001,15.3244409625
598,17007,0.6806888571234089,0.0,32.7,34.3,8.55,15.187829111999998
599,17009,0.22669568371418206,0.544069640914037,30.55,39.8,3.9599999999999995,13.062997915199999
600,17011,0.2587991718426501,0.0,30.916666666666668,40.5,15.39,14.4266120325
601,17013,0.016029802609010674,0.0,27.599999999999998,32.9,4.86,13.1872874922
602,17015,0.09931867389706613,0.0,37.43333333333333,43.10000000000001,2.9700000000000006,16.162373258099997
603,17017,0.0,0.0,30.266666666666666,39.4,9.54,12.882917417399998
604,17019,0.49777246820478355,0.22399761069215263,31.53333333333333,34.9,10.170000000000002,13.22540055
605,17021,0.08855827134254339,0.0,34.4,40.4,5.940000000000001,14.0819932404
606,17023,0.1268874508311128,0.3996954701180053,28.633333333333336,35.9,4.2299999999999995,16.940315123100007
607,17025,0.0,0.0,31.483333333333334,43.3,7.379999999999999,13.432564191600001
608,17027,0.3469692238298463,1.1449984386384928,31.133333333333336,40.4,7.5600000000000005,15.440057463599999
609,17029,0.30583845612747346,0.36700614735296816,29.46666666666667,34.9,11.07,13.132434792600002
610,17031,0.03190617033428095,0.0,25.383333333333336,36.4,6.569999999999999,11.890840293899998
611,17033,0.0,0.0,24.8,43.3,6.120000000000001,14.877593734500001
612,17035,0.840477391158178,5.194150277357538,22.0,36.2,7.92,11.828358458999999
613,17037,0.007154411517457837,0.06009705674664584,33.733333333333334,40.5,8.459999999999999,14.421091628700001
614,17039,0.0,0.0,23.133333333333333,37.1,7.109999999999999,12.4878072195
615,17041,1.0147133434804667,2.73972602739726,31.550000000000004,42.1,13.68,15.9818254227
616,17043,0.5854115443156539,3.1612223393045316,22.183333333333334,31.5,7.02,12.383129933100001
617,17045,0.45495905368516837,0.5914467697907189,32.71666666666667,37.5,10.440000000000001,14.458515728399998
618,17047,0.24746349913387772,0.0,33.68333333333333,39.9,14.670000000000002,16.032155516999996
619,17049,0.08481332586976066,0.15266398656556918,30.933333333333334,37.7,6.21,14.4167356188
620,17051,0.09328445228033844,0.13992667842050766,33.11666666666667,37.7,7.92,14.379798367800001
621,17053,0.6378364587319811,0.0,28.400000000000002,39.3,15.479999999999999,13.442462451899999
622,17055,0.2504194525830767,0.525880850424461,31.43333333333333,38.1,8.01,15.074362542600007
623,17057,0.1324512082861476,0.6556334810164305,25.65,37.0,8.1,12.2506200531
624,17059,0.8072002260160632,3.6324010170722847,26.71666666666667,33.9,9.9,13.476396342600001
625,17061,0.36501679077237553,3.5589137100306614,29.3,41.0,11.34,14.795296239599999
626,17063,1.6021789633902106,0.0,32.36666666666666,42.599999999999994,11.790000000000001,14.2330778757
627,17065,2.4060439824839994,8.373033059044321,33.11666666666667,44.5,8.459999999999999,14.8292678097
628,17067,0.13427595050588464,0.18127253318294426,37.65,38.8,13.68,15.644801660399999
629,17069,0.0,0.0,29.96666666666667,42.8,9.81,13.0297253157
630,17071,0.056387267754940934,0.0,29.616666666666664,40.3,9.45,14.616323936099999
631,17073,0.34693311129614207,0.0,38.916666666666664,40.9,21.869999999999997,14.6249355807
632,17075,0.0,0.0,24.46666666666667,41.8,7.29,13.154782663799999
633,17077,0.15004876584890087,0.0,30.733333333333334,36.5,8.73,13.639108829399998
634,17079,0.0,0.0,26.883333333333333,39.1,6.660000000000002,11.670588639000002
635,17081,0.5168359304338839,0.0,30.25,44.0,9.719999999999999,14.499018350100002
636,17083,0.006296412430125563,0.01700031356133902,35.31666666666667,40.3,11.61,14.522872779
637,17085,0.0,0.0,30.900000000000002,39.3,3.51,14.126634325800001
638,17087,0.027115040984384445,0.03253804918126134,25.06666666666667,38.4,5.220000000000001,13.5252679356
639,17089,0.19465099077354306,2.0827656012769107,28.699999999999996,46.2,8.55,14.936008725
640,17091,0.009463298489468294,0.0,28.833333333333332,38.1,9.27,14.531280451199999
641,17093,0.02998923386504245,0.0,27.666666666666664,35.1,15.209999999999999,12.086592389100002
642,17095,0.20254805452593627,0.0,28.400000000000002,34.2,6.21,15.039457407
643,17097,0.0,0.0,30.25,43.5,6.389999999999999,13.1182880499
644,17099,0.0,0.0,42.06666666666667,41.0,15.3,17.4342816846
645,17101,0.0,0.0,32.43333333333333,39.2,3.69,12.268168992899998
646,17103,0.31648574231730864,0.0,30.150000000000002,40.7,11.07,15.4783743156
647,17105,0.010821000098471102,0.025970400236330644,33.449999999999996,37.6,9.99,15.180152383800001
648,17107,0.03848425897597235,0.33481305309095943,32.233333333333334,33.2,10.89,14.938067613600001
649,17109,0.12393071033984898,0.3903817375705243,30.71666666666667,39.9,7.739999999999999,15.870685459499999
650,17111,0.1450536698578474,0.0,33.15,43.6,8.37,16.858630763100003
651,17113,0.02504824919000224,0.3719665004715333,28.5,42.0,8.64,15.2114363928
652,17115,0.08702084149153722,0.0,31.21666666666667,35.3,11.16,14.813902016100007
653,17117,0.0,0.0,32.016666666666666,32.0,10.440000000000001,14.410012305600002
654,17119,0.23973916378979668,0.0,30.099999999999998,42.3,8.1,14.0474526597
655,17121,0.0,0.0,29.75,42.400000000000006,4.2299999999999995,14.273165798100003
656,17123,0.2684707903780069,0.6443298969072164,24.849999999999998,37.8,7.379999999999999,14.5468381869
657,17125,0.4221012198725254,0.5065214638470306,29.883333333333336,40.2,9.719999999999999,13.771194534
658,17127,0.0987976328087179,0.0,27.7,39.2,7.47,15.2310878181
659,17129,0.22852180669340372,0.4113392520481267,39.949999999999996,42.400000000000006,13.320000000000004,15.906365595899999
660,17131,0.09678106188181096,0.11613727425817316,30.65,35.3,9.27,14.303595510000003
661,17133,0.2265878141073573,0.0,32.666666666666664,39.6,14.13,13.6139101542
662,17135,0.06457570532814146,0.0,31.233333333333334,39.7,7.92,13.4084040714
663,17137,0.017907187049522325,0.021488624459426793,33.0,40.9,10.619999999999997,14.451224250600001
664,17139,0.0,0.0,31.483333333333334,40.8,3.2400000000000007,14.390600112899998
665,17141,0.40568774214487113,0.547678451895576,30.21666666666667,35.5,7.47,13.711504741199999
666,17143,0.6277463904582549,5.775266792215945,27.833333333333332,39.4,8.01,11.763418932899999
667,17145,1.529051987767584,5.963302752293577,25.71666666666667,41.1,9.719999999999999,14.488223208299999
668,17147,1.7571604287471445,15.287295730100158,30.25,38.6,8.1,15.326564914800006
669,17149,0.5776006469127246,0.0,25.666666666666668,36.0,9.09,12.206797501499999
670,17151,0.1015362433620681,0.12184349203448172,29.083333333333332,36.0,7.65,18.4090004046
671,17153,1.2536826929104246,10.656302889738607,28.28333333333333,37.1,8.64,17.797138215300002
672,17155,0.02279903788060144,0.11627509319106734,32.083333333333336,40.4,9.54,16.729878654900002
673,17157,0.0,0.0,34.900000000000006,37.4,11.97,18.7835157
674,17159,0.1364442625187611,0.0,31.25,39.2,18.81,17.7380328096
675,17161,0.016823631145251868,0.040376714748604485,30.099999999999998,44.5,7.92,14.477914684800002
676,17163,0.0,0.0,26.65,35.8,4.95,16.8483695229
677,17165,0.0,0.0,28.650000000000002,38.6,7.829999999999999,16.507218081600005
678,17167,0.15216531239538636,0.22824796859307953,29.35,39.0,14.759999999999998,18.574355835
679,17169,0.6004924037710923,4.503693028283192,34.483333333333334,41.1,9.36,20.003470344000004
680,17171,0.0727182821033036,0.0,38.75,41.3,13.139999999999999,17.989203096
681,17173,0.02474726852023708,0.0,32.13333333333333,47.9,13.41,17.7907668264
682,17175,0.0,0.0,30.983333333333334,45.3,10.619999999999997,20.4875512353
683,17177,0.042083822557770566,0.06312573383665585,30.4,54.3,7.65,18.038142752400002
684,17179,0.2881512217611803,0.6915629322268326,28.35,47.1,6.21,18.078643910700002
685,17181,0.19125212767992045,0.0,31.9,42.2,9.45,16.597264564800007
686,17183,0.2337540906965872,0.5610098176718094,28.433333333333334,37.7,5.4,17.814891867300002
687,17185,0.20117890840324298,2.1727322107550244,30.65,41.2,8.82,18.8679839175
688,17187,0.23497344800037598,1.8327928944029326,28.0,47.400000000000006,9.54,15.2606572065
689,17189,0.11732338431034382,0.615947767629305,29.45,41.6,10.350000000000001,17.8973989452
690,17191,0.004846884495349656,0.029081306972097938,30.53333333333333,50.60000000000001,8.82,20.606087230200004
691,17193,0.09879909697625365,0.23711783274300874,33.36666666666667,38.1,11.43,19.491876948600005
692,17195,0.0,0.0,31.21666666666667,35.9,10.89,18.5120552367
693,17197,0.08559738414394057,0.17975450670227516,28.68333333333333,43.5,8.19,17.4793635459
694,17199,0.09518914082281493,0.11422696898737791,36.0,40.60000000000001,6.120000000000001,17.5667901057
695,17201,0.009064202653817252,0.013596303980725878,28.616666666666664,40.5,8.37,17.3007770409
696,17203,0.04114007372301211,0.23449842022116904,35.11666666666666,40.2,12.69,19.3902268698
697,18001,0.38380349261178276,0.5757052389176742,31.85,44.7,9.27,18.8529649398
698,18003,1.3645543365536816,0.8187326019322089,21.550000000000004,29.6,6.84,11.976870594600001
699,18005,0.05289913721507202,0.38087378794851856,26.333333333333332,38.3,10.350000000000001,15.0963564906
700,18007,0.22211856689100642,0.26654228026920773,29.266666666666666,36.2,9.18,18.0874193112
701,18009,0.5001500450135041,1.950585175552666,25.433333333333334,38.5,8.82,14.446972779300001
702,18011,0.0871505263891794,0.26145157916753814,28.2,59.0,12.329999999999998,18.555987010499997
703,18013,0.058025002973781395,0.11314875579887373,37.550000000000004,37.1,12.42,19.072597725
704,18015,0.1263823064770932,0.0,31.333333333333332,37.8,11.07,16.915959224999998
705,18017,0.10270631130282955,0.21568325373594208,25.949999999999996,53.0,11.7,19.759820525100007
706,18019,0.3145247530980688,0.3774297037176826,39.300000000000004,35.8,9.0,17.5427758089
707,18021,0.10169732841118265,0.0,32.56666666666667,38.0,14.670000000000002,19.7791324587
708,18023,0.06725311381916983,0.12105560487450569,36.150000000000006,50.4,8.37,20.751892889399997
709,18025,0.12588116817724068,0.0,36.46666666666667,52.5,13.41,19.5896149596
710,18027,0.07838710688865895,0.1410967923995861,30.78333333333333,40.0,8.28,16.425805986
711,18029,0.028750999097218632,0.2587589918749677,31.616666666666667,62.1,14.759999999999998,18.3566324241
712,18031,0.07865530884007016,0.33035229712829467,27.3,41.1,10.530000000000001,17.131580676
713,18033,0.016426511074753767,0.0,30.833333333333336,42.400000000000006,8.55,16.9786570302
714,18035,1.2806283616494494,8.02527106633655,30.733333333333334,40.0,10.350000000000001,16.783082279100007
715,18037,0.08716761897290395,0.4445548567618101,35.900000000000006,40.5,10.08,20.415133115999996
716,18039,0.4011231448054553,0.36101083032490977,35.06666666666667,43.10000000000001,12.059999999999999,17.2551433041
717,18041,0.4379242391066345,0.9196409021239326,30.383333333333336,40.2,14.04,19.4748259896
718,18043,1.478123768230193,25.91643673630272,30.53333333333333,41.1,10.440000000000001,17.317457981100002
719,18045,0.1984363217843394,0.2083581378735564,28.116666666666667,41.1,9.18,18.7163269182
720,18047,0.0,0.0,31.766666666666666,48.7,6.300000000000001,18.39431565
721,18049,0.10278231733012652,0.12333878079615182,43.88333333333334,39.2,7.829999999999999,21.6191812995
722,18051,0.021527111782757,0.1227045371617149,23.883333333333336,31.0,6.300000000000001,17.9309263869
723,18053,0.04580264556080759,0.06870396834121138,32.28333333333333,38.0,11.97,17.632174527
724,18055,0.08449514152936208,0.2534854245880862,32.583333333333336,37.0,8.55,17.5304305026
725,18057,0.0,0.0,29.8,40.5,12.960000000000003,18.657277721100005
726,18059,0.06851802366612537,0.0,28.1,39.3,8.82,17.0421919254
727,18061,0.0,0.0,27.866666666666667,40.60000000000001,4.2299999999999995,15.063278679900002
728,18063,0.09127418765972983,0.0,32.599999999999994,48.6,9.9,19.0768853484
729,18065,0.0,0.0,32.16666666666667,38.5,11.790000000000001,18.442737527400002
730,18067,0.0,0.0,35.58333333333333,51.5,5.940000000000001,19.843931652299997
731,18069,0.15792549075346252,0.189510588904155,30.933333333333334,41.5,7.739999999999999,18.6704321472
732,18071,0.0,0.0,30.099999999999998,51.3,15.120000000000001,17.8021399599
733,18073,0.11973180076628351,1.1494252873563218,25.633333333333333,33.2,8.37,16.9059771162
734,18075,0.0,0.0,29.050000000000004,38.8,9.99,16.831019993399998
735,18077,0.08826982319554415,0.0,38.06666666666666,36.8,6.569999999999999,17.0770580037
736,18079,0.042344173441734426,0.07621951219512195,32.03333333333333,39.8,9.719999999999999,17.112273390000002
737,18081,0.08608815426997243,0.0,30.75,38.2,10.26,19.226451472199997
738,18083,0.0,0.0,33.483333333333334,48.3,10.08,16.634165816699998
739,18085,0.03007365036975553,0.0,28.3,45.099999999999994,8.64,19.2177837513
740,18087,0.2189669140992796,1.6203551643346692,28.46666666666667,41.89999999999999,7.829999999999999,17.137789608600006
741,18089,0.02571203040190475,0.0308544364822857,34.36666666666667,51.4,11.07,18.747824537699998
742,18091,0.0035462351040394455,0.0,30.25,40.3,13.68,18.528733648800003
743,18093,0.0,0.0,28.1,36.0,5.489999999999999,15.8225108139
744,18095,0.3261897772123822,0.09785693316371466,44.2,37.8,7.109999999999999,20.4974248707
745,18097,0.09250265945145922,0.055501595670875536,30.266666666666666,38.9,6.029999999999999,17.3286132471
746,18099,0.02307827226822491,0.027693926721869894,36.599999999999994,41.0,16.740000000000002,18.958680131399998
747,18101,0.0,0.0,35.18333333333333,41.0,18.54,21.617658800999997
748,18103,0.09587773671014722,0.4314498151956625,31.18333333333333,37.5,7.47,17.2053126459
749,18105,0.237146651489281,0.0,30.8,32.6,12.960000000000003,16.8939341982
750,18107,0.0,0.0,29.383333333333333,43.7,15.209999999999999,18.1755547398
751,18109,1.1278407488862572,26.053121299272544,28.25,36.7,8.73,19.259794125
752,18111,0.16986869150146935,0.30576364470264483,40.599999999999994,65.9,12.779999999999998,17.039893033800002
753,18113,0.3181116890140128,2.5767046810135037,38.38333333333333,38.5,9.629999999999999,19.8711800568
754,18115,0.19536592036885084,0.0,31.366666666666664,41.3,9.719999999999999,17.6831563374
755,18117,0.1733492814672283,0.0,33.400000000000006,33.8,9.45,16.7086468008
756,18119,0.5345735439553096,1.9244647582391148,26.78333333333333,34.5,10.709999999999999,15.881247279899995
757,18121,0.01991345611970377,0.0,33.81666666666667,46.7,11.43,19.112334731100002
758,18123,0.13021341979504408,1.1719207781553969,33.800000000000004,45.8,13.41,19.1301144741
759,18125,0.26121254865083715,0.5485463521667582,29.066666666666666,37.0,8.19,16.8662426796
760,18127,0.08878707970416144,0.0,31.483333333333334,35.8,9.81,16.197115317300003
761,18129,0.13225938711000013,0.0,28.016666666666666,38.5,11.34,16.6800277008
762,18131,0.11748672400018799,0.0,28.733333333333334,30.6,8.459999999999999,14.0252142501
763,18133,0.19882692116512574,0.0,35.91666666666667,36.7,10.26,14.073040899
764,18135,0.012409426696896032,0.0,25.333333333333332,35.6,7.109999999999999,14.568490166399993
765,18137,0.14051653879661635,0.1264648849169547,34.06666666666667,46.2,10.530000000000001,15.155814119399997
766,18139,0.07517836066066744,0.0,27.550000000000004,40.3,5.85,14.567969331899997
767,18141,0.16173378618793466,0.0,25.333333333333332,26.9,8.55,13.437731474100003
768,18143,0.4354262823304014,1.0450230775929634,25.083333333333332,28.6,8.73,16.4394517122
769,18145,0.09673331592133648,0.08705998432920282,25.8,31.9,7.02,14.4330052203
770,18147,0.31897926634768736,0.0,24.916666666666668,30.7,6.029999999999999,12.659938821899999
771,18149,0.3139618850271577,0.0,25.96666666666667,27.800000000000004,6.480000000000001,14.542606881
772,18151,0.017913345980155596,0.026870018970233393,26.633333333333336,37.9,7.379999999999999,13.386679227
773,18153,0.0,0.0,30.883333333333333,29.8,7.829999999999999,13.5632974842
774,18155,0.46136101499423293,0.2768166089965398,30.583333333333332,35.6,7.65,14.896220506200002
775,18157,0.03666408184889632,0.03299767366400669,24.333333333333332,38.0,7.29,13.735125771300002
776,18159,0.21307423506349615,0.2556890820761954,36.5,39.2,6.660000000000002,15.5394382797
777,18161,0.0,0.0,24.766666666666666,29.8,3.69,12.6692827137
778,18163,0.1046638198107678,0.5651846269781462,27.666666666666664,31.5,7.65,14.711160022200001
779,18165,0.4031120248317008,0.0,23.599999999999998,29.4,9.81,14.8621370499
780,18167,0.05412924982272671,0.0,31.816666666666666,32.4,5.85,14.212347906600002
781,18169,0.1198738926649165,0.0,29.333333333333332,32.4,8.91,15.461484015600007
782,18171,0.04977204403830457,0.0,23.56666666666667,38.0,8.64,14.2780327965
783,18173,0.23953243269138644,0.0,26.05,35.5,4.5,13.9020527124
784,18175,0.27458571879676535,0.4118785781951481,33.766666666666666,33.4,8.82,15.412879070099999
785,18177,0.09955895383451312,0.0,23.96666666666667,42.0,9.54,15.192145521899999
786,18179,0.46347793845012975,0.0,21.18333333333333,31.8,6.93,12.144832574399999
787,18181,0.8806693086745927,0.0,32.38333333333334,40.4,9.81,14.9471802243
788,18183,0.23912003825920614,0.0,32.61666666666666,25.1,14.58,16.3598164173
789,19001,0.26566775590446584,0.0,26.06666666666667,29.4,6.480000000000001,14.105089593899995
790,19003,0.5836689429755442,2.1012081947119596,29.900000000000002,44.39999999999999,9.54,16.8215412807
791,19005,0.129974784891731,0.1169773064025579,23.883333333333336,38.4,8.1,13.723445942999998
792,19007,0.07521058965102285,0.13537906137184116,26.400000000000002,36.3,5.220000000000001,14.763320135099999
793,19009,0.12635356253869579,0.0,23.75,31.6,4.41,16.176455684999997
794,19011,0.26945825417997116,0.0,27.599999999999998,30.6,9.45,14.319764608499998
795,19013,0.15797039634772445,0.0,27.066666666666666,30.4,5.67,14.352592917599999
796,19015,0.16364737264143223,0.0,27.25,31.0,11.790000000000001,15.031635732
797,19017,0.2248909278999685,0.0,27.21666666666667,34.5,6.660000000000002,14.0213445588
798,19019,0.33965083893757214,0.40758100672508657,32.61666666666666,31.200000000000003,14.58,13.3611252237
799,19021,0.16317472749820508,0.0,26.05,31.299999999999997,6.300000000000001,12.171187935899999
800,19023,0.2501188064330557,0.0,23.800000000000004,30.1,4.86,13.556023353
801,19025,0.18147502903600465,0.0,22.95,32.9,8.91,13.6018810935
802,19027,0.07727855829121652,0.0,27.183333333333334,31.0,4.05,13.0485206151
803,19029,0.28792721200080623,0.0,27.416666666666668,32.0,9.45,13.833598685399997
804,19031,0.2745744096650192,0.0,26.666666666666664,37.0,11.16,14.1361120044
805,19033,0.359699291392396,0.0,32.449999999999996,47.0,4.86,14.856148140300004
806,19035,0.2034132747503102,0.0,28.766666666666666,34.0,5.309999999999999,14.4039428316
807,19037,0.18820695236482038,0.0,35.016666666666666,34.4,4.5,14.825249820000002
808,19039,0.07004714172638185,0.0,23.900000000000002,31.7,5.220000000000001,14.184151506
809,19041,0.19457902827233278,0.0,25.28333333333333,28.5,7.02,13.280750569800002
810,19043,0.04122147473948028,0.0,29.650000000000002,36.0,4.41,13.886768759399999
811,19045,0.3773300128292204,0.4527960153950645,24.233333333333334,33.7,10.709999999999999,13.7682599742
812,19047,0.4112687641373638,0.0,30.050000000000004,39.8,5.940000000000001,13.762184065199998
813,19049,0.38477817538189235,5.483088999191966,25.45,26.0,6.029999999999999,13.075282818
814,19051,0.08359246999030326,0.0,26.45,29.699999999999996,5.4,13.771251997199998
815,19053,0.19607843137254902,0.0,28.93333333333333,39.3,4.32,13.793975520299998
816,19055,0.03451691846758689,0.0,27.916666666666664,29.9,5.489999999999999,13.8105247815
817,19057,0.690059690163199,1.0350895352447986,34.833333333333336,41.5,9.719999999999999,16.3277712873
818,19059,0.33103265637155105,2.184815532052237,25.616666666666667,26.8,7.47,14.735012202
819,19061,0.0,0.0,27.133333333333333,36.4,6.660000000000002,14.575075754399997
820,19063,0.32280973594163603,0.0,32.68333333333333,36.9,13.139999999999999,13.7821330863
821,19065,0.4772130756382725,0.0,23.800000000000004,34.2,12.240000000000002,12.8859088707
822,19067,0.368486992409168,0.0,25.616666666666667,29.0,8.73,13.176861130799999
823,19069,0.26981814257190656,0.0,26.96666666666667,39.7,9.629999999999999,15.1557745797
824,19071,0.6251562890722682,0.2813203300825206,31.416666666666664,34.3,8.01,13.523906475
825,19073,0.21928381904699254,0.0,28.71666666666667,33.2,8.82,13.334895649800004
826,19075,0.0,0.0,21.43333333333333,34.7,4.77,13.007114737199998
827,19077,0.1933600170156815,0.0,27.53333333333333,31.6,5.220000000000001,13.637082322800001
828,19079,0.23480792711561943,0.0,32.449999999999996,26.6,10.26,15.0890322411
829,19081,0.16779931202282072,0.0,33.400000000000006,44.2,9.27,15.779269646100001
830,19083,0.3576154203769266,0.8582770089046239,32.83333333333333,38.9,9.9,15.7061933442
831,19085,0.3477293274914806,0.5215939912372209,27.28333333333333,31.9,6.300000000000001,13.769527203000003
832,19087,0.957166786312515,0.0,23.68333333333333,37.4,5.940000000000001,13.650457879800001
833,19089,0.20536832809644096,0.0,23.383333333333333,36.5,4.86,14.167358682300002
834,19091,0.34348326377797245,0.10304497913339172,27.616666666666664,33.1,11.880000000000003,14.926103576100001
835,19093,0.09060679369739143,0.0,25.333333333333332,35.0,9.45,13.010952131100002
836,19095,0.1857527630723507,0.0,22.883333333333336,26.0,7.5600000000000005,13.413059751600002
837,19097,0.023080030004039007,0.0,31.366666666666664,36.0,6.749999999999999,14.5792844289
838,19099,0.651423360041691,5.471956224350205,25.4,31.9,7.199999999999999,13.490700427800002
839,19101,0.6521242948906061,2.8367406827741366,26.96666666666667,36.4,9.36,15.456038858100001
840,19103,0.21978988087388457,0.3296848213108269,25.666666666666668,35.7,6.389999999999999,13.377896293500001
841,19105,0.09582674524459775,0.0,32.550000000000004,18.7,5.940000000000001,13.942745948699999
842,19107,0.015150964207362156,0.0,26.550000000000004,38.9,6.21,13.578906978899997
843,19109,0.5932253663166638,4.09325502758498,22.766666666666666,34.0,8.91,15.433300836899996
844,19111,0.3875968992248062,0.0,26.96666666666667,39.9,9.0,13.415070002399998
845,19113,1.1352348517099475,0.0,20.96666666666667,27.9,5.4,12.5911863072
846,19115,0.42408821034775235,0.89058524173028,21.016666666666666,33.1,5.760000000000001,13.435957886399997
847,19117,0.0,0.0,25.55,32.3,6.569999999999999,15.570479894399995
848,19119,0.0,0.0,33.483333333333334,27.9,8.37,14.824164396599999
849,19121,0.08235332872154692,0.09882399446585631,39.36666666666667,11.6,14.49,14.572420856099999
850,19123,0.22321926828723856,0.0,32.983333333333334,42.7,1.8900000000000001,14.2750513332
851,19125,0.31260745881396734,1.0316046140860922,33.916666666666664,41.5,12.960000000000003,17.8682347971
852,19127,0.0,0.0,26.400000000000002,32.0,7.829999999999999,12.959097850800001
853,19129,0.42130097741826755,0.0,26.0,28.2,8.82,13.75210719
854,19131,0.3255526255819253,0.0,32.800000000000004,43.4,16.740000000000002,15.2404606278
855,19133,0.07765844263759135,0.18638026233021923,32.96666666666667,33.7,8.64,15.3036978768
856,19135,0.0,0.0,26.25,30.9,4.95,13.6486144557
857,19137,0.5420935653493794,0.0,24.21666666666667,35.3,3.8699999999999997,12.614716876500001
858,19139,0.43309729530739083,2.1438316117715845,23.433333333333334,26.6,7.5600000000000005,16.6520709351
859,19141,0.0,0.0,24.949999999999996,29.699999999999996,12.870000000000001,13.3843207968
860,19143,0.26637897737110583,0.0,29.21666666666667,32.1,4.59,14.447260016999998
861,19145,0.47810288774144194,0.0,31.916666666666668,33.9,13.23,16.7815547739
862,19147,0.007134168744493314,0.0,31.21666666666667,35.2,8.37,15.4972936512
863,19149,0.035732024111969865,0.04287842893436384,29.016666666666666,45.099999999999994,8.91,15.149787328800002
864,19151,0.3617683235655886,0.0,37.03333333333333,37.1,7.29,15.0290274888
865,19153,2.005615724027276,0.8022462896109105,28.166666666666668,41.3,9.54,15.607829016
866,19155,0.0,0.0,32.7,44.900000000000006,8.82,16.9017610401
867,19157,0.0194371393195835,0.0,28.066666666666666,50.2,10.170000000000002,15.434796038399998
868,19159,0.5663155510250311,1.3591573224600748,28.449999999999996,40.8,8.1,14.240039868
869,19161,0.0,0.0,27.849999999999998,44.1,7.02,13.606048902600001
870,19163,0.03476277879748595,0.0,35.66666666666667,42.9,8.73,15.021876914100002
871,19165,0.38678734431809386,0.0,40.81666666666667,41.6,11.7,17.37012798
872,19167,0.53642313056539,0.0,23.433333333333334,31.7,5.760000000000001,14.1469175835
873,19169,0.26673068203035394,0.0,31.9,30.8,8.37,14.1490619136
874,19171,0.4561211457763182,0.0,24.383333333333333,34.2,6.93,12.9936064095
875,19173,0.09437256400819154,0.0,27.68333333333333,52.400000000000006,7.47,16.055133519600002
876,19175,0.0,0.0,29.650000000000002,34.3,7.65,13.932063642600001
877,19177,0.15086369465188204,0.0,38.1,23.1,5.13,12.6331584165
878,19179,1.0408534998698933,0.624512099921936,31.7,41.6,9.719999999999999,14.8295247093
879,19181,0.18044841430955927,0.32480714575720665,33.81666666666667,41.3,9.54,16.9365758094
880,19183,0.316105579263474,0.0,28.55,30.4,7.65,14.464704808800004
881,19185,0.3240178209801539,0.0,27.116666666666664,42.2,8.01,16.1779863699
882,19187,0.0,0.0,29.433333333333334,51.6,8.1,14.1546459249
883,19189,0.4443259575224385,1.3329778725673156,23.699999999999996,30.4,6.480000000000001,14.9571281547
884,19191,0.25912106135986734,0.0,27.583333333333332,34.9,10.89,13.804525140299999
885,19193,0.0,0.0,31.8,45.60000000000001,17.28,14.498584373699998
886,19195,0.42517006802721086,4.336734693877551,23.96666666666667,35.9,6.389999999999999,14.3024336595
887,19197,0.20243734564152394,0.0,30.266666666666666,37.9,8.82,13.6197236358
888,20001,0.6795786612300374,1.6309887869520898,19.116666666666667,36.2,8.28,15.375181229999995
889,20003,0.246302385438603,0.36945357815790447,28.266666666666666,34.8,7.92,15.258910687200002
890,20005,0.22588150256375505,0.3388222538456326,27.066666666666666,43.4,7.29,16.6133465073
891,20007,0.3423719528896193,0.6162695152013147,28.55,52.3,10.979999999999999,20.0872869849
892,20009,0.0503068719187041,0.0,28.400000000000002,24.6,9.719999999999999,12.978112859100005
893,20011,1.2507817385866167,0.0,29.78333333333333,31.1,10.440000000000001,13.6566163881
894,20013,0.9732360097323601,0.0,22.266666666666666,39.4,7.5600000000000005,13.469889328199997
895,20015,0.0,0.0,26.983333333333334,36.6,7.379999999999999,13.077553185000001
896,20017,1.2451749470800648,0.0,24.35,38.9,6.389999999999999,14.078798069400001
897,20019,1.5956598053295037,0.0,28.583333333333336,41.89999999999999,9.0,15.0259839102
898,20021,0.4063553984314682,0.0,25.06666666666667,49.7,15.479999999999999,14.9443304715
899,20023,0.3626736300003627,0.0,28.05,44.3,9.0,15.1952913531
900,20025,0.40025616394492475,0.7204610951008645,26.95,40.099999999999994,7.5600000000000005,13.3247376828
901,20027,1.9146084625694044,0.0,22.766666666666666,37.4,3.8699999999999997,14.570455597199999
902,20029,0.09328706295011008,0.0,24.333333333333332,35.5,10.530000000000001,12.251400509700002
903,20031,0.08525367230193441,0.0,27.53333333333333,42.7,8.1,14.400861978599998
904,20033,1.1530035743110802,0.0,27.366666666666664,38.6,8.82,14.8249551213
905,20035,0.17395539783599484,0.0,29.21666666666667,44.39999999999999,8.64,14.9603210523
906,20037,3.851091142490372,14.120667522464698,18.75,33.0,6.389999999999999,9.574691068800004
907,20039,0.028295106644256947,0.0,20.65,33.3,8.19,14.430214465199999
908,20041,1.1314777098891151,0.0,28.900000000000002,41.4,9.45,12.5741362716
909,20043,1.2914890869172155,0.0,28.25,37.6,7.5600000000000005,13.8977455887
910,20045,0.23086424028350128,0.17314818021262596,36.1,40.4,9.99,17.3112872409
911,20047,0.5265097667561733,0.0,19.133333333333333,34.9,12.15,13.7536005492
912,20049,0.17970905104635598,0.26956357656953395,26.21666666666667,34.0,9.0,16.2774977985
913,20051,0.09617789062650278,0.0,23.083333333333332,38.6,2.9700000000000006,13.287307194
914,20053,0.0,0.0,31.75,40.5,8.37,16.5520839384
