,FIPS,Pop,Density,Area,UrbanRural,pLon,pLat
701,18009,0.09997,0.1546,0.041395,40.0,-853.4419,404.69726
702,18011,0.19124,0.26780000000000004,0.1058125,40.0,-863.9873699999999,400.13009
703,18013,0.574465,0.0978,0.07915749999999999,6.666666666666666,-862.0969000000002,392.36241
704,18015,0.131875,0.10819999999999999,0.093755,33.333333333333336,-866.00098,405.78983
705,18017,0.162275,0.189,0.1037125,26.666666666666664,-863.3959200000003,407.47104
706,18019,0.052989999999999995,0.5912000000000001,0.09411249999999999,40.0,-857.32035,383.71546
707,18021,0.163885,0.1504,0.09008000000000001,6.666666666666666,-871.24217,394.69066
708,18023,0.24781999999999998,0.164,0.1013125,20.0,-865.1230699999998,402.98201
709,18025,0.1324,0.0702,0.07718000000000001,40.0,-864.2344399999997,383.13435
710,18027,0.21262,0.1474,0.10921750000000001,6.666666666666666,-870.98076,386.96962999999994
711,18029,0.57969,0.32820000000000005,0.076855,6.666666666666666,-849.20935,391.44620000000003
712,18031,0.211895,0.1382,0.09333,40.0,-854.9421099999997,393.19975
713,18033,1.0146199999999999,0.2328,0.0909625,46.66666666666667,-850.34285,413.78214
714,18035,0.11713,0.6002000000000001,0.0989775,40.0,-854.01962,402.05170000000004
715,18037,0.382405,0.196,0.10883249999999998,20.0,-869.1403199999997,383.57067
716,18039,0.0831,0.853,0.11699250000000001,40.0,-859.06728,416.37678999999997
717,18041,0.114175,0.22580000000000003,0.053790000000000004,6.666666666666666,-851.4749599999998,396.40791
718,18043,0.10148000000000001,1.0082,0.03724,6.666666666666666,-858.5564499999999,383.21514
719,18045,0.16798000000000002,0.0872,0.09946999999999999,40.0,-872.71946,401.52088999999995
720,18047,0.33807499999999996,0.1202,0.0977625,6.666666666666666,-850.7026500000001,394.01885
721,18049,0.162155,0.1132,0.0928175,40.0,-862.20078,410.59389000000004
722,18051,1.548435,0.1374,0.12479000000000001,20.0,-875.46685,383.0918
723,18053,0.36388,0.3383999999999999,0.103725,40.0,-856.44413,405.25253
724,18055,0.19724999999999998,0.1222,0.13648,40.0,-869.9217199999999,390.52315999999996
725,18057,0.79085,1.3927999999999998,0.10061,53.33333333333333,-860.59737,400.02533999999997
726,18059,0.243245,0.4576,0.07675749999999999,6.666666666666666,-858.2412499999999,398.11662
727,18061,0.412285,0.16240000000000002,0.12163,13.333333333333332,-860.9747400000001,382.33745
728,18063,0.18259999999999998,0.7148,0.102195,40.0,-864.1505500000003,397.72784
729,18065,0.218895,0.2524,0.09870749999999999,6.666666666666666,-854.03678,399.28643999999997
730,18067,0.16724,0.5648,0.07348,40.0,-861.32959,404.70704
731,18069,0.105535,0.194,0.09693,40.0,-854.8708499999999,408.70224
732,18071,0.16146500000000003,0.16640000000000002,0.1284775,40.0,-859.42654,389.25896
733,18073,0.1392,0.1196,0.14034750000000001,13.333333333333332,-871.4943599999999,410.75783
734,18075,0.746795,0.1108,0.09602,6.666666666666666,-850.33025,404.28424
735,18077,0.18881499999999998,0.1798,0.09072250000000001,6.666666666666666,-854.3369200000002,387.58956
736,18079,0.3936,0.1514,0.0945875,53.33333333333333,-856.48821,390.05169
737,18081,0.1936,0.8716,0.0804475,40.0,-861.13609,395.53275999999994
738,18083,2.44347,0.149,0.13101,46.66666666666667,-874.5768000000003,386.98623
739,18085,0.554195,0.2912,0.13859749999999998,20.0,-858.30484,412.66796
740,18087,0.22834500000000002,0.1956,0.09667499999999998,53.33333333333333,-854.6116999999999,416.32399999999996
741,18089,0.648205,1.9882,0.15663999999999997,20.0,-874.0815500000002,415.26226
742,18091,4.69982,0.37260000000000004,0.153315,40.0,-867.90977,416.31836999999996
743,18093,0.23376000000000002,0.2054,0.11298250000000001,6.666666666666666,-864.9571800000002,388.46386
744,18095,0.051095,0.5826,0.11322499999999999,13.333333333333332,-857.0890099999999,401.1412
745,18097,0.18017499999999997,4.5592,0.1007525,20.0,-861.3590500000003,397.91299000000004
746,18099,0.72218,0.2122,0.11243500000000001,20.0,-862.7308199999998,413.47248
747,18101,0.19144,0.0616,0.0851025,40.0,-868.48113,386.78357
748,18103,0.347665,0.19740000000000002,0.0943475,53.33333333333333,-860.73933,407.30651
749,18105,0.07028000000000001,0.6994,0.10283,13.333333333333332,-865.3769699999999,391.62879
750,18107,0.23710499999999998,0.15119999999999997,0.1263625,6.666666666666666,-869.0006,400.35110000000003
751,18109,0.029554999999999998,0.34099999999999997,0.1023575,33.333333333333336,-863.9931800000002,395.12251
752,18111,0.09811500000000001,0.07100000000000001,0.10085999999999999,13.333333333333332,-873.80385,409.94087
753,18113,0.104785,0.2314,0.1043575,40.0,-853.91205,414.13892
754,18115,0.08531,0.1422,0.021857500000000002,13.333333333333332,-849.11295,389.54549
755,18117,0.096145,0.0996,0.1020475,53.33333333333333,-864.9698199999998,385.62156000000004
756,18119,0.062354999999999994,0.112,0.0969575,60.0,-867.9982199999997,393.15596
757,18121,0.8369550000000001,0.078,0.11249500000000001,40.0,-872.27997,397.58327
758,18123,0.127995,0.10139999999999999,0.0965725,46.66666666666667,-867.05205,380.09326999999996
759,18125,0.063805,0.0768,0.0852725,53.33333333333333,-872.33923,384.24833
760,18127,0.187715,0.786,0.13044499999999998,13.333333333333332,-871.0530799999999,415.13679
761,18129,0.126015,0.1266,0.1048325,20.0,-878.23041,380.13244999999995
762,18131,0.14186,0.061799999999999994,0.10863249999999999,40.0,-866.85266,410.50592
763,18133,0.083825,0.15800000000000003,0.1206725,20.0,-868.35611,396.46107
764,18135,1.343065,0.1158,0.11332750000000001,40.0,-849.97064,401.68573000000004
765,18137,0.11861,0.12919999999999998,0.112015,46.66666666666667,-852.18379,391.59402
766,18139,0.22169500000000003,0.0852,0.102115,53.33333333333333,-854.7456899999997,396.23616
767,18141,0.10305,1.166,0.11534749999999999,60.0,-862.2868599999999,416.754
768,18143,0.11483,0.254,0.0481875,46.66666666666667,-857.6271800000001,386.98197999999996
769,18145,0.17229499999999998,0.2162,0.10319,40.0,-857.89825,395.36039000000005
770,18147,0.1045,0.1056,0.10035749999999999,40.0,-870.11149,380.15495
771,18149,0.053085,0.15119999999999997,0.0780525,33.333333333333336,-866.31962,412.82896
772,18151,0.9304049999999999,0.22139999999999999,0.08061750000000001,40.0,-850.10662,416.49521
773,18153,0.07645,0.09599999999999999,0.11353,40.0,-873.9098800000002,391.03093
774,18155,0.036125,0.09620000000000001,0.05586,40.0,-850.23499,388.19835
775,18157,0.9091549999999999,0.6913999999999999,0.12581,46.66666666666667,-868.86971,404.17879999999997
776,18159,0.07822000000000001,0.12240000000000001,0.0651425,53.33333333333333,-860.50587,403.08849000000004
777,18161,0.538615,0.0932,0.041295000000000005,26.666666666666664,-849.19102,396.18626
778,18163,0.15924,1.5394,0.0590825,46.66666666666667,-875.51819,379.96062
779,18165,0.041345,0.1262,0.0649825,13.333333333333332,-874.4023100000003,397.63164000000006
780,18167,0.307905,0.5347999999999999,0.1026125,60.0,-873.87985,394.60817
781,18169,0.139035,0.1594,0.105245,60.0,-858.0237199999998,408.58522
782,18171,0.33486000000000005,0.0466,0.0916025,40.0,-873.26289,403.12185999999997
783,18173,0.13916,0.3102,0.0977625,33.333333333333336,-873.52574,380.12883999999997
784,18175,0.12139499999999999,0.10999999999999999,0.12915000000000001,46.66666666666667,-860.8667700000002,385.72885999999994
785,18177,0.16740499999999997,0.34299999999999997,0.101085,20.0,-849.49811,398.42737
786,18179,0.03596,0.1502,0.0925625,46.66666666666667,-851.94412,407.70771
787,18181,0.018925,0.09759999999999999,0.12717,40.0,-868.1030600000003,407.55698
788,18183,0.0697,0.1984,0.08447750000000001,46.66666666666667,-854.7848,411.63144
789,19001,0.062735,0.027000000000000003,0.1425675,46.66666666666667,-944.79157,413.44629
790,19003,0.028555,0.019,0.1063775,53.33333333333333,-947.09635,410.06692999999996
791,19005,0.12822999999999998,0.04479999999999999,0.16469250000000002,40.0,-914.1711499999999,432.5705
792,19007,0.6648,0.0518,0.12906,20.0,-928.67034,407.39835999999997
793,19009,0.131905,0.027600000000000003,0.11085250000000002,13.333333333333332,-949.25302,416.76829
794,19011,0.123705,0.0728,0.1796225,40.0,-920.1747799999999,420.6222
795,19013,0.10550500000000002,0.4634,0.14317,46.66666666666667,-923.70013,424.90851
796,19015,0.101845,0.092,0.14340999999999998,40.0,-938.95155,420.26494
797,19017,0.07411,0.1114,0.10985,13.333333333333332,-923.7696699999999,427.43058000000013
798,19019,0.04907,0.0734,0.14328000000000002,40.0,-919.0104100000001,424.86956999999995
799,19021,0.10214000000000001,0.0704,0.1450575,40.0,-951.81444,426.79152999999997
800,19023,0.066635,0.0512,0.14543999999999999,46.66666666666667,-927.58692,427.07538
801,19025,0.09183999999999999,0.033999999999999996,0.1430275,53.33333333333333,-946.25331,424.00162
802,19027,0.21567,0.0732,0.1425675,40.0,-948.67634,420.38571000000013
803,19029,0.057885000000000006,0.0494,0.14123750000000002,40.0,-949.79466,413.65898000000004
804,19031,0.0607,0.0638,0.145475,40.0,-911.37388,417.57883
805,19033,0.046334999999999994,0.1554,0.14378,46.66666666666667,-932.46222,431.35115999999994
806,19035,0.081935,0.0418,0.14426750000000002,20.0,-955.9393699999999,427.49288
807,19037,0.08855500000000001,0.0494,0.126415,13.333333333333332,-923.44319,430.38059
808,19039,0.23793499999999998,0.043,0.10794,53.33333333333333,-937.8126,410.36835
809,19041,0.08565500000000001,0.0588,0.1431475,46.66666666666667,-951.59571,431.27315000000004
810,19043,0.40432,0.0466,0.198165,33.333333333333336,-913.22919,428.60097
811,19045,0.04417,0.1414,0.177545,13.333333333333332,-903.35737,418.52707000000004
812,19047,0.040525,0.047799999999999995,0.17876,53.33333333333333,-953.58454,420.27366
813,19049,0.08663000000000001,0.2248,0.14792500000000003,40.0,-939.2336799999999,416.45223
814,19051,0.19938,0.0348,0.1262125,53.33333333333333,-924.1582099999999,407.65097
815,19053,0.085,0.0318,0.13337,13.333333333333332,-938.21366,407.1001
816,19055,0.48285500000000003,0.061399999999999996,0.14473750000000002,46.66666666666667,-913.8334199999999,424.8243400000001
817,19057,0.048305,0.19380000000000003,0.10743749999999999,40.0,-911.41489,408.33525000000003
818,19059,0.100695,0.08759999999999998,0.10099,26.666666666666664,-951.3354800000001,433.89624
819,19061,0.07952000000000001,0.308,0.1541575,13.333333333333332,-907.59915,424.93726000000004
820,19063,0.05163,0.052,0.10063,46.66666666666667,-947.5499000000001,433.94425
821,19065,0.034925,0.0572,0.1828325,40.0,-918.5537499999999,428.20385
822,19067,0.04523,0.06520000000000001,0.125345,46.66666666666667,-927.5233000000001,430.74625
823,19069,0.061770000000000005,0.0368,0.14562999999999998,40.0,-932.40318,427.55201999999997
824,19071,0.05332,0.029199999999999997,0.12916,26.666666666666664,-956.2332200000001,407.47942
825,19073,0.07600499999999999,0.032799999999999996,0.1428025,46.66666666666667,-943.75962,420.29792
826,19075,0.054855,0.0496,0.1254725,46.66666666666667,-927.48284,423.80262000000005
827,19077,0.08619500000000001,0.037000000000000005,0.14826750000000002,40.0,-944.31251,416.69446
828,19079,0.07098,0.0544,0.1443775,46.66666666666667,-937.66985,424.07552000000004
829,19081,0.099325,0.0398,0.14326,20.0,-937.05072,430.92013000000003
830,19083,0.046604999999999994,0.0616,0.1424975,60.0,-932.15799,424.36775
831,19085,0.04793,0.0428,0.17541,13.333333333333332,-958.07433,416.62391
832,19087,0.034825,0.0928,0.10914,13.333333333333332,-915.37058,409.81343000000004
833,19089,0.08115499999999999,0.040400000000000005,0.1184025,46.66666666666667,-922.31027,433.61616
834,19091,0.09704499999999999,0.045200000000000004,0.1089175,60.0,-942.15551,427.4679
835,19093,0.18394500000000003,0.032799999999999996,0.1080125,60.0,-955.0438099999999,423.91343
836,19095,0.089725,0.0558,0.14687250000000002,13.333333333333332,-920.39923,417.02615000000003
837,19097,0.722125,0.0624,0.1624025,40.0,-905.66782,421.39283
838,19099,0.10234,0.1008,0.18324000000000001,46.66666666666667,-930.70038,416.78373999999997
839,19101,0.051114999999999994,0.0774,0.10922,20.0,-919.64603,410.13171
840,19103,0.07583000000000001,0.42619999999999997,0.1557875,40.0,-915.5831000000001,416.79755
841,19105,0.17392500000000002,0.0718,0.14425,60.0,-911.98513,421.36467000000005
842,19107,1.1000400000000001,0.0362,0.14498,40.0,-921.7498999999999,413.25439000000006
843,19109,0.05619,0.032,0.24358000000000002,60.0,-942.2057,431.47016
844,19111,0.043,0.1386,0.1347175,33.333333333333336,-913.96226,405.58570000000003
845,19113,0.058725,0.5892000000000001,0.181125,13.333333333333332,-916.4725099999999,420.09607000000005
846,19115,0.0786,0.0566,0.10438,20.0,-912.59929,412.25790000000006
847,19117,0.111505,0.04139999999999999,0.1086,60.0,-933.13045,410.21147999999994
848,19119,0.16563499999999998,0.0394,0.146945,33.333333333333336,-962.18544,433.85265
849,19121,0.20238,0.0558,0.14054,46.66666666666667,-939.8940500000001,413.47064
850,19123,0.074665,0.0784,0.14334999999999998,46.66666666666667,-926.4101599999999,413.12080000000003
851,19125,0.053315,0.1202,0.1426275,20.0,-930.4268999999999,413.5483
852,19127,0.044324999999999996,0.14200000000000002,0.1433,60.0,-929.38421,420.31353
853,19129,0.039560000000000005,0.0688,0.11016,46.66666666666667,-956.95267,410.4967
854,19131,0.051195,0.046,0.11739,46.66666666666667,-928.03247,433.36257
855,19133,0.214615,0.0266,0.17473249999999999,40.0,-959.85135,420.63026
856,19135,0.06972,0.0368,0.108575,40.0,-928.2768199999999,410.35615
857,19137,0.030745,0.050600000000000006,0.1062575,60.0,-951.6799500000001,410.08619000000004
858,19139,0.076965,0.19540000000000002,0.11228250000000001,46.66666666666667,-910.78997,414.6406500000001
859,19141,0.04555,0.0502,0.1433025,40.0,-956.90881,431.26413
860,19143,0.125135,0.0324,0.09984749999999999,40.0,-956.8037300000001,433.8638
861,19145,0.03486,0.0596,0.1338675,13.333333333333332,-951.8847599999999,407.47616
862,19147,2.336175,0.0334,0.14235749999999997,60.0,-946.90212,430.99877999999995
863,19149,0.466435,0.057999999999999996,0.21593250000000003,53.33333333333333,-962.03431,427.47907
864,19151,0.09214,0.0254,0.144665,40.0,-947.00868,427.45402
865,19153,0.02493,1.5010000000000001,0.1478825,60.0,-936.41654,416.23296000000005
866,19155,0.04968,0.196,0.2397825,60.0,-957.9515000000001,412.78533000000004
867,19157,0.857465,0.06459999999999999,0.14651750000000002,40.0,-926.2066299999999,417.09953000000013
868,19159,0.058859999999999996,0.0192,0.1347175,46.66666666666667,-942.3851999999999,407.33763000000005
869,19161,0.17346,0.036,0.1445825,40.0,-950.88801,423.75805
870,19163,0.47944,0.7213999999999999,0.11705249999999999,60.0,-905.67812,415.63153
871,19165,0.08618,0.0412,0.1478375,26.666666666666664,-953.20336,416.65153
872,19167,0.03107,0.08779999999999999,0.1922475,26.666666666666664,-961.6727000000001,430.79825
873,19169,0.062485,0.31260000000000004,0.1434125,60.0,-936.01827,420.2637100000001
874,19171,0.03654,0.0492,0.18052,46.66666666666667,-925.42587,420.65599
875,19173,0.17660499999999998,0.0238,0.133665,20.0,-946.7343800000001,407.55364
876,19175,0.24315,0.0592,0.10645,20.0,-943.1892499999999,410.53083000000004
877,19177,0.110475,0.0312,0.12262999999999999,60.0,-919.3913399999999,407.45556999999997
878,19179,0.032025,0.165,0.10900499999999999,53.33333333333333,-924.18385,410.16218000000003
879,19181,0.184725,0.16219999999999998,0.1433375,33.333333333333336,-935.8824300000001,414.00885000000005
880,19183,0.052725,0.07640000000000001,0.14273,46.66666666666667,-916.95465,413.61978
881,19185,0.102875,0.024399999999999998,0.1317875,33.333333333333336,-933.12926,407.40054
882,19187,0.511985,0.10620000000000002,0.17960749999999998,33.333333333333336,-941.7906600000001,424.80373999999995
883,19189,0.03751,0.054200000000000005,0.10042999999999999,40.0,-936.67031,433.4288
884,19191,0.06432,0.061000000000000006,0.172535,26.666666666666664,-918.14375,432.81284
885,19193,0.06376,0.2342,0.21944249999999998,60.0,-963.44174,424.83225
886,19195,0.0392,0.038,0.100485,60.0,-932.52258,433.6654
887,19197,0.08233000000000001,0.0456,0.14556,46.66666666666667,-937.55488,427.32194999999996
888,20001,0.024524999999999998,0.0534,0.12633250000000001,60.0,-953.67053,378.96583999999996
889,20003,0.135335,0.028,0.1459325,60.0,-952.64386,382.50112
890,20005,0.07378499999999999,0.07859999999999999,0.108455,40.0,-951.81488,395.55583
891,20007,0.04868,0.0086,0.28404250000000003,60.0,-985.57384,372.12181999999996
892,20009,0.3313,0.061799999999999994,0.2251575,53.33333333333333,-987.57739,383.94737999999995
893,20011,0.013325,0.047799999999999995,0.1597725,13.333333333333332,-947.49443,378.45556999999997
894,20013,0.017125,0.035,0.1430275,60.0,-955.50384,398.01273000000003
895,20015,0.10250499999999999,0.0922,0.3616325,60.0,-969.8977100000001,377.27135
896,20017,0.013385000000000001,0.007200000000000001,0.19443249999999998,20.0,-965.5937799999999,383.58336
897,20019,0.010445000000000001,0.0114,0.1611925,20.0,-962.31466,371.11001999999996
898,20021,0.041015,0.0736,0.147755,60.0,-947.55079,371.15229
899,20023,0.045954999999999996,0.0054,0.255235,6.666666666666666,-1017.38994,397.68136
900,20025,0.04164,0.0046,0.24429499999999998,60.0,-998.7303300000001,372.90453
901,20027,0.008705,0.0264,0.16390000000000002,13.333333333333332,-971.2257,393.56195
902,20029,0.17865999999999999,0.0266,0.1794975,60.0,-976.37247,395.3395
903,20031,0.195495,0.027399999999999997,0.16352250000000002,46.66666666666667,-957.39982,382.47657
904,20033,0.014454999999999999,0.0048,0.19742250000000003,60.0,-993.6521500000001,372.36270000000013
905,20035,0.09580999999999999,0.06459999999999999,0.2831075,6.666666666666666,-969.9778600000001,371.74285
906,20037,0.03895,0.13280000000000003,0.1487525,60.0,-947.31394,374.39934
907,20039,0.5890299999999999,0.0066,0.2235375,6.666666666666666,-1004.90859,398.04329
908,20041,0.01473,0.0466,0.21298750000000002,60.0,-971.4912800000001,388.81314000000003
909,20043,0.012905,0.040400000000000005,0.09956999999999999,26.666666666666664,-950.7501000000001,397.88642000000004
910,20045,0.14438499999999999,0.48619999999999997,0.11866,46.66666666666667,-952.5133700000001,389.41783
911,20047,0.031655,0.0098,0.1554925,40.0,-993.54911,379.14412
912,20049,0.18548499999999998,0.009,0.16261750000000003,40.0,-962.3670199999999,374.21638
913,20051,0.17329,0.0632,0.22509250000000003,60.0,-993.2999,388.8156
914,20053,0.127995,0.0182,0.18082249999999997,6.666666666666666,-982.62851,387.21016
915,20055,0.17898,0.0564,0.3256675,46.66666666666667,-1008.6582,379.7733
916,20057,0.013159999999999998,0.0616,0.27476999999999996,33.333333333333336,-999.94842,377.51112
917,20059,0.012805,0.091,0.144285,53.33333333333333,-952.6007099999999,386.02731
918,20061,0.038579999999999996,0.1786,0.1011225,60.0,-968.3925,390.38649999999996
919,20063,0.030019999999999998,0.005,0.26793999999999996,40.0,-1003.74241,390.47631
920,20065,0.00605,0.0058,0.22468749999999998,46.66666666666667,-998.5785199999999,393.59746
921,20067,0.031135,0.0272,0.143785,60.0,-1013.4973,375.80306
922,20069,0.013105,0.013800000000000002,0.217325,46.66666666666667,-1004.12964,377.26577
923,20071,0.028730000000000002,0.0032,0.19461250000000002,20.0,-1017.63211,384.87089000000014
924,20073,0.17341499999999999,0.011800000000000001,0.2881575,60.0,-962.26569,378.57529999999997
925,20075,0.020405000000000003,0.0054,0.2494075,60.0,-1017.6766,379.79185
926,20077,0.009375,0.015,0.200695,46.66666666666667,-980.5121800000001,372.15092
927,20079,0.06661,0.1286,0.13518,46.66666666666667,-973.85273,380.47085000000004
928,20081,0.09428,0.0148,0.1444675,20.0,-1008.9411,375.00028999999995
929,20083,0.014815,0.0044,0.21507749999999998,46.66666666666667,-998.67564,380.83504
930,20085,2.893985,0.041,0.164505,60.0,-957.51346,394.00924000000003
931,20087,0.019655,0.0718,0.13917,26.666666666666664,-953.97856,392.10891
932,20089,0.037880000000000004,0.0068,0.22859000000000002,60.0,-982.0122700000001,397.75457000000006
933,20091,0.012620000000000001,2.2992,0.119975,46.66666666666667,-947.37132,389.28049
934,20093,0.102765,0.0092,0.21774500000000002,20.0,-1012.37967,379.54211
935,20095,0.00851,0.0182,0.216665,60.0,-980.97712,376.08437000000004
936,20097,0.396795,0.007,0.1807175,60.0,-992.57059,375.98711000000003
937,20099,0.015605,0.067,0.16327999999999998,46.66666666666667,-952.6054399999999,372.58236
938,20101,0.04801,0.0048,0.1794175,33.333333333333336,-1004.87778,385.03002000000004
939,20103,0.01395,0.32939999999999997,0.1172425,46.66666666666667,-949.5930199999999,392.38518
940,20105,0.16651,0.009,0.180115,13.333333333333332,-981.75271,390.36065
941,20107,0.14396,0.032600000000000004,0.1516,33.333333333333336,-948.01632,382.37359000000015
942,20109,0.060435,0.005200000000000001,0.268275,20.0,-1009.25261,390.98287999999997
943,20111,0.049295,0.0796,0.213855,60.0,-961.79779,384.16154
944,20113,0.021475,0.065,0.22515000000000002,46.66666666666667,-976.47603,383.81163000000004
945,20115,0.16488,0.0268,0.2384325,60.0,-971.2450699999999,383.26437
946,20117,0.03115,0.022399999999999996,0.22627750000000002,60.0,-965.73612,398.0002800000001
947,20119,0.167315,0.0094,0.2448375,60.0,-1003.9421600000001,372.92089
948,20121,0.028024999999999998,0.114,0.147565,46.66666666666667,-948.3638500000001,385.90405
949,20123,0.014655,0.0182,0.17978999999999998,13.333333333333332,-981.74198,394.54968
950,20125,0.050475,0.1102,0.16287,46.66666666666667,-956.95334,371.39982000000003
951,20127,0.081045,0.016999999999999998,0.1757225,60.0,-965.88826,386.98154
952,20129,0.015005000000000001,0.0088,0.18248249999999996,20.0,-1018.3833300000001,370.47092999999995
953,20131,0.027635,0.028399999999999995,0.17986000000000002,60.0,-959.62628,398.29915
954,20133,0.07946999999999999,0.0578,0.1444475,60.0,-953.9481999999999,376.24963
955,20135,0.018420000000000002,0.0058,0.2687525,60.0,-998.98826,384.92429000000004
956,20137,0.029785,0.013,0.220325,46.66666666666667,-998.78289,398.20601000000005
957,20139,0.03388,0.0462,0.17996250000000003,60.0,-957.1162099999999,386.98945000000003
958,20141,0.02723,0.0086,0.22359,6.666666666666666,-987.07572,394.24791999999997
959,20143,0.11594,0.016999999999999998,0.18033500000000002,46.66666666666667,-976.81833,390.96434
960,20145,0.04835,0.0184,0.1886625,20.0,-991.47286,381.78541
961,20147,0.0126,0.0128,0.22363999999999998,40.0,-993.49355,397.57048
962,20149,0.31679999999999997,0.051399999999999994,0.21547750000000002,60.0,-963.16121,392.58473000000004
963,20151,0.023525,0.0262,0.18392999999999998,40.0,-987.31177,376.45065
964,20153,0.04934,0.0048,0.267395,53.33333333333333,-1010.5375600000001,398.07806999999997
965,20155,0.37848,0.10279999999999999,0.31802749999999996,46.66666666666667,-979.33041,380.50915000000003
966,20157,0.02574,0.013800000000000002,0.1801125,6.666666666666666,-976.59183,398.18188
967,20159,0.015595,0.0278,0.18198999999999999,13.333333333333332,-982.01028,383.21962999999994
968,20161,0.034935,0.23320000000000002,0.15549000000000002,13.333333333333332,-966.33015,391.89473
969,20163,0.27667,0.0116,0.2237875,46.66666666666667,-993.1679099999999,393.14266000000003
970,20165,0.024905,0.0092,0.1794925,6.666666666666666,-992.83593,385.25797
971,20167,2.55242,0.0158,0.22486000000000003,46.66666666666667,-988.2495900000001,389.04508
972,20169,0.11474,0.1544,0.1803275,53.33333333333333,-976.0673300000001,388.15776999999997
973,20171,0.89196,0.013800000000000002,0.179415,6.666666666666666,-1009.1360500000001,384.82303
974,20173,0.012485,0.9992000000000001,0.25228,20.0,-973.4460300000001,376.78808
975,20175,0.029995,0.0718,0.1601225,46.66666666666667,-1009.1610000000001,370.52196000000004
976,20177,0.018465000000000002,0.6542000000000001,0.13893250000000001,46.66666666666667,-957.05467,390.35591
977,20179,0.021254999999999996,0.0058,0.22405250000000002,6.666666666666666,-1004.67964,393.6791
978,20181,0.010535,0.0114,0.26407,60.0,-1017.2628299999999,393.49294
979,20183,0.028704999999999998,0.0086,0.22424,40.0,-988.09623,397.70674999999994
980,20185,0.11667999999999999,0.011199999999999998,0.19873,40.0,-987.3668499999999,380.06860000000006
981,20187,0.039235,0.0066,0.1701025,60.0,-1017.56238,375.66267000000005
982,20189,0.014495000000000001,0.0158,0.18186750000000002,13.333333333333332,-1013.22335,371.90103
983,20191,0.034589999999999996,0.040799999999999996,0.2962375,13.333333333333332,-974.06852,373.04076000000003
984,20193,0.007955,0.0148,0.2687,46.66666666666667,-1010.4619,393.84430000000003
985,20195,0.02786,0.0068,0.2249075,60.0,-998.81979,390.04452000000003
986,20197,0.010785,0.0178,0.199905,46.66666666666667,-961.77572,389.84769
987,20199,0.044289999999999996,0.0032,0.2284275,60.0,-1017.65288,388.88589
988,20201,0.015889999999999998,0.013,0.22466750000000002,20.0,-970.5408699999999,397.82029
989,20203,0.816135,0.0062,0.17964750000000002,20.0,-1013.4938599999999,384.94297000000006
990,20205,0.09652000000000001,0.033,0.1437675,60.0,-957.4121700000001,375.12574
991,20207,0.10314000000000001,0.0132,0.1263125,40.0,-957.3952199999999,378.733
992,20209,0.11008499999999999,2.0780000000000003,0.0390475,13.333333333333332,-947.07937,391.04143
993,21001,0.04076,0.092,0.1031,46.66666666666667,-852.7909599999999,371.07756
994,21003,0.21709,0.11599999999999999,0.087965,46.66666666666667,-862.08056,367.47908
995,21005,0.060945,0.2122,0.0510675,26.666666666666664,-849.2307099999999,380.28087999999997
996,21007,0.137345,0.0668,0.0684225,60.0,-889.7886,370.4421
997,21009,0.6384099999999999,0.173,0.125,6.666666666666666,-859.3181300000001,369.96774000000005
998,21011,0.10008500000000001,0.08320000000000001,0.07100000000000001,40.0,-837.3656,381.39441
999,21013,0.24243,0.1598,0.09028,6.666666666666666,-837.01396,366.87928
1000,21015,0.148865,0.9646,0.06411499999999999,46.66666666666667,-846.79715,389.871
1001,21017,0.041650000000000006,0.138,0.07289749999999999,40.0,-842.4661100000001,382.02978
1002,21019,0.06638,0.6197999999999999,0.040505,53.33333333333333,-826.6654799999998,384.31905
1003,21021,0.09995499999999999,0.31560000000000005,0.045665000000000004,13.333333333333332,-847.99493,376.35776999999996
1004,21023,0.39310999999999996,0.0826,0.0522375,20.0,-840.70088,387.02562
1005,21025,0.063675,0.0564,0.1238175,20.0,-833.7768,375.20092
1006,21027,0.063735,0.0708,0.146405,46.66666666666667,-864.1047100000001,377.70381999999995
1007,21029,0.19307999999999997,0.5004,0.075065,40.0,-856.55385,380.22943
1008,21031,0.45902,0.0596,0.1078675,53.33333333333333,-866.8057399999999,372.18921
1009,21033,0.02445,0.07540000000000001,0.08703749999999999,13.333333333333332,-878.7921999999998,371.27446
1010,21035,0.053474999999999995,0.1932,0.10267499999999999,6.666666666666666,-883.05814,366.20185
1011,21037,0.136925,1.194,0.039854999999999995,60.0,-844.4141000000001,390.35049000000004
1012,21039,0.079025,0.053799999999999994,0.049745,33.333333333333336,-889.4788,368.54337
1013,21041,0.36219,0.1682,0.0343275,60.0,-851.39328,386.68554
1014,21043,0.17878499999999997,0.1354,0.10303,6.666666666666666,-830.3815999999997,383.13503
1015,21045,0.10432999999999999,0.0718,0.111435,13.333333333333332,-849.2416800000002,373.03319
1016,21047,0.05104,0.2062,0.18101,46.66666666666667,-874.7817299999999,368.10955
1017,21049,0.045770000000000005,0.2822,0.06379,6.666666666666666,-841.82232,379.86825000000005
1018,21051,0.03372,0.09259999999999999,0.1177725,60.0,-837.46759,371.69598
1019,21053,0.49629,0.1042,0.051355,46.66666666666667,-851.35223,367.13991999999996
1020,21055,0.06031500000000001,0.0518,0.092785,20.0,-880.95078,373.32496
1021,21057,0.037665,0.045,0.0777275,33.333333333333336,-853.8907900000003,367.78888
1022,21059,0.07191,0.4218,0.1191425,40.0,-870.94971,377.47731999999996
