,Date,Country,Regional Code,Region,Latitude,Longitude,HospitalizedWithSymptoms,IntensiveCare,TotalHospitalized,HomeIsolation,TotalCurrentlyPositive,ChangeTotalPositive,NewCurrentlyPositive,DischargedHealed,Deaths,TotalCases,Tested,Note_IT,Note_ENG,date_processed,Population
1041,2020-04-13T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,3344,379,3723,9042,12765,260,474,2543,1826,17134,69170,,,48.958333333333336,5679484.0
1042,2020-04-13T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,600,71,671,1841,2512,60,76,286,267,3065,31922,,,48.958333333333336,1314045.0
1043,2020-04-13T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,107,27,134,780,914,11,15,139,75,1128,11010,,,48.958333333333336,308967.0
1044,2020-04-13T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,554,51,605,1445,2050,20,42,237,171,2458,37311,,,48.958333333333336,5840408.0
1045,2020-04-13T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,992,225,1217,5040,6257,95,155,615,518,7390,80889,,,48.958333333333336,4090452.0
1046,2020-04-13T17:00:00,ITA,4,P.A. Trento,46.06893511,11.12123097,326,56,382,1698,2080,-2,73,746,300,3126,18586,,,48.958333333333336,573458.0
1047,2020-04-13T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,127,38,165,460,625,-62,1,643,52,1320,18740,,,48.958333333333336,1936577.0
1048,2020-04-13T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,109,15,124,458,582,-6,6,230,115,927,3614,,,48.958333333333336,5151096.0
1049,2020-04-13T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,1427,245,1672,9094,10766,37,174,2603,882,14251,203077,,,48.958333333333336,1641331.0
1050,2020-04-14T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,345,52,397,1403,1800,22,32,213,232,2245,20935,,,49.958333333333336,4393838.0
1051,2020-04-14T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,62,12,74,191,265,-5,0,35,19,319,4759,,,49.958333333333336,128664.0
1052,2020-04-14T17:00:00,ITA,4,P.A. Bolzano,46.49933453,11.35662422,177,39,216,1348,1564,27,35,406,214,2184,24457,,,49.958333333333336,9807372.0
1053,2020-04-14T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,161,12,173,643,816,25,28,72,68,956,19014,,,49.958333333333336,540218.0
1054,2020-04-14T17:00:00,ITA,15,Campania,40.83956555,14.25084984,618,82,700,2394,3094,32,99,415,260,3769,38094,,,49.958333333333336,536101.0
1055,2020-04-14T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.341720800000001,3473,328,3801,9977,13778,-40,312,4269,2705,20752,101896,,,49.958333333333336,
1056,2020-04-14T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,166,28,194,705,899,-408,38,1415,206,2520,31764,,,49.958333333333336,1237025.0
1057,2020-04-14T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,1344,199,1543,2479,4022,102,143,789,300,5111,74650,,,49.958333333333336,1605728.0
1058,2020-04-14T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,967,133,1100,2366,3466,101,212,1549,793,5808,24446,,,49.958333333333336,4449067.0
1059,2020-04-14T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,12077,1122,13199,19164,32363,428,1012,17821,11142,61326,214870,,,49.958333333333336,3760077.0
1060,2020-04-14T17:00:00,ITA,11,Marche,43.61675973,13.5188753,937,106,1043,2052,3095,15,45,1603,728,5426,29160,,,49.958333333333336,917784.0
1061,2020-04-14T17:00:00,ITA,14,Molise,41.55774754,14.65916051,26,4,30,170,200,-2,0,42,15,257,2522,,,49.958333333333336,1591265.0
1062,2020-04-14T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,3395,367,3762,9293,13055,290,556,2708,1927,17690,71678,,,49.958333333333336,5679484.0
1063,2020-04-14T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,611,62,673,1879,2552,40,53,288,278,3118,33071,,,49.958333333333336,1314045.0
1064,2020-04-14T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,107,24,131,769,900,-14,10,158,80,1138,11893,,,49.958333333333336,308967.0
1065,2020-04-14T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,552,53,605,1466,2071,21,43,255,175,2501,37877,,,49.958333333333336,5840408.0
1066,2020-04-14T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,1002,225,1227,5125,6352,95,137,637,538,7527,82269,,,49.958333333333336,4090452.0
1067,2020-04-14T17:00:00,ITA,4,P.A. Trento,46.06893511,11.12123097,325,54,379,1703,2082,2,15,749,310,3141,18774,,,49.958333333333336,573458.0
1068,2020-04-14T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,127,37,164,458,622,-3,1,646,53,1321,18956,,,49.958333333333336,1936577.0
1069,2020-04-14T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,112,14,126,433,559,-23,20,270,118,947,3726,,,49.958333333333336,5151096.0
1070,2020-04-14T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,1427,233,1660,9076,10736,-30,181,2790,906,14432,208878,,,49.958333333333336,1641331.0
