,totalvotes,totalvotes,totalvotes,totalvotes,totalvotes,Prop_Blue,Prop_Blue,Prop_Blue,Prop_Blue,Prop_Blue
year,2000,2004,2008,2012,2016,2000,2004,2008,2012,2016
FIPS,,,,,,,,,,
33019.0,18668.0,21796.0,22754.0,21834.0,22683.0,0.44053996143132634,0.5245916681959992,0.5822712490111629,0.5572043601722085,0.4501168275801261
34001.0,91102.0,106097.0,118073.0,113179.0,117291.0,0.5804482887313122,0.525424847073904,0.5744751128539124,0.5796128257008809,0.519426042918894
34003.0,366721.0,400244.0,412638.0,385407.0,419296.0,0.5526871927159884,0.5188485024135278,0.5461615265680815,0.5520242237426928,0.551426677096848
34005.0,177541.0,207956.0,221414.0,215936.0,218943.0,0.560467722948502,0.5309344284367847,0.5926409350808892,0.5852521117368109,0.5559666214494183
34007.0,196861.0,220933.0,233593.0,225428.0,226592.0,0.6459684752185553,0.6235600838263183,0.6817798478550299,0.681734300974147,0.647494174551617
34009.0,47594.0,50762.0,50381.0,47931.0,48722.0,0.4662142286842879,0.4230526771994799,0.45439749111768324,0.4518370157100832,0.3848364188662206
34011.0,48684.0,53185.0,57484.0,55292.0,54004.0,0.5789992605373429,0.5241139419009119,0.6074559877531139,0.6159118859871229,0.5142396859491889
34013.0,259573.0,289348.0,315004.0,303019.0,310934.0,0.7146544517341943,0.7039309067282303,0.762866503282498,0.7808685263960345,0.7745598744428078
34015.0,107298.0,127964.0,137982.0,135186.0,139542.0,0.5693955152938545,0.5222953330624238,0.5599788378194257,0.5474901247170565,0.47921056026142667
34017.0,167361.0,189446.0,210148.0,197504.0,219375.0,0.7062935809417965,0.6727352385376307,0.7334830690751281,0.7752146791963707,0.7472
34019.0,56455.0,66680.0,69099.0,66494.0,70836.0,0.378832698609512,0.3906718656268746,0.43091795829172636,0.40418684392576776,0.40795640634705516
34021.0,135559.0,149510.0,158549.0,153511.0,156529.0,0.6141680006491639,0.612534278643569,0.6807106951163363,0.679931731276586,0.6693647822448237
34023.0,258849.0,295805.0,318379.0,301315.0,326102.0,0.598796982024269,0.5633035276618042,0.6087461798673908,0.6324112639596435,0.591974290252743
34025.0,262141.0,299939.0,309915.0,283978.0,314377.0,0.5015468774438184,0.44600068680631727,0.47992836745559264,0.4688567424237089,0.4363582577605868
34027.0,206508.0,235154.0,245148.0,227392.0,250416.0,0.4263224669262208,0.41702884067462176,0.4579886435948896,0.44041127216436815,0.4602301769854961
34029.0,216393.0,254306.0,271460.0,251275.0,274362.0,0.47184520756216697,0.3925939616053101,0.40591247329256613,0.4071236692866381,0.3176460296979903
34031.0,156573.0,171311.0,186196.0,181988.0,194802.0,0.5768810714491004,0.5543251746823029,0.6082676319577219,0.6369980438270655,0.5993726963788872
34033.0,26972.0,29781.0,30959.0,29501.0,29494.0,0.5086015126798161,0.46167019240455326,0.5182337930811719,0.4989322395850988,0.4036075133925544
34035.0,120377.0,140279.0,149763.0,142922.0,157092.0,0.4671324256294807,0.4738841879397486,0.5296435034020419,0.5219070541973944,0.5454701703460393
34037.0,57490.0,69396.0,73340.0,67933.0,74126.0,0.3714211167159506,0.34569715833765635,0.39323697845650396,0.3842609630076693,0.3266330302457977
34039.0,186373.0,203387.0,220650.0,209831.0,221975.0,0.6009615126654612,0.5869205013103099,0.6409109449354181,0.6660217031801783,0.6641018132672598
34041.0,40801.0,48208.0,48323.0,45270.0,49236.0,0.40545574863361195,0.37429472286757387,0.4268774703557312,0.4140711287828584,0.3509830205540661
35001.0,204319.0,256811.0,285778.0,270969.0,274662.0,0.48679271139737373,0.5149779409760485,0.6003121303949219,0.5562961076728334,0.5221581434636026
35003.0,1711.0,1993.0,2112.0,2123.0,2049.0,0.20631209818819404,0.2764676367285499,0.3143939393939394,0.263777673104098,0.20839433870180576
35005.0,18149.0,21705.0,22112.0,20292.0,20271.0,0.3493305416276379,0.3098825155494126,0.3707036903039074,0.32544845259215455,0.27300083863647573
35006.0,7088.0,7487.0,9097.0,8243.0,8063.0,0.5822516930022573,0.5226392413516763,0.640540837638782,0.6018439888390149,0.46397122659059903
35007.0,5461.0,5968.0,6384.0,5764.0,5332.0,0.485808459989013,0.47319034852546915,0.5466791979949874,0.4906315058986815,0.3992873218304576
35009.0,11969.0,14286.0,14438.0,13625.0,13370.0,0.28999916450831315,0.24786504269914603,0.3234520016622801,0.29519266055045873,0.23343305908750936
35011.0,982.0,993.0,1044.0,902.0,910.0,0.35539714867617106,0.28298086606243705,0.3438697318007663,0.3181818181818182,0.21208791208791208
35013.0,46653.0,61960.0,69280.0,66423.0,70648.0,0.5125501039590166,0.5126210458360232,0.5814376443418013,0.5591286150881472,0.5371277318536972
35015.0,17787.0,20270.0,20093.0,19269.0,19667.0,0.399617698318997,0.3394178589047854,0.3658488030657443,0.3187503243551819,0.25591091676412264
35017.0,11241.0,13392.0,13755.0,12902.0,12811.0,0.504670402989058,0.5297939068100358,0.5919302071973828,0.549527205084483,0.4898914994926235
35019.0,1651.0,2267.0,2196.0,2135.0,1827.0,0.6517262265293762,0.5910895456550507,0.7090163934426229,0.6969555035128806,0.5309250136836344
35021.0,593.0,644.0,626.0,601.0,527.0,0.3608768971332209,0.40217391304347827,0.41533546325878595,0.43261231281198004,0.29601518026565465
35023.0,1834.0,1964.0,1951.0,1935.0,1872.0,0.4574700109051254,0.43839103869653767,0.5089697590978985,0.5142118863049095,0.4188034188034188
35025.0,14256.0,18181.0,18645.0,17015.0,17712.0,0.27041245791245794,0.20053902425609152,0.27396084741217486,0.23978842198060535,0.22188346883468835
35027.0,6772.0,9014.0,9696.0,9242.0,8902.0,0.29932073242764323,0.3130685600177502,0.3645833333333333,0.3183293659381086,0.26185126937766795
35028.0,10218.0,11197.0,11069.0,10654.0,10885.0,0.4060481503229595,0.4649459676699116,0.5261541241304544,0.48723484137413176,0.5109784106568672
35029.0,6612.0,7593.0,8340.0,7500.0,7295.0,0.4499395039322444,0.439878835769788,0.5169064748201438,0.47773333333333334,0.43797121315969845
35031.0,15879.0,20623.0,23207.0,21929.0,21703.0,0.6474589079916871,0.6328371235998642,0.7140948851639591,0.7223767613662274,0.625535640234069
35033.0,2191.0,2826.0,2760.0,2611.0,2441.0,0.6645367412140575,0.6638358103326256,0.7855072463768116,0.7487552661815396,0.6292503072511266
35035.0,16204.0,20764.0,21766.0,20012.0,20060.0,0.33726240434460625,0.3098150645347717,0.3955710741523477,0.34124525284829105,0.305284147557328
35037.0,3844.0,4117.0,3996.0,3707.0,3572.0,0.3826742976066597,0.345397133835317,0.38713713713713716,0.3730779606150526,0.2847144456886898
35039.0,12097.0,14999.0,16940.0,15343.0,14878.0,0.6752913945606349,0.6502433495566371,0.7498819362455726,0.7472463012448674,0.6447103105256082
35041.0,5651.0,7144.0,6720.0,5969.0,5950.0,0.31180322066890814,0.2914333706606943,0.34270833333333334,0.28932819567766793,0.24436974789915966
35043.0,31755.0,44541.0,58630.0,54079.0,61690.0,0.46918595496772164,0.4809276846051952,0.5572062084257207,0.5036335731060115,0.44913276057707896
35045.0,34657.0,45006.0,46511.0,46237.0,46110.0,0.34567331275067087,0.3298004710483047,0.3876072326976414,0.34290719553604254,0.27900672305356755
35047.0,9161.0,12116.0,12941.0,11509.0,10751.0,0.7138958628970636,0.7166556619346319,0.7974654199829998,0.7689634199322269,0.677611384987443
35049.0,49471.0,66200.0,72223.0,69245.0,71434.0,0.6471872410098846,0.7110876132930514,0.7693809451282833,0.7346667629431728,0.711047960355013
35051.0,4586.0,5157.0,5485.0,5102.0,5181.0,0.36829481029219363,0.37347294938917974,0.42880583409298084,0.3849470795766366,0.3111368461686933
35053.0,6826.0,7851.0,7895.0,7193.0,6868.0,0.4825666569000879,0.5126735447713667,0.5948068397720075,0.5641595996107327,0.48238206173558534
35055.0,10895.0,14835.0,16886.0,15339.0,15260.0,0.6460761817347407,0.740613414223121,0.8181925855738481,0.7808853249885912,0.6990825688073394
35057.0,4960.0,6507.0,6941.0,6402.0,6324.0,0.37661290322580643,0.36668203473182726,0.44474859530327043,0.37925648234926584,0.28225806451612906
35059.0,1755.0,1881.0,1742.0,1759.0,1702.0,0.25754985754985754,0.21850079744816586,0.28243398392652125,0.26833428084138716,0.18801410105757932
35061.0,21377.0,26012.0,28899.0,27728.0,27592.0,0.45932544323338165,0.4332615715823466,0.5317139001349528,0.4872691863819965,0.39290374021455493
36000.0,0.0,141423.0,153219.0,136802.0,128601.0,,0.7398018709827963,0.7838583987625556,0.7724302276282511,0.7599863142588316
36001.0,141969.0,147199.0,147136.0,135766.0,139830.0,0.6030682754685882,0.5856901201774468,0.6384365484993475,0.6185495632190681,0.594128584710005
36003.0,18689.0,19270.0,18368.0,16953.0,18692.0,0.33902295467922305,0.33170731707317075,0.3819686411149826,0.34601545449183035,0.2611812540124117
36005.0,308048.0,342929.0,381286.0,370894.0,399522.0,0.8628557887082533,0.8075665808374328,0.8871581962096694,0.9021445480379839,0.8851727814738612
36007.0,87063.0,91890.0,88718.0,81565.0,86072.0,0.5212432376554909,0.4842311459353575,0.5320679005387858,0.4900508796665236,0.45557207918951576
36009.0,33733.0,34262.0,32588.0,29767.0,31161.0,0.40604156167551064,0.3819683614500029,0.43902663557137594,0.4044747539221285,0.30477199062931226
36011.0,33978.0,36052.0,33992.0,31169.0,33172.0,0.5012360939431397,0.4691279263286364,0.5333019534008002,0.516699284545542,0.40763294344628
36013.0,58720.0,60942.0,58772.0,52852.0,54234.0,0.4600817438692098,0.4326900987824489,0.49562716940039475,0.4250170286838719,0.35201165320647565
36015.0,37710.0,39075.0,38695.0,35010.0,36119.0,0.4620525059665871,0.4258221369161868,0.4881250807597881,0.4628677520708369,0.38087986932085605
36017.0,20250.0,21341.0,20847.0,19314.0,20160.0,0.4499753086419753,0.4218640176186683,0.4844821796901233,0.44744744744744747,0.33606150793650796
36019.0,30555.0,33736.0,33314.0,30656.0,32105.0,0.508656521027655,0.5050984111927911,0.6068319625382722,0.589509394572025,0.46905466438249493
36021.0,28691.0,31103.0,31408.0,29129.0,30902.0,0.4701474329929246,0.4899205864386072,0.5589658685685176,0.5232242782107178,0.49459581904083877
36023.0,20723.0,22760.0,21900.0,19624.0,20244.0,0.46764464604545675,0.454920913884007,0.5415981735159817,0.5077965756216878,0.43326417704011067
36025.0,20175.0,21166.0,20389.0,18638.0,19792.0,0.4188351920693928,0.39804403288292545,0.46407376526558436,0.422845798905462,0.3348322554567502
36027.0,111762.0,123881.0,132254.0,123705.0,130934.0,0.4687639806016356,0.45634923838199565,0.537299438958368,0.5017016288751465,0.4755143812913376
36029.0,424654.0,445138.0,441985.0,414195.0,423625.0,0.5655804490243822,0.5404234192542537,0.5798816701924273,0.5488356933328504,0.5086007671879611
36031.0,17932.0,19082.0,18591.0,16717.0,17218.0,0.4420588891367388,0.4440834294099151,0.5588725727502555,0.5603876293593348,0.4508072946916018
36033.0,17447.0,18316.0,17496.0,15934.0,16952.0,0.508396859058864,0.5069884254203975,0.6041952446273434,0.5982176477971632,0.43045068428504013
36035.0,21671.0,22215.0,21805.0,19799.0,21214.0,0.4297909648839463,0.4014854827819041,0.4446227929373997,0.42077882721349563,0.3062128782879231
36037.0,26069.0,27580.0,26866.0,24746.0,26432.0,0.3909240860792512,0.36149383611312547,0.4005806595697164,0.3674129152186212,0.2894219128329298
36039.0,21094.0,22398.0,22315.0,20472.0,22050.0,0.4020100502512563,0.3842753817305117,0.4414071252520726,0.40953497459945293,0.33582766439909295
36041.0,3682.0,3692.0,3411.0,3122.0,3225.0,0.3025529603476372,0.30335861321776814,0.35913221929053063,0.34977578475336324,0.29426356589147284
36043.0,27705.0,28310.0,27184.0,25040.0,26255.0,0.4412199963905432,0.4020840692334864,0.44489405532666276,0.4323482428115016,0.30786516853932583
36045.0,36418.0,38800.0,38847.0,35708.0,38236.0,0.46128288209127355,0.4211855670103093,0.46762941797307384,0.45454800044807886,0.3611517941207239
36047.0,617105.0,687780.0,759671.0,730534.0,805605.0,0.8061318576255256,0.7184928320102358,0.794455757821478,0.7942477694398892,0.7951204374352195
36049.0,10923.0,11397.0,11129.0,10522.0,11325.0,0.3966858921541701,0.3875581293322804,0.4480186899092461,0.4305265158715073,0.2777924944812362
36051.0,27223.0,29948.0,30127.0,26770.0,30031.0,0.3848216581567057,0.3708761853880059,0.4532479171507286,0.41464325737766156,0.35619859478538846
36053.0,28366.0,30287.0,29778.0,28094.0,30064.0,0.42364097863639566,0.4181662099250503,0.4933843777285244,0.4709546522389122,0.38807211282597126
36055.0,317762.0,342981.0,355725.0,333813.0,347790.0,0.5090067408941283,0.4900796254019902,0.5825426944971537,0.556946553908925,0.5422582592944017
36057.0,20809.0,21221.0,20175.0,18186.0,19054.0,0.4925272718535249,0.4323547429433109,0.45006195786864933,0.4457274826789838,0.34612154928099087
36059.0,589707.0,618343.0,635414.0,568151.0,636967.0,0.5792876801530251,0.5131181237597903,0.5383372100709144,0.5186314905720486,0.5119386090645198
36061.0,563232.0,641747.0,667271.0,597227.0,668939.0,0.7977174592352707,0.794457940590295,0.8574117562429657,0.8140489294690294,0.8655692073567246
36063.0,93257.0,96580.0,95207.0,89013.0,92402.0,0.512358321627331,0.4726030234002899,0.4968437194744084,0.4700099985395392,0.38482933269842645
36065.0,95996.0,95369.0,94313.0,86700.0,91009.0,0.4576544856035668,0.4158374314504713,0.46129377710389874,0.4501845444059977,0.37076552868397633
36067.0,203629.0,214589.0,218194.0,204717.0,208440.0,0.5396873726237422,0.5248078885683796,0.5926698259347186,0.5738165369754343,0.538941661869123
36069.0,45948.0,50102.0,51020.0,47853.0,52258.0,0.43007312614259596,0.4092251806315117,0.49202273618188946,0.46109961757883516,0.42544682153928587
36071.0,126549.0,144673.0,151918.0,140628.0,152021.0,0.45966384562501483,0.4260781210039192,0.5155807738385182,0.5030434906277556,0.44913531683122726
36073.0,15843.0,16573.0,16574.0,14706.0,16380.0,0.37814807801552736,0.3459844325107102,0.3990587667430916,0.3743370053039576,0.27289377289377287
36075.0,48473.0,51607.0,49255.0,44591.0,48180.0,0.4715408577971242,0.45073342763578583,0.503035224850269,0.49736493911327395,0.3548152760481528
36077.0,25358.0,26652.0,26101.0,24139.0,25668.0,0.4519283855193627,0.46533093201260695,0.5199034519750201,0.4776502754877998,0.4071606669783388
36079.0,42547.0,46563.0,47213.0,44345.0,48563.0,0.43540085082379487,0.4057298713570861,0.45777645987334,0.4180629157740444,0.39878096493215
36081.0,555930.0,605062.0,597598.0,595073.0,686393.0,0.7500350763585344,0.698455695449392,0.7495105405305909,0.7753519316117519,0.7535333256603725
36083.0,68436.0,72514.0,73986.0,67990.0,71562.0,0.5086211935238764,0.47909369225253057,0.5373043548779499,0.5202676864244742,0.4571839803247534
36085.0,142121.0,160126.0,166480.0,154169.0,180960.0,0.5194728435628795,0.41376790777262906,0.4763995675156175,0.4900920418501774,0.4097203801945181
36087.0,122580.0,131231.0,132136.0,124442.0,135087.0,0.5672214064284549,0.47542882398213837,0.5262986619846219,0.5135565162887128,0.5133136423193941
36089.0,39779.0,41755.0,41242.0,37191.0,39158.0,0.5376203524472711,0.531026224404263,0.5748023859172688,0.5508859670350353,0.42106338423821443
36091.0,95057.0,106873.0,111255.0,105510.0,114094.0,0.4561368442092639,0.4432082939563781,0.5091456563749944,0.48334754999526114,0.44623731309271303
36093.0,66946.0,69469.0,69778.0,64933.0,67280.0,0.530786006632211,0.5003958600238956,0.5533405944567056,0.544099302357815,0.501590368608799
36095.0,13548.0,14557.0,14381.0,13207.0,14050.0,0.3978447003247712,0.37473380504224774,0.41784298727487656,0.38759748618157036,0.30177935943060497
36097.0,8153.0,8590.0,8600.0,8146.0,8772.0,0.4048816386606157,0.3830034924330617,0.45732558139534885,0.42278418855880184,0.35237118103055176
36099.0,14333.0,15325.0,14725.0,13266.0,13980.0,0.47729016953882647,0.4418270799347471,0.5040407470288625,0.506181215136439,0.4075107296137339
36101.0,40563.0,42284.0,41891.0,38531.0,42002.0,0.3599339299361487,0.3332229684987229,0.4093480699911676,0.3896862266746256,0.29822389410028094
36103.0,573866.0,638712.0,659027.0,586258.0,681254.0,0.5337587520431599,0.48067203998046065,0.5255915159773423,0.4904308342061004,0.44616398582613825
36105.0,28524.0,30966.0,31153.0,28415.0,29955.0,0.5030150049081475,0.4665439514306013,0.5408788880685649,0.5142354390286821,0.41956267734935737
36107.0,22454.0,23902.0,23090.0,21601.0,22299.0,0.408390487218313,0.3939000920425069,0.4405370290168904,0.39553724364612747,0.33750392394277773
36109.0,40060.0,42402.0,42485.0,39670.0,42678.0,0.5443584623065402,0.6051365501627282,0.7020360127103684,0.6269725233173683,0.6769295655841417
36111.0,78225.0,87712.0,86461.0,78315.0,81355.0,0.4878491530840524,0.5190851878876322,0.6076612576768716,0.5597522824490838,0.5174973879909041
36113.0,28621.0,31059.0,32206.0,29578.0,31408.0,0.4260158624785996,0.4202968543739335,0.5055269204496057,0.4826560281290148,0.4168046357615894
36115.0,23555.0,25103.0,25716.0,23095.0,24528.0,0.4092973890893653,0.41011034537704655,0.49545030331311246,0.47599047412859924,0.37092302674494454
36117.0,38329.0,41200.0,41002.0,37547.0,39687.0,0.390748519397845,0.3663349514563107,0.4434905614360275,0.41899485977574774,0.33948144228588706
36119.0,371775.0,395770.0,412847.0,388447.0,420655.0,0.5864030663707888,0.5684918007933901,0.634157448158761,0.6044016300808089,0.6488119718058741
36121.0,17627.0,18164.0,17658.0,16335.0,17298.0,0.33669938163045326,0.3244879982382735,0.3612526899988674,0.32794612794612793,0.22569083130997802
36123.0,10052.0,10711.0,10264.0,9442.0,10066.0,0.39415041782729804,0.37923629913173373,0.4764224473889322,0.45106968862529123,0.3635008940989469
37001.0,47091.0,54175.0,64353.0,67776.0,71157.0,0.37075024951689284,0.3818366405168436,0.44936521995866546,0.42603576487252126,0.4192560113551724
37003.0,13492.0,15600.0,17254.0,17196.0,18271.0,0.30877557070856804,0.29602564102564105,0.29946679030949347,0.2681437543614794,0.20617371791363362
37005.0,4313.0,4827.0,5263.0,5067.0,5315.0,0.3976350568050081,0.39817692148332295,0.38400152004560134,0.31241365699625023,0.24571966133584194
37007.0,7985.0,9225.0,10733.0,11256.0,10545.0,0.6001252348152787,0.5867750677506776,0.6015093636448337,0.6235785358919688,0.5556187766714082
37009.0,10316.0,11823.0,13069.0,12610.0,13424.0,0.3888134936021714,0.3786686966083058,0.3727905731119443,0.32640761300555116,0.2607270560190703
37011.0,6694.0,7524.0,7943.0,7759.0,8249.0,0.2518673438900508,0.2398989898989899,0.27420370137227745,0.24255703054517336,0.20475209116256515
37013.0,17313.0,19522.0,23010.0,23620.0,23938.0,0.38318026916190145,0.3598504251613564,0.41086484137331597,0.3994496189669771,0.36611245718105107
37015.0,7176.0,8032.0,9763.0,10123.0,9347.0,0.649386845039019,0.6147908366533864,0.6519512444945201,0.6613652079423096,0.6181662565529047
37017.0,10908.0,12313.0,15480.0,15957.0,15897.0,0.5398789878987899,0.49614228863802484,0.5072997416020671,0.5052328131854359,0.4439831414732339
37019.0,28839.0,37977.0,52608.0,57362.0,68351.0,0.4548701411283332,0.39242172894120125,0.4054706508515815,0.38419162511767374,0.340624131322146
37021.0,85476.0,105013.0,123795.0,127696.0,138947.0,0.45094529458561466,0.4939198004056641,0.5631568318591219,0.5530713569728104,0.5430271974205992
37023.0,30658.0,30762.0,37443.0,36544.0,38920.0,0.38893600365320635,0.38124959365450883,0.39796490665812034,0.3749179071803853,0.28908016443987666
37025.0,49381.0,60824.0,77994.0,83566.0,93289.0,0.32976245924545877,0.32557871892673945,0.40446701028284227,0.39309049134815593,0.38076300528465307
37027.0,26115.0,31348.0,35155.0,34732.0,36320.0,0.32885314953092093,0.3189677172387393,0.34364955198407054,0.31377404122998964,0.231965859030837
37029.0,2831.0,3830.0,4821.0,4704.0,5006.0,0.419286471211586,0.3496083550913838,0.33125907488073014,0.320578231292517,0.2544946064722333
37031.0,26461.0,25575.0,34597.0,35517.0,37781.0,0.3340387740448207,0.30232649071358747,0.32170419400526057,0.29003012641833487,0.2630687382546783
37033.0,8422.0,9437.0,10862.0,11039.0,11070.0,0.48575160294466874,0.48097912472183957,0.5104953047320936,0.4844641724793913,0.4328816621499548
37035.0,50841.0,58688.0,69451.0,69601.0,72351.0,0.3195452489132787,0.3213263358778626,0.3694115275517991,0.34581399692533155,0.29323713563046816
37037.0,20931.0,25922.0,32880.0,35434.0,39849.0,0.4997850078830443,0.49753105470256925,0.5432481751824818,0.5181746345318056,0.5286205425481192
37039.0,9674.0,11199.0,12586.0,12867.0,14181.0,0.3348149679553442,0.32458255201357267,0.3007309709200699,0.26253205875495456,0.20167830195331782
37041.0,4890.0,5386.0,7512.0,7505.0,7228.0,0.49693251533742333,0.4467137021908652,0.4909478168264111,0.47381745502998,0.4139457664637521
37043.0,3852.0,4866.0,5543.0,5642.0,6010.0,0.35332294911734163,0.33456637895602137,0.312826988995129,0.27986529599432824,0.22745424292845257
37045.0,32746.0,37079.0,43835.0,43340.0,44673.0,0.41088987967996093,0.38337064106367486,0.39609900764229494,0.39367789570835254,0.3349674299912699
37047.0,18425.0,21191.0,24282.0,24243.0,23732.0,0.5419810040705563,0.48808456420178375,0.45614035087719296,0.45580167471022565,0.38188943199056125
37049.0,31985.0,37756.0,44598.0,46170.0,47001.0,0.3818352352665312,0.3713052230109122,0.4339208036234809,0.40638943036603853,0.37509840216165613
37051.0,77151.0,95226.0,127575.0,127641.0,127506.0,0.5006545605371285,0.48083506605338877,0.5854830491867529,0.5937903965026912,0.5615814157765124
37053.0,6739.0,8976.0,11102.0,11304.0,12669.0,0.3850719691348865,0.32408645276292336,0.3366060169338858,0.3151096956829441,0.22993132843949798
37055.0,13002.0,15548.0,18048.0,17974.0,19609.0,0.4298569450853715,0.39464882943143814,0.4473625886524823,0.4113163458328697,0.36830027028405327
37057.0,52047.0,59496.0,68581.0,70935.0,74856.0,0.3112379195726939,0.2889437945408095,0.3271022586430644,0.29074504828363995,0.24191781553916852
37059.0,13998.0,16680.0,20368.0,20670.0,21756.0,0.26082297471067295,0.2537769784172662,0.30331893165750196,0.27745524915336234,0.24223202794631365
37061.0,14390.0,16583.0,19904.0,20592.0,20856.0,0.4499652536483669,0.4174757281553398,0.4500602893890675,0.4386655011655012,0.3971518987341772
37063.0,84604.0,109651.0,136897.0,146735.0,156134.0,0.63716845539218,0.6796472444391752,0.7557214548163949,0.7579922990424915,0.776576530416181
37065.0,18202.0,21079.0,25930.0,26972.0,24886.0,0.6216349851664652,0.6108923573224536,0.671153104512148,0.6788521429630728,0.6519328136301535
37067.0,120942.0,139125.0,166133.0,174069.0,178312.0,0.43373683253129597,0.45527403414195866,0.548265546279186,0.5303816302730526,0.5297680470187088
37069.0,16051.0,20918.0,26639.0,28389.0,30368.0,0.46439474176063794,0.4439238932976384,0.49119711700889673,0.47328190496318995,0.42393308746048475
37071.0,59179.0,63755.0,84402.0,90483.0,96431.0,0.32580814140151065,0.31768488745980705,0.37183952986896046,0.36659925068797455,0.3233088944426585
37073.0,3446.0,4053.0,5420.0,5396.0,5392.0,0.5641323273360418,0.5233160621761658,0.522140221402214,0.5163083765752409,0.4423219584569733
37075.0,3361.0,3987.0,4171.0,3947.0,4168.0,0.2993156798571854,0.3190368698269376,0.3032845840326061,0.2835064606029896,0.18426103646833014
37077.0,15194.0,18601.0,24725.0,26275.0,27353.0,0.5089509016717125,0.48690930595129295,0.5287765419615773,0.5175261655566128,0.4719409205571601
37079.0,5870.0,6472.0,8103.0,8236.0,8095.0,0.4221465076660988,0.4117737948084054,0.46846846846846846,0.4587178241864983,0.44533662754786907
37081.0,166264.0,199314.0,241771.0,253852.0,257405.0,0.48589592455372177,0.5019316254753805,0.587750391899773,0.5765761152167405,0.5798177968570929
37083.0,16970.0,19647.0,25091.0,26079.0,25167.0,0.6023571007660578,0.5867562477731969,0.6395520306085848,0.658614210667587,0.6257400564230937
37085.0,24167.0,32571.0,40705.0,43415.0,46065.0,0.3788223610708818,0.3550090571367167,0.4123572042746591,0.39919382701831163,0.3633344187561055
37087.0,22273.0,25932.0,28067.0,27974.0,30727.0,0.4396803304449333,0.4333256208545426,0.4535575586988278,0.42299992850504037,0.3408403033163016
37089.0,38607.0,43234.0,51614.0,52392.0,58176.0,0.3253814075167716,0.34701855021510847,0.38908048203975665,0.35581768208886855,0.3408106435643564
37091.0,7897.0,8132.0,10650.0,10918.0,10186.0,0.6944409269342788,0.632193802262666,0.7054460093896714,0.7183550100751054,0.6783820930689182
37093.0,8582.0,11088.0,15627.0,17089.0,18230.0,0.5845956653460732,0.5225468975468975,0.5904524220899725,0.5896190531921118,0.5335161821173889
37095.0,2237.0,2293.0,2469.0,2383.0,2304.0,0.48636566830576666,0.4570431748800698,0.5026326447954638,0.48804028535459504,0.4188368055555556
37097.0,45586.0,56973.0,73162.0,76365.0,82567.0,0.33856885886017635,0.31708002036052163,0.37339055793991416,0.34146533097623255,0.29956277931861397
37099.0,12121.0,14174.0,16866.0,16701.0,18713.0,0.47207326128207244,0.47530689995766895,0.5197438633938101,0.48470151487934854,0.41217335542136485
37101.0,41155.0,54357.0,71017.0,76691.0,85909.0,0.33298505649374316,0.3176407822359586,0.37730402579664024,0.35584358008110467,0.33014003189421365
37103.0,3964.0,4513.0,5227.0,5230.0,5135.0,0.45963673057517657,0.4194549080434301,0.4549454754161087,0.4497131931166348,0.4021421616358325
37105.0,16283.0,19543.0,23788.0,24239.0,25084.0,0.41669225572683166,0.3918026915007931,0.45333781738691775,0.4456041915920624,0.4173576782012438
37107.0,21163.0,23179.0,26897.0,28086.0,26807.0,0.45017247082171713,0.4403554941973338,0.4973788898390155,0.49661753186641033,0.47129481105681353
37109.0,24529.0,29579.0,35798.0,36775.0,40023.0,0.3429410086020629,0.3189424929848879,0.32719705011453154,0.299768864717879,0.24728281238287986
37111.0,14011.0,16002.0,18386.0,18099.0,19875.0,0.33880522446649064,0.33308336457942755,0.3573914935276841,0.3332228299906072,0.2348176100628931
37113.0,13234.0,15024.0,17238.0,16861.0,17734.0,0.3538612664349403,0.36534877529286475,0.38403527091309897,0.33876994247079056,0.27495206947107254
37115.0,8325.0,9463.0,10379.0,10113.0,11269.0,0.421021021021021,0.44742682024727887,0.48424703728682916,0.4433896964303372,0.34838938681338183
37117.0,9366.0,10452.0,12541.0,12652.0,11964.0,0.5262652146060218,0.48813624186758514,0.5214097759349334,0.5203129939930445,0.4886325643597459
37119.0,263036.0,323102.0,410817.0,448900.0,472857.0,0.4824852871850241,0.5163323037307104,0.6181779235036525,0.6065092448206728,0.6229409736981794
37121.0,6600.0,7798.0,7846.0,7765.0,8096.0,0.23257575757575757,0.26673506027186455,0.2852408870762172,0.23670315518351578,0.19713438735177866
37123.0,8974.0,10080.0,11210.0,11231.0,11540.0,0.4433920213951415,0.4278769841269841,0.43942908117752005,0.41901878728519276,0.3596187175043328
37125.0,31301.0,38382.0,45328.0,46415.0,48692.0,0.3588383757707421,0.353160335573967,0.3888104482880339,0.3555962512118927,0.3353528300336811
37127.0,30513.0,37673.0,47118.0,48492.0,47665.0,0.4055976141316816,0.41655827781169535,0.4902372766246445,0.5013816712034975,0.48746459666421904
37129.0,66319.0,81247.0,100665.0,103628.0,111905.0,0.44168337882054914,0.4378253966300294,0.48820344707693836,0.46964140965762147,0.4555560520084
37131.0,8200.0,8770.0,10618.0,10756.0,9848.0,0.6723170731707317,0.6367160775370582,0.6501224336033151,0.6723689103756043,0.6238830219333875
37133.0,30215.0,37277.0,50203.0,51435.0,57135.0,0.33986430580837335,0.30179467231805135,0.3884030834810669,0.35948284242247497,0.30653714885796796
37135.0,49344.0,64153.0,74910.0,76757.0,82340.0,0.6266415369649806,0.6688697332938444,0.718275263649713,0.7022291126542205,0.7277507894097643
