FIPS,Rural_urban_continuum_code_2013,Urban_influence_code_2013,Metro_2013,Civilian_labor_force_2018,Employed_2018,Unemployed_2018,Unemployment_rate_2018,Median_Household_Income_2018,Med_HH_Income_Percent_of_State_Total_2018
42061,6,5,0,"19,810","18,763","1,047",5.3,"$49,019 ",80.5
42063,4,3,0,"38,781","36,875","1,906",4.9,"$47,999 ",78.8
42065,7,9,0,"20,503","19,550",953,4.6,"$46,751 ",76.8
42067,6,7,0,"12,459","11,960",499,4.0,"$54,342 ",89.2
42069,2,2,1,"105,330","100,502","4,828",4.6,"$52,872 ",86.8
42071,2,2,1,"281,433","271,891","9,542",3.4,"$66,270 ",108.8
42073,4,3,0,"40,823","38,741","2,082",5.1,"$48,418 ",79.5
42075,3,2,1,"71,222","68,545","2,677",3.8,"$61,087 ",100.3
42077,2,2,1,"190,147","181,379","8,768",4.6,"$62,139 ",102.0
42079,2,2,1,"157,784","149,255","8,529",5.4,"$53,469 ",87.8
42081,3,2,1,"57,134","54,394","2,740",4.8,"$53,820 ",88.4
42083,7,8,0,"17,869","17,009",860,4.8,"$46,529 ",76.4
42085,2,2,1,"50,087","47,727","2,360",4.7,"$48,788 ",80.1
42087,4,5,0,"20,787","19,815",972,4.7,"$47,648 ",78.3
42089,3,2,1,"82,004","77,612","4,392",5.4,"$63,318 ",104.0
42091,1,1,1,"449,387","433,965","15,422",3.4,"$90,155 ",148.1
42093,3,2,1,"9,050","8,733",317,3.5,"$61,314 ",100.7
42095,2,2,1,"158,900","151,855","7,045",4.4,"$68,217 ",112.0
42097,4,5,0,"43,057","40,799","2,258",5.2,"$47,243 ",77.6
42099,2,2,1,"24,295","23,388",907,3.7,"$62,366 ",102.4
42101,1,1,1,"709,586","670,264","39,322",5.5,"$46,149 ",75.8
42103,1,1,1,"24,698","23,369","1,329",5.4,"$62,657 ",102.9
42105,9,9,0,"7,189","6,806",383,5.3,"$44,883 ",73.7
42107,4,5,0,"66,090","62,670","3,420",5.2,"$48,809 ",80.2
42109,7,8,0,"20,324","19,522",802,3.9,"$56,991 ",93.6
42111,4,3,0,"33,553","31,840","1,713",5.1,"$50,504 ",82.9
42113,8,7,0,"2,693","2,559",134,5.0,"$48,998 ",80.5
42115,6,7,0,"20,483","19,659",824,4.0,"$52,573 ",86.3
42117,6,6,0,"18,812","17,840",972,5.2,"$48,799 ",80.1
42119,4,5,0,"19,640","18,910",730,3.7,"$55,679 ",91.4
42121,4,3,0,"22,421","21,317","1,104",4.9,"$45,761 ",75.2
42123,6,5,0,"19,058","18,209",849,4.5,"$50,554 ",83.0
42125,1,1,1,"106,001","101,412","4,589",4.3,"$63,119 ",103.7
42127,6,4,0,"22,367","21,310","1,057",4.7,"$53,602 ",88.0
42129,1,1,1,"180,515","172,539","7,976",4.4,"$58,398 ",95.9
42131,2,2,1,"13,746","13,128",618,4.5,"$57,599 ",94.6
42133,2,2,1,"234,141","225,117","9,024",3.9,"$65,238 ",107.1
44001,1,1,1,"26,082","25,180",902,3.5,"$80,231 ",125.8
44003,1,1,1,"90,476","87,130","3,346",3.7,"$69,089 ",108.3
44005,1,1,1,"44,657","43,073","1,584",3.5,"$77,760 ",121.9
44007,1,1,1,"325,587","311,259","14,328",4.4,"$56,141 ",88.0
44009,1,1,1,"69,005","66,529","2,476",3.6,"$86,715 ",135.9
45001,6,5,0,"10,058","9,658",400,4.0,"$42,412 ",80.9
45003,2,2,1,"73,944","71,470","2,474",3.3,"$52,633 ",100.4
45005,6,6,0,"2,740","2,581",159,5.8,"$29,124 ",55.5
45007,2,2,1,"89,580","86,663","2,917",3.3,"$51,740 ",98.6
45009,7,9,0,"4,990","4,665",325,6.5,"$36,230 ",69.1
45011,6,6,0,"8,343","7,944",399,4.8,"$38,131 ",72.7
45013,3,2,1,"75,517","73,082","2,435",3.2,"$65,843 ",125.5
45015,2,2,1,"101,127","98,058","3,069",3.0,"$62,204 ",118.6
45017,2,2,1,"6,665","6,382",283,4.2,"$45,385 ",86.5
45019,2,2,1,"206,317","200,598","5,719",2.8,"$62,958 ",120.0
45021,4,5,0,"25,268","24,351",917,3.6,"$42,542 ",81.1
45023,1,1,1,"13,302","12,661",641,4.8,"$42,116 ",80.3
45025,6,4,0,"21,952","21,237",715,3.3,"$39,046 ",74.4
45027,6,6,0,"12,548","11,959",589,4.7,"$36,722 ",70.0
45029,6,6,0,"16,750","16,079",671,4.0,"$39,079 ",74.5
45031,3,2,1,"30,086","28,859","1,227",4.1,"$37,206 ",70.9
45033,6,6,0,"12,702","12,096",606,4.8,"$33,159 ",63.2
45035,2,2,1,"75,077","72,808","2,269",3.0,"$65,468 ",124.8
45037,2,2,1,"10,538","10,172",366,3.5,"$48,818 ",93.1
45039,2,2,1,"9,786","9,184",602,6.2,"$39,522 ",75.4
45041,3,2,1,"65,996","63,584","2,412",3.7,"$47,949 ",91.4
45043,4,5,0,"25,520","24,362","1,158",4.5,"$46,058 ",87.8
45045,2,2,1,"248,725","241,431","7,294",2.9,"$61,162 ",116.6
45047,4,5,0,"30,954","29,825","1,129",3.6,"$43,879 ",83.7
45049,6,6,0,"8,234","7,945",289,3.5,"$35,871 ",68.4
45051,2,2,1,"145,798","139,690","6,108",4.2,"$49,082 ",93.6
45053,3,2,1,"12,214","11,845",369,3.0,"$43,125 ",82.2
45055,2,2,1,"28,930","27,904","1,026",3.5,"$52,270 ",99.7
45057,1,1,1,"39,543","38,043","1,500",3.8,"$58,035 ",110.7
45059,2,2,1,"29,857","28,786","1,071",3.6,"$42,099 ",80.3
45061,6,6,0,"6,586","6,284",302,4.6,"$33,199 ",63.3
45063,2,2,1,"147,320","143,095","4,225",2.9,"$60,627 ",115.6
45065,8,6,0,"3,406","3,285",121,3.6,"$44,683 ",85.2
45067,6,6,0,"12,945","12,232",713,5.5,"$34,365 ",65.5
45069,6,5,0,"9,157","8,689",468,5.1,"$33,534 ",63.9
45071,6,5,0,"18,656","18,071",585,3.1,"$48,029 ",91.6
45073,4,5,0,"34,900","33,741","1,159",3.3,"$50,529 ",96.3
45075,4,5,0,"34,534","32,547","1,987",5.8,"$37,134 ",70.8
45077,2,2,1,"56,262","54,368","1,894",3.4,"$48,794 ",93.0
45079,2,2,1,"196,988","190,216","6,772",3.4,"$52,611 ",100.3
45081,2,2,1,"8,808","8,535",273,3.1,"$46,019 ",87.7
45083,2,2,1,"147,900","143,296","4,604",3.1,"$53,567 ",102.1
45085,3,2,1,"44,120","42,344","1,776",4.0,"$45,181 ",86.1
45087,2,2,1,"11,582","11,102",480,4.1,"$40,686 ",77.6
45089,6,6,0,"12,294","11,626",668,5.4,"$32,814 ",62.6
45091,1,1,1,"134,695","130,306","4,389",3.3,"$64,904 ",123.7
46003,9,10,0,"1,557","1,512",45,2.9,"$53,107 ",93.1
46005,7,8,0,"9,519","9,272",247,2.6,"$49,712 ",87.2
46007,9,12,0,"1,074","1,026",48,4.5,"$37,071 ",65.0
46009,9,10,0,"2,878","2,805",73,2.5,"$50,278 ",88.1
46011,5,8,0,"19,019","18,481",538,2.8,"$62,109 ",108.9
46013,5,8,0,"20,891","20,300",591,2.8,"$60,082 ",105.3
46015,9,12,0,"2,536","2,467",69,2.7,"$49,732 ",87.2
46017,9,12,0,709,667,42,5.9,"$25,973 ",45.5
46019,6,6,0,"5,050","4,885",165,3.3,"$44,388 ",77.8
46021,9,12,0,792,761,31,3.9,"$45,737 ",80.2
46023,9,12,0,"3,872","3,747",125,3.2,"$47,412 ",83.1
46025,9,10,0,"1,892","1,817",75,4.0,"$48,517 ",85.1
46027,6,5,0,"7,250","7,041",209,2.9,"$46,378 ",81.3
46029,5,8,0,"15,356","14,890",466,3.0,"$55,580 ",97.4
46031,9,12,0,"1,379","1,322",57,4.1,"$34,024 ",59.6
46033,3,2,1,"4,051","3,888",163,4.0,"$58,806 ",103.1
46035,7,8,0,"10,996","10,706",290,2.6,"$51,724 ",90.7
46037,9,10,0,"2,803","2,684",119,4.2,"$48,023 ",84.2
46039,9,10,0,"2,159","2,063",96,4.4,"$55,404 ",97.1
46041,9,12,0,"2,213","2,018",195,8.8,"$41,942 ",73.5
46043,9,10,0,"1,576","1,534",42,2.7,"$55,159 ",96.7
46045,9,8,0,"2,100","2,044",56,2.7,"$58,977 ",103.4
46047,6,6,0,"3,011","2,895",116,3.9,"$46,782 ",82.0
46049,9,10,0,"1,098","1,065",33,3.0,"$49,068 ",86.0
46051,7,9,0,"4,449","4,308",141,3.2,"$59,813 ",104.9
46053,9,12,0,"2,048","1,981",67,3.3,"$40,583 ",71.1
46055,8,7,0,"1,080","1,052",28,2.6,"$51,801 ",90.8
46057,9,10,0,"3,243","3,143",100,3.1,"$65,776 ",115.3
46059,9,10,0,"1,827","1,785",42,2.3,"$52,568 ",92.2
46061,8,5,0,"1,777","1,695",82,4.6,"$63,772 ",111.8
46063,9,12,0,731,713,18,2.5,"$55,017 ",96.5
46065,7,8,0,"9,890","9,635",255,2.6,"$70,093 ",122.9
46067,8,7,0,"3,580","3,478",102,2.8,"$54,434 ",95.4
46069,9,10,0,688,667,21,3.1,"$52,496 ",92.0
46071,8,7,0,"1,278","1,215",63,4.9,"$34,122 ",59.8
46073,9,10,0,"1,120","1,092",28,2.5,"$47,689 ",83.6
46075,9,10,0,556,541,15,2.7,"$49,609 ",87.0
46077,9,10,0,"2,675","2,597",78,2.9,"$54,609 ",95.7
46079,6,6,0,"6,662","6,435",227,3.4,"$60,733 ",106.5
46081,6,5,0,"13,076","12,692",384,2.9,"$51,774 ",90.8
46083,3,2,1,"33,445","32,677",768,2.3,"$84,889 ",148.8
46085,9,10,0,"1,712","1,641",71,4.1,"$47,429 ",83.1
46087,3,2,1,"3,083","3,006",77,2.5,"$59,913 ",105.0
46089,9,10,0,"1,034",995,39,3.8,"$39,850 ",69.9
46091,9,10,0,"2,380","2,289",91,3.8,"$56,862 ",99.7
46093,3,2,1,"14,107","13,643",464,3.3,"$59,524 ",104.4
46095,9,12,0,758,721,37,4.9,"$32,780 ",57.5
46097,8,7,0,"1,199","1,166",33,2.8,"$50,123 ",87.9
46099,3,2,1,"110,908","108,017","2,891",2.6,"$60,033 ",105.2
46101,8,7,0,"4,012","3,891",121,3.0,"$57,392 ",100.6
46102,6,6,0,"3,581","3,211",370,10.3,"$31,662 ",55.5
46103,3,2,1,"56,253","54,533","1,720",3.1,"$58,738 ",103.0
46105,8,7,0,"1,468","1,426",42,2.9,"$55,626 ",97.5
46107,9,10,0,"1,105","1,066",39,3.5,"$54,722 ",95.9
46109,9,10,0,"4,856","4,647",209,4.3,"$44,709 ",78.4
46111,9,10,0,"1,160","1,126",34,2.9,"$54,874 ",96.2
46115,9,10,0,"3,238","3,125",113,3.5,"$50,590 ",88.7
46117,9,8,0,"1,829","1,781",48,2.6,"$69,991 ",122.7
46119,9,8,0,817,796,21,2.6,"$59,457 ",104.2
46121,9,12,0,"3,140","2,946",194,6.2,"$31,876 ",55.9
46123,7,11,0,"3,078","2,999",79,2.6,"$45,710 ",80.1
46125,3,2,1,"4,695","4,568",127,2.7,"$62,792 ",110.1
46127,3,2,1,"8,149","7,888",261,3.2,"$80,698 ",141.5
46129,7,11,0,"2,235","2,126",109,4.9,"$48,394 ",84.8
46135,7,8,0,"11,826","11,514",312,2.6,"$56,535 ",99.1
46137,8,7,0,933,885,48,5.1,"$32,341 ",56.7
47001,2,2,1,"34,283","32,995","1,288",3.8,"$50,672 ",96.8
47003,4,3,0,"20,592","19,820",772,3.7,"$49,860 ",95.2
47005,7,9,0,"6,848","6,512",336,4.9,"$38,940 ",74.4
47007,8,7,0,"4,303","4,053",250,5.8,"$40,195 ",76.8
47009,2,2,1,"62,275","60,266","2,009",3.2,"$57,939 ",110.6
47011,3,2,1,"50,258","48,455","1,803",3.6,"$50,427 ",96.3
47013,2,2,1,"14,752","14,050",702,4.8,"$39,443 ",75.3
47015,1,1,1,"6,368","6,167",201,3.2,"$51,859 ",99.0
47017,6,6,0,"11,940","11,349",591,4.9,"$42,025 ",80.3
47019,3,2,1,"24,002","23,010",992,4.1,"$39,202 ",74.9
47021,1,1,1,"21,459","20,872",587,2.7,"$63,241 ",120.8
47023,3,2,1,"8,422","8,104",318,3.8,"$47,508 ",90.7
47025,6,6,0,"12,973","12,424",549,4.2,"$37,987 ",72.5
47027,9,10,0,"2,857","2,715",142,5.0,"$34,238 ",65.4
47029,6,5,0,"14,847","14,151",696,4.7,"$36,192 ",69.1
47031,4,3,0,"25,484","24,612",872,3.4,"$49,494 ",94.5
47033,3,2,1,"7,019","6,748",271,3.9,"$44,431 ",84.8
47035,4,5,0,"23,336","22,319","1,017",4.4,"$46,527 ",88.8
47037,1,1,1,"396,574","386,136","10,438",2.6,"$60,799 ",116.1
47039,9,12,0,"4,734","4,508",226,4.8,"$42,905 ",81.9
47041,6,4,0,"7,730","7,387",343,4.4,"$47,420 ",90.6
47043,1,1,1,"26,257","25,464",793,3.0,"$56,166 ",107.3
47045,5,8,0,"16,239","15,497",742,4.6,"$44,302 ",84.6
47047,1,1,1,"18,769","18,069",700,3.7,"$59,529 ",113.7
47049,9,10,0,"7,162","6,863",299,4.2,"$36,687 ",70.1
47051,6,5,0,"19,948","19,276",672,3.4,"$50,201 ",95.9
47053,4,6,0,"21,436","20,481",955,4.5,"$42,720 ",81.6
47055,6,4,0,"15,194","14,637",557,3.7,"$48,024 ",91.7
47057,2,2,1,"9,417","9,045",372,4.0,"$41,829 ",79.9
47059,4,5,0,"29,829","28,453","1,376",4.6,"$44,366 ",84.7
47061,8,7,0,"4,886","4,670",216,4.4,"$36,317 ",69.4
47063,3,2,1,"27,421","26,371","1,050",3.8,"$44,040 ",84.1
47065,2,2,1,"179,683","173,576","6,107",3.4,"$57,196 ",109.2
47067,8,7,0,"2,031","1,928",103,5.1,"$30,691 ",58.6
47069,6,4,0,"9,196","8,737",459,5.0,"$37,834 ",72.2
47071,6,6,0,"10,387","9,932",455,4.4,"$37,690 ",72.0
47073,2,2,1,"23,706","22,760",946,4.0,"$42,188 ",80.6
47075,6,4,0,"7,738","7,324",414,5.4,"$39,574 ",75.6
47077,6,6,0,"11,981","11,418",563,4.7,"$43,491 ",83.1
47079,7,8,0,"14,231","13,636",595,4.2,"$43,159 ",82.4
47081,1,1,1,"11,160","10,802",358,3.2,"$44,684 ",85.3
47083,8,4,0,"3,222","3,044",178,5.5,"$44,688 ",85.3
47085,6,4,0,"8,813","8,434",379,4.3,"$48,056 ",91.8
47087,8,3,0,"4,602","4,385",217,4.7,"$37,563 ",71.7
47089,3,2,1,"24,009","23,092",917,3.8,"$49,611 ",94.7
47091,6,6,0,"7,613","7,350",263,3.5,"$35,778 ",68.3
47093,2,2,1,"240,034","232,986","7,048",2.9,"$55,874 ",106.7
47095,9,9,0,"1,804","1,711",93,5.2,"$33,709 ",64.4
47097,6,4,0,"9,619","9,065",554,5.8,"$38,849 ",74.2
47099,6,3,0,"18,309","17,570",739,4.0,"$43,651 ",83.4
47101,6,4,0,"5,072","4,847",225,4.4,"$40,541 ",77.4
47103,6,6,0,"16,408","15,902",506,3.1,"$51,249 ",97.9
47105,2,2,1,"22,857","22,078",779,3.4,"$58,186 ",111.1
47107,4,5,0,"22,719","21,791",928,4.1,"$46,029 ",87.9
47109,6,6,0,"8,477","8,020",457,5.4,"$39,859 ",76.1
47111,1,1,1,"10,991","10,638",353,3.2,"$42,265 ",80.7
47113,3,2,1,"48,664","46,832","1,832",3.8,"$46,651 ",89.1
47115,2,2,1,"12,265","11,690",575,4.7,"$50,819 ",97.0
47117,6,3,0,"15,332","14,804",528,3.4,"$51,868 ",99.0
47119,1,1,1,"47,485","45,949","1,536",3.2,"$57,337 ",109.5
47121,8,7,0,"5,061","4,833",228,4.5,"$50,565 ",96.6
47123,6,6,0,"19,943","19,203",740,3.7,"$45,566 ",87.0
47125,2,2,1,"83,866","80,679","3,187",3.8,"$56,102 ",107.1
47127,9,8,0,"3,536","3,429",107,3.0,"$58,234 ",111.2
47129,2,2,1,"7,860","7,509",351,4.5,"$40,397 ",77.1
47131,7,8,0,"12,291","11,683",608,4.9,"$42,532 ",81.2
47133,7,8,0,"9,818","9,449",369,3.8,"$42,149 ",80.5
47135,8,4,0,"3,233","3,094",139,4.3,"$41,960 ",80.1
47137,9,10,0,"2,446","2,353",93,3.8,"$40,182 ",76.7
47139,3,2,1,"7,281","6,976",305,4.2,"$41,968 ",80.1
47141,4,3,0,"34,330","33,111","1,219",3.6,"$45,512 ",86.9
47143,6,5,0,"13,026","12,295",731,5.6,"$44,132 ",84.3
47145,2,2,1,"23,153","22,201",952,4.1,"$54,440 ",104.0
47147,1,1,1,"36,975","35,815","1,160",3.1,"$66,006 ",126.0
47149,1,1,1,"176,691","171,941","4,750",2.7,"$64,170 ",122.5
47151,6,6,0,"8,481","8,116",365,4.3,"$35,685 ",68.1
47153,2,2,1,"6,041","5,779",262,4.3,"$49,707 ",94.9
47155,4,5,0,"53,097","51,242","1,855",3.5,"$47,202 ",90.1
47157,1,1,1,"442,379","424,005","18,374",4.2,"$47,924 ",91.5
47159,1,1,1,"9,145","8,866",279,3.1,"$50,704 ",96.8
47161,8,7,0,"5,176","4,917",259,5.0,"$46,565 ",88.9
47163,2,2,1,"70,100","67,509","2,591",3.7,"$46,024 ",87.9
47165,1,1,1,"98,706","95,960","2,746",2.8,"$66,171 ",126.4
47167,1,1,1,"27,895","26,719","1,176",4.2,"$60,874 ",116.2
47169,1,1,1,"4,888","4,729",159,3.3,"$49,280 ",94.1
47171,3,2,1,"7,065","6,719",346,4.9,"$43,688 ",83.4
47173,2,2,1,"7,463","7,159",304,4.1,"$40,322 ",77.0
47175,9,10,0,"2,046","1,949",97,4.7,"$38,265 ",73.1
47177,6,3,0,"16,736","16,075",661,3.9,"$42,475 ",81.1
47179,3,2,1,"59,859","57,747","2,112",3.5,"$49,242 ",94.0
47181,8,6,0,"6,109","5,811",298,4.9,"$38,879 ",74.2
47183,7,8,0,"16,008","15,333",675,4.2,"$42,351 ",80.9
47185,7,9,0,"11,907","11,468",439,3.7,"$42,603 ",81.4
47187,1,1,1,"123,205","120,149","3,056",2.5,"$115,930 ",221.4
47189,1,1,1,"73,090","71,059","2,031",2.8,"$76,507 ",146.1
48001,7,8,0,"23,561","22,833",728,3.1,"$45,969 ",75.8
48003,6,5,0,"9,382","9,157",225,2.4,"$84,946 ",140.1
48005,5,8,0,"36,211","34,622","1,589",4.4,"$46,653 ",76.9
48007,2,2,1,"10,314","9,725",589,5.7,"$46,912 ",77.4
48009,3,2,1,"4,184","4,055",129,3.1,"$61,190 ",100.9
48011,2,2,1,926,900,26,2.8,"$57,210 ",94.4
48013,1,1,1,"21,247","20,447",800,3.8,"$50,594 ",83.4
48015,1,1,1,"14,015","13,506",509,3.6,"$59,942 ",98.9
48017,7,9,0,"2,655","2,539",116,4.4,"$45,051 ",74.3
48019,1,1,1,"9,920","9,582",338,3.4,"$53,008 ",87.4
48021,1,1,1,"41,491","40,096","1,395",3.4,"$61,883 ",102.1
48023,8,6,0,"1,566","1,515",51,3.3,"$41,180 ",67.9
48025,6,5,0,"9,977","9,470",507,5.1,"$41,806 ",69.0
48027,2,2,1,"142,270","136,410","5,860",4.1,"$54,292 ",89.5
48029,1,1,1,"940,900","909,581","31,319",3.3,"$54,210 ",89.4
48031,8,4,0,"6,250","6,086",164,2.6,"$64,832 ",106.9
48033,8,7,0,349,338,11,3.2,"$66,101 ",109.0
48035,6,4,0,"8,220","7,916",304,3.7,"$48,460 ",79.9
48037,3,2,1,"39,495","37,542","1,953",4.9,"$47,339 ",78.1
48039,1,1,1,"175,989","168,025","7,964",4.5,"$74,225 ",122.4
48041,3,2,1,"116,882","113,563","3,319",2.8,"$50,113 ",82.7
48043,7,11,0,"4,062","3,925",137,3.4,"$45,670 ",75.3
48045,9,12,0,559,537,22,3.9,"$44,409 ",73.2
48047,7,9,0,"2,444","2,286",158,6.5,"$30,116 ",49.7
48049,5,8,0,"16,152","15,549",603,3.7,"$47,097 ",77.7
48051,3,2,1,"8,223","7,928",295,3.6,"$53,626 ",88.4
48053,6,4,0,"23,033","22,373",660,2.9,"$56,696 ",93.5
48055,1,1,1,"19,092","18,401",691,3.6,"$52,588 ",86.7
48057,6,5,0,"11,213","10,749",464,4.1,"$52,085 ",85.9
48059,3,2,1,"6,023","5,821",202,3.4,"$50,330 ",83.0
48061,2,2,1,"166,001","155,766","10,235",6.2,"$38,106 ",62.8
48063,6,6,0,"4,990","4,745",245,4.9,"$43,714 ",72.1
48065,2,2,1,"3,040","2,954",86,2.8,"$64,799 ",106.9
48067,6,6,0,"12,335","11,711",624,5.1,"$44,154 ",72.8
48069,6,6,0,"3,525","3,424",101,2.9,"$45,689 ",75.4
48071,1,1,1,"19,157","18,121","1,036",5.4,"$89,513 ",147.6
48073,6,5,0,"20,979","20,116",863,4.1,"$43,483 ",71.7
48075,7,11,0,"2,950","2,875",75,2.5,"$42,291 ",69.8
48077,3,2,1,"4,945","4,788",157,3.2,"$58,356 ",96.2
48079,9,10,0,"1,115","1,068",47,4.2,"$42,873 ",70.7
48081,8,7,0,"1,454","1,405",49,3.4,"$44,804 ",73.9
48083,6,6,0,"2,960","2,842",118,4.0,"$39,484 ",65.1
48085,1,1,1,"545,243","527,191","18,052",3.3,"$96,936 ",159.9
48087,9,10,0,"1,185","1,147",38,3.2,"$39,536 ",65.2
48089,6,4,0,"9,680","9,358",322,3.3,"$48,258 ",79.6
48091,1,1,1,"70,132","67,878","2,254",3.2,"$76,523 ",126.2
48093,7,9,0,"5,385","5,189",196,3.6,"$52,251 ",86.2
48095,8,6,0,"1,120","1,080",40,3.6,"$40,987 ",67.6
48097,6,3,0,"19,182","18,591",591,3.1,"$52,047 ",85.8
48099,2,2,1,"24,402","23,392","1,010",4.1,"$48,099 ",79.3
48101,9,12,0,529,506,23,4.3,"$38,304 ",63.2
48103,6,6,0,"1,796","1,727",69,3.8,"$61,987 ",102.2
48105,7,11,0,"1,645","1,596",49,3.0,"$49,117 ",81.0
48107,2,2,1,"2,566","2,450",116,4.5,"$37,911 ",62.5
48109,9,12,0,979,948,31,3.2,"$42,164 ",69.5
48111,7,11,0,"4,075","3,992",83,2.0,"$50,587 ",83.4
48113,1,1,1,"1,359,225","1,308,543","50,682",3.7,"$59,838 ",98.7
48115,7,8,0,"4,590","4,392",198,4.3,"$43,726 ",72.1
48117,6,5,0,"8,474","8,236",238,2.8,"$44,230 ",72.9
48119,8,4,0,"2,460","2,376",84,3.4,"$44,410 ",73.2
48121,1,1,1,"482,610","467,289","15,321",3.2,"$88,384 ",145.8
48123,6,6,0,"9,784","9,476",308,3.1,"$49,208 ",81.2
48125,8,7,0,672,644,28,4.2,"$39,627 ",65.4
48127,6,6,0,"7,414","7,190",224,3.0,"$37,177 ",61.3
48129,8,7,0,"1,574","1,521",53,3.4,"$40,945 ",67.5
48131,7,9,0,"5,049","4,782",267,5.3,"$35,156 ",58.0
48133,6,6,0,"8,724","8,430",294,3.4,"$44,773 ",73.8
48135,3,2,1,"85,132","82,843","2,289",2.7,"$60,431 ",99.7
48137,9,12,0,892,867,25,2.8,"$37,812 ",62.4
48139,1,1,1,"89,935","86,971","2,964",3.3,"$76,792 ",126.7
48141,2,2,1,"359,136","343,915","15,221",4.2,"$43,948 ",72.5
48143,4,3,0,"20,784","20,145",639,3.1,"$47,087 ",77.7
48145,2,2,1,"6,668","6,411",257,3.9,"$37,428 ",61.7
48147,6,4,0,"16,471","15,967",504,3.1,"$53,111 ",87.6
48149,6,4,0,"12,606","12,250",356,2.8,"$55,776 ",92.0
48151,8,7,0,"1,666","1,611",55,3.3,"$45,261 ",74.6
48153,6,6,0,"2,693","2,552",141,5.2,"$39,891 ",65.8
48155,9,10,0,577,560,17,2.9,"$37,648 ",62.1
48157,1,1,1,"382,102","366,922","15,180",4.0,"$92,310 ",152.2
48159,7,9,0,"4,579","4,390",189,4.1,"$48,222 ",79.5
48161,7,9,0,"6,573","6,189",384,5.8,"$49,317 ",81.3
48163,6,4,0,"10,071","9,782",289,2.9,"$41,038 ",67.7
48165,7,9,0,"9,439","9,198",241,2.6,"$56,321 ",92.9
48167,1,1,1,"164,757","157,181","7,576",4.6,"$71,959 ",118.7
48169,6,6,0,"2,133","2,070",63,3.0,"$46,490 ",76.7
48171,7,8,0,"13,417","13,076",341,2.5,"$61,433 ",101.3
48173,8,5,0,857,840,17,2.0,"$83,330 ",137.4
48175,3,2,1,"3,305","3,179",126,3.8,"$55,008 ",90.7
48177,6,4,0,"9,552","9,262",290,3.0,"$49,829 ",82.2
48179,6,5,0,"8,181","7,858",323,3.9,"$49,121 ",81.0
48181,3,2,1,"63,488","61,427","2,061",3.2,"$51,403 ",84.8
48183,3,2,1,"57,815","55,434","2,381",4.1,"$50,610 ",83.5
48185,6,4,0,"11,108","10,649",459,4.1,"$49,498 ",81.6
48187,1,1,1,"79,824","77,327","2,497",3.1,"$73,864 ",121.8
48189,4,5,0,"12,540","11,936",604,4.8,"$42,782 ",70.6
48191,9,12,0,"1,128","1,079",49,4.3,"$32,597 ",53.8
48193,6,6,0,"3,648","3,527",121,3.3,"$49,210 ",81.2
48195,7,9,0,"2,879","2,812",67,2.3,"$57,240 ",94.4
48197,9,9,0,"1,678","1,617",61,3.6,"$42,469 ",70.0
48199,2,2,1,"25,465","24,141","1,324",5.2,"$60,909 ",100.5
48201,1,1,1,"2,304,397","2,203,924","100,473",4.4,"$60,241 ",99.4
48203,4,5,0,"30,028","28,720","1,308",4.4,"$50,131 ",82.7
48205,7,11,0,"2,890","2,837",53,1.8,"$72,451 ",119.5
48207,6,6,0,"2,356","2,266",90,3.8,"$40,880 ",67.4
48209,1,1,1,"114,386","111,001","3,385",3.0,"$68,180 ",112.4
48211,7,11,0,"2,285","2,237",48,2.1,"$66,849 ",110.3
48213,4,3,0,"36,389","35,025","1,364",3.7,"$43,337 ",71.5
48215,2,2,1,"348,672","325,791","22,881",6.6,"$38,785 ",64.0
48217,6,4,0,"16,326","15,734",592,3.6,"$48,670 ",80.3
48219,6,5,0,"11,562","11,203",359,3.1,"$46,764 ",77.1
48221,1,1,1,"26,510","25,526",984,3.7,"$60,917 ",100.5
48223,6,3,0,"17,354","16,770",584,3.4,"$52,079 ",85.9
48225,7,9,0,"10,162","9,782",380,3.7,"$39,533 ",65.2
48227,4,5,0,"13,648","13,202",446,3.3,"$50,423 ",83.2
48229,2,2,1,"1,666","1,587",79,4.7,"$42,671 ",70.4
48231,1,1,1,"42,373","40,768","1,605",3.8,"$53,360 ",88.0
48233,6,5,0,"9,065","8,612",453,5.0,"$54,351 ",89.6
48235,3,2,1,771,747,24,3.1,"$56,775 ",93.6
48237,6,4,0,"4,444","4,333",111,2.5,"$48,780 ",80.5
48239,6,6,0,"7,412","7,169",243,3.3,"$54,088 ",89.2
48241,6,6,0,"13,377","12,513",864,6.5,"$47,551 ",78.4
48243,9,12,0,"1,082","1,050",32,3.0,"$51,343 ",84.7
48245,2,2,1,"108,181","101,322","6,859",6.3,"$48,121 ",79.4
48247,6,6,0,"1,875","1,768",107,5.7,"$36,176 ",59.7
48249,4,5,0,"17,059","16,133",926,5.4,"$41,919 ",69.1
48251,1,1,1,"79,949","77,200","2,749",3.4,"$62,635 ",103.3
48253,3,2,1,"5,721","5,447",274,4.8,"$43,903 ",72.4
48255,6,4,0,"6,845","6,652",193,2.8,"$48,743 ",80.4
48257,1,1,1,"61,846","59,700","2,146",3.5,"$67,434 ",111.2
48259,1,1,1,"21,491","20,863",628,2.9,"$90,937 ",150.0
48261,9,8,0,242,233,9,3.7,"$42,153 ",69.5
48263,9,10,0,458,447,11,2.4,"$47,625 ",78.5
48265,4,3,0,"21,848","21,143",705,3.2,"$53,704 ",88.6
