,Date,Retail & recreation,Grocery & pharmacy,Parks,Transit stations,Workplaces,Residential,FIPS
4460,2020-03-29,-37.0,-9.0,,,-44.0,,40085
4461,2020-04-05,-50.0,-13.0,,,-42.0,,40085
4462,2020-04-11,-50.0,-13.0,,,-44.0,,40085
4463,2020-03-29,,-58.0,,,,,48301
4464,2020-04-05,,-49.0,,,,,48301
4465,2020-04-11,,-49.0,,,,,48301
4466,2020-03-29,,,,-29.0,-34.0,,1085
4467,2020-04-05,,,,-44.0,-41.0,,1085
4468,2020-04-11,,,,-42.0,-54.0,,1085
4469,2020-03-29,-45.0,-17.0,-13.0,-21.0,-29.0,8.0,13185
4470,2020-04-05,-52.0,-24.0,-42.0,-37.0,-33.0,10.0,13185
4471,2020-04-11,-42.0,-10.0,-33.0,-41.0,-29.0,11.0,13185
4472,2020-03-29,-33.0,8.0,,-39.0,-28.0,13.0,28087
4473,2020-04-05,-51.0,13.0,,-46.0,-33.0,15.0,28087
4474,2020-04-11,-43.0,29.0,,-43.0,-27.0,17.0,28087
4475,2020-03-29,-37.0,-14.0,17.0,-36.0,-28.0,10.0,48303
4476,2020-04-05,-44.0,-19.0,-14.0,-46.0,-33.0,12.0,48303
4477,2020-04-11,-41.0,-3.0,34.0,-31.0,-33.0,12.0,48303
4478,2020-03-29,-59.0,6.0,,,-16.0,,19117
4479,2020-04-05,-59.0,8.0,,,-16.0,,19117
4480,2020-04-11,-59.0,8.0,,,-25.0,,19117
4481,2020-03-29,-52.0,-25.0,78.0,-21.0,-35.0,10.0,39095
4482,2020-04-05,-49.0,-18.0,111.0,-19.0,-36.0,10.0,39095
4483,2020-04-11,-48.0,0.0,61.0,-12.0,-38.0,14.0,39095
4484,2020-03-29,-67.0,,,,,,26095
4485,2020-04-05,-67.0,,,,,,26095
4486,2020-04-11,-67.0,,,,,,26095
4487,2020-03-29,-35.0,19.0,,,-37.0,6.0,13187
4488,2020-04-05,-52.0,16.0,,,-42.0,6.0,13187
4489,2020-04-11,-38.0,16.0,,,-33.0,6.0,13187
4490,2020-03-29,-41.0,-16.0,-45.0,-22.0,-22.0,,35029
4491,2020-04-05,-34.0,-20.0,-37.0,-26.0,-22.0,,35029
4492,2020-04-11,-43.0,-20.0,-55.0,-38.0,-23.0,,35029
4493,2020-03-29,,-2.0,,,-29.0,,51111
4494,2020-04-05,,-4.0,,,-30.0,,51111
4495,2020-04-11,,-4.0,,,-36.0,,51111
4496,2020-03-29,-54.0,-25.0,-5.0,-30.0,-32.0,12.0,42079
4497,2020-04-05,-53.0,-20.0,80.0,-35.0,-33.0,11.0,42079
4498,2020-04-11,-50.0,-6.0,51.0,-31.0,-40.0,14.0,42079
4499,2020-03-29,-49.0,-21.0,-44.0,-44.0,-32.0,10.0,42081
4500,2020-04-05,-50.0,-22.0,-10.0,-23.0,-31.0,9.0,42081
4501,2020-04-11,-46.0,-1.0,-28.0,-29.0,-33.0,12.0,42081
4502,2020-03-29,,,,,-24.0,,48305
4503,2020-04-05,,,,,-33.0,,48305
4504,2020-04-11,,,,,-49.0,,48305
4505,2020-03-29,-66.0,,,,-24.0,,19119
4506,2020-04-05,-70.0,,,,-28.0,,19119
4507,2020-04-11,-70.0,,,,-42.0,,19119
4508,2020-03-29,-41.0,-27.0,,-31.0,-23.0,15.0,20111
4509,2020-04-05,-48.0,-28.0,,-34.0,-25.0,18.0,20111
4510,2020-04-11,-41.0,-28.0,,-40.0,-28.0,16.0,20111
4511,2020-03-29,-33.0,,,,-29.0,,21143
4512,2020-04-05,-43.0,,,,-29.0,,21143
4513,2020-04-11,-43.0,,,,-47.0,,21143
4514,2020-03-29,-51.0,-33.0,,,-25.0,4.0,27083
4515,2020-04-05,-43.0,-12.0,,,-27.0,4.0,27083
4516,2020-04-11,-39.0,-12.0,,,-26.0,4.0,27083
4517,2020-03-29,-14.0,-5.0,,-10.0,-27.0,15.0,32019
4518,2020-04-05,-30.0,-5.0,,-22.0,-34.0,16.0,32019
4519,2020-04-11,-21.0,16.0,,-20.0,-40.0,18.0,32019
4520,2020-03-29,-71.0,-39.0,,,-52.0,,26097
4521,2020-04-05,-75.0,-37.0,,,-47.0,,26097
4522,2020-04-11,-75.0,-37.0,,,-60.0,,26097
4523,2020-03-29,-59.0,-30.0,106.0,-33.0,-48.0,13.0,26099
4524,2020-04-05,-58.0,-27.0,137.0,-24.0,-50.0,13.0,26099
4525,2020-04-11,-58.0,-14.0,125.0,-32.0,-53.0,18.0,26099
4526,2020-03-29,-29.0,-12.0,,-42.0,-37.0,,1087
4527,2020-04-05,-46.0,-5.0,,-54.0,-39.0,,1087
4528,2020-04-11,-46.0,-5.0,,-54.0,-39.0,,1087
4529,2020-03-29,-35.0,-4.0,,,-22.0,,13193
4530,2020-04-05,-59.0,-16.0,,,-29.0,,13193
4531,2020-04-11,-59.0,-16.0,,,-38.0,,13193
4532,2020-03-29,-43.0,-14.0,,-20.0,-30.0,10.0,17115
4533,2020-04-05,-40.0,-2.0,,-11.0,-31.0,8.0,17115
4534,2020-04-11,-35.0,10.0,,-29.0,-29.0,10.0,17115
4535,2020-03-29,-29.0,-19.0,,-30.0,-19.0,,29121
4536,2020-04-05,-20.0,6.0,,-28.0,-15.0,,29121
4537,2020-04-11,-20.0,6.0,,-20.0,-25.0,,29121
4538,2020-03-29,-33.0,-8.0,-7.0,,-38.0,13.0,37113
4539,2020-04-05,-36.0,-9.0,-15.0,,-38.0,14.0,37113
4540,2020-04-11,-35.0,-9.0,-15.0,,-33.0,14.0,37113
4541,2020-03-29,-16.0,-5.0,,,-33.0,,47111
4542,2020-04-05,-32.0,-4.0,,,-33.0,,47111
4543,2020-04-11,-32.0,-4.0,,,-23.0,,47111
4544,2020-03-29,-40.0,1.0,,,-30.0,17.0,17117
4545,2020-04-05,-45.0,7.0,,,-32.0,16.0,17117
4546,2020-04-11,-45.0,7.0,,,-29.0,18.0,17117
4547,2020-03-29,-39.0,-25.0,-20.0,-30.0,-30.0,11.0,6039
4548,2020-04-05,-47.0,-30.0,-59.0,-28.0,-34.0,12.0,6039
4549,2020-04-11,-30.0,-10.0,-29.0,-26.0,-32.0,13.0,6039
4550,2020-03-29,-46.0,-17.0,35.0,-39.0,-38.0,10.0,1089
4551,2020-04-05,-56.0,-28.0,8.0,-53.0,-43.0,13.0,1089
4552,2020-04-11,-46.0,-5.0,55.0,-37.0,-36.0,11.0,1089
4553,2020-03-29,-10.0,17.0,,,-11.0,,5087
4554,2020-04-05,-31.0,-13.0,,,-32.0,,5087
4555,2020-04-11,-31.0,-13.0,,,-20.0,,5087
4556,2020-03-29,-41.0,-2.0,,-26.0,-31.0,,12079
4557,2020-04-05,-58.0,-14.0,,-45.0,-41.0,,12079
4558,2020-04-11,-58.0,-14.0,,-42.0,-15.0,,12079
4559,2020-03-29,-51.0,-17.0,,,-24.0,8.0,13195
4560,2020-04-05,-56.0,-6.0,,,-29.0,8.0,13195
4561,2020-04-11,-56.0,4.0,,,-29.0,8.0,13195
4562,2020-03-29,-53.0,33.0,,,-25.0,,19121
4563,2020-04-05,-46.0,26.0,,,-27.0,,19121
4564,2020-04-11,-46.0,26.0,,,-29.0,,19121
4565,2020-03-29,-29.0,-19.0,,,-59.0,20.0,16065
4566,2020-04-05,-28.0,-28.0,,,-61.0,20.0,16065
4567,2020-04-11,-44.0,-28.0,,,-45.0,15.0,16065
4568,2020-03-29,-39.0,-17.0,58.0,-24.0,-34.0,10.0,17119
4569,2020-04-05,-45.0,-15.0,4.0,-28.0,-36.0,11.0,17119
4570,2020-04-11,-40.0,9.0,30.0,-22.0,-31.0,12.0,17119
4571,2020-03-29,-44.0,-12.0,,-27.0,-35.0,10.0,18095
4572,2020-04-05,-44.0,-7.0,,-28.0,-38.0,9.0,18095
4573,2020-04-11,-32.0,10.0,,-29.0,-35.0,10.0,18095
4574,2020-03-29,-40.0,-15.0,,-8.0,-41.0,8.0,21151
4575,2020-04-05,-41.0,-6.0,,-24.0,-41.0,9.0,21151
4576,2020-04-11,-41.0,-3.0,,-17.0,-39.0,10.0,21151
4577,2020-03-29,-5.0,,,,-22.0,,29123
4578,2020-04-05,-19.0,,,,-21.0,,29123
4579,2020-04-11,-19.0,,,,-30.0,,29123
4580,2020-03-29,-33.0,-11.0,45.0,-45.0,-37.0,21.0,28089
4581,2020-04-05,-45.0,-24.0,-36.0,-43.0,-42.0,23.0,28089
4582,2020-04-11,-40.0,-8.0,-53.0,-44.0,-33.0,27.0,28089
4583,2020-03-29,-100.0,,-42.0,,-44.0,,30057
4584,2020-04-05,-100.0,,-47.0,,-41.0,,30057
4585,2020-04-11,-100.0,,-62.0,,-59.0,,30057
4586,2020-03-29,-38.0,-20.0,,,-28.0,,37115
4587,2020-04-05,-62.0,-12.0,,,-30.0,,37115
4588,2020-04-11,-62.0,-12.0,,,-20.0,,37115
4589,2020-03-29,-38.0,-7.0,,,-17.0,14.0,31119
4590,2020-04-05,-42.0,-18.0,,,-19.0,18.0,31119
4591,2020-04-11,-38.0,3.0,,,-23.0,16.0,31119
4592,2020-03-29,-40.0,-18.0,,-62.0,-36.0,22.0,36053
4593,2020-04-05,-37.0,-15.0,,-60.0,-34.0,25.0,36053
4594,2020-04-11,-35.0,4.0,,-51.0,-32.0,26.0,36053
4595,2020-03-29,-28.0,-12.0,,-16.0,-38.0,22.0,39097
4596,2020-04-05,-38.0,-16.0,,-26.0,-38.0,20.0,39097
4597,2020-04-11,-40.0,-9.0,,-24.0,-35.0,21.0,39097
4598,2020-03-29,-37.0,-15.0,-14.0,-32.0,-33.0,8.0,47113
4599,2020-04-05,-48.0,-18.0,-22.0,-38.0,-37.0,11.0,47113
4600,2020-04-11,-48.0,-13.0,-51.0,-44.0,-37.0,11.0,47113
4601,2020-03-29,-36.0,-63.0,,,-29.0,,48313
4602,2020-04-05,-43.0,-68.0,,,-35.0,,48313
4603,2020-04-11,-43.0,-59.0,,,-24.0,,48313
4604,2020-03-29,-53.0,-34.0,,,-36.0,,51113
4605,2020-04-05,-48.0,-27.0,,,-38.0,,51113
4606,2020-04-11,-48.0,-27.0,,,-44.0,,51113
4607,2020-03-29,-17.0,-8.0,,-37.0,-20.0,,22065
4608,2020-04-05,-14.0,6.0,,-47.0,-18.0,,22065
4609,2020-04-11,-14.0,6.0,,-50.0,-36.0,,22065
4610,2020-03-29,-31.0,,,,-22.0,,19123
4611,2020-04-05,-32.0,,,,-22.0,,19123
4612,2020-04-11,-32.0,,,,-19.0,,19123
4613,2020-03-29,,,,,-52.0,,27087
4614,2020-04-05,,,,,-60.0,,27087
4615,2020-04-11,,,,,-60.0,,27087
4616,2020-03-29,-42.0,-17.0,-25.0,-24.0,-36.0,9.0,39099
4617,2020-04-05,-46.0,-21.0,116.0,-32.0,-38.0,10.0,39099
4618,2020-04-11,-42.0,0.0,97.0,-34.0,-38.0,13.0,39099
4619,2020-03-29,,,,,-24.0,,40093
4620,2020-04-05,,,,,-26.0,,40093
4621,2020-04-11,,,,,-38.0,,40093
4622,2020-03-29,-33.0,-15.0,,2.0,-23.0,7.0,41045
4623,2020-04-05,-31.0,-6.0,,0.0,-27.0,7.0,41045
4624,2020-04-11,-21.0,11.0,,1.0,-17.0,7.0,41045
4625,2020-03-29,-48.0,-22.0,-28.0,-63.0,-36.0,11.0,12081
4626,2020-04-05,-59.0,-36.0,-73.0,-74.0,-44.0,14.0,12081
4627,2020-04-11,-48.0,-18.0,-44.0,-57.0,-38.0,14.0,12081
4628,2020-03-29,-71.0,-17.0,,,-40.0,,26101
4629,2020-04-05,-53.0,-12.0,,,-43.0,,26101
4630,2020-04-11,-53.0,-12.0,,,-31.0,,26101
4631,2020-03-29,-51.0,-19.0,11.0,,-21.0,15.0,55071
4632,2020-04-05,-45.0,-14.0,37.0,,-25.0,13.0,55071
4633,2020-04-11,-42.0,3.0,81.0,,-28.0,12.0,55071
4634,2020-03-29,-54.0,-32.0,-50.0,,-32.0,13.0,55073
4635,2020-04-05,-48.0,-23.0,24.0,,-30.0,10.0,55073
4636,2020-04-11,-51.0,-10.0,11.0,,-32.0,11.0,55073
4637,2020-03-29,-18.0,-4.0,,,-17.0,,1091
4638,2020-04-05,-26.0,5.0,,,-19.0,,1091
4639,2020-04-11,-26.0,5.0,,,-9.0,,1091
4640,2020-03-29,-40.0,-18.0,-6.0,-44.0,-33.0,10.0,4013
4641,2020-04-05,-44.0,-21.0,-26.0,-50.0,-38.0,11.0,4013
4642,2020-04-11,-42.0,-13.0,-41.0,-46.0,-37.0,14.0,4013
4643,2020-03-29,,,,,-21.0,,29125
4644,2020-04-05,,,,,-17.0,,29125
4645,2020-04-11,,,,,-38.0,,29125
4646,2020-03-29,-61.0,-30.0,-59.0,-61.0,-42.0,17.0,6041
4647,2020-04-05,-64.0,-38.0,-70.0,-65.0,-47.0,18.0,6041
4648,2020-04-11,-59.0,-29.0,-63.0,-55.0,-46.0,19.0,6041
4649,2020-03-29,-49.0,-25.0,-15.0,,-25.0,15.0,55075
4650,2020-04-05,-43.0,-1.0,-15.0,,-16.0,14.0,55075
4651,2020-04-11,-43.0,-13.0,-15.0,,-27.0,14.0,55075
4652,2020-03-29,-31.0,-4.0,,,-24.0,,1093
4653,2020-04-05,-43.0,-13.0,,,-31.0,,1093
4654,2020-04-11,-43.0,-13.0,,,-32.0,,1093
4655,2020-03-29,4.0,5.0,,,-26.0,,5089
4656,2020-04-05,-16.0,3.0,,,-24.0,,5089
4657,2020-04-11,-16.0,3.0,,,-31.0,,5089
4658,2020-03-29,-41.0,-21.0,-40.0,-31.0,-34.0,9.0,12083
4659,2020-04-05,-52.0,-29.0,-65.0,-46.0,-41.0,12.0,12083
4660,2020-04-11,-41.0,-11.0,-49.0,-39.0,-33.0,11.0,12083
4661,2020-03-29,,12.0,,,-27.0,,13197
4662,2020-04-05,,-9.0,,,-29.0,,13197
4663,2020-04-11,,-9.0,,,-39.0,,13197
4664,2020-03-29,-17.0,26.0,,,-19.0,13.0,19125
4665,2020-04-05,-26.0,43.0,,,-22.0,13.0,19125
4666,2020-04-11,-35.0,43.0,,,-35.0,13.0,19125
4667,2020-03-29,-39.0,-5.0,,,-33.0,14.0,17121
4668,2020-04-05,-47.0,5.0,,-38.0,-33.0,15.0,17121
4669,2020-04-11,-40.0,5.0,,-38.0,-28.0,15.0,17121
4670,2020-03-29,-52.0,-27.0,17.0,-49.0,-38.0,11.0,18097
4671,2020-04-05,-50.0,-22.0,15.0,-50.0,-40.0,11.0,18097
4672,2020-04-11,-45.0,-5.0,50.0,-35.0,-38.0,11.0,18097
4673,2020-03-29,-32.0,,,,-28.0,,20115
4674,2020-04-05,-30.0,,,,-36.0,,20115
4675,2020-04-11,-30.0,,,,-44.0,,20115
4676,2020-03-29,-12.0,-4.0,,,-34.0,,21155
4677,2020-04-05,-24.0,3.0,,,-22.0,,21155
4678,2020-04-11,-24.0,3.0,,,-39.0,,21155
4679,2020-03-29,-38.0,1.0,,-46.0,-26.0,13.0,29127
4680,2020-04-05,-35.0,-1.0,,-38.0,-22.0,11.0,29127
4681,2020-04-11,-38.0,-2.0,,-38.0,-29.0,13.0,29127
4682,2020-03-29,-17.0,-7.0,,,-15.0,,28091
4683,2020-04-05,-35.0,-12.0,,,-31.0,,28091
4684,2020-04-11,-35.0,-12.0,,,-15.0,,28091
4685,2020-03-29,-39.0,-19.0,,,-35.0,19.0,39101
4686,2020-04-05,-39.0,-17.0,,,-33.0,16.0,39101
4687,2020-04-11,-29.0,5.0,,,-39.0,21.0,39101
4688,2020-03-29,-48.0,-23.0,-26.0,-33.0,-34.0,12.0,41047
4689,2020-04-05,-43.0,-13.0,0.0,-24.0,-34.0,10.0,41047
4690,2020-04-11,-41.0,-1.0,37.0,-26.0,-30.0,11.0,41047
4691,2020-03-29,-26.0,-7.0,,,-25.0,2.0,45067
4692,2020-04-05,-31.0,-3.0,,,-28.0,2.0,45067
4693,2020-04-11,-31.0,12.0,,,-28.0,2.0,45067
4694,2020-03-29,-27.0,-26.0,29.0,-16.0,-28.0,0.0,47115
4695,2020-04-05,-40.0,-30.0,-11.0,-26.0,-29.0,0.0,47115
4696,2020-04-11,-31.0,-14.0,10.0,-28.0,-32.0,0.0,47115
4697,2020-03-29,-30.0,-12.0,,,-26.0,,48315
4698,2020-04-05,-45.0,-4.0,,,-25.0,,48315
4699,2020-04-11,-45.0,-4.0,,,-39.0,,48315
4700,2020-03-29,-38.0,-21.0,,,-34.0,20.0,54049
4701,2020-04-05,-38.0,-6.0,,,-29.0,17.0,54049
4702,2020-04-11,-37.0,4.0,,,-27.0,21.0,54049
4703,2020-03-29,-75.0,-23.0,-72.0,,-45.0,,6043
4704,2020-04-05,-86.0,-54.0,-87.0,,-53.0,,6043
4705,2020-04-11,-86.0,-54.0,-83.0,,-51.0,,6043
4706,2020-03-29,-20.0,4.0,,,-22.0,,45069
4707,2020-04-05,-29.0,-2.0,,,-25.0,,45069
4708,2020-04-11,-29.0,-2.0,,,-37.0,,45069
4709,2020-03-29,-61.0,-39.0,-40.0,,-37.0,21.0,26103
4710,2020-04-05,-60.0,-31.0,24.0,,-36.0,22.0,26103
4711,2020-04-11,-64.0,-16.0,1.0,,-33.0,26.0,26103
4712,2020-03-29,-65.0,-25.0,,,-27.0,,55077
4713,2020-04-05,-46.0,5.0,,,-31.0,,55077
4714,2020-04-11,-46.0,5.0,,,-25.0,,55077
4715,2020-03-29,-34.0,-4.0,107.0,,-30.0,8.0,1095
4716,2020-04-05,-50.0,-12.0,63.0,,-31.0,8.0,1095
4717,2020-04-11,-34.0,7.0,94.0,,-28.0,8.0,1095
4718,2020-03-29,-36.0,-15.0,,,-29.0,14.0,19127
4719,2020-04-05,-32.0,-4.0,,,-24.0,17.0,19127
4720,2020-04-11,-34.0,7.0,,,-23.0,17.0,19127
4721,2020-03-29,-72.0,,,,-39.0,,17123
4722,2020-04-05,-64.0,,,,-35.0,,17123
4723,2020-04-11,-64.0,,,,-48.0,,17123
4724,2020-03-29,-48.0,-19.0,,-26.0,-25.0,21.0,18099
4725,2020-04-05,-39.0,-2.0,,-24.0,-27.0,18.0,18099
4726,2020-04-11,-31.0,7.0,,-19.0,-30.0,17.0,18099
4727,2020-03-29,-15.0,,,,-13.0,,20117
4728,2020-04-05,-30.0,,,,-26.0,,20117
4729,2020-04-11,-30.0,,,,-40.0,,20117
4730,2020-03-29,-24.0,7.0,,-16.0,-30.0,9.0,21157
4731,2020-04-05,-32.0,5.0,,-21.0,-33.0,9.0,21157
4732,2020-04-11,-33.0,5.0,,-31.0,-23.0,9.0,21157
4733,2020-03-29,,,,,-29.0,,27089
4734,2020-04-05,,,,,-59.0,,27089
4735,2020-04-11,,,,,-49.0,,27089
4736,2020-03-29,-14.0,4.0,,,-22.0,5.0,28093
4737,2020-04-05,-33.0,-4.0,,,-35.0,5.0,28093
4738,2020-04-11,-33.0,-4.0,,,-33.0,5.0,28093
4739,2020-03-29,-13.0,6.0,,,-27.0,,40095
4740,2020-04-05,-29.0,7.0,,,-31.0,,40095
4741,2020-04-11,-29.0,7.0,,,-21.0,,40095
4742,2020-03-29,-9.0,11.0,,-34.0,-29.0,14.0,47117
4743,2020-04-05,-29.0,6.0,,-50.0,-34.0,17.0,47117
4744,2020-04-11,-16.0,6.0,,-47.0,-32.0,17.0,47117
4745,2020-03-29,-29.0,-18.0,,,-27.0,1.0,54051
4746,2020-04-05,-40.0,-20.0,,,-32.0,1.0,54051
4747,2020-04-11,-35.0,-20.0,,,-30.0,1.0,54051
4748,2020-03-29,-50.0,-28.0,-28.0,-59.0,-37.0,12.0,12085
4749,2020-04-05,-60.0,-39.0,-55.0,-63.0,-43.0,14.0,12085
4750,2020-04-11,-52.0,-17.0,-44.0,-66.0,-37.0,15.0,12085
4751,2020-03-29,-40.0,-4.0,,,-36.0,,18101
4752,2020-04-05,-53.0,-8.0,,,-41.0,,18101
4753,2020-04-11,-53.0,-8.0,,,-51.0,,18101
4754,2020-03-29,-55.0,-27.0,,,-26.0,,27091
4755,2020-04-05,-45.0,-16.0,,,-26.0,,27091
4756,2020-04-11,-45.0,-16.0,,,-13.0,,27091
4757,2020-03-29,-21.0,0.0,,,-28.0,,37117
4758,2020-04-05,-30.0,7.0,,,-33.0,,37117
4759,2020-04-11,-28.0,-4.0,,,-24.0,,37117
4760,2020-03-29,-12.0,-13.0,,,-32.0,,48317
4761,2020-04-05,-33.0,-14.0,,,-30.0,,48317
4762,2020-04-11,-33.0,-14.0,,,-50.0,,48317
4763,2020-03-29,-32.0,4.0,,,-27.0,,17125
4764,2020-04-05,-15.0,35.0,,,-34.0,,17125
4765,2020-04-11,-15.0,35.0,,,-19.0,,17125
4766,2020-03-29,-23.0,,,,-20.0,,21161
4767,2020-04-05,-30.0,,,,-22.0,,21161
4768,2020-04-11,-26.0,,,,-26.0,,21161
4769,2020-03-29,-48.0,-24.0,,,-43.0,7.0,26105
4770,2020-04-05,-40.0,-7.0,,,-40.0,7.0,26105
4771,2020-04-11,-53.0,-11.0,,,-38.0,7.0,26105
4772,2020-03-29,-28.0,-25.0,1.0,,-38.0,20.0,53045
4773,2020-04-05,-27.0,-20.0,-3.0,,-38.0,18.0,53045
4774,2020-04-11,-16.0,-7.0,15.0,,-33.0,17.0,53045
4775,2020-03-29,-36.0,-8.0,,,-28.0,,54053
4776,2020-04-05,-39.0,11.0,,,-25.0,,54053
4777,2020-04-11,-39.0,11.0,,,-24.0,,54053
4778,2020-03-29,-48.0,-18.0,,,-22.0,,17127
4779,2020-04-05,-46.0,-10.0,,,-31.0,,17127
4780,2020-04-11,-46.0,-10.0,,,-32.0,,17127
4781,2020-03-29,-34.0,-16.0,,,-9.0,13.0,48321
4782,2020-04-05,-46.0,-26.0,-57.0,,-13.0,15.0,48321
4783,2020-04-11,-35.0,-10.0,-57.0,,-21.0,14.0,48321
4784,2020-03-29,-64.0,-2.0,,,-33.0,,51115
4785,2020-04-05,-62.0,2.0,,,-31.0,,51115
4786,2020-04-11,-62.0,2.0,,,-38.0,,51115
4787,2020-03-29,-64.0,-40.0,-73.0,-85.0,-54.0,17.0,15009
4788,2020-04-05,-64.0,-32.0,-77.0,-88.0,-57.0,17.0,15009
4789,2020-04-11,-65.0,-37.0,-76.0,-88.0,-54.0,20.0,15009
4790,2020-03-29,-30.0,-15.0,-33.0,-15.0,-33.0,9.0,47119
4791,2020-04-05,-42.0,-20.0,-33.0,-30.0,-37.0,10.0,47119
4792,2020-04-11,-40.0,-2.0,-33.0,-34.0,-36.0,10.0,47119
4793,2020-03-29,-56.0,-36.0,-82.0,-62.0,-36.0,19.0,48323
4794,2020-04-05,-61.0,-41.0,-86.0,-68.0,-41.0,22.0,48323
4795,2020-04-11,-57.0,-33.0,-90.0,-75.0,-34.0,27.0,48323
4796,2020-03-29,-22.0,-3.0,,-17.0,-25.0,14.0,40097
4797,2020-04-05,-35.0,-9.0,,-28.0,-28.0,18.0,40097
4798,2020-04-11,-29.0,3.0,,-22.0,-24.0,16.0,40097
4799,2020-03-29,-30.0,-13.0,,-42.0,-38.0,17.0,40087
4800,2020-04-05,-32.0,-7.0,,-50.0,-41.0,16.0,40087
4801,2020-04-11,-23.0,-7.0,,-52.0,-36.0,15.0,40087
4802,2020-03-29,,,,,-24.0,,46087
4803,2020-04-05,,,,,-37.0,,46087
4804,2020-04-11,,,,,-41.0,,46087
4805,2020-03-29,-36.0,30.0,,,-30.0,,45065
4806,2020-04-05,-49.0,11.0,,,-32.0,,45065
4807,2020-04-11,-49.0,11.0,,,-43.0,,45065
4808,2020-03-29,-40.0,-13.0,-24.0,-15.0,-34.0,16.0,21145
4809,2020-04-05,-46.0,-9.0,-22.0,-25.0,-36.0,16.0,21145
4810,2020-04-11,-51.0,-8.0,-25.0,-26.0,-30.0,19.0,21145
4811,2020-03-29,-21.0,5.0,,,-33.0,,21147
4812,2020-04-05,-14.0,15.0,,,-24.0,,21147
4813,2020-04-11,-14.0,15.0,,,-39.0,,21147
4814,2020-03-29,-27.0,-10.0,,,-14.0,,48307
4815,2020-04-05,-37.0,-22.0,,,-24.0,,48307
4816,2020-04-11,-37.0,-22.0,,,-39.0,,48307
4817,2020-03-29,-23.0,-2.0,-11.0,-18.0,-18.0,9.0,40089
4818,2020-04-05,-35.0,-5.0,-42.0,-7.0,-26.0,7.0,40089
4819,2020-04-11,-34.0,-4.0,2.0,-23.0,-22.0,7.0,40089
4820,2020-03-29,-9.0,9.0,,,-25.0,-4.0,29119
4821,2020-04-05,-28.0,1.0,,,-25.0,-4.0,29119
4822,2020-04-11,-28.0,1.0,,,-16.0,-4.0,29119
4823,2020-03-29,-40.0,-13.0,,,-28.0,0.0,17109
4824,2020-04-05,-43.0,-9.0,,,-25.0,0.0,17109
4825,2020-04-11,-45.0,-9.0,,,-24.0,0.0,17109
4826,2020-03-29,-20.0,-2.0,35.0,-23.0,-18.0,12.0,37111
4827,2020-04-05,-24.0,-7.0,19.0,-27.0,-23.0,13.0,37111
4828,2020-04-11,-20.0,5.0,9.0,-21.0,-18.0,18.0,37111
4829,2020-03-29,,-13.0,,,-18.0,,54047
4830,2020-04-05,,13.0,,,-27.0,,54047
4831,2020-04-11,,13.0,,,-33.0,,54047
4832,2020-03-29,-14.0,4.0,,-21.0,-18.0,,13189
4833,2020-04-05,-32.0,-2.0,,-44.0,-26.0,,13189
4834,2020-04-11,-17.0,-2.0,,-41.0,-27.0,,13189
4835,2020-03-29,-54.0,-23.0,-26.0,-61.0,-38.0,13.0,17111
4836,2020-04-05,-47.0,-15.0,89.0,-46.0,-37.0,11.0,17111
4837,2020-04-11,-42.0,3.0,70.0,-56.0,-37.0,14.0,17111
4838,2020-03-29,-49.0,0.0,,,-39.0,,13191
4839,2020-04-05,-59.0,-9.0,,,-39.0,,13191
4840,2020-04-11,-59.0,-9.0,,,-32.0,,13191
4841,2020-03-29,-15.0,25.0,,8.0,-22.0,,40091
4842,2020-04-05,-31.0,24.0,,-14.0,-34.0,,40091
4843,2020-04-11,-31.0,24.0,,-24.0,-23.0,,40091
4844,2020-03-29,-32.0,-11.0,,,-26.0,17.0,42083
4845,2020-04-05,-40.0,12.0,,,-27.0,19.0,42083
4846,2020-04-11,-41.0,-3.0,,,-28.0,16.0,42083
4847,2020-03-29,-40.0,-15.0,,-25.0,-14.0,,38053
4848,2020-04-05,-48.0,-21.0,,-38.0,-16.0,,38053
4849,2020-04-11,-48.0,-21.0,,-45.0,-31.0,,38053
4850,2020-03-29,-41.0,1.0,,-13.0,-20.0,22.0,35031
4851,2020-04-05,-39.0,7.0,,-18.0,-23.0,19.0,35031
4852,2020-04-11,-70.0,-48.0,,-25.0,-32.0,21.0,35031
4853,2020-03-29,-53.0,-28.0,1.0,-37.0,-41.0,12.0,17113
4854,2020-04-05,-50.0,-20.0,73.0,-38.0,-40.0,11.0,17113
4855,2020-04-11,-48.0,-1.0,59.0,-31.0,-35.0,12.0,17113
4856,2020-03-29,,,,,-27.0,,21149
4857,2020-04-05,,,,,-29.0,,21149
4858,2020-04-11,,,,,-45.0,,21149
4859,2020-03-29,-63.0,,,,-26.0,,38055
4860,2020-04-05,-63.0,,,,-32.0,,38055
4861,2020-04-11,-63.0,,,,-40.0,,38055
4862,2020-03-29,-43.0,-22.0,-12.0,-34.0,-34.0,10.0,48309
4863,2020-04-05,-49.0,-23.0,-33.0,-36.0,-36.0,12.0,48309
4864,2020-04-11,-46.0,-14.0,-31.0,-42.0,-36.0,14.0,48309
4865,2020-03-29,-49.0,-31.0,,,-25.0,16.0,27085
4866,2020-04-05,-29.0,-14.0,,,-26.0,23.0,27085
4867,2020-04-11,-32.0,-14.0,,,-22.0,21.0,27085
4868,2020-03-29,-29.0,-13.0,,-23.0,-29.0,12.0,47107
