,fips,pclon10,pclat10
1580,29187,-90.492254,37.835573
1581,29189,-90.386218,38.647121000000006
1582,29195,-93.204898,39.111933
1583,29197,-92.521984,40.461815
1584,29199,-92.146652,40.448001
1585,29201,-89.577839,37.014497999999996
1586,29203,-91.429472,37.069627000000004
1587,29205,-92.077052,39.761774
1588,29207,-89.969639,36.850777
1589,29209,-93.43843299999999,36.717605
1590,29211,-93.103734,40.217733
1591,29213,-93.18997900000001,36.656706
1592,29215,-91.968488,37.328457
1593,29217,-94.340355,37.835598
1594,29219,-91.10358000000001,38.788663
1595,29221,-90.785675,37.953146999999994
1596,29223,-90.512622,37.107087
1597,29225,-92.907363,37.263337
1598,29227,-94.438797,40.482258
1599,29229,-92.429174,37.192204
1600,29510,-90.25299100000001,38.623609
1601,30001,-112.69618600000001,45.221056
1602,30003,-107.502778,45.565831
1603,30005,-108.89908600000001,48.441261
1604,30007,-111.535578,46.302846
1605,30009,-109.084478,45.321484000000005
1606,30011,-104.523733,45.679127
1607,30013,-111.30625800000001,47.491839
1608,30015,-110.403274,47.956365999999996
1609,30017,-105.817008,46.403369
1610,30019,-105.43032,48.783415999999995
1611,30021,-104.750559,47.134482
1612,30023,-112.95408700000002,46.137755
1613,30025,-104.309448,46.358863
1614,30027,-109.41709499999999,47.097547999999996
1615,30029,-114.279524,48.247203999999996
1616,30031,-111.12828300000001,45.682805
1617,30033,-106.97783000000001,47.299772999999995
1618,30035,-112.79915600000001,48.602920000000005
1619,30037,-109.13969499999999,46.287061
1620,30039,-113.293879,46.448832
1621,30041,-109.762794,48.515786
1622,30043,-112.053101,46.254092
1623,30045,-110.17744499999999,47.102395
1624,30047,-114.120003,47.601938
1625,30049,-112.021955,46.64477
1626,30051,-111.00028300000001,48.563509
1627,30053,-115.43767700000001,48.545504
1628,30055,-105.644548,47.561984
1629,30057,-111.94921699999999,45.435990000000004
1630,30059,-110.875445,46.526827000000004
1631,30061,-114.899744,47.185565999999994
1632,30063,-114.019007,46.875471999999995
1633,30065,-108.490425,46.417552
1634,30067,-110.599015,45.59709
1635,30069,-108.29671599999999,47.012440999999995
1636,30071,-107.857685,48.374315
1637,30073,-112.14458,48.210126
1638,30075,-105.535004,45.440737
1639,30077,-112.760484,46.449212
1640,30079,-105.269953,46.807846999999995
1641,30081,-114.117267,46.352649
1642,30083,-104.20390400000001,47.718571999999995
1643,30085,-105.24766000000001,48.132540999999996
1644,30087,-106.611337,45.907996000000004
1645,30089,-115.177085,47.636131
1646,30091,-104.499376,48.737464
1647,30093,-112.52435600000001,45.98796
1648,30095,-109.24949299999999,45.613806
1649,30097,-109.91591899999999,45.830248
1650,30099,-112.054612,47.771875
1651,30101,-111.85338,48.585262
1652,30103,-107.24100200000001,46.255884
1653,30105,-106.54614299999999,48.233939
1654,30107,-109.84409099999999,46.459736
1655,30109,-104.196159,46.969011
1656,30111,-108.53941699999999,45.791309000000005
1657,31001,-98.414536,40.583763
1658,31003,-98.05683,42.149596
1659,31005,-101.673813,41.569808
1660,31007,-103.702088,41.557925
1661,31009,-100.007203,41.901108
1662,31011,-98.01635999999999,41.68018
1663,31013,-102.903704,42.135040000000004
1664,31015,-98.730816,42.891084
1665,31017,-99.852141,42.538835999999996
1666,31019,-99.07016,40.737667
1667,31021,-96.34254,41.845797
1668,31023,-97.141234,41.248948999999996
1669,31025,-96.062535,40.946526
1670,31027,-97.25486,42.576273
1671,31029,-101.61976700000001,40.500254
1672,31031,-100.754886,42.784561
1673,31033,-102.982623,41.166245
1674,31035,-98.029666,40.545465
1675,31037,-97.076554,41.517571000000004
1676,31039,-96.759175,41.897578
1677,31041,-99.672832,41.401092999999996
1678,31043,-96.441515,42.445678
1679,31045,-103.066266,42.785306
1680,31047,-99.858944,40.828531
1681,31049,-102.345568,41.088793
1682,31051,-96.83000200000001,42.438517
1683,31053,-96.53063,41.473485
1684,31055,-96.061471,41.25991
1685,31057,-101.601584,40.093189
1686,31059,-97.578024,40.540682000000004
1687,31061,-98.946914,40.187621
1688,31063,-100.40419399999999,40.607972
1689,31065,-99.925599,40.248006
1690,31067,-96.714139,40.274482
1691,31069,-102.32076500000001,41.422768
1692,31071,-99.107238,41.800943
1693,31073,-99.830993,40.592124
1694,31075,-101.731402,41.984367999999996
1695,31077,-98.497703,41.556319
1696,31079,-98.377535,40.915597
1697,31081,-98.021089,40.878695
1698,31083,-99.40221,40.145693
1699,31085,-101.058515,40.49563
1700,31087,-101.006845,40.211960999999995
1701,31089,-98.742988,42.4584
1702,31091,-101.062839,42.016040999999994
1703,31093,-98.493475,41.189549
1704,31095,-97.140354,40.164028
1705,31097,-96.228933,40.401369
1706,31099,-98.992742,40.506264
1707,31101,-101.696492,41.141877
1708,31103,-99.70360699999999,42.868344
1709,31105,-103.66071099999999,41.232889
1710,31107,-97.786962,42.61911
1711,31109,-96.673551,40.801058000000005
1712,31111,-100.78923,41.119634999999995
1713,31113,-100.500737,41.484178
1714,31115,-99.402546,41.816483000000005
1715,31117,-100.986347,41.57331
1716,31119,-97.461692,42.003908
1717,31121,-98.039353,41.1312
1718,31123,-103.159224,41.707122999999996
1719,31125,-97.895028,41.403828999999995
1720,31127,-95.836309,40.403957
1721,31129,-98.06110799999999,40.115021
1722,31131,-96.02987399999999,40.669495
1723,31133,-96.18405899999999,40.134921000000006
1724,31135,-101.672531,40.847278
1725,31137,-99.406756,40.468151
1726,31139,-97.591986,42.262663
1727,31141,-97.38740899999999,41.469013000000004
1728,31143,-97.555813,41.174759
1729,31145,-100.587807,40.205475
1730,31147,-95.673464,40.099947
1731,31149,-99.495235,42.536442
1732,31151,-97.02001,40.578252
1733,31153,-96.03389200000001,41.153107
1734,31155,-96.571016,41.199571
1735,31157,-103.68038,41.865018
1736,31159,-97.106037,40.873593
1737,31161,-102.398893,42.699304999999995
1738,31163,-98.97165,41.223634000000004
1739,31165,-103.825082,42.379652
1740,31167,-97.251636,41.985653000000006
1741,31169,-97.62535,40.179229
1742,31171,-100.546734,41.966823
1743,31173,-96.515688,42.159409000000004
1744,31175,-98.947749,41.573370000000004
1745,31177,-96.15829599999999,41.507053000000006
1746,31179,-97.063062,42.22193
1747,31181,-98.485192,40.200266
1748,31183,-98.543873,41.880573999999996
1749,31185,-97.60543100000001,40.864374
1750,32001,-118.79566100000001,39.473584
1751,32003,-115.14993999999999,36.143366
1752,32005,-119.755928,38.956913
1753,32007,-115.51859499999999,40.870907
1754,32009,-117.677756,37.708803
1755,32011,-116.14768600000001,39.866898
1756,32013,-117.74505500000001,41.034176
1757,32015,-116.94321000000001,40.520911
1758,32017,-114.644504,37.6903
1759,32019,-119.32513300000001,39.34878
1760,32021,-118.63869299999999,38.590037
1761,32023,-116.165792,36.468656
1762,32027,-118.294549,40.34344
1763,32029,-119.62413799999999,39.389364
1764,32031,-119.795493,39.535558
1765,32033,-114.862381,39.273238
1766,32510,-119.75371100000001,39.166134
1767,33001,-71.44059,43.5174
1768,33003,-71.166412,43.810972
1769,33005,-72.262715,42.898264000000005
1770,33007,-71.36275,44.550062
1771,33009,-71.95326800000001,43.838874
1772,33011,-71.532928,42.879889
1773,33013,-71.586214,43.246442
1774,33015,-71.10426600000001,42.936726
1775,33017,-70.954943,43.247646
1776,33019,-72.259352,43.367422
1777,34001,-74.58345200000001,39.427562
1778,34003,-74.057383,40.918799
1779,34005,-74.83426899999999,39.982667
1780,34007,-75.027836,39.86401
1781,34009,-74.807133,39.095952000000004
1782,34011,-75.087728,39.428284000000005
1783,34013,-74.216402,40.768705
1784,34015,-75.12745600000001,39.749187
1785,34017,-74.061278,40.742925
1786,34019,-74.896782,40.572183
1787,34021,-74.70034,40.255565999999995
1788,34023,-74.38792099999999,40.485529
1789,34025,-74.14773000000001,40.291301000000004
1790,34027,-74.501661,40.859552
1791,34029,-74.21461,39.973657
1792,34031,-74.191473,40.925360999999995
1793,34033,-75.37658,39.625938
1794,34035,-74.57879799999999,40.561176
1795,34037,-74.654037,41.091219
1796,34039,-74.294239,40.659609
1797,34041,-75.016426,40.795162
1798,35001,-106.61603899999999,35.107877
1799,35003,-108.54920700000001,33.928093
1800,35005,-104.51261,33.364652
1801,35006,-107.80460900000001,35.113977
1802,35007,-104.643736,36.702618
1803,35009,-103.21570799999999,34.420099
1804,35011,-104.257875,34.465462
1805,35013,-106.728697,32.247294000000004
1806,35015,-104.291387,32.547601
1807,35017,-108.24269299999999,32.780454999999996
1808,35019,-104.792489,34.930036
1809,35021,-103.984528,35.861022999999996
1810,35023,-108.76673999999998,32.275633
1811,35025,-103.193711,32.753116999999996
1812,35027,-105.631173,33.420964
1813,35028,-106.270283,35.868766
1814,35029,-107.740412,32.217487
1815,35031,-108.63423,35.511503999999995
1816,35033,-105.241049,35.99928
1817,35035,-105.98984399999999,32.806642
1818,35037,-103.65613,35.180626000000004
1819,35039,-106.204801,36.201002
1820,35041,-103.348217,34.167549
1821,35043,-106.64926000000001,35.328604999999996
1822,35045,-108.220647,36.721940000000004
1823,35047,-105.309684,35.573296
1824,35049,-106.004953,35.630805
1825,35051,-107.277841,33.109272999999995
1826,35053,-106.957793,34.153828000000004
1827,35055,-105.609376,36.433446999999994
1828,35057,-106.10099699999999,34.867124
1829,35059,-103.262118,36.455575
1830,35061,-106.72254199999999,34.752148999999996
1831,36001,-73.81304,42.678976
1832,36003,-78.019297,42.228245
1833,36005,-73.882363,40.849354
1834,36007,-75.93424499999999,42.121306
1835,36009,-78.607656,42.224267
1836,36011,-76.56004399999999,42.93537
1837,36013,-79.31467099999999,42.246256
1838,36015,-76.813046,42.118262
1839,36017,-75.570326,42.481195
1840,36019,-73.545325,44.730039
1841,36021,-73.681049,42.273336
1842,36023,-76.145474,42.59613
1843,36025,-74.993985,42.244535
1844,36027,-73.839417,41.681015
1845,36029,-78.792596,42.889478000000004
1846,36031,-73.68990600000001,44.174474
1847,36033,-74.344365,44.712835
1848,36035,-74.33034599999999,43.059172
1849,36037,-78.17309499999999,42.999625
1850,36039,-73.97587299999999,42.299303
1851,36041,-74.385121,43.612034
1852,36043,-74.99503399999999,43.070536
1853,36045,-75.89664,44.019125
1854,36047,-73.95481099999999,40.650523
1855,36049,-75.449321,43.789217
1856,36051,-77.7642,42.766358000000004
1857,36053,-75.717386,42.984471
1858,36055,-77.619988,43.161503
1859,36057,-74.343088,42.933549
1860,36059,-73.602242,40.716587
1861,36061,-73.966303,40.777958
1862,36063,-78.852109,43.134704
1863,36065,-75.35910600000001,43.147453999999996
1864,36067,-76.16744200000001,43.067188
1865,36069,-77.260129,42.899374
1866,36071,-74.243059,41.422034000000004
1867,36073,-78.223294,43.248317
1868,36075,-76.31314499999999,43.391821
1869,36077,-75.060062,42.563531
1870,36079,-73.717247,41.411282
1871,36081,-73.833451,40.721294
1872,36083,-73.629889,42.699991
1873,36085,-74.137304,40.588522999999995
1874,36087,-74.019039,41.127623
1875,36089,-75.14970799999999,44.651458
1876,36091,-73.785787,43.008801
1877,36093,-73.946182,42.809284000000005
1878,36095,-74.436027,42.642508
1879,36097,-76.86912199999999,42.387815
1880,36099,-76.828521,42.827354
1881,36101,-77.320329,42.266288
1882,36103,-73.113775,40.821923999999996
1883,36105,-74.707459,41.700086
1884,36107,-76.297151,42.120979999999996
1885,36109,-76.477416,42.460259
1886,36111,-74.10074499999999,41.841064
1887,36113,-73.714626,43.396992
1888,36115,-73.45869300000001,43.290255
1889,36117,-77.12668199999999,43.143734
1890,36119,-73.804532,41.040535999999996
1891,36121,-78.218884,42.725753999999995
1892,36123,-77.078037,42.633657
1893,37001,-79.41419300000001,36.071263
1894,37003,-81.191638,35.890299
1895,37005,-81.105731,36.498332
1896,37007,-80.11014499999999,34.972823999999996
1897,37009,-81.48975899999999,36.415077000000004
1898,37011,-81.943907,36.07632
1899,37013,-76.956571,35.519484000000006
1900,37015,-76.96888299999999,36.083776
1901,37017,-78.64109,34.607845000000005
1902,37019,-78.22919499999999,34.03637
1903,37021,-82.550087,35.587674
1904,37023,-81.638347,35.730474
1905,37025,-80.612525,35.399234
1906,37027,-81.503741,35.873614
1907,37029,-76.19176,36.36267
1908,37031,-76.804454,34.746773
1909,37033,-79.36193100000001,36.402606
1910,37035,-81.245839,35.695409000000005
1911,37037,-79.236572,35.744124
1912,37039,-84.016472,35.106484
1913,37041,-76.626254,36.116754
1914,37043,-83.807512,35.035247999999996
1915,37045,-81.51701700000001,35.292496
1916,37047,-78.709221,34.279270000000004
1917,37049,-77.038555,35.066758
1918,37051,-78.936138,35.056492999999996
1919,37053,-76.00904,36.391946000000004
1920,37055,-75.674875,35.907564
1921,37057,-80.199539,35.853743
1922,37059,-80.52158,35.929813
1923,37061,-77.943354,34.936096
1924,37063,-78.9062,35.989801
1925,37065,-77.656297,35.903736
1926,37067,-80.256625,36.106431
1927,37069,-78.340858,36.047826
1928,37071,-81.15657399999999,35.275594
1929,37073,-76.70615699999999,36.46589
1930,37075,-83.787962,35.330969
1931,37077,-78.657114,36.223855
1932,37079,-77.669536,35.468776
1933,37081,-79.850251,36.065215
1934,37083,-77.672949,36.353153000000006
1935,37085,-78.847096,35.359863
1936,37087,-82.939915,35.517983
1937,37089,-82.47235500000001,35.34095
1938,37091,-77.009973,36.351304
1939,37093,-79.177133,34.989624
1940,37095,-76.208134,35.43421
1941,37097,-80.86910300000001,35.707328000000004
1942,37099,-83.202489,35.335275
1943,37101,-78.41195400000001,35.560263
1944,37103,-77.353062,35.027454
1945,37105,-79.173135,35.459779
1946,37107,-77.631874,35.262322999999995
1947,37109,-81.178511,35.485027
1948,37111,-82.021507,35.667958
1949,37113,-83.380756,35.157148
1950,37115,-82.638666,35.839078
1951,37117,-77.100767,35.83274
1952,37119,-80.81662,35.223469
1953,37121,-82.11434799999999,35.962278000000005
1954,37123,-79.88204,35.338988
1955,37125,-79.44678,35.244618
1956,37127,-77.923901,35.947410999999995
1957,37129,-77.879277,34.211687
1958,37131,-77.434731,36.431948
1959,37133,-77.400612,34.741545
1960,37135,-79.081244,35.978596
1961,37137,-76.775886,35.105356
1962,37139,-76.246298,36.293502000000004
1963,37141,-77.836015,34.469476
1964,37143,-76.424403,36.181298999999996
1965,37145,-78.970901,36.373422
1966,37147,-77.381178,35.57917
1967,37149,-82.17545,35.258669
1968,37151,-79.82798100000001,35.766292
1969,37153,-79.733496,34.943604
1970,37155,-79.093867,34.674582
1971,37157,-79.77260600000001,36.402246999999996
1972,37159,-80.521966,35.620395
1973,37161,-81.89497800000001,35.348446
1974,37163,-78.396164,35.033839
1975,37165,-79.47868000000001,34.786334000000004
1976,37167,-80.247474,35.321525
1977,37169,-80.273917,36.350640000000006
1978,37171,-80.656971,36.431314
1979,37173,-83.413457,35.438412
1980,37175,-82.74550699999999,35.2102
1981,37177,-76.238874,35.907144
1982,37179,-80.619702,35.013609
1983,37181,-78.402101,36.331178
1984,37183,-78.673074,35.797203
1985,37185,-78.138543,36.409715000000006
1986,37187,-76.649275,35.864206
1987,37189,-81.685479,36.220299
1988,37191,-77.98845899999999,35.370731
1989,37193,-81.134214,36.193059000000005
1990,37195,-77.93132299999999,35.726988
1991,37197,-80.675351,36.163573
1992,37199,-82.292339,35.910154999999996
1993,38001,-102.625989,46.032949
1994,38003,-98.03303199999999,46.92752
1995,38005,-99.14612199999999,48.020821999999995
1996,38007,-103.30830300000001,47.016207
1997,38009,-100.650317,48.820134
1998,38011,-103.39664599999999,46.171184999999994
1999,38013,-102.521915,48.771943
2000,38015,-100.76150799999999,46.822761
2001,38017,-96.861406,46.860506
2002,38019,-98.41499,48.755612
2003,38021,-98.32818499999999,46.087765999999995
2004,38023,-103.348927,48.874965
2005,38025,-102.643252,47.332654
2006,38027,-99.051857,47.707976
2007,38029,-100.210914,46.265684
2008,38031,-99.040279,47.461156
2009,38033,-103.96224699999999,46.894589
2010,38035,-97.120998,47.907658000000005
2011,38037,-101.711807,46.387962
2012,38039,-98.18781,47.451199
2013,38041,-102.544717,46.448932
2014,38043,-99.81366899999999,46.919486
2015,38045,-98.52095899999999,46.405346
2016,38047,-99.548585,46.498411
2017,38049,-100.694529,48.182793
2018,38051,-99.492295,46.144162
2019,38053,-103.228066,47.815540999999996
2020,38055,-101.204564,47.523976
2021,38057,-101.710274,47.297717
2022,38059,-101.011434,46.819739
2023,38061,-102.371315,48.134702000000004
2024,38063,-98.209414,47.919339
2025,38065,-101.307901,47.121328000000005
2026,38067,-97.582307,48.789947
2027,38069,-99.988011,48.328165999999996
2028,38071,-98.83484399999999,48.136409
2029,38073,-97.657193,46.478257
2030,38075,-101.526364,48.721416
2031,38077,-96.76635,46.264153
2032,38079,-99.817363,48.836027
2033,38081,-97.591691,46.163745
2034,38083,-100.34015600000001,47.576556
2035,38085,-100.72635,46.161951
2036,38087,-103.44374599999999,46.411465
2037,38089,-102.785075,46.879757
2038,38091,-97.746445,47.459656
2039,38093,-98.74469599999999,46.915799
2040,38095,-99.234305,48.584615
2041,38097,-97.226828,47.491264
2042,38099,-97.55523199999999,48.390892
2043,38101,-101.329338,48.256527
2044,38103,-99.781286,47.676761
2045,38105,-103.563682,48.199801
2046,39001,-83.517043,38.848346
2047,39003,-84.121928,40.757675
2048,39005,-82.285667,40.855216999999996
2049,39007,-80.76757099999999,41.795339
2050,39009,-82.10024,39.345128
2051,39011,-84.269481,40.545245
2052,39013,-80.88884,40.042095
2053,39015,-83.892944,38.948158
2054,39017,-84.50026700000001,39.410684
2055,39019,-81.114892,40.608318
2056,39021,-83.76028000000001,40.120684000000004
2057,39023,-83.832287,39.927147
2058,39025,-84.212568,39.103441
2059,39027,-83.842336,39.410548999999996
2060,39029,-80.730264,40.777774
2061,39031,-81.86511999999999,40.290804
2062,39033,-82.874776,40.797377000000004
2063,39035,-81.676037,41.449624
2064,39037,-84.608214,40.115612
2065,39039,-84.449086,41.295398
2066,39041,-83.013223,40.216351
2067,39043,-82.627891,41.405481
2068,39045,-82.666944,39.795111
2069,39047,-83.44380799999999,39.549717
2070,39049,-82.993223,39.999581
2071,39051,-84.094751,41.5785
2072,39053,-82.274096,38.830628999999995
2073,39055,-81.221561,41.489615
2074,39057,-83.996686,39.726403999999995
2075,39059,-81.541827,40.016788
2076,39061,-84.50859,39.180332
2077,39063,-83.641951,41.039056
2078,39065,-83.67575500000001,40.689386
2079,39067,-81.05067199999999,40.308636
2080,39069,-84.076961,41.358702
2081,39071,-83.581988,39.220062
2082,39073,-82.446275,39.522194
2083,39075,-81.872764,40.567391
2084,39077,-82.614391,41.175374
2085,39079,-82.610661,39.036265
2086,39081,-80.69422800000001,40.365108
2087,39083,-82.454649,40.399128000000005
2088,39085,-81.319338,41.685888
2089,39087,-82.540684,38.503018
2090,39089,-82.515759,40.05271
2091,39091,-83.779471,40.383676
2092,39093,-82.112376,41.38987
2093,39095,-83.61534499999999,41.652803000000006
2094,39097,-83.379953,39.924376
2095,39099,-80.696308,41.049535
2096,39101,-83.12915600000001,40.58206
2097,39103,-81.84012,41.144056
2098,39105,-82.013323,39.060946
2099,39107,-84.608376,40.517286999999996
2100,39109,-84.234863,40.046907
2101,39111,-81.06521,39.741292
2102,39113,-84.207549,39.746151
2103,39115,-81.86614300000001,39.616690000000006
2104,39117,-82.795365,40.518848
2105,39119,-81.996883,39.961284
2106,39121,-81.48516500000001,39.77163
2107,39123,-83.081463,41.531718
2108,39125,-84.584535,41.132218
2109,39127,-82.234082,39.754135999999995
2110,39129,-82.993084,39.666509000000005
2111,39131,-83.038173,39.083994
2112,39133,-81.273457,41.17947
2113,39135,-84.624466,39.743738
2114,39137,-84.11802,41.0083
2115,39139,-82.540347,40.762374
2116,39141,-83.022104,39.340682
2117,39143,-83.101952,41.341058000000004
2118,39145,-82.945444,38.781628999999995
2119,39147,-83.20132199999999,41.127601
2120,39149,-84.192139,40.318869
2121,39151,-81.38717199999999,40.837013
2122,39153,-81.51289799999999,41.112957
2123,39155,-80.75980600000001,41.240415000000006
2124,39157,-81.465322,40.479556
2125,39159,-83.35011300000001,40.252214
2126,39161,-84.565522,40.856353000000006
2127,39163,-82.503644,39.240103999999995
2128,39165,-84.24512800000001,39.424293
2129,39167,-81.512663,39.41251
2130,39169,-81.864335,40.838544
2131,39171,-84.573035,41.533691
2132,39173,-83.601066,41.44828
2133,39175,-83.298153,40.865953000000005
2134,40001,-94.63575,35.887523
2135,40003,-98.318501,36.660625
2136,40005,-96.090179,34.324459000000004
2137,40007,-100.616419,36.818228000000005
2138,40009,-99.512486,35.361391
2139,40011,-98.420662,35.884817
2140,40013,-96.383822,33.977295
2141,40015,-98.338494,35.147225
2142,40017,-97.78114000000001,35.491254
2143,40019,-97.20456999999999,34.192075
2144,40021,-94.994163,35.900171
2145,40023,-95.533567,34.020247
2146,40025,-102.485321,36.729185
2147,40027,-97.447024,35.266627
2148,40029,-96.278023,34.546448
2149,40031,-98.421648,34.629215
2150,40033,-98.332256,34.307790999999995
2151,40035,-95.153823,36.675666
2152,40037,-96.233839,35.974422
2153,40039,-98.839507,35.547405
2154,40041,-94.794943,36.463017
2155,40043,-99.06334,36.052429
2156,40045,-99.784141,36.265997
2157,40047,-97.88378900000001,36.398165000000006
2158,40049,-97.288696,34.735648
2159,40051,-97.86189399999999,35.099526000000004
2160,40053,-97.774047,36.762627
2161,40055,-99.45942099999999,34.915219
2162,40057,-99.897993,34.694761
2163,40059,-99.757532,36.771519
2164,40061,-95.121608,35.237804
2165,40063,-96.32078,35.081959000000005
2166,40065,-99.335932,34.653403999999995
2167,40067,-97.866159,34.128114000000004
2168,40069,-96.654549,34.263937
2169,40071,-97.128546,36.745203000000004
2170,40073,-97.912409,35.915329
2171,40075,-99.015436,34.936358
2172,40077,-95.258464,34.883191
2173,40079,-94.641301,35.061854
2174,40081,-96.882293,35.659026000000004
2175,40083,-97.439988,35.832833
2176,40085,-97.171716,33.927597
2177,40087,-97.514971,35.092174
2178,40089,-94.816419,34.001191
2179,40091,-95.580112,35.385490000000004
2180,40093,-98.421761,36.301932
2181,40095,-96.75442199999999,34.020632
2182,40097,-95.235555,36.292914
2183,40099,-97.028909,34.507027
2184,40101,-95.368317,35.709969
2185,40103,-97.23370899999999,36.322823
2186,40105,-95.634714,36.775397999999996
2187,40107,-96.333303,35.44943
2188,40109,-97.510552,35.519307
2189,40111,-95.967902,35.61535
2190,40113,-96.241685,36.424523
2191,40115,-94.837147,36.858051
2192,40117,-96.549785,36.273127
2193,40119,-97.003156,36.091384999999995
2194,40121,-95.71983399999999,34.957989000000005
2195,40123,-96.6714,34.773665
2196,40125,-96.951814,35.317085
2197,40127,-95.477215,34.336743
2198,40129,-99.65458199999999,35.633256
2199,40131,-95.644612,36.317138
2200,40133,-96.628173,35.18355
2201,40135,-94.732692,35.468313
2202,40137,-97.945593,34.517163000000004
2203,40139,-101.449911,36.71352
2204,40141,-98.972769,34.380456
2205,40143,-95.914798,36.105918
2206,40145,-95.612267,36.011259
2207,40147,-95.938601,36.729169
2208,40149,-99.05686700000001,35.313031
2209,40151,-98.719763,36.764047999999995
2210,40153,-99.383837,36.426108
2211,41001,-117.76548700000001,44.779398
2212,41003,-123.278972,44.571181
2213,41005,-122.57415,45.363365
2214,41007,-123.837442,46.098033
2215,41009,-122.93005,45.893189
2216,41011,-124.231247,43.305343
2217,41013,-120.839327,44.285942999999996
2218,41015,-124.328547,42.249909
2219,41017,-121.30565,44.092071000000004
2220,41019,-123.386761,43.237446999999996
2221,41021,-120.19438400000001,45.438181
2222,41023,-119.001015,44.450864
2223,41025,-118.98673799999999,43.522141
2224,41027,-121.56313200000001,45.655533
2225,41029,-122.85831599999999,42.346990000000005
2226,41031,-121.193198,44.601999
2227,41033,-123.38680900000001,42.404127
2228,41035,-121.724883,42.281867
2229,41037,-120.47930900000001,42.490564
2230,41039,-123.117351,44.038338
2231,41041,-124.00086100000001,44.712447
2232,41043,-122.95961799999999,44.554621000000004
2233,41045,-117.062987,43.971312
2234,41047,-122.954793,44.961690000000004
2235,41049,-119.61275800000001,45.730088
2236,41051,-122.588705,45.517889000000004
2237,41053,-123.211525,44.920133
2238,41055,-120.726192,45.522409
2239,41057,-123.858675,45.467428000000005
2240,41059,-118.952064,45.798618
2241,41061,-118.019473,45.341758
2242,41063,-117.310593,45.443081
2243,41065,-121.20259399999999,45.536003
2244,41067,-122.87064099999999,45.48421
2245,41069,-120.085187,44.839441
2246,41071,-123.14044799999999,45.237712
2247,42001,-77.15864599999999,39.851863
2248,42003,-79.966538,40.446249
2249,42005,-79.511347,40.769725
2250,42007,-80.302592,40.684545
2251,42009,-78.477467,40.053371999999996
2252,42011,-75.90872900000001,40.364226
2253,42013,-78.3772,40.485519000000004
2254,42015,-76.526197,41.829722
2255,42017,-75.024632,40.238921999999995
2256,42019,-79.958665,40.829198999999996
2257,42021,-78.800168,40.406479
2258,42023,-78.236901,41.502183
2259,42025,-75.70874599999999,40.871762
2260,42027,-77.838248,40.841087
2261,42029,-75.679351,39.990871000000006
2262,42031,-79.42710799999999,41.183479
2263,42033,-78.495829,40.988403999999996
2264,42035,-77.45174499999999,41.141257
2265,42037,-76.390955,41.037606
2266,42039,-80.101229,41.665952000000004
2267,42041,-77.099379,40.204609000000005
2268,42043,-76.796622,40.306988
2269,42045,-75.348629,39.921778
2270,42047,-78.62066800000001,41.419475
2271,42049,-80.071718,42.068053000000006
2272,42051,-79.71427,39.949668
2273,42053,-79.241027,41.491795
2274,42055,-77.656246,39.882739
2275,42057,-78.08638499999999,39.919336
2276,42059,-80.117573,39.876467
2277,42061,-78.002675,40.424965
2278,42063,-79.12945500000001,40.616037
2279,42065,-78.96475799999999,41.085708000000004
2280,42067,-77.32961800000001,40.571523
2281,42069,-75.63605799999999,41.441266
2282,42071,-76.29085500000001,40.073653
2283,42073,-80.336662,40.986592
2284,42075,-76.442891,40.341615000000004
2285,42077,-75.50896999999999,40.599225
2286,42079,-75.92918399999999,41.199678999999996
2287,42081,-76.98414,41.249888
2288,42083,-78.583174,41.865308
2289,42085,-80.33692099999999,41.263653000000005
2290,42087,-77.61598199999999,40.602421
2291,42089,-75.30819100000001,41.037307
2292,42091,-75.313634,40.169886
2293,42093,-76.630083,40.997428
2294,42095,-75.32051899999999,40.699705
2295,42097,-76.682108,40.873395
2296,42099,-77.15284100000001,40.410162
2297,42101,-75.13946899999999,40.004629
2298,42103,-74.985987,41.302232000000004
2299,42105,-77.936972,41.822324
2300,42107,-76.19736400000001,40.713737
2301,42109,-76.981311,40.786765
2302,42111,-79.01048399999999,40.031352000000005
2303,42113,-76.49082,41.470773
2304,42115,-75.770799,41.822623
2305,42117,-77.20728100000001,41.815409
2306,42119,-76.957803,40.97426
2307,42121,-79.76608399999999,41.406083
2308,42123,-79.238649,41.851752000000005
2309,42125,-80.144361,40.204057
2310,42127,-75.3089,41.539119
2311,42129,-79.591786,40.339402
2312,42131,-75.93835200000001,41.539714000000004
2313,42133,-76.75083199999999,39.942113
2314,44001,-71.283919,41.712119
2315,44003,-71.487993,41.699104999999996
2316,44005,-71.266661,41.548265
2317,44007,-71.450538,41.856551
2318,44009,-71.589511,41.46723
2319,45001,-82.422325,34.238459000000006
2320,45003,-81.769514,33.535416999999995
2321,45005,-81.29220699999999,32.994406
2322,45007,-82.618277,34.557505
2323,45009,-81.074156,33.269763
2324,45011,-81.35449,33.29489
2325,45013,-80.77157,32.323566
2326,45015,-80.03285100000001,33.068108
2327,45017,-80.819428,33.67638
2328,45019,-79.979214,32.822801
2329,45021,-81.64701,35.080073
2330,45023,-81.119727,34.702760999999995
2331,45025,-80.144685,34.682027000000005
2332,45027,-80.206489,33.691189
2333,45029,-80.655455,32.916002
2334,45031,-79.983805,34.326829
2335,45033,-79.359942,34.394709999999996
2336,45035,-80.21761,33.000816
2337,45037,-81.920292,33.722044
2338,45039,-81.073993,34.361469
