FIPS,01/01/20,01/02/20,01/03/20,01/04/20,01/05/20,01/06/20,01/07/20,01/08/20,01/09/20,01/10/20,01/11/20,01/12/20,01/13/20,01/14/20,01/15/20,01/16/20,01/17/20,01/18/20,01/19/20,01/20/20,01/21/20,01/22/20,01/23/20,01/24/20,01/25/20,01/26/20,01/27/20,01/28/20,01/29/20,01/30/20,01/31/20,02/01/20,02/02/20,02/03/20,02/04/20,02/05/20,02/06/20,02/07/20,02/08/20,02/09/20,02/10/20,02/11/20,02/12/20,02/13/20,02/14/20,02/15/20,02/16/20,02/17/20,02/18/20,02/19/20,02/20/20,02/21/20,02/22/20,02/23/20,02/24/20,02/25/20,02/26/20,02/27/20,02/28/20,02/29/20,03/01/20,03/02/20,03/03/20,03/04/20,03/05/20,03/06/20,03/07/20,03/08/20,03/09/20,03/10/20,03/11/20,03/12/20,03/13/20,03/14/20,03/15/20,03/16/20,03/17/20,03/18/20,03/19/20,03/20/20,03/21/20,03/22/20,03/23/20,03/24/20,03/25/20,03/26/20,03/27/20,03/28/20,03/29/20,03/30/20,03/31/20,04/10/20,04/11/20,04/12/20
6081,44.46875,27.71875,49.59375,38.9375,24.90625,25.75,32.28125,18.40625,16.73076923076923,27.875,23.65625,25.71875,16.3125,22.3125,23.875,18.75,25.78125,26.40625,29.15625,52.90625,21.96875,20.28125,36.84375,37.21875,32.75,17.0625,27.9375,25.21875,39.875,34.15625,41.84375,64.46875,35.46875,13.1875,13.75,29.25,39.28125,51.15625,39.8125,22.09375,16.53125,26.71875,44.09375,41.40625,29.21875,42.84375,29.375,27.03125,34.75,40.46875,50.1875,52.78125,53.25,29.90625,28.875,38.8125,40.53125,54.3125,56.625,38.09375,27.1875,13.290322580645162,37.9375,49.125,47.5625,18.96875,4.46875,15.03125,18.0,26.8125,23.0,37.40625,45.0625,11.53125,11.03125,7.125,14.9375,10.5,21.90625,22.8125,20.0,23.8125,26.15625,11.53125,9.09375,16.40625,26.34375,45.15625,27.59375,10.5,8.1875,18.78125,20.59375,25.681818181818183
6083,39.145833333333336,18.25,16.25,25.833333333333332,18.6875,7.5,10.125,9.6875,4.84375,8.585365853658537,15.270833333333334,18.270833333333332,19.895833333333332,17.270833333333332,21.354166666666668,22.125,8.4,11.74468085106383,18.9375,22.9375,10.25,9.395833333333334,11.541666666666666,17.895833333333332,21.104166666666668,22.25,18.395833333333332,15.104166666666666,11.0,19.333333333333332,17.229166666666668,15.583333333333334,23.708333333333332,11.729166666666666,17.9375,18.333333333333332,17.9375,23.645833333333332,29.8125,28.916666666666668,11.229166666666666,11.13953488372093,18.9375,23.979166666666668,23.979166666666668,30.8,,27.272727272727273,37.333333333333336,35.979166666666664,27.916666666666668,30.291666666666668,25.333333333333332,24.145833333333332,26.125,19.4375,13.291666666666666,13.145833333333334,11.104166666666666,26.625,30.604166666666668,12.645833333333334,10.395833333333334,30.958333333333332,42.76086956521739,21.520833333333332,4.4375,5.020833333333333,3.933333333333333,7.041666666666667,4.770833333333333,7.520833333333333,17.104166666666668,17.770833333333332,14.0625,6.6875,3.0208333333333335,3.8541666666666665,8.375,6.020833333333333,5.8125,4.625,3.5208333333333335,5.1875,5.979166666666667,4.041666666666667,5.520833333333333,25.9375,27.395833333333332,9.666666666666666,13.291666666666666,5.5625,12.916666666666666,17.363636363636363
6085,60.354166666666664,26.291666666666668,43.354166666666664,42.916666666666664,29.520833333333332,33.97674418604651,38.42424242424242,23.291666666666668,18.708333333333332,28.166666666666668,32.333333333333336,36.583333333333336,24.083333333333332,23.458333333333332,28.23404255319149,20.6,23.354166666666668,39.0,51.291666666666664,60.708333333333336,30.041666666666668,15.895833333333334,44.375,48.0,49.729166666666664,18.0625,33.416666666666664,32.020833333333336,37.3125,34.375,42.125,55.25,39.166666666666664,13.5,14.25,24.520833333333332,44.458333333333336,52.166666666666664,51.0625,28.9375,15.041666666666666,23.5625,30.75,37.208333333333336,44.416666666666664,49.854166666666664,39.229166666666664,27.625,32.854166666666664,39.0625,45.145833333333336,56.270833333333336,53.416666666666664,32.020833333333336,37.8125,39.4375,35.104166666666664,47.75,50.625,40.666666666666664,25.625,17.916666666666668,28.145833333333332,44.06818181818182,39.65625,24.666666666666668,10.75,14.3125,17.395833333333332,31.1875,16.125,41.69565217391305,40.166666666666664,31.208333333333332,12.104166666666666,14.416666666666666,18.604166666666668,16.020833333333332,23.541666666666668,26.152173913043477,21.8125,27.520833333333332,24.8125,19.75,14.520833333333334,18.0,23.729166666666668,46.733333333333334,28.75,14.520833333333334,17.020833333333332,27.894736842105264,29.21875,8.909090909090908
6087,46.53125,21.645833333333332,37.48780487804878,40.45,27.5125,24.9375,29.1125,21.3,18.8125,27.916666666666668,33.4375,28.1625,26.6625,23.325,22.109756097560975,21.936842105263157,19.57471264367816,23.708333333333332,36.65625,38.15625,30.302083333333332,12.611764705882353,19.0625,26.791666666666668,24.979166666666668,16.635416666666668,21.71875,25.34375,27.21875,31.822916666666668,29.645833333333332,37.75,33.375,14.1875,22.875,35.572916666666664,40.572916666666664,39.364583333333336,40.114583333333336,28.96875,18.78125,28.885416666666668,32.052083333333336,35.895833333333336,27.395833333333332,37.65625,38.21875,20.802083333333332,36.78125,34.052083333333336,36.635416666666664,41.0,46.447916666666664,18.791666666666668,19.03125,27.270833333333332,23.697916666666668,27.052083333333332,34.947916666666664,28.395833333333332,18.770833333333332,13.925531914893616,29.074468085106382,23.358024691358025,35.4375,15.364583333333334,5.635416666666667,11.5625,12.354166666666666,19.677083333333332,12.712765957446809,11.797872340425531,34.635416666666664,20.989583333333332,6.833333333333333,8.270833333333334,13.563829787234043,10.25,23.0625,14.854166666666666,17.65625,18.260416666666668,16.25263157894737,14.041666666666666,8.609756097560975,15.659574468085106,27.02409638554217,44.427083333333336,24.885416666666668,14.645833333333334,10.864583333333334,8.133333333333333,13.5,5.4363636363636365
6089,68.25,46.5,,,,22.75,56.0625,57.6875,11.125,14.3125,29.75,35.125,17.5625,11.4375,30.1875,12.3125,16.625,10.8125,35.0625,73.9375,65.1875,30.75,35.9375,54.625,24.9375,26.5625,14.875,19.0,15.625,10.375,13.3125,42.625,40.875,3.1875,1.3125,13.0625,15.0,30.25,44.625,1.5,5.3125,13.514285714285714,11.958333333333334,44.375,55.416666666666664,43.770833333333336,58.25,13.416666666666666,6.930232558139535,17.28125,31.03125,33.23529411764706,40.9375,88.43181818181819,48.72222222222222,7.6875,18.5,22.9,28.291666666666668,60.854166666666664,23.872340425531913,18.9375,7.6875,10.604166666666666,47.5,106.85416666666667,21.955555555555556,27.9375,30.382978723404257,14.9375,17.0,18.6875,17.466666666666665,3.875,6.375,2.4375,5.8125,6.875,23.375,18.9375,23.6875,30.625,35.875,7.125,20.5625,11.4375,19.625,40.5625,14.6875,13.625,14.9375,12.0625,20.5625,24.272727272727273
6091,60.1025641025641,52.541666666666664,55.125,30.8125,46.702127659574465,51.08695652173913,50.145833333333336,37.916666666666664,31.333333333333332,46.770833333333336,30.791666666666668,43.125,22.145833333333332,22.604166666666668,56.13636363636363,43.53125,56.65625,59.75,73.34375,74.125,48.21875,45.34375,83.5625,71.78125,72.84375,57.09375,51.21875,49.09375,54.4375,62.875,55.71875,93.0,64.3,57.96875,42.3125,46.9375,70.5625,67.34375,60.375,32.3125,39.125,49.53125,62.90625,64.625,71.1875,74.3125,43.21875,59.25,44.875,44.0,41.71875,59.0625,56.71875,58.84375,56.15625,57.333333333333336,59.32258064516129,60.9375,59.5625,61.21875,30.5,23.033333333333335,31.4375,44.125,54.625,54.3125,41.25,34.75,35.09375,47.15625,46.8125,43.625,42.625,24.21875,22.607142857142858,22.620689655172413,22.642857142857142,41.3125,33.75,46.5,47.25,55.9375,58.53125,19.875,31.65625,32.4375,43.53125,46.9375,36.71875,30.5625,29.625,21.875,36.1875,38.27272727272727
6093,49.125,26.4375,43.8125,31.75,23.0,29.125,40.625,27.6875,23.5625,45.9375,28.75,27.625,11.4375,16.4375,33.0,27.9375,50.8125,34.9375,42.3125,55.8125,24.625,39.8125,34.5,30.125,17.1875,16.6875,22.3125,19.875,35.9375,30.3125,38.3125,28.3125,19.0,13.5625,19.625,50.375,34.125,30.0,19.9375,13.375,25.5625,30.3125,27.0,33.8125,33.1875,47.3125,22.125,20.5625,24.25,26.6875,38.875,45.1875,47.25,51.8125,17.3125,30.0625,32.5,34.3125,32.8125,14.5625,13.0625,25.3125,21.8125,21.3125,25.1875,42.625,4.8125,17.5625,11.125,23.125,32.25,21.8125,31.125,6.6875,12.4375,26.375,20.0,12.75,26.5,22.8125,17.4375,24.875,17.0,10.5625,9.4375,16.3125,25.6875,19.5,12.1875,3.6875,3.1875,20.625,12.1875,9.909090909090908
6095,73.9375,59.125,56.3125,48.9375,22.25,18.8125,38.5,21.125,15.9375,19.3125,12.375,26.5625,7.6875,8.9375,23.625,19.3125,18.25,20.1875,36.25,53.1875,45.25,13.363636363636363,,,46.3125,24.0,11.125,11.9375,16.0,26.75,32.25,51.9375,30.8125,2.75,3.3125,15.875,51.5625,60.8125,54.25,14.6875,0.8125,3.375,26.3125,22.875,32.625,57.9375,35.375,15.0625,17.833333333333332,24.40625,39.4375,37.34375,33.3125,31.15625,27.59375,9.3125,21.5,20.25,23.78125,19.46875,8.59375,21.15625,10.46875,23.0,25.483870967741936,9.71875,3.28125,10.875,6.03125,10.40625,8.15625,10.90625,25.4375,12.5625,8.71875,8.21875,10.09375,10.5,18.375,24.875,19.46875,22.25,20.0,7.96875,15.125,12.40625,16.28125,38.15625,17.46875,5.375,4.03125,11.0,13.625,12.909090909090908
6097,54.9375,22.4375,45.125,55.375,25.4375,26.8125,33.25,19.625,22.1875,25.8125,17.875,25.25,13.0,16.375,26.1875,17.375,26.375,41.3125,50.9375,58.0,47.375,21.125,27.25,35.125,28.875,14.1875,23.875,29.125,23.3125,27.9375,23.5,27.8125,20.625,8.3125,20.1875,40.5625,34.375,35.375,22.0,7.625,9.3125,10.75,27.4375,24.8125,30.5,38.5625,29.5625,17.125,29.25,31.125,39.0625,43.875,36.375,31.0,23.25,25.0625,22.5625,31.3125,37.875,24.4375,20.875,8.4375,22.0625,30.75,35.625,10.8125,7.3125,20.25,19.1875,13.46875,16.96875,14.25,23.21875,6.5,12.481481481481481,13.8,11.4375,5.0,7.3125,15.625,17.75,16.78125,20.75,14.766666666666667,9.0625,12.34375,19.5625,38.0625,24.4,12.5625,5.25,12.78125,16.40625,8.818181818181818
6099,74.5,69.65625,83.1875,78.65625,36.8125,46.46875,63.5,63.21875,50.84375,38.34375,56.0625,42.78125,50.4375,33.0625,40.125,36.78125,35.53125,59.40625,60.46875,71.625,58.125,30.03125,60.40625,44.4375,59.4375,70.125,25.875,34.65625,26.125,52.6875,70.46875,87.125,68.65625,3.5,12.53125,53.03125,65.8125,78.1875,81.84375,24.84375,19.0,61.59375,68.46875,66.0625,35.875,63.84375,64.625,21.53125,17.25,45.625,60.71875,53.125,42.875,34.1875,32.03125,31.96875,57.46875,62.65625,59.65625,47.5,26.46875,13.387096774193548,45.21875,59.1875,57.6875,32.5625,9.84375,23.75,17.15625,18.3125,21.59375,28.09375,42.4375,23.8125,8.65625,5.1875,12.964285714285714,24.5,21.5625,23.59375,39.625,35.65625,9.3125,17.655172413793103,6.34375,21.375,19.875,51.65625,32.0,19.384615384615383,7.225806451612903,18.5,18.84375,20.318181818181817
6101,75.25,66.3125,63.32,69.59375,51.6875,37.15625,67.03125,62.3125,36.03125,36.6875,35.96875,49.375,21.40625,21.4375,38.75,26.15625,19.46875,35.28125,53.96875,67.8125,50.96875,19.65625,39.25,55.96875,61.78125,44.09375,24.96875,27.625,31.03125,44.375,60.40625,73.53125,57.0,13.6875,17.53125,38.1875,68.28125,77.6875,62.9375,10.15625,8.724137931034482,16.65625,54.34375,63.28125,61.3125,77.21875,57.375,26.34375,25.59375,56.5625,58.71875,47.6875,47.71875,45.65625,42.9375,16.3125,24.90625,36.21875,44.90625,50.25,16.1875,6.222222222222222,24.3125,49.1875,46.375,23.5,9.15625,16.4375,20.0625,21.21875,25.333333333333332,28.46875,28.09375,15.59375,8.0,5.90625,9.96875,7.125,27.65625,20.766666666666666,33.4375,37.65625,24.875,12.483870967741936,9.066666666666666,24.03125,23.555555555555557,39.5,24.375,9.6,7.09375,18.736842105263158,27.84375,23.227272727272727
6103,76.05555555555556,69.71428571428571,62.03125,82.28125,53.25,47.5625,66.3125,60.53125,29.25,33.9375,40.375,46.875,22.75,20.25,41.5625,26.53125,22.0,43.63636363636363,47.25,67.0625,49.0,38.28125,40.375,55.1875,47.96875,25.84375,21.233333333333334,24.875,17.9375,30.25,39.5,59.5625,62.625,17.0625,18.5,38.25,49.8125,54.03125,55.59375,10.21875,9.125,11.75,19.8125,43.5,67.46875,58.96875,64.25,24.1875,20.28125,46.28125,43.21875,42.625,48.34375,58.8125,43.15625,19.5,27.46875,37.3125,39.375,43.6875,21.09375,15.1875,13.34375,16.8125,39.28125,55.3125,20.476190476190474,23.4375,29.4,24.6875,25.75,24.625,25.6875,21.9375,17.09375,22.09375,14.75,16.15625,34.0625,34.4375,31.65625,41.125,37.15625,20.875,27.34375,24.375,33.84375,48.9375,32.53125,17.875,11.125,22.34375,27.9375,45.0
6105,53.6875,25.5625,50.8125,59.5625,37.8125,62.9375,44.625,38.875,35.5625,24.5,16.8125,22.75,19.1875,24.8125,46.5,52.3125,59.125,52.8125,58.0,60.75,72.625,53.875,53.375,52.8125,48.6875,25.625,25.8125,38.125,,39.1875,39.625,28.625,10.4375,27.9375,54.8125,59.0,50.6875,49.25,45.0,40.5625,47.6875,38.8125,45.75,45.0,58.375,50.3125,12.4375,35.9375,37.5625,40.875,49.0625,44.5625,39.25,39.9375,28.5625,33.8125,30.0,28.875,20.6875,17.0625,23.1875,20.375,36.30769230769231,36.4375,65.375,53.1875,4.1875,37.1875,14.1875,28.3125,26.4375,26.6875,27.285714285714285,3.1875,30.3125,28.5,51.3125,53.375,33.8125,27.5625,27.5625,33.25,29.4375,12.625,14.875,31.214285714285715,35.75,30.875,24.5625,20.0625,2.5,11.5625,13.0625,7.818181818181818
6107,53.425,48.5375,41.25333333333333,34.705882352941174,39.2,39.3625,39.10144927536232,45.0253164556962,41.775,36.1,36.1875,44.025,40.975,40.325,42.4375,35.298507462686565,16.7875,26.873417721518987,50.203125,49.515625,37.1875,40.6986301369863,40.859375,56.21875,58.0,39.703125,36.813559322033896,37.958333333333336,49.25,35.520833333333336,45.833333333333336,78.46875,81.75,30.228571428571428,39.770833333333336,45.583333333333336,44.1875,44.9375,52.75,59.333333333333336,40.833333333333336,32.479166666666664,21.06451612903226,27.93548387096774,41.574074074074076,49.046875,48.71875,39.828125,34.6875,43.453125,39.140625,37.65,32.421875,25.546875,37.890625,36.109375,25.921875,34.32258064516129,41.83018867924528,28.5625,31.375,28.666666666666668,25.524590163934427,24.017241379310345,17.508196721311474,31.953125,15.935483870967742,11.887096774193548,14.3125,39.78260869565217,39.70454545454545,33.266666666666666,31.166666666666668,16.17391304347826,6.933333333333334,9.902439024390244,7.125,16.645833333333332,28.071428571428573,10.731707317073171,28.644444444444446,21.979166666666668,8.76086956521739,16.833333333333332,14.581395348837209,13.261904761904763,17.541666666666668,37.041666666666664,29.791666666666668,16.022727272727273,36.15909090909091,18.25,25.0625,36.55555555555556
6111,14.6875,18.125,16.53125,23.78125,19.3125,5.0,6.571428571428571,6.6875,6.512195121951219,7.380952380952381,19.3125,20.953125,27.203125,34.9375,34.734375,40.875,6.716666666666667,5.316666666666666,5.666666666666667,15.171875,12.40625,13.84375,9.828125,7.203125,18.390625,40.79245283018868,17.78125,4.84375,8.65625,6.796875,3.377049180327869,1.6333333333333333,10.716666666666667,8.375,7.142857142857143,9.553571428571429,14.28125,25.359375,38.375,38.0625,8.203125,5.65625,14.0625,20.9375,29.70689655172414,24.90625,32.29090909090909,27.29824561403509,34.017857142857146,44.296875,31.6875,24.859375,26.65625,19.0,24.796875,13.612903225806452,8.322033898305085,8.1875,6.265625,18.578125,25.765625,9.046875,6.125,26.234375,31.109375,25.796875,10.3125,2.46875,2.265625,5.46875,3.25,5.377358490566038,4.609375,7.59375,6.953125,9.90625,6.234375,3.296875,10.25,4.625,9.03125,6.15625,1.625,4.890625,4.265625,3.078125,8.078125,16.078125,24.078125,12.71875,11.076923076923077,3.296875,6.609375,19.227272727272727
6113,74.875,58.875,57.388888888888886,62.53125,34.78125,21.8125,54.1875,51.5,25.90625,16.71875,20.96875,18.03125,7.21875,10.0625,19.40625,19.78125,24.71875,16.9375,33.34375,52.15625,61.03125,15.741935483870968,20.1875,35.5625,59.6875,39.09375,14.96875,15.53125,21.5625,42.4375,51.875,61.125,41.46875,8.625,8.34375,25.1875,54.6875,65.12,59.46875,32.625,10.375,8.1875,55.25,59.09375,33.59375,58.65625,35.125,24.375,13.875,27.71875,44.5625,38.78125,32.1875,38.3125,33.65625,7.46875,33.71875,34.6875,47.28125,33.40625,16.25,8.28125,12.6875,42.09375,42.53125,18.75,6.65625,8.625,12.53125,14.0,16.6875,22.40625,29.125,14.59375,11.8125,11.65625,13.875,15.84375,19.875,23.4375,25.0625,26.0625,20.75,11.3125,10.8125,9.71875,15.6875,42.15625,22.375,8.607142857142858,4.1875,17.8125,20.785714285714285,15.090909090909092
6115,35.9375,38.3125,48.375,64.75,54.5625,45.625,57.0625,51.625,34.0,30.4375,36.375,43.75,23.75,21.6875,24.8125,23.875,13.875,27.875,47.0,62.0625,51.125,17.625,22.875,40.125,54.625,42.3125,10.625,15.1875,23.1875,31.25,52.9375,56.375,55.5625,13.4375,8.6875,35.875,53.5,59.25,44.6875,5.125,6.875,17.125,33.625,49.0,38.5625,52.5625,44.4375,27.6875,13.1875,38.25,53.75,59.75,50.375,33.1875,31.9375,8.4375,29.642857142857142,52.3125,46.3125,38.4375,16.4375,1.75,9.625,30.125,39.875,20.75,5.9375,13.25,25.625,28.0625,15.4375,28.0625,32.9375,20.0625,7.9375,7.428571428571429,7.875,8.8125,15.5625,16.625,30.1875,15.25,17.9375,5.9375,13.1875,17.5625,15.625,41.9375,14.1875,13.5,7.125,19.5625,19.8125,20.363636363636363
8013,26.875,5.4,9.090909090909092,8.8125,4.142857142857143,12.0,9.444444444444445,8.0,8.142857142857142,15.9375,24.0625,8.125,10.818181818181818,12.3,10.333333333333334,16.8125,25.9375,13.25,22.3125,13.0,42.6875,35.75,30.166666666666668,25.75,27.1875,17.375,45.888888888888886,9.666666666666666,,57.25,17.214285714285715,9.4,10.8,23.555555555555557,16.8,45.375,61.4,16.0,25.125,25.454545454545453,29.4375,20.8125,19.09090909090909,26.75,53.625,26.0,35.9375,44.07142857142857,23.5625,23.9375,28.75,47.125,29.11111111111111,16.923076923076923,11.1,10.090909090909092,21.571428571428573,14.3,35.583333333333336,37.18181818181818,49.916666666666664,36.06666666666667,35.0,10.818181818181818,23.818181818181817,18.0,14.5,10.625,23.166666666666668,29.083333333333332,23.444444444444443,21.666666666666668,51.76923076923077,30.357142857142858,54.285714285714285,48.15384615384615,16.0,34.916666666666664,35.0,76.46666666666667,,41.55555555555556,40.5,95.11111111111111,,,,,,,,,,
8014,34.9375,11.875,26.875,32.375,9.0625,8.1875,7.8125,17.8125,12.6875,24.375,32.1875,14.625,12.25,19.125,13.875,20.0625,26.3125,14.625,31.75,42.1875,56.4375,37.25,21.75,46.625,44.1875,22.3125,30.875,33.0,32.9375,52.75,20.875,,,,,60.714285714285715,50.125,14.6875,40.25,17.1875,40.75,30.0625,35.875,36.9375,72.25,25.25,41.0625,51.5,30.25,27.1875,42.6875,57.0625,42.875,28.5625,24.0625,10.25,28.75,30.6875,20.0,25.4375,17.3125,39.1875,36.625,20.8125,14.75,29.6875,23.25,20.75,26.375,21.8125,12.875,10.875,22.1875,21.4375,40.9375,53.5,22.3125,49.4375,13.0625,35.625,65.875,52.6875,19.0625,11.1875,12.0625,32.875,34.5625,,,12.5,14.4375,36.25,16.5,13.181818181818182
8029,16.625,28.375,16.375,10.375,23.9375,40.25,22.125,18.5625,45.0,31.25,15.375,25.1875,15.25,11.0,10.875,11.4375,12.8125,9.0,11.5,10.1875,31.625,23.0625,21.5625,21.5,42.25,15.1875,17.375,12.5,13.375,13.25,13.1875,18.25,5.0,11.5,13.4375,20.875,15.1875,20.9375,6.625,10.75,16.4375,8.875,12.125,11.0625,11.75,10.5,16.375,13.375,21.875,19.0625,15.4375,9.3125,15.875,12.5625,11.25,12.75,7.9375,12.125,9.0625,10.0,14.875,14.0625,12.214285714285714,7.9375,11.625,13.8,22.5625,15.375,16.3125,6.875,13.1875,6.9375,7.25,9.5,6.875,12.1875,10.1875,14.75,11.928571428571429,5.625,16.75,13.5625,24.875,10.875,15.8125,18.75,29.0,21.5625,25.0625,18.5,7.0,12.125,8.5,15.0
8031,30.3125,17.578125,21.234375,18.25,11.8125,19.375,21.852459016393443,24.0,18.0625,24.359375,44.453125,21.671875,33.96875,41.59375,31.125,36.03125,46.234375,19.296875,39.015625,48.296875,78.921875,50.21875,23.265625,40.390625,39.015625,24.515625,41.640625,30.8125,32.234375,47.703125,23.8125,16.46875,8.9375,9.765625,16.671875,35.265625,22.65625,20.734375,51.3125,28.21875,40.609375,38.328125,41.15625,45.03125,68.1875,32.125,45.9375,49.125,27.203125,36.421875,50.84375,47.109375,38.21875,33.234375,22.442622950819672,12.53125,20.875,16.3125,22.640625,28.421875,20.921875,48.5625,28.484375,23.09375,13.62962962962963,33.90625,23.5,14.4375,28.875,29.234375,21.1875,16.3125,22.625,36.3125,49.34375,44.91935483870968,35.74193548387097,44.734375,15.950819672131148,36.59615384615385,51.25,34.421875,22.390625,19.359375,26.8125,36.296875,35.90625,16.296875,12.59375,29.1875,17.953125,40.703125,16.0625,22.0
8041,20.5625,6.125,18.125,19.4375,9.125,5.5,9.125,10.0625,11.0625,12.9375,35.3125,16.75,16.375,19.875,11.125,20.0,29.25,13.75,21.4375,25.875,52.5,20.375,17.625,24.75,16.0625,19.3125,26.0,19.5625,19.0,15.5625,15.375,14.0625,12.625,8.5625,12.125,26.5625,20.4375,12.1875,32.0625,13.0625,19.0625,14.5,15.75,32.3125,44.5625,16.375,16.5625,23.6875,16.1875,30.875,52.0625,32.8125,25.125,18.875,19.0625,9.25,19.8125,13.375,15.625,20.5,14.6875,24.75,25.125,19.125,10.0625,20.0,18.0,10.9375,7.75,14.8125,19.875,6.642857142857143,9.6875,24.625,13.25,17.6875,10.5,22.625,7.6875,19.25,20.1875,13.4375,12.875,9.0,8.4375,8.5,39.0,6.6875,11.25,13.125,11.3125,34.75,10.375,16.727272727272727
8045,15.6,,,,,,,,14.4,18.0625,16.75,32.0625,27.5625,19.4375,18.1875,24.0,23.444444444444443,13.1875,16.375,18.9375,22.3125,11.625,17.125,33.0625,36.75,27.1875,19.125,18.625,19.625,14.0625,8.875,19.5625,18.375,33.8125,11.4375,15.0625,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8059,6.0625,3.625,5.5625,4.4375,7.8125,8.4375,4.6875,3.5,7.6875,17.125,32.5625,10.75,8.0,9.3125,15.0,23.0625,24.5,9.6875,19.25,19.875,43.9375,26.6875,14.125,12.375,12.0,9.6875,22.5625,21.8125,14.875,21.3125,8.75,,,9.6,14.1875,18.625,10.875,7.8125,26.9375,22.625,32.5625,18.0,16.875,34.0,20.4375,21.625,29.625,32.9375,21.0625,29.9375,38.8125,20.9375,11.9375,19.6875,12.5625,9.3125,11.6875,8.0,8.25,10.0,15.6875,41.3125,10.25,13.0,13.6875,14.5,12.625,9.0625,9.4375,10.75,8.625,10.5,23.375,35.375,51.625,19.875,37.375,22.5,8.4375,31.875,34.1875,12.4375,7.8125,6.5,6.625,25.0625,35.1875,13.6875,9.375,15.4,10.090909090909092,28.1875,12.3125,12.727272727272727
8069,15.1875,1.6875,9.3125,16.1875,5.0,3.5625,7.75,10.5,7.1875,11.25,21.875,8.375,7.8125,7.8125,6.6875,14.6875,19.3125,8.375,15.875,19.25,34.4375,15.8125,6.9375,20.4375,16.0625,13.5,15.0625,8.125,18.4375,21.5,5.5,8.375,4.625,3.375,4.875,19.875,30.8125,2.5,14.9375,4.375,13.6875,15.0,10.125,19.375,47.0625,15.125,14.875,11.0,12.375,12.625,27.625,28.6875,22.5,11.6875,7.0625,5.5625,12.5625,11.0,10.0,14.8125,10.5,18.3125,17.25,10.875,7.3125,14.375,13.125,13.5625,7.25,10.125,8.5625,3.125,3.9375,8.9375,15.0625,23.125,9.4375,15.3125,2.0625,14.3125,29.25,10.375,4.8125,2.6875,1.875,10.9375,12.8125,3.125,6.0,4.4375,4.1875,8.125,0.0,0.0
8077,,,,,,,,,,,,,,43.733333333333334,40.125,32.75,30.0625,15.75,17.375,18.4375,30.375,39.25,41.25,41.5625,33.0,38.375,29.25,28.5,34.25,29.8125,25.9375,25.8125,44.0625,18.4375,13.125,18.125,25.75,44.3125,40.625,13.0625,15.0625,12.9375,23.5,26.25,20.9375,41.0625,33.75,29.875,25.625,28.125,17.4375,23.0,34.75,27.9375,17.6875,8.25,16.375,32.5625,22.5,28.875,26.5625,11.4375,16.625,16.4375,20.4375,18.6875,23.0,10.0,17.9375,24.25,17.6875,28.9375,11.0,7.25,3.4375,13.6875,15.75,8.5,5.1875,7.0625,10.375,7.375,8.25,24.4375,12.25,9.9375,7.125,12.3125,8.6875,11.4375,10.9375,16.4375,13.625,7.090909090909091
8103,29.125,30.8125,25.25,24.875,27.375,28.6875,29.0625,25.0625,28.375,27.5625,20.375,29.5625,35.625,24.8125,26.875,32.4375,29.1875,26.5625,28.375,25.5625,42.8125,47.25,44.5625,31.5625,39.1875,34.25,35.1875,28.125,38.375,33.8125,27.625,30.0,31.8125,38.25,22.6875,24.5625,39.75,34.5,24.875,20.875,19.125,35.25,22.625,25.9375,30.0625,29.0625,29.6875,29.3125,26.3125,29.8125,35.125,35.875,38.0,41.6875,30.5625,23.4375,29.375,31.75,32.5625,25.6875,28.125,27.5,24.3125,31.1875,36.25,37.625,34.25,32.3125,28.4375,32.75,35.625,26.3125,29.9375,30.625,30.3125,30.0625,25.625,30.3125,22.3125,28.75,36.375,36.5,33.9375,33.25,23.1875,25.75,29.0,33.0,40.875,38.5625,38.8125,31.8125,29.25,18.09090909090909
8123,52.8125,8.9375,25.25,45.125,10.375,8.1875,19.6875,44.75,18.6875,15.75,38.5,28.25,24.5,28.0,10.625,28.0,44.9375,16.5,41.125,50.375,58.0,39.125,12.0625,32.625,43.1875,22.375,29.3125,16.375,31.125,45.5,13.5625,19.8125,13.875,9.75,10.5625,46.0625,53.25,10.875,56.625,15.6875,33.75,32.1875,28.1875,29.625,79.4375,42.0,41.75,26.0625,34.5625,23.375,49.0625,62.9375,52.9375,31.5625,26.0625,9.5625,26.0,29.125,27.0,54.75,33.5625,33.1875,29.8125,21.8125,11.1875,48.3125,29.75,48.1875,19.4375,32.0,28.5625,8.875,9.3125,14.5625,31.9375,26.625,20.625,41.1875,8.9375,35.9375,71.0,84.0625,43.3125,19.3125,23.4375,39.8125,35.6875,7.8125,28.0,12.6,19.5625,33.75,17.5625,17.818181818181817
