FIPS,03/29/20_residential,04/05/20_residential,03/29/20_workplaces,04/05/20_workplaces,03/29/20_transit,04/05/20_transit,03/29/20_parks,04/05/20_parks,03/29/20_grocery,04/05/20_grocery,03/29/20retail,04/05/20retail
32005,18.0,19.0,-47.0,-52.0,,,-35.0,-78.0,-35.0,-42.0,-58.0,-66.0
32007,17.0,15.0,-35.0,-39.0,-11.0,-14.0,7.0,7.0,10.0,0.0,-40.0,-43.0
32013,,,-20.0,-23.0,-40.0,-55.0,,,-1.0,2.0,-46.0,-49.0
32015,,,-41.0,-41.0,,,,,-12.0,-14.0,-59.0,-57.0
32019,15.0,16.0,-27.0,-34.0,-10.0,-22.0,,,-5.0,-5.0,-14.0,-30.0
32021,,,,,-29.0,-20.0,,,,,,
32023,13.0,13.0,-40.0,-40.0,-20.0,-22.0,-52.0,-64.0,-15.0,-19.0,-26.0,-30.0
32027,,,-32.0,-30.0,6.0,-13.0,,,,,,
32029,,,-38.0,-43.0,,,,,,,-73.0,-67.0
32031,12.0,14.0,-42.0,-48.0,-64.0,-71.0,6.0,-28.0,-21.0,-23.0,-44.0,-49.0
32033,,,-23.0,-19.0,-4.0,-11.0,,,-4.0,-13.0,-65.0,-57.0
32510,18.0,19.0,-35.0,-44.0,,,-3.0,-26.0,-13.0,-17.0,-36.0,-45.0
33001,18.0,22.0,-35.0,-35.0,,,-53.0,-53.0,-28.0,-11.0,-52.0,-37.0
33003,19.0,22.0,-51.0,-49.0,,,-66.0,10.0,-30.0,-6.0,-69.0,-58.0
33005,18.0,22.0,-34.0,-31.0,,,-46.0,-22.0,-36.0,-20.0,-51.0,-43.0
33007,10.0,10.0,-37.0,-36.0,,,-68.0,-23.0,-21.0,9.0,-52.0,-40.0
33009,20.0,24.0,-44.0,-44.0,-45.0,-27.0,-71.0,-20.0,-37.0,-23.0,-62.0,-55.0
33011,14.0,12.0,-38.0,-38.0,-57.0,-39.0,-55.0,55.0,-37.0,-28.0,-62.0,-53.0
33013,13.0,11.0,-37.0,-36.0,-76.0,-73.0,-59.0,17.0,-31.0,-22.0,-58.0,-48.0
33015,14.0,12.0,-39.0,-38.0,-60.0,-59.0,-63.0,14.0,-36.0,-32.0,-59.0,-50.0
33017,13.0,10.0,-38.0,-36.0,-39.0,-52.0,-53.0,47.0,-38.0,-27.0,-51.0,-42.0
33019,16.0,20.0,-28.0,-26.0,,,,,-22.0,-9.0,-45.0,-35.0
34001,16.0,15.0,-55.0,-56.0,-72.0,-66.0,11.0,53.0,-30.0,2.0,-56.0,-67.0
34003,19.0,18.0,-50.0,-51.0,-64.0,-56.0,-64.0,-20.0,-37.0,-15.0,-66.0,-75.0
34005,14.0,13.0,-38.0,-38.0,-53.0,-50.0,7.0,87.0,-39.0,4.0,-53.0,-67.0
34007,13.0,12.0,-37.0,-37.0,-59.0,-58.0,-29.0,22.0,-30.0,-1.0,-50.0,-61.0
34009,19.0,19.0,-41.0,-36.0,-59.0,-54.0,-14.0,29.0,-27.0,3.0,-49.0,-59.0
34011,10.0,10.0,-25.0,-28.0,-28.0,-30.0,-35.0,16.0,-19.0,-1.0,-36.0,-41.0
34013,17.0,17.0,-43.0,-45.0,-78.0,-79.0,-50.0,-21.0,-27.0,-20.0,-60.0,-68.0
34015,13.0,12.0,-36.0,-37.0,-15.0,-16.0,-3.0,70.0,-30.0,-10.0,-54.0,-64.0
34017,18.0,18.0,-51.0,-54.0,-72.0,-67.0,-69.0,-40.0,-38.0,-18.0,-62.0,-70.0
34019,28.0,30.0,-42.0,-42.0,-31.0,-39.0,21.0,21.0,-35.0,-3.0,-64.0,-64.0
34021,15.0,14.0,-43.0,-41.0,-74.0,-73.0,-27.0,9.0,-25.0,31.0,-55.0,-66.0
34023,17.0,16.0,-44.0,-45.0,-77.0,-66.0,-31.0,78.0,-41.0,-7.0,-64.0,-73.0
34025,17.0,15.0,-44.0,-43.0,-67.0,-51.0,-32.0,77.0,-34.0,5.0,-62.0,-69.0
34027,18.0,17.0,-47.0,-49.0,-64.0,-47.0,-43.0,58.0,-39.0,-16.0,-63.0,-68.0
34029,15.0,14.0,-42.0,-41.0,-58.0,-52.0,-25.0,5.0,-31.0,-3.0,-55.0,-62.0
34031,16.0,16.0,-46.0,-48.0,-55.0,-47.0,-53.0,20.0,-34.0,-23.0,-66.0,-70.0
34033,18.0,19.0,-28.0,-31.0,-61.0,-68.0,-22.0,45.0,-21.0,0.0,-39.0,-45.0
34035,17.0,16.0,-47.0,-47.0,-60.0,66.0,-31.0,64.0,-36.0,-1.0,-61.0,-72.0
34037,15.0,13.0,-39.0,-36.0,-53.0,-43.0,-39.0,100.0,-27.0,-24.0,-57.0,-52.0
34039,17.0,17.0,-44.0,-47.0,-61.0,-58.0,-40.0,38.0,-32.0,-19.0,-62.0,-67.0
34041,14.0,13.0,-35.0,-35.0,-40.0,-46.0,-35.0,51.0,-37.0,2.0,-47.0,-53.0
35001,11.0,11.0,-37.0,-38.0,-43.0,-41.0,8.0,9.0,-22.0,-17.0,-46.0,-44.0
35005,12.0,11.0,-26.0,-27.0,-49.0,-51.0,-41.0,-38.0,-26.0,-20.0,-46.0,-41.0
35006,,,-30.0,-25.0,-16.0,-25.0,,,-7.0,8.0,-27.0,-24.0
35007,,,-40.0,-40.0,-26.0,-43.0,,,-29.0,-29.0,-62.0,-64.0
35009,16.0,15.0,-25.0,-27.0,-38.0,-28.0,-32.0,-6.0,-17.0,-5.0,-38.0,-29.0
35015,12.0,13.0,-20.0,-23.0,-35.0,-19.0,-39.0,-35.0,-20.0,-14.0,-38.0,-37.0
35017,2.0,2.0,-25.0,-20.0,,,,,-9.0,4.0,-35.0,-31.0
35019,,,,,-9.0,-10.0,,,-30.0,-9.0,-39.0,-44.0
35023,,,,,-31.0,-40.0,,,,,-57.0,-54.0
35025,13.0,13.0,-26.0,-24.0,-34.0,-40.0,-24.0,-7.0,-9.0,-8.0,-44.0,-43.0
35027,,,-48.0,-44.0,,,-72.0,-73.0,-41.0,-43.0,-71.0,-70.0
35028,,,-53.0,-50.0,,,,,-33.0,-34.0,-70.0,-66.0
35029,,,-22.0,-22.0,-22.0,-26.0,-45.0,-37.0,-16.0,-20.0,-41.0,-34.0
35031,22.0,19.0,-20.0,-23.0,-13.0,-18.0,,,1.0,7.0,-41.0,-39.0
35035,19.0,16.0,-36.0,-36.0,,,-58.0,-50.0,-25.0,-19.0,-39.0,-38.0
35037,,,-25.0,-21.0,-7.0,-17.0,,,-4.0,1.0,-10.0,-15.0
35039,12.0,12.0,-37.0,-40.0,,,,,-20.0,-15.0,-30.0,-20.0
35041,,,-22.0,-25.0,,,,,-23.0,-17.0,-31.0,-26.0
35043,11.0,10.0,-42.0,-43.0,-28.0,-45.0,3.0,14.0,-13.0,-4.0,-34.0,-33.0
35045,10.0,10.0,-26.0,-30.0,-38.0,-31.0,2.0,9.0,-15.0,-4.0,-42.0,-35.0
35047,-1.0,-1.0,-29.0,-24.0,-41.0,-48.0,,,-22.0,-6.0,-29.0,-22.0
35049,12.0,11.0,-44.0,-44.0,-51.0,-39.0,-23.0,-14.0,-23.0,-19.0,-52.0,-50.0
35051,,,-24.0,-29.0,,,,,-4.0,4.0,-44.0,-39.0
35053,,,-36.0,-36.0,,,,,-8.0,-7.0,-42.0,-42.0
35055,1.0,1.0,-52.0,-57.0,,,-36.0,-12.0,-29.0,-25.0,-59.0,-59.0
35057,,,-25.0,-31.0,-8.0,-19.0,,,-7.0,9.0,-24.0,-24.0
35059,,,,,-34.0,-43.0,,,,,,
35061,13.0,12.0,-33.0,-36.0,-21.0,-26.0,-10.0,15.0,-8.0,27.0,-38.0,-33.0
36001,13.0,11.0,-36.0,-37.0,-64.0,-62.0,-15.0,91.0,-30.0,-23.0,-59.0,-56.0
36003,18.0,20.0,-33.0,-33.0,,,,,-15.0,-2.0,-40.0,-35.0
36005,16.0,16.0,-50.0,-52.0,-55.0,-51.0,-51.0,-27.0,-30.0,-22.0,-64.0,-58.0
36007,11.0,10.0,-34.0,-35.0,-43.0,-46.0,5.0,74.0,-27.0,-23.0,-51.0,-47.0
36009,18.0,10.0,-32.0,-31.0,,,-37.0,8.0,-15.0,-5.0,-40.0,-36.0
36011,20.0,22.0,-29.0,-32.0,-49.0,-42.0,,,-15.0,-12.0,-39.0,-39.0
36013,8.0,8.0,-26.0,-28.0,,,-22.0,-22.0,-8.0,3.0,-33.0,-33.0
36015,14.0,12.0,-29.0,-29.0,-58.0,-65.0,,,-14.0,-3.0,-48.0,-44.0
36017,20.0,22.0,-23.0,-33.0,,,,,-12.0,-10.0,-38.0,-35.0
36019,18.0,21.0,-29.0,-31.0,-67.0,-60.0,,,-18.0,-7.0,-52.0,-47.0
36021,19.0,22.0,-35.0,-32.0,-36.0,-39.0,,,-40.0,-10.0,-51.0,-48.0
36023,22.0,23.0,-31.0,-32.0,,-39.0,,,-9.0,-1.0,-42.0,-36.0
36025,10.0,10.0,-29.0,-31.0,,,,,-23.0,-13.0,-48.0,-40.0
36027,14.0,13.0,-38.0,-39.0,-72.0,-61.0,-34.0,61.0,-28.0,-28.0,-54.0,-50.0
36029,10.0,10.0,-37.0,-38.0,-49.0,-52.0,64.0,58.0,-23.0,-20.0,-52.0,-51.0
36031,3.0,3.0,-48.0,-47.0,,,-70.0,-28.0,-35.0,-29.0,-68.0,-66.0
36033,17.0,17.0,-34.0,-31.0,,,,,-18.0,-13.0,-44.0,-56.0
36035,15.0,18.0,-23.0,-22.0,,,,,-25.0,-12.0,-38.0,-39.0
36037,20.0,21.0,-27.0,-29.0,-56.0,-58.0,,,-22.0,-16.0,-25.0,-34.0
36039,17.0,18.0,-36.0,-35.0,,,-48.0,4.0,-30.0,-8.0,-46.0,-38.0
36043,18.0,20.0,-34.0,-31.0,-70.0,-71.0,,,-19.0,-8.0,-45.0,-32.0
36045,9.0,8.0,-27.0,-29.0,,,,,-24.0,-13.0,-48.0,-43.0
36047,18.0,17.0,-51.0,-52.0,-63.0,-62.0,-55.0,-23.0,-33.0,-30.0,-68.0,-65.0
36049,,,-29.0,-31.0,,,,,-17.0,-9.0,-49.0,-51.0
36051,21.0,24.0,-30.0,-31.0,-37.0,-37.0,,,-7.0,-8.0,-36.0,-36.0
36053,22.0,25.0,-36.0,-34.0,-62.0,-60.0,,,-18.0,-15.0,-40.0,-37.0
36055,11.0,11.0,-36.0,-38.0,-41.0,-45.0,115.0,97.0,-27.0,-23.0,-48.0,-48.0
36057,17.0,19.0,-23.0,-21.0,2.0,9.0,,,-20.0,-11.0,-40.0,-32.0
36059,19.0,18.0,-47.0,-50.0,-69.0,-66.0,-60.0,-7.0,-34.0,-32.0,-66.0,-64.0
36061,19.0,18.0,-57.0,-56.0,-78.0,-78.0,-79.0,-67.0,-51.0,-47.0,-86.0,-85.0
36063,10.0,10.0,-33.0,-37.0,-59.0,-60.0,14.0,18.0,-15.0,-9.0,-40.0,-38.0
36065,10.0,9.0,-33.0,-34.0,-50.0,-48.0,-6.0,91.0,-25.0,-14.0,-45.0,-40.0
36067,11.0,11.0,-36.0,-38.0,-55.0,-58.0,38.0,72.0,-29.0,-27.0,-53.0,-51.0
36069,9.0,9.0,-35.0,-35.0,-62.0,-60.0,-26.0,74.0,-21.0,-18.0,-55.0,-53.0
36071,15.0,14.0,-40.0,-41.0,-61.0,-59.0,-24.0,101.0,-38.0,-31.0,-58.0,-51.0
36073,19.0,21.0,-27.0,-28.0,,,,,-7.0,8.0,-22.0,-29.0
36075,10.0,9.0,-26.0,-32.0,,,15.0,-6.0,-14.0,-6.0,-39.0,-38.0
36077,19.0,21.0,-36.0,-34.0,,,,,-29.0,-10.0,-49.0,-44.0
36079,28.0,32.0,-40.0,-42.0,-69.0,-63.0,-36.0,-36.0,-31.0,-20.0,-54.0,-50.0
36081,20.0,20.0,-58.0,-60.0,-75.0,-77.0,-52.0,-11.0,-37.0,-38.0,-69.0,-69.0
36083,12.0,10.0,-36.0,-39.0,-54.0,-51.0,-25.0,5.0,-23.0,-17.0,-50.0,-41.0
36085,17.0,16.0,-42.0,-46.0,-60.0,-58.0,-48.0,-9.0,-31.0,-28.0,-59.0,-57.0
36087,20.0,19.0,-47.0,-47.0,-68.0,-60.0,-49.0,62.0,-35.0,-24.0,-67.0,-61.0
36089,11.0,10.0,-30.0,-32.0,,,-47.0,0.0,-22.0,-16.0,-45.0,-42.0
36091,13.0,11.0,-35.0,-36.0,-52.0,-39.0,-48.0,47.0,-29.0,-21.0,-60.0,-54.0
36093,12.0,11.0,-31.0,-34.0,-48.0,-44.0,-20.0,-2.0,-24.0,-17.0,-46.0,-41.0
36095,3.0,3.0,-19.0,-22.0,,,,,-22.0,-4.0,-38.0,-31.0
36097,,,-29.0,-23.0,,,,,-4.0,4.0,-35.0,-27.0
36099,15.0,15.0,-34.0,-36.0,-67.0,-73.0,,,31.0,2.0,-42.0,-39.0
36101,10.0,9.0,-29.0,-29.0,-22.0,-22.0,-12.0,0.0,-23.0,-21.0,-39.0,-38.0
36103,16.0,16.0,-41.0,-43.0,-70.0,-66.0,-42.0,35.0,-31.0,-30.0,-58.0,-55.0
36105,18.0,20.0,-34.0,-34.0,,,,,-8.0,9.0,-40.0,-32.0
36107,19.0,22.0,-35.0,-37.0,,,,,-15.0,-8.0,-63.0,-41.0
36109,28.0,31.0,-48.0,-47.0,-50.0,-44.0,28.0,-15.0,-34.0,-29.0,-59.0,-56.0
36111,14.0,12.0,-35.0,-35.0,-69.0,-74.0,-41.0,79.0,-30.0,-23.0,-53.0,-45.0
36113,18.0,20.0,-36.0,-36.0,-43.0,-41.0,-46.0,33.0,-21.0,-12.0,-56.0,-49.0
36115,17.0,20.0,-24.0,-28.0,,,,,-19.0,-11.0,-48.0,-32.0
36117,13.0,11.0,-30.0,-31.0,,,,,-8.0,-3.0,-31.0,-32.0
36119,18.0,17.0,-47.0,-48.0,-66.0,-59.0,-47.0,41.0,-37.0,-34.0,-64.0,-60.0
36121,19.0,17.0,-21.0,-20.0,,,,,-4.0,-8.0,-26.0,-14.0
36123,,,-31.0,-30.0,,,,,-13.0,-2.0,-34.0,-17.0
37001,9.0,10.0,-33.0,-35.0,-18.0,-29.0,34.0,39.0,-7.0,-6.0,-39.0,-41.0
37003,12.0,15.0,-23.0,-30.0,,,,,10.0,13.0,-24.0,-32.0
37005,,,-22.0,-28.0,,,,,-11.0,-5.0,-31.0,-29.0
37007,,,-21.0,-31.0,,,,,2.0,-1.0,-43.0,-50.0
37009,,,-29.0,-40.0,,,,,1.0,-14.0,-5.0,-28.0
37011,,,-28.0,-36.0,,,,,-18.0,-20.0,-50.0,-57.0
37013,13.0,14.0,-25.0,-29.0,,,58.0,15.0,-7.0,-5.0,-22.0,-31.0
37015,,,-20.0,-20.0,,,,,-3.0,3.0,105.0,-53.0
37017,12.0,12.0,-21.0,-28.0,,,-27.0,-27.0,5.0,-4.0,-14.0,-23.0
37019,8.0,9.0,-33.0,-36.0,-33.0,-51.0,26.0,12.0,-11.0,-17.0,-27.0,-38.0
37021,13.0,12.0,-45.0,-47.0,-70.0,-77.0,-9.0,-15.0,-30.0,-27.0,-60.0,-58.0
37023,7.0,9.0,-24.0,-32.0,,,30.0,11.0,-3.0,-13.0,-26.0,-38.0
37025,12.0,12.0,-41.0,-41.0,-33.0,-46.0,6.0,8.0,-26.0,-20.0,-50.0,-49.0
37027,7.0,9.0,-29.0,-32.0,,,-2.0,-2.0,-8.0,-10.0,-20.0,-32.0
37029,,,-30.0,-40.0,,,,,,,-41.0,-46.0
37031,8.0,15.0,-33.0,-34.0,,,-2.0,-13.0,-13.0,-16.0,-25.0,-36.0
37033,,,-32.0,-40.0,,,,,38.0,4.0,-25.0,-28.0
37035,8.0,10.0,-29.0,-33.0,-11.0,-18.0,49.0,39.0,-8.0,-19.0,-41.0,-48.0
37037,17.0,19.0,-35.0,-35.0,,,0.0,,-20.0,-13.0,-21.0,-20.0
37039,1.0,1.0,-43.0,-46.0,,,,,-14.0,-12.0,-33.0,-34.0
37041,,,-12.0,-14.0,,,,,-1.0,10.0,-11.0,-13.0
37043,,,-32.0,-41.0,,,,,-14.0,-12.0,-26.0,-54.0
37045,7.0,9.0,-27.0,-31.0,,,8.0,16.0,-5.0,-4.0,-33.0,-33.0
37047,10.0,13.0,-23.0,-32.0,,,,,3.0,-1.0,-19.0,-27.0
37049,7.0,9.0,-32.0,-35.0,-25.0,-43.0,35.0,10.0,-2.0,-10.0,-30.0,-38.0
37051,8.0,10.0,-34.0,-38.0,-32.0,-41.0,18.0,7.0,-11.0,-16.0,-31.0,-36.0
37053,8.0,8.0,-27.0,-35.0,,,,,-7.0,-9.0,-14.0,-25.0
37055,12.0,12.0,-31.0,-36.0,,,3.0,-19.0,-27.0,-28.0,-45.0,-49.0
37057,9.0,9.0,-31.0,-33.0,-18.0,-27.0,60.0,81.0,-12.0,-9.0,-32.0,-37.0
37059,14.0,18.0,-30.0,-40.0,-27.0,-29.0,,,-9.0,-12.0,-28.0,-36.0
37061,11.0,13.0,-25.0,-26.0,-20.0,-44.0,,,-3.0,-4.0,-34.0,-40.0
37063,13.0,13.0,-43.0,-45.0,-36.0,-31.0,-7.0,-3.0,-28.0,-21.0,-50.0,-49.0
37065,12.0,14.0,-26.0,-32.0,,,,,12.0,6.0,-9.0,-11.0
37067,11.0,11.0,-39.0,-40.0,-17.0,-13.0,57.0,44.0,-28.0,-21.0,-45.0,-43.0
37069,16.0,17.0,-39.0,-39.0,,,,,-8.0,-9.0,-21.0,-23.0
37071,10.0,10.0,-33.0,-37.0,,,-7.0,0.0,-26.0,-20.0,-38.0,-40.0
37073,,,-28.0,-27.0,,,,,,,,
37075,,,-30.0,-37.0,,,,,,,,
37077,16.0,17.0,-32.0,-34.0,,,,,-14.0,-15.0,-18.0,-26.0
37079,,,-31.0,-24.0,,,-14.0,-17.0,-6.0,2.0,-37.0,-41.0
37081,12.0,11.0,-39.0,-39.0,-42.0,-41.0,20.0,20.0,-29.0,-21.0,-47.0,-45.0
37083,11.0,14.0,-20.0,-29.0,,,,,-8.0,-11.0,-23.0,-31.0
37085,8.0,10.0,-32.0,-35.0,-9.0,-16.0,0.0,-19.0,-3.0,-6.0,-23.0,-29.0
37087,9.0,16.0,-35.0,-38.0,-19.0,-36.0,24.0,15.0,-21.0,-22.0,-40.0,-42.0
37089,11.0,10.0,-38.0,-42.0,-46.0,-48.0,25.0,19.0,-26.0,-21.0,-49.0,-46.0
37091,,,-25.0,-20.0,,,,,9.0,47.0,-46.0,-49.0
37093,14.0,16.0,-29.0,-37.0,,,,,3.0,1.0,-14.0,-25.0
37097,8.0,10.0,-31.0,-36.0,-15.0,-22.0,38.0,7.0,-7.0,-14.0,-35.0,-41.0
37099,15.0,19.0,-51.0,-55.0,,,17.0,9.0,-25.0,-26.0,-40.0,-40.0
37101,9.0,11.0,-33.0,-36.0,-14.0,-32.0,21.0,30.0,-14.0,-13.0,-36.0,-42.0
37103,,,-22.0,-33.0,,,,,-8.0,-6.0,,
37105,14.0,17.0,-27.0,-33.0,,,,,1.0,-4.0,-25.0,-32.0
37107,12.0,12.0,-25.0,-31.0,,,,,-4.0,1.0,-30.0,-36.0
37109,7.0,10.0,-32.0,-32.0,,,-31.0,,-2.0,-5.0,-16.0,-26.0
37111,12.0,13.0,-18.0,-23.0,-23.0,-27.0,35.0,19.0,-2.0,-7.0,-20.0,-24.0
37113,13.0,14.0,-38.0,-38.0,,,-7.0,-15.0,-8.0,-9.0,-33.0,-36.0
37115,,,-28.0,-30.0,,,,,-20.0,-12.0,-38.0,-62.0
37117,,,-28.0,-33.0,,,,,0.0,7.0,-21.0,-30.0
37119,13.0,13.0,-43.0,-43.0,-70.0,-71.0,1.0,-4.0,-23.0,-17.0,-53.0,-53.0
37121,,,-24.0,-17.0,,,,,-10.0,-10.0,-26.0,-33.0
37123,-1.0,-1.0,-24.0,-29.0,-19.0,-35.0,9.0,9.0,24.0,4.0,-21.0,-34.0
37125,9.0,12.0,-39.0,-42.0,,,21.0,12.0,-11.0,-18.0,-40.0,-47.0
37127,7.0,10.0,-29.0,-36.0,-16.0,-41.0,-39.0,-39.0,-1.0,-3.0,-32.0,-42.0
37129,9.0,11.0,-34.0,-41.0,-63.0,-70.0,12.0,-17.0,-17.0,-21.0,-43.0,-52.0
37131,,,-18.0,-27.0,,,,,22.0,21.0,-62.0,-67.0
37133,7.0,9.0,-29.0,-35.0,-61.0,-66.0,25.0,2.0,-5.0,-13.0,-30.0,-37.0
37135,14.0,14.0,-44.0,-45.0,-50.0,-50.0,-20.0,-11.0,-39.0,-37.0,-56.0,-53.0
37137,,,-29.0,-35.0,,,,,15.0,9.0,-15.0,-23.0
37139,14.0,16.0,-31.0,-29.0,-49.0,,,,-9.0,-8.0,-24.0,-32.0
37141,14.0,16.0,-27.0,-32.0,,,,,-2.0,-15.0,-17.0,-32.0
37143,,,-24.0,-30.0,,,,,-10.0,-2.0,-47.0,-53.0
37145,15.0,17.0,-31.0,-33.0,,,,,15.0,11.0,-21.0,-28.0
37147,9.0,10.0,-32.0,-35.0,-38.0,-26.0,6.0,1.0,-20.0,-17.0,-47.0,-46.0
37149,,,-34.0,-42.0,,,,,-14.0,-19.0,-43.0,-48.0
37151,8.0,8.0,-25.0,-30.0,,,-13.0,-30.0,-6.0,-11.0,-38.0,-43.0
37153,10.0,11.0,-26.0,-24.0,,,,,-2.0,33.0,-31.0,-29.0
37155,6.0,8.0,-26.0,-32.0,-21.0,-44.0,,,-3.0,-2.0,-27.0,-33.0
37157,8.0,9.0,-30.0,-34.0,-8.0,-29.0,-12.0,,-3.0,-5.0,-20.0,-29.0
37159,8.0,9.0,-30.0,-37.0,-28.0,-39.0,66.0,40.0,-6.0,-8.0,-38.0,-42.0
37161,9.0,12.0,-29.0,-32.0,,,-10.0,-14.0,-8.0,-5.0,-34.0,-34.0
37163,11.0,13.0,-24.0,-29.0,,,,,4.0,2.0,-14.0,-24.0
37165,11.0,12.0,-30.0,-25.0,,,,,-4.0,-3.0,-25.0,-27.0
37167,12.0,14.0,-32.0,-34.0,,,,,-13.0,-16.0,-18.0,-23.0
37169,12.0,15.0,-26.0,-26.0,,,-25.0,-22.0,-6.0,3.0,-33.0,-36.0
37171,12.0,14.0,-29.0,-35.0,-9.0,-23.0,-20.0,-18.0,-3.0,-6.0,-24.0,-32.0
37173,,,-52.0,-58.0,,,-31.0,-26.0,9.0,0.0,-77.0,-75.0
37175,6.0,6.0,-37.0,-38.0,,,14.0,-8.0,-11.0,-19.0,-28.0,-38.0
37179,11.0,12.0,-38.0,-42.0,-17.0,-40.0,4.0,-18.0,-18.0,-17.0,-33.0,-40.0
37181,13.0,15.0,-28.0,-35.0,,,,,0.0,-3.0,-24.0,-28.0
37183,13.0,13.0,-43.0,-45.0,-74.0,-77.0,-1.0,5.0,-31.0,-28.0,-51.0,-50.0
37185,,,-20.0,-26.0,,,,,18.0,7.0,-4.0,-4.0
37187,,,-15.0,-21.0,,,,,8.0,4.0,-29.0,-29.0
37189,17.0,18.0,-49.0,-53.0,,,56.0,6.0,-38.0,-45.0,-55.0,-66.0
37191,7.0,9.0,-24.0,-29.0,-30.0,-22.0,22.0,-16.0,-5.0,-7.0,-30.0,-36.0
37193,10.0,13.0,-25.0,-32.0,,,-49.0,-59.0,3.0,-4.0,-26.0,-42.0
37195,7.0,9.0,-26.0,-34.0,,,-11.0,-11.0,-7.0,-4.0,-27.0,-33.0
37197,11.0,16.0,-31.0,-34.0,,,,,-7.0,-12.0,-47.0,-46.0
37199,,,-31.0,-35.0,,,,,-7.0,-5.0,-31.0,-41.0
38003,,,-25.0,-41.0,,,,,,,-22.0,-34.0
38009,,,-35.0,-38.0,,,,,,,-39.0,-34.0
38015,11.0,15.0,-25.0,-31.0,-56.0,-61.0,26.0,-23.0,-14.0,-18.0,-44.0,-50.0
38017,12.0,13.0,-30.0,-30.0,-34.0,-39.0,69.0,4.0,-26.0,-26.0,-54.0,-57.0
38025,,,,,,,-26.0,-28.0,-18.0,-17.0,-56.0,-56.0
38035,20.0,28.0,-28.0,-32.0,-38.0,-50.0,-48.0,-62.0,-20.0,-23.0,-46.0,-51.0
38053,,,-14.0,-16.0,-25.0,-38.0,,,-15.0,-21.0,-40.0,-48.0
38055,,,-26.0,-32.0,,,,,,,-63.0,-63.0
38057,,,-27.0,-29.0,,,,,10.0,6.0,,
38059,17.0,18.0,-24.0,-28.0,-12.0,-23.0,,,2.0,6.0,-33.0,-41.0
38061,,,-27.0,-34.0,,,,,-14.0,-25.0,-35.0,-67.0
38067,,,-22.0,-29.0,,,,,,,,
38071,,,-29.0,-35.0,,,,,-27.0,-16.0,-39.0,-42.0
38073,,,-13.0,-41.0,,,,,,,,
38077,,,-23.0,-40.0,,,,,-4.0,2.0,-42.0,-38.0
38079,,,-37.0,-35.0,,,,,,,-33.0,-33.0
38089,14.0,16.0,-10.0,-19.0,,,,,18.0,3.0,-29.0,-40.0
38093,,,-15.0,-15.0,,,,,-15.0,-16.0,-25.0,-34.0
38097,,,-31.0,-50.0,,,,,,,,
38099,,,-22.0,-21.0,,,,,,,-26.0,-33.0
38101,18.0,20.0,-23.0,-28.0,-35.0,-52.0,,,-12.0,-11.0,-38.0,-47.0
38105,14.0,19.0,-21.0,-25.0,-25.0,-37.0,,,-6.0,-16.0,-30.0,-41.0
39001,-2.0,-2.0,-22.0,-25.0,,,,,-4.0,32.0,-25.0,-39.0
39003,10.0,10.0,-29.0,-35.0,-31.0,-28.0,13.0,11.0,-25.0,-16.0,-48.0,-48.0
39005,19.0,18.0,-28.0,-36.0,,,,,-12.0,-3.0,-38.0,-43.0
39007,8.0,9.0,-22.0,-23.0,-23.0,-27.0,-1.0,125.0,-11.0,-10.0,-28.0,-34.0
39009,20.0,18.0,-44.0,-46.0,,,,,-20.0,-23.0,-50.0,-55.0
39011,23.0,20.0,-27.0,-31.0,,,,,-19.0,-15.0,-49.0,-45.0
39013,18.0,16.0,-27.0,-29.0,-28.0,-35.0,,,-7.0,0.0,-37.0,-43.0
39015,19.0,17.0,-25.0,-24.0,,,,,-17.0,-9.0,-30.0,-33.0
39017,10.0,11.0,-35.0,-37.0,-6.0,-19.0,136.0,48.0,-20.0,-21.0,-45.0,-48.0
39019,0.0,0.0,-32.0,-34.0,,,,,-14.0,-8.0,-32.0,-37.0
39021,22.0,18.0,-33.0,-30.0,,,,,-15.0,-5.0,-34.0,-41.0
39023,9.0,9.0,-34.0,-34.0,-19.0,-29.0,,,-20.0,-18.0,-33.0,-39.0
39025,10.0,10.0,-37.0,-40.0,,,126.0,54.0,-22.0,-22.0,-40.0,-43.0
39027,22.0,18.0,-34.0,-36.0,30.0,17.0,,,-11.0,-13.0,-40.0,-45.0
39029,8.0,9.0,-31.0,-36.0,,,,,-6.0,-4.0,-29.0,-38.0
39031,15.0,14.0,-27.0,-27.0,,,,,-5.0,0.0,-26.0,-35.0
39033,19.0,17.0,-38.0,-36.0,,,,,-20.0,-15.0,-32.0,-36.0
39035,10.0,11.0,-36.0,-39.0,-47.0,-53.0,137.0,21.0,-20.0,-19.0,-48.0,-50.0
39037,20.0,18.0,-28.0,-33.0,,,,,-11.0,-11.0,-30.0,-39.0
39039,23.0,21.0,-33.0,-35.0,,,,,-31.0,-12.0,-47.0,-43.0
39041,12.0,13.0,-43.0,-44.0,-32.0,-37.0,171.0,20.0,-33.0,-37.0,-59.0,-63.0
39043,15.0,12.0,-44.0,-46.0,,,2.0,2.0,-22.0,-21.0,-47.0,-50.0
39045,10.0,10.0,-36.0,-35.0,,,61.0,28.0,-18.0,-18.0,-44.0,-49.0
39047,9.0,9.0,-26.0,-28.0,-20.0,-31.0,,,-25.0,-17.0,-40.0,-45.0
