FIPS,01/01/20,01/02/20,01/03/20,01/04/20,01/05/20,01/06/20,01/07/20,01/08/20,01/09/20,01/10/20,01/11/20,01/12/20,01/13/20,01/14/20,01/15/20,01/16/20,01/17/20,01/18/20,01/19/20,01/20/20,01/21/20,01/22/20,01/23/20,01/24/20,01/25/20,01/26/20,01/27/20,01/28/20,01/29/20,01/30/20,01/31/20,02/01/20,02/02/20,02/03/20,02/04/20,02/05/20,02/06/20,02/07/20,02/08/20,02/09/20,02/10/20,02/11/20,02/12/20,02/13/20,02/14/20,02/15/20,02/16/20,02/17/20,02/18/20,02/19/20,02/20/20,02/21/20,02/22/20,02/23/20,02/24/20,02/25/20,02/26/20,02/27/20,02/28/20,02/29/20,03/01/20,03/02/20,03/03/20,03/04/20,03/05/20,03/06/20,03/07/20,03/08/20,03/09/20,03/10/20,03/11/20,03/12/20,03/13/20,03/14/20,03/15/20,03/16/20,03/17/20,03/18/20,03/19/20,03/20/20,03/21/20,03/22/20,03/23/20,03/24/20,03/25/20,03/26/20,03/27/20,03/28/20,03/29/20,03/30/20,03/31/20,04/10/20,04/11/20,04/12/20
26139,,,,,,,,,,1.0,,,,,1.0,,,,,,,2.5,1.0,1.0,,,,,,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,
26147,,,,,,,,,,1.0,,,,,2.0,,,,,,,2.0,2.6666666666666665,42.714285714285715,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,4.0,,,,,,,,0.0,,,,,7.5,,,,,,,,,,,,,,,,,,
26157,,,,,,,,,,,,,,,26.5,,,,,,,,,,13.0,,,,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26161,,,,,,,,,,,,,,,20.0,,,,,,,,,,20.0,,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26163,218.75,322.95081967213116,315.625,220.3125,228.125,229.03225806451613,376.5625,222.03389830508473,272.9166666666667,331.64912280701753,285.9375,218.75,346.875,322.41379310344826,397.5833333333333,220.3125,203.33333333333334,157.8125,161.8181818181818,175.92592592592592,203.33333333333334,232.76923076923077,266.536231884058,142.36486486486487,324.8032786885246,305.0,256.6666666666667,261.6666666666667,239.27118644067798,185.44776119402985,271.875,304.6875,200.0,378.125,165.0,176.66666666666666,142.65151515151516,194.91525423728814,241.66666666666666,290.625,225.0,310.9375,293.3333333333333,219.0344827586207,214.28571428571428,231.66666666666666,216.66666666666666,225.0,306.6666666666667,216.07142857142858,204.6875,300.0,236.66666666666666,278.3333333333333,367.015873015873,234.375,214.0625,174.2741935483871,206.25,210.9375,273.4375,346.875,503.46774193548384,278.1818181818182,345.3125,290.0,285.9375,285.9375,286.6666666666667,306.25,354.5892857142857,364.0625,174.57627118644066,205.96153846153845,138.75,27.191176470588236,75.0,332.8125,343.75,267.21311475409834,160.31746031746033,233.33333333333334,281.35593220338984,285.7142857142857,353.5483870967742,334.92063492063494,269.83870967741933,315.87301587301585,384.12698412698415,253.96825396825398,269.8412698412698,175.0,234.9206349206349,243.5897435897436
27003,245.33333333333334,212.0,205.33333333333334,194.0,195.33333333333334,221.33333333333334,186.42857142857142,190.66666666666666,268.6666666666667,166.42857142857142,185.71428571428572,230.66666666666666,292.6666666666667,230.66666666666666,192.93333333333334,188.66666666666666,242.22222222222223,,,,,241.46666666666667,173.0625,88.85714285714286,198.92857142857142,187.85714285714286,213.57142857142858,384.2857142857143,222.2,202.06666666666666,243.33333333333334,206.0,182.14285714285714,188.0,176.42857142857142,280.0,234.5,297.85714285714283,226.15384615384616,236.66666666666666,282.14285714285717,216.0,210.66666666666666,148.46153846153845,289.2307692307692,243.57142857142858,207.85714285714286,258.0,183.57142857142858,198.33333333333334,277.3333333333333,251.33333333333334,286.9230769230769,205.71428571428572,408.6,205.33333333333334,198.0,189.28571428571428,198.66666666666666,262.6666666666667,226.0,190.0,186.57142857142858,194.16666666666666,165.83333333333334,210.0,228.57142857142858,242.0,175.0,264.0,208.30769230769232,210.66666666666666,165.71428571428572,183.33333333333334,210.66666666666666,200.0,194.66666666666666,225.83333333333334,234.0,148.0,212.85714285714286,213.33333333333334,249.28571428571428,227.33333333333334,222.66666666666666,204.66666666666666,291.3333333333333,211.33333333333334,176.0,223.33333333333334,203.33333333333334,202.66666666666666,373.3333333333333,195.55555555555554
27027,,,,,,,,,,,,,,,18.333333333333332,,,,,,,1.0,2.0,1.0,28.0,,,,29.0,3.0,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,20.0,,,2.0,,,,,1.0,,,,,,,,3.5,,,,,2.0,,,,,,,,,,,,,,,,,,
27037,124.375,188.57142857142858,294.375,248.75,235.625,205.0,217.5,273.75,271.875,207.85714285714286,230.0,233.75,250.625,184.66666666666666,279.2307692307692,166.25,215.0,171.25,150.625,155.625,165.0,171.42857142857142,225.84615384615384,162.5,148.0,121.33333333333333,106.66666666666667,136.66666666666666,205.0,311.06666666666666,329.375,259.375,217.33333333333334,235.33333333333334,248.0,232.0,287.5,245.33333333333334,219.33333333333334,218.125,169.33333333333334,173.125,162.5,223.07692307692307,179.28571428571428,144.0,227.33333333333334,224.375,142.66666666666666,136.42857142857142,123.125,105.0,180.0,120.0,252.0625,206.875,102.5,95.0,96.25,105.0,62.5,37.5,50.76923076923077,105.0,80.625,140.0,133.125,147.5,83.33333333333333,102.5,118.61538461538461,101.875,9.23076923076923,76.15384615384616,103.75,29.23076923076923,5.0,70.625,103.75,0.0,32.666666666666664,14.615384615384615,10.0,15.0,0.0,289.09090909090907,287.5,286.25,273.75,230.0,286.875,198.75,303.125,202.0
27123,499.6875,530.625,597.8125,461.25,474.375,500.625,420.3333333333333,328.2142857142857,352.9032258064516,270.7241379310345,263.4375,288.4375,387.1875,322.0,383.3703703703704,337.1875,340.9375,316.875,265.3125,370.625,300.0,299.7241379310345,395.5,327.11764705882354,398.0,356.0,404.3333333333333,398.3333333333333,406.3333333333333,336.76666666666665,431.875,362.1875,380.0,431.875,401.0,377.3333333333333,390.48148148148147,512.7586206896551,364.6666666666667,462.5,436.55172413793105,385.9375,412.1875,400.77777777777777,427.14285714285717,398.3333333333333,444.0,488.4375,414.6666666666667,430.0,389.6875,355.0,480.3333333333333,410.6666666666667,502.4516129032258,489.0625,457.1875,457.9655172413793,473.125,440.3125,482.8125,351.61290322580646,332.57142857142856,341.1111111111111,278.4375,322.0,268.4375,308.125,340.3333333333333,385.3125,337.96153846153845,400.9375,276.6666666666667,287.3076923076923,307.8125,275.4,274.375,352.6666666666667,432.8125,274.6875,270.9375,277.8125,355.6666666666667,366.25,425.0,382.8125,482.5,371.5625,309.375,394.0625,364.6875,180.3125,309.0625,170.5
27137,,,,,,,,,,,,,,,23.0,,,,,,,,,,21.0,,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27139,,,,,,,,,,,,,,,17.0,,,,,,,,,,24.0,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28059,,,,,,,,,,0.0,,,,,0.0,,,,,,,0.5,3.25,0.0,,,,,,2.0,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,6.0,,,0.0,,,,,0.0,,,,,,,,0.5,,,,,1.0,,,,,,,,,,,,,,,,,,
28121,483.125,154.375,127.85714285714286,106.25,272.5,146.66666666666666,138.125,620.0,164.28571428571428,100.0,60.0,112.85714285714286,223.125,80.0,61.285714285714285,102.5,117.5,80.71428571428571,94.375,112.5,128.57142857142858,131.25,112.2,63.84615384615385,305.125,160.66666666666666,103.0,394.0,126.6875,183.07692307692307,126.25,106.25,153.07692307692307,113.75,100.0,84.61538461538461,82.14285714285714,128.0,146.15384615384616,81.875,74.16666666666667,115.0,103.75,90.71428571428571,125.83333333333333,112.0,86.66666666666667,97.14285714285714,75.33333333333333,120.71428571428571,133.57142857142858,136.875,188.66666666666666,163.84615384615384,133.63636363636363,180.0,118.57142857142857,117.33333333333333,165.625,222.14285714285714,155.0,87.5,72.3076923076923,87.85714285714286,79.375,111.53846153846153,120.0,141.25,114.0,87.5,62.30769230769231,61.42857142857143,81.33333333333333,65.38461538461539,90.0,91.25,180.625,65.0,56.875,51.875,100.71428571428571,74.375,46.0,49.285714285714285,71.875,118.125,67.14285714285714,49.375,61.25,109.28571428571429,61.25,96.25,92.85714285714286,43.0
28161,,,,,,,,,,,,,,,24.0,,,,,,,,,,31.0,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29095,231.33333333333334,270.625,182.66666666666666,162.5,149.33333333333334,366.875,235.33333333333334,242.85714285714286,219.33333333333334,200.0,138.0,240.0,374.6666666666667,333.3333333333333,294.1666666666667,168.75,202.66666666666666,163.75,150.66666666666666,183.125,322.3076923076923,229.28571428571428,276.4166666666667,196.25,241.42857142857142,440.0,470.0,210.0,222.14285714285714,297.8666666666667,270.6666666666667,256.25,237.14285714285714,288.75,177.69230769230768,184.0,277.27272727272725,219.33333333333334,286.42857142857144,203.75,195.0,245.625,344.0,153.07692307692307,327.6923076923077,230.0,457.14285714285717,333.75,153.57142857142858,278.0,233.75,359.375,194.0,225.71428571428572,205.25,201.875,160.0,227.85714285714286,259.375,271.875,254.66666666666666,180.625,224.6153846153846,211.53846153846155,178.125,186.66666666666666,251.25,265.3333333333333,266.6666666666667,251.25,293.9230769230769,235.0,178.0,175.3846153846154,238.66666666666666,252.85714285714286,256.0,318.75,218.125,147.5,212.5,280.0,290.6666666666667,231.42857142857142,250.0,221.875,233.125,203.125,136.0,293.75,208.125,196.25,241.875,194.44444444444446
29099,,,,,,,,,,0.0,,,,,0.0,,,,,,,1.0,0.6666666666666666,0.0,,,,,,1.0,,,,,,,0.0,,,,,,,4.0,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,
29137,,,,,,,,,,1.0,,,,,12.666666666666666,,,,,,,2.0,1.75,1.0,29.0,,,,27.0,2.0,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,4.0,,,1.0,,,,,1.0,,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,
29179,,,,,,,,,,1.0,,,,,1.0,,,,,,,2.0,1.0,1.2857142857142858,,,,,,2.0,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,2.0,,,,,1.0,,,,,,,,12.0,,,,,2.0,,,,,,,,,,,,,,,,,,
29189,,,,,,,,,,1.0,,,,,1.0,,,,,,,2.0,2.25,1.0,,,,,,7.5,,,,,,,1.0,,,,,,,0.0,,,,,,,,,,,13.0,,,4.0,,,,,1.0,,,,,,,,4.5,,,,,1.0,,,,,,,,,,,,,,,,,,
29510,211.33333333333334,235.86206896551724,255.0,153.125,206.33333333333334,285.9375,242.66666666666666,217.8125,194.0,255.51724137931035,196.33333333333334,194.6875,249.64285714285714,361.37931034482756,275.65384615384613,160.0,212.10526315789474,220.0,167.33333333333334,203.75,301.6666666666667,219.79310344827587,209.52,238.2608695652174,207.23333333333332,524.6666666666666,248.27586206896552,217.66666666666666,225.53846153846155,260.53333333333336,377.0967741935484,234.6875,221.3793103448276,493.4375,227.58620689655172,207.66666666666666,189.2,239.6551724137931,183.79310344827587,209.67741935483872,222.4,158.6206896551724,460.0,163.33333333333334,254.07407407407408,232.66666666666666,302.5,338.4375,246.55172413793105,228.21428571428572,198.70967741935485,362.5,274.0,256.7857142857143,228.78125,275.625,247.1875,260.74074074074076,291.875,259.6875,250.0,238.125,225.35714285714286,230.0,309.35483870967744,191.42857142857142,333.75,233.0,250.66666666666666,235.3125,278.76,320.9375,206.66666666666666,211.92307692307693,185.0,287.43333333333334,266.4516129032258,287.6666666666667,267.5,205.625,189.0625,207.66666666666666,273.0,228.75,261.07142857142856,298.14814814814815,316.6666666666667,236.25,143.33333333333334,238.75,191.875,190.9375,206.25,200.0
30027,,,,,,,,,,,,,,,29.5,,,,,,,,,,37.0,,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30029,,,,,,,,,,,,,,,24.0,,,,,,,,,,12.0,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30049,,,,,,,,,,,,,,,26.0,,,,,,,,,,34.0,,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30063,,,,,,,,,,,,,,,32.0,,,,,,,,,,3.0,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30071,,,,,,,,,,,,,,,30.5,,,,,,,,,,35.0,,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30075,,,,,,,,,,,,,,,26.5,,,,,,,,,,28.0,,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30083,,,,,,,,,,,,,,,34.0,,,,,,,,,,29.0,,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30111,,,,,,,,,,1.0,,,,,3.0,,,,,,,0.0,0.0,0.0,,,,,,0.0,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,
31055,249.03225806451613,397.8125,492.5,277.741935483871,266.5625,438.0,324.51612903225805,247.5,340.9375,298.2758620689655,312.5,334.6875,289.6,209.0,183.96666666666667,192.90322580645162,169.6875,173.125,153.8709677419355,196.7741935483871,200.625,231.66666666666666,322.41379310344826,156.0,261.8,299.0,352.0689655172414,322.0689655172414,333.80645161290323,308.3333333333333,399.6774193548387,306.5625,400.6666666666667,327.0,296.55172413793105,322.6666666666667,510.6896551724138,383.6666666666667,342.3333333333333,376.1290322580645,434.44444444444446,399.375,391.61290322580646,318.57142857142856,346.7857142857143,432.0689655172414,433.6666666666667,503.8709677419355,430.3703703703704,267.77777777777777,284.6875,256.1290322580645,250.66666666666666,473.3333333333333,286.6666666666667,295.0,292.258064516129,380.6896551724138,391.5625,347.1875,369.6774193548387,400.6666666666667,282.0,327.77777777777777,327.5,391.0,332.5806451612903,355.0,348.46153846153845,288.38709677419354,239.6153846153846,225.625,278.2758620689655,208.46153846153845,190.3125,276.42857142857144,330.3125,324.6875,342.258064516129,211.25,213.4375,273.5483870967742,328.9655172413793,288.38709677419354,349.35483870967744,315.0,349.6875,374.51612903225805,292.5,457.6666666666667,352.258064516129,338.125,449.6875,406.3157894736842
31109,,,,,,,,,,0.0,,,,,0.0,,,,,,,0.0,0.0,0.0,,,,,,0.0,,,,,,,0.0,,,,,,,1.0,,,,,,,,,,,,,,3.0,,,,,0.0,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,
32001,,,,,,,,,,,,,,,32.0,,,,,,,,,,8.0,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32003,1211.0416666666667,476.25,776.6666666666666,1048.75,998.4375,593.2352941176471,1070.0,816.1363636363636,613.9583333333334,211.65116279069767,841.875,693.3333333333334,893.1818181818181,706.7441860465116,802.7547169811321,1280.0,156.04166666666666,538.4375,691.875,429.6875,748.0645161290323,537.3409090909091,676.3409090909091,899.516129032258,687.8947368421053,956.6666666666666,298.6666666666667,635.1162790697674,304.4339622641509,251.5625,463.6363636363636,1008.9583333333334,954.2222222222222,176.38297872340425,197.4418604651163,376.3636363636364,862.7179487179487,900.6666666666666,1066.4444444444443,280.4166666666667,224.77272727272728,226.52173913043478,842.0833333333334,763.525,927.8378378378378,896.4444444444445,790.0,574.8936170212766,293.72093023255815,642.439024390244,348.3720930232558,645.0,644.6666666666666,196.0,460.14285714285717,225.8695652173913,352.3255813953488,818.6511627906976,666.6666666666666,796.875,232.91666666666666,157.0731707317073,78.84615384615384,328.57142857142856,675.4166666666666,725.5555555555555,536.0416666666666,205.20833333333334,306.0,290.4347826086956,202.8095238095238,425.8333333333333,224.88888888888889,227.17948717948718,225.0,278.20454545454544,231.08695652173913,221.875,213.54166666666666,211.66666666666666,200.20833333333334,310.2083333333333,185.33333333333334,193.41463414634146,164.375,156.66666666666666,120.41666666666667,286.25,190.20833333333334,193.75,351.77777777777777,167.29166666666666,245.41666666666666,202.66666666666666
32029,606.875,416.5625,811.875,154.13793103448276,286.5625,647.2413793103449,891.875,220.9375,218.4375,667.9655172413793,113.4375,260.9375,134.82758620689654,116.0,383.825,115.0,207.5,382.8125,546.5625,532.8125,353.6666666666667,130.0,634.9285714285714,289.5652173913044,347.27027027027026,218.66666666666666,315.6,310.3333333333333,247.27027027027026,304.2,580.625,748.75,163.33333333333334,181.3793103448276,485.6666666666667,388.0,576.8148148148148,733.3333333333334,278.3333333333333,102.8125,494.82758620689657,587.0,629.0625,449.3333333333333,598.9285714285714,599.3333333333334,99.0,315.9375,231.42857142857142,294.2857142857143,491.25,478.125,343.3333333333333,516.3333333333334,329.39285714285717,415.625,473.4375,419.0,468.125,179.0625,125.3125,526.6666666666666,371.76666666666665,397.5,430.0,285.0,108.75,261.5625,140.74074074074073,310.9375,204.16666666666666,371.25,346.3333333333333,96.15384615384616,107.1875,161.66666666666666,163.125,192.85714285714286,304.0625,333.4375,247.1875,268.125,301.6666666666667,132.41379310344828,153.46153846153845,164.0625,390.3125,300.9375,149.375,214.66666666666666,105.9375,145.0,250.3125,96.0
32510,,,,,,,,,,,,,,,25.333333333333332,,,,,,,,,,15.5,,,,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33005,,,,,,,,,,,,,,,30.0,,,,,,,,,,39.0,,,,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33009,,,,,,,,,,,,,,,24.5,,,,,,,,,,33.0,,,,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33011,135.0,137.5,175.0,165.83333333333334,120.66666666666667,127.5,118.125,144.28571428571428,119.375,138.66666666666666,148.125,112.14285714285714,138.125,155.71428571428572,126.4375,147.33333333333334,118.75,138.125,167.33333333333334,130.66666666666666,124.375,111.875,111.33333333333333,70.0,131.9375,152.14285714285714,177.33333333333334,127.14285714285714,107.0,117.33333333333333,184.375,166.0,189.28571428571428,158.125,139.33333333333334,125.71428571428571,109.33333333333333,144.6153846153846,109.33333333333333,134.28571428571428,148.66666666666666,164.375,136.875,171.6153846153846,134.28571428571428,117.33333333333333,165.0,147.33333333333334,152.0,142.85714285714286,129.375,130.0,154.0,160.71428571428572,184.66666666666666,217.33333333333334,193.75,140.73333333333332,145.625,153.33333333333334,132.66666666666666,157.5,165.33333333333334,152.30769230769232,136.875,160.0,133.75,140.71428571428572,153.33333333333334,162.5,130.76923076923077,148.66666666666666,152.0,126.92307692307692,130.0,124.66666666666667,149.375,143.75,150.625,181.33333333333334,141.25,140.0,144.54545454545453,139.33333333333334,150.625,139.375,150.0,138.66666666666666,146.66666666666666,140.0,140.625,134.375,126.25,125.0
33013,,,,,,,,,,1.0,,,,,1.0,,,,,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,
33015,131.25,150.0,237.5,230.0,122.66666666666667,165.625,145.625,167.33333333333334,116.25,167.4,162.5,115.71428571428571,150.0,199.23076923076923,137.33333333333334,186.66666666666666,138.125,141.25,228.0,135.33333333333334,136.25,230.75,226.2,136.92857142857142,148.64705882352942,167.14285714285714,198.0,151.42857142857142,122.11764705882354,139.4,247.5,244.66666666666666,275.7142857142857,205.0,196.0,142.14285714285714,137.33333333333334,163.33333333333334,,,171.66666666666666,260.0,147.5,220.0,132.85714285714286,148.0,185.71428571428572,171.33333333333334,169.33333333333334,161.42857142857142,146.25,156.0,167.33333333333334,197.14285714285714,236.66666666666666,247.33333333333334,238.125,143.57142857142858,136.875,160.0,151.33333333333334,216.25,176.66666666666666,147.69230769230768,133.75,191.33333333333334,130.0,149.28571428571428,167.33333333333334,187.5,138.46153846153845,166.0,162.0,132.30769230769232,145.33333333333334,125.33333333333333,173.125,146.25,174.375,194.0,146.875,144.0,167.33333333333334,155.33333333333334,167.5,161.875,163.75,166.66666666666666,168.66666666666666,150.0,146.25,131.25,120.0,140.0
33019,,,,,,,,,,,,,,,25.5,,,,,,,,,,42.0,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34001,,,,,,,,,,0.0,,,,,14.333333333333334,,,,,,,0.0,0.0,,38.0,,,,33.0,0.0,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,
34011,,,,,,,,,,,,,,,26.0,,,,,,,,23.0,,42.0,,,,36.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
34013,189.33333333333334,430.6666666666667,420.0,571.3333333333334,176.66666666666666,292.85714285714283,383.3333333333333,257.3333333333333,216.66666666666666,312.0,246.66666666666666,147.33333333333334,408.1818181818182,541.4285714285714,261.8666666666667,230.66666666666666,175.33333333333334,268.6666666666667,214.66666666666666,176.42857142857142,253.33333333333334,340.0,355.4,818.2857142857143,251.93333333333334,279.2857142857143,293.0769230769231,185.0,177.73333333333332,244.0,544.0,516.0,276.42857142857144,310.7142857142857,660.0,235.0,305.7142857142857,381.42857142857144,212.14285714285714,375.3333333333333,266.15384615384613,528.0,249.33333333333334,401.53846153846155,208.46153846153845,262.14285714285717,306.42857142857144,338.57142857142856,339.2857142857143,186.92307692307693,204.66666666666666,228.0,276.42857142857144,299.2857142857143,381.5,333.3333333333333,382.0,200.0,224.0,218.66666666666666,225.33333333333334,385.7142857142857,287.85714285714283,186.36363636363637,197.33333333333334,389.2857142857143,194.66666666666666,323.3333333333333,284.61538461538464,267.3333333333333,213.30769230769232,468.6666666666667,285.0,186.66666666666666,198.0,192.85714285714286,239.33333333333334,240.0,,310.0,187.33333333333334,194.66666666666666,238.46153846153845,209.33333333333334,236.66666666666666,286.0,231.33333333333334,276.6666666666667,198.66666666666666,315.7142857142857,241.33333333333334,162.0,164.0,507.77777777777777
34017,150.0,700.0,692.8571428571429,580.0,64.28571428571429,453.84615384615387,435.7142857142857,246.15384615384616,230.76923076923077,623.0769230769231,378.57142857142856,114.28571428571429,376.9230769230769,416.6666666666667,189.21428571428572,172.72727272727272,138.46153846153845,528.5714285714286,200.0,61.53846153846154,228.57142857142858,453.3333333333333,489.1111111111111,348.05263157894734,279.7142857142857,307.6923076923077,441.6666666666667,146.15384615384616,71.84615384615384,267.2857142857143,238.46153846153845,485.7142857142857,192.30769230769232,353.84615384615387,876.9230769230769,225.0,520.0,0.0,,,1000.0,,66.66666666666667,72.72727272727273,,,,,,,0.0,76.92307692307692,361.53846153846155,323.0769230769231,450.14285714285717,535.7142857142857,384.61538461538464,72.72727272727273,250.0,121.42857142857143,100.0,553.8461538461538,300.0,116.66666666666667,333.3333333333333,458.3333333333333,257.14285714285717,521.4285714285714,691.6666666666666,671.4285714285714,286.7142857142857,660.0,566.6666666666666,227.27272727272728,242.85714285714286,313.3333333333333,650.0,535.7142857142857,571.4285714285714,842.8571428571429,371.42857142857144,435.7142857142857,633.3333333333334,671.4285714285714,692.8571428571429,807.1428571428571,700.0,685.7142857142857,785.7142857142857,942.8571428571429,,,,
34019,,,,,,,,,,,,,,,29.0,,,,,,,,,,28.0,,,,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34021,,,,,,,,,,,,,,,25.333333333333332,,,,,,,,,,36.333333333333336,,,,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34023,,,,,,,,,,,,,,,27.5,,,,,,,,27.0,,37.0,,,,36.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
34027,,,,,,,,,,0.0,,,,,20.0,,,,,,,0.0,3.75,0.2857142857142857,32.0,,,,39.0,0.5,,,,,,,0.0,,,,,,,,,,,,,,,,,,4.0,,,0.0,,,,,0.0,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,
34039,233.33333333333334,450.0,446.6666666666667,536.6666666666666,203.33333333333334,317.85714285714283,463.3333333333333,366.6666666666667,424.13793103448273,346.4642857142857,283.3333333333333,163.33333333333334,496.15384615384613,542.8571428571429,203.84615384615384,146.66666666666666,153.33333333333334,343.3333333333333,273.3333333333333,214.28571428571428,350.0,426.6666666666667,436.48275862068965,843.75,346.42857142857144,328.57142857142856,350.0,235.71428571428572,259.25925925925924,354.7857142857143,726.6666666666666,530.0,192.85714285714286,277.27272727272725,612.0,185.71428571428572,375.25,425.0,192.85714285714286,373.3333333333333,273.0769230769231,630.0,203.33333333333334,373.11538461538464,230.76923076923077,414.2857142857143,325.0,485.7142857142857,485.7142857142857,257.6923076923077,283.3333333333333,310.0,307.14285714285717,364.2857142857143,463.53846153846155,426.6666666666667,480.0,158.33333333333334,190.0,233.33333333333334,266.6666666666667,446.15384615384613,271.42857142857144,126.08695652173913,185.71428571428572,439.2857142857143,246.66666666666666,300.0,292.0,262.0689655172414,304.24,565.3846153846154,271.42857142857144,137.5,116.66666666666667,232.14285714285714,336.6666666666667,326.6666666666667,463.3333333333333,426.6666666666667,300.0,306.6666666666667,410.5263157894737,350.0,310.0,356.6666666666667,226.66666666666666,386.6666666666667,363.3333333333333,471.42857142857144,428.57142857142856,160.0,176.66666666666666,561.1111111111111
34041,,,,,,,,,,2.0,,,,,18.333333333333332,,,,,,,0.0,9.0,0.8571428571428571,28.0,,,,32.0,6.0,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,10.0,,,0.0,,,,,,,,,,,,,7.0,,,,,0.0,,,,,,,,,,,,,,,,,,
