FIPS,stay at home,>50 gatherings,>500 gatherings,public schools,restaurant dine-in,entertainment/gym,federal guidelines,foreign travel ban,Score,TCI+,Jobs+,Trips/Week+,Routes,Transit Shed,Transit
29049,,737505.0,737505.0,737503.0,737505.0,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
29051,737507.0,737505.0,737505.0,737503.0,737505.0,,737500.0,737495.0,1.8,1.0,15941,117,2,5,0
29053,,737505.0,737505.0,737503.0,737505.0,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
29055,,737505.0,737505.0,737503.0,737505.0,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
29057,,737505.0,737505.0,737503.0,737505.0,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
29059,,737505.0,737505.0,737503.0,737505.0,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
29061,,737505.0,737505.0,737503.0,737505.0,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
29063,,737505.0,737505.0,737503.0,737505.0,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
29065,,737505.0,737505.0,737503.0,737505.0,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
29067,,737505.0,737505.0,737503.0,737505.0,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
29069,,737505.0,737505.0,737503.0,737505.0,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
29071,,737505.0,737505.0,737503.0,737505.0,,737500.0,737495.0,0.1,0.1,7,1,0,0,0
29073,,737505.0,737505.0,737503.0,737505.0,,737500.0,737495.0,0.2,0.1,143,5,0,0,0
29075,,737505.0,737505.0,737503.0,737505.0,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
29077,737510.0,737505.0,737505.0,737503.0,737505.0,,737500.0,737495.0,2.6,1.5,37377,309,2,11,0
29079,,737505.0,737505.0,737503.0,737505.0,,737500.0,737495.0,0.0,0.0,0,0,0,0,1
29081,,737505.0,737505.0,737503.0,737505.0,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
29083,,737505.0,737505.0,737503.0,737505.0,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
29085,,737505.0,737505.0,737503.0,737505.0,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
29087,,737505.0,737505.0,737503.0,737505.0,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
29089,,737505.0,737505.0,737503.0,737505.0,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
29091,,737505.0,737505.0,737503.0,737505.0,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
29093,,737505.0,737505.0,737503.0,737505.0,,737500.0,737495.0,0.2,0.0,0,7,0,0,0
29095,737508.0,737505.0,737505.0,737503.0,737505.0,,737500.0,737495.0,3.5,2.9,71586,865,4,20,2
29097,,737505.0,737505.0,737503.0,737505.0,,737500.0,737495.0,0.7,0.3,3020,33,1,1,0
29099,737508.0,737505.0,737505.0,737503.0,737505.0,,737500.0,737495.0,0.5,0.2,2033,25,1,1,0
29101,,737505.0,737505.0,737503.0,737505.0,,737500.0,737495.0,0.3,0.2,72,3,0,0,0
29103,,737505.0,737505.0,737503.0,737505.0,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
29105,,737505.0,737505.0,737503.0,737505.0,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
29107,,737505.0,737505.0,737503.0,737505.0,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
29109,,737505.0,737505.0,737503.0,737505.0,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
29111,,737505.0,737505.0,737503.0,737505.0,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
29113,,737505.0,737505.0,737503.0,737505.0,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
29115,,737505.0,737505.0,737503.0,737505.0,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
29117,,737505.0,737505.0,737503.0,737505.0,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
29119,,737505.0,737505.0,737503.0,737505.0,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
29121,,737505.0,737505.0,737503.0,737505.0,,737500.0,737495.0,0.1,0.0,0,1,0,0,0
29123,,737505.0,737505.0,737503.0,737505.0,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
29125,,737505.0,737505.0,737503.0,737505.0,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
29127,,737505.0,737505.0,737503.0,737505.0,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
29129,,737505.0,737505.0,737503.0,737505.0,,737500.0,737495.0,0.0,0.0,0,0,0,0,1
29131,,737505.0,737505.0,737503.0,737505.0,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
29133,,737505.0,737505.0,737503.0,737505.0,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
29135,,737505.0,737505.0,737503.0,737505.0,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
29137,,737505.0,737505.0,737503.0,737505.0,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
29139,,737505.0,737505.0,737503.0,737505.0,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
29141,,737505.0,737505.0,737503.0,737505.0,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
29143,,737505.0,737505.0,737503.0,737505.0,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
29145,,737505.0,737505.0,737503.0,737505.0,,737500.0,737495.0,0.2,0.1,1161,12,0,0,0
29147,,737505.0,737505.0,737503.0,737505.0,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
29149,,737505.0,737505.0,737503.0,737505.0,,737500.0,737495.0,0.0,0.0,0,0,0,0,2
29151,,737505.0,737505.0,737503.0,737505.0,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
29153,,737505.0,737505.0,737503.0,737505.0,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
29155,,737505.0,737505.0,737503.0,737505.0,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
29157,,737505.0,737505.0,737503.0,737505.0,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
29159,,737505.0,737505.0,737503.0,737505.0,,737500.0,737495.0,0.3,0.2,84,2,0,0,0
29161,,737505.0,737505.0,737503.0,737505.0,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
29163,,737505.0,737505.0,737503.0,737505.0,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
29165,737508.0,737505.0,737505.0,737503.0,737505.0,,737500.0,737495.0,1.9,1.1,41049,281,1,11,0
29167,,737505.0,737505.0,737503.0,737505.0,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
29169,,737505.0,737505.0,737503.0,737505.0,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
29171,,737505.0,737505.0,737503.0,737505.0,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
29173,,737505.0,737505.0,737503.0,737505.0,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
29175,737509.0,737505.0,737505.0,737503.0,737505.0,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
29177,737509.0,737505.0,737505.0,737503.0,737505.0,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
29179,,737505.0,737505.0,737503.0,737505.0,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
29181,,737505.0,737505.0,737503.0,737505.0,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
29183,,737505.0,737505.0,737503.0,737505.0,,737500.0,737495.0,0.3,0.2,3128,17,0,1,0
29185,,737505.0,737505.0,737503.0,737505.0,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
29186,,737505.0,737505.0,737503.0,737505.0,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
29187,,737505.0,737505.0,737503.0,737505.0,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
29189,737507.0,737505.0,737505.0,737503.0,737505.0,,737500.0,737495.0,5.1,3.1,82218,1356,3,24,2
29195,,737505.0,737505.0,737503.0,737505.0,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
29197,,737505.0,737505.0,737503.0,737505.0,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
29199,,737505.0,737505.0,737503.0,737505.0,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
29201,,737505.0,737505.0,737503.0,737505.0,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
29203,,737505.0,737505.0,737503.0,737505.0,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
29205,,737505.0,737505.0,737503.0,737505.0,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
29207,,737505.0,737505.0,737503.0,737505.0,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
29209,,737505.0,737505.0,737503.0,737505.0,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
29211,,737505.0,737505.0,737503.0,737505.0,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
29213,,737505.0,737505.0,737503.0,737505.0,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
29215,,737505.0,737505.0,737503.0,737505.0,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
29217,,737505.0,737505.0,737503.0,737505.0,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
29219,,737505.0,737505.0,737503.0,737505.0,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
29221,,737505.0,737505.0,737503.0,737505.0,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
29223,,737505.0,737505.0,737503.0,737505.0,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
29225,,737505.0,737505.0,737503.0,737505.0,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
29227,,737505.0,737505.0,737503.0,737505.0,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
29229,,737505.0,737505.0,737503.0,737505.0,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
29510,,737505.0,737505.0,737503.0,737505.0,,737500.0,737495.0,8.4,8.4,199125,4495,7,45,9
30001,737512.0,737512.0,737512.0,737500.0,737504.0,737504.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
30003,737512.0,737512.0,737512.0,737500.0,737504.0,737504.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
30005,737512.0,737512.0,737512.0,737500.0,737504.0,737504.0,737500.0,737495.0,0.0,0.0,0,0,0,0,1
30007,737512.0,737512.0,737512.0,737500.0,737504.0,737504.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
30009,737512.0,737512.0,737512.0,737500.0,737504.0,737504.0,737500.0,737495.0,0.0,0.0,0,0,0,0,1
30011,737512.0,737512.0,737512.0,737500.0,737504.0,737504.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
30013,737512.0,737512.0,737512.0,737500.0,737504.0,737504.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
30015,737512.0,737512.0,737512.0,737500.0,737504.0,737504.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
30017,737512.0,737512.0,737512.0,737500.0,737504.0,737504.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
30019,737512.0,737512.0,737512.0,737500.0,737504.0,737504.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
30021,737512.0,737512.0,737512.0,737500.0,737504.0,737504.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
30023,737512.0,737512.0,737512.0,737500.0,737504.0,737504.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
30025,737512.0,737512.0,737512.0,737500.0,737504.0,737504.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
30027,737512.0,737512.0,737512.0,737500.0,737504.0,737504.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
30029,737512.0,737512.0,737512.0,737500.0,737504.0,737504.0,737500.0,737495.0,0.1,0.1,0,2,0,0,0
30031,737512.0,737512.0,737512.0,737500.0,737504.0,737504.0,737500.0,737495.0,1.1,0.7,12265,55,2,5,0
30033,737512.0,737512.0,737512.0,737500.0,737504.0,737504.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
30035,737512.0,737512.0,737512.0,737500.0,737504.0,737504.0,737500.0,737495.0,0.6,0.3,0,13,0,0,0
30037,737512.0,737512.0,737512.0,737500.0,737504.0,737504.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
30039,737512.0,737512.0,737512.0,737500.0,737504.0,737504.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
30041,737512.0,737512.0,737512.0,737500.0,737504.0,737504.0,737500.0,737495.0,0.5,0.3,0,3,0,0,0
30043,737512.0,737512.0,737512.0,737500.0,737504.0,737504.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
30045,737512.0,737512.0,737512.0,737500.0,737504.0,737504.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
30047,737512.0,737512.0,737512.0,737500.0,737504.0,737504.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
30049,737512.0,737512.0,737512.0,737500.0,737504.0,737504.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
30051,737512.0,737512.0,737512.0,737500.0,737504.0,737504.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
30053,737512.0,737512.0,737512.0,737500.0,737504.0,737504.0,737500.0,737495.0,0.3,0.2,0,4,0,0,0
30055,737512.0,737512.0,737512.0,737500.0,737504.0,737504.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
30057,737512.0,737512.0,737512.0,737500.0,737504.0,737504.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
30059,737512.0,737512.0,737512.0,737500.0,737504.0,737504.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
30061,737512.0,737512.0,737512.0,737500.0,737504.0,737504.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
30063,737512.0,737512.0,737512.0,737500.0,737504.0,737504.0,737500.0,737495.0,3.5,2.4,26057,717,4,9,2
30065,737512.0,737512.0,737512.0,737500.0,737504.0,737504.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
30067,737512.0,737512.0,737512.0,737500.0,737504.0,737504.0,737500.0,737495.0,0.2,0.0,989,4,0,1,1
30069,737512.0,737512.0,737512.0,737500.0,737504.0,737504.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
30071,737512.0,737512.0,737512.0,737500.0,737504.0,737504.0,737500.0,737495.0,0.8,0.6,0,15,0,0,1
30073,737512.0,737512.0,737512.0,737500.0,737504.0,737504.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
30075,737512.0,737512.0,737512.0,737500.0,737504.0,737504.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
30077,737512.0,737512.0,737512.0,737500.0,737504.0,737504.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
30079,737512.0,737512.0,737512.0,737500.0,737504.0,737504.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
30081,737512.0,737512.0,737512.0,737500.0,737504.0,737504.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
30083,737512.0,737512.0,737512.0,737500.0,737504.0,737504.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
30085,737512.0,737512.0,737512.0,737500.0,737504.0,737504.0,737500.0,737495.0,0.4,0.3,0,4,0,0,1
30087,737512.0,737512.0,737512.0,737500.0,737504.0,737504.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
30089,737512.0,737512.0,737512.0,737500.0,737504.0,737504.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
30091,737512.0,737512.0,737512.0,737500.0,737504.0,737504.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
30093,737512.0,737512.0,737512.0,737500.0,737504.0,737504.0,737500.0,737495.0,2.5,1.4,9980,175,3,7,0
30095,737512.0,737512.0,737512.0,737500.0,737504.0,737504.0,737500.0,737495.0,0.0,0.0,0,0,0,0,2
30097,737512.0,737512.0,737512.0,737500.0,737504.0,737504.0,737500.0,737495.0,0.0,0.0,0,0,0,0,8
30099,737512.0,737512.0,737512.0,737500.0,737504.0,737504.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
30101,737512.0,737512.0,737512.0,737500.0,737504.0,737504.0,737500.0,737495.0,1.0,0.7,0,17,0,0,0
30103,737512.0,737512.0,737512.0,737500.0,737504.0,737504.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
30105,737512.0,737512.0,737512.0,737500.0,737504.0,737504.0,737500.0,737495.0,0.6,0.4,0,8,0,0,0
30107,737512.0,737512.0,737512.0,737500.0,737504.0,737504.0,737500.0,737495.0,0.0,0.0,0,0,0,0,1
30109,737512.0,737512.0,737512.0,737500.0,737504.0,737504.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
30111,737512.0,737512.0,737512.0,737500.0,737504.0,737504.0,737500.0,737495.0,2.6,1.5,37809,249,5,15,0
31001,,737503.0,737503.0,737503.0,,,737500.0,737495.0,0.4,0.3,0,2,0,0,0
31003,,737503.0,737503.0,737503.0,,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
31005,,737503.0,737503.0,737503.0,,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
31007,,737503.0,737503.0,737503.0,,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
31009,,737503.0,737503.0,737503.0,,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
31011,,737503.0,737503.0,737503.0,,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
31013,,737503.0,737503.0,737503.0,,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
31015,,737503.0,737503.0,737503.0,,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
31017,,737503.0,737503.0,737503.0,,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
31019,,737503.0,737503.0,737503.0,,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
31021,,737503.0,737503.0,737503.0,,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
31023,,737503.0,737503.0,737503.0,,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
31025,,737503.0,737503.0,737503.0,,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
31027,,737503.0,737503.0,737503.0,,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
31029,,737503.0,737503.0,737503.0,,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
31031,,737503.0,737503.0,737503.0,,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
31033,,737503.0,737503.0,737503.0,,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
31035,,737503.0,737503.0,737503.0,,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
31037,,737503.0,737503.0,737503.0,,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
31039,,737503.0,737503.0,737503.0,,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
31041,,737503.0,737503.0,737503.0,,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
31043,,737503.0,737503.0,737503.0,,,737500.0,737495.0,1.9,0.7,17683,101,1,9,0
31045,,737503.0,737503.0,737503.0,,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
31047,,737503.0,737503.0,737503.0,,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
31049,,737503.0,737503.0,737503.0,,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
31051,,737503.0,737503.0,737503.0,,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
31053,,737503.0,737503.0,737503.0,,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
31055,,737503.0,737503.0,737503.0,,,737500.0,737495.0,4.1,3.4,63332,1232,3,14,1
31057,,737503.0,737503.0,737503.0,,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
31059,,737503.0,737503.0,737503.0,,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
31061,,737503.0,737503.0,737503.0,,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
31063,,737503.0,737503.0,737503.0,,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
31065,,737503.0,737503.0,737503.0,,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
31067,,737503.0,737503.0,737503.0,,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
31069,,737503.0,737503.0,737503.0,,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
31071,,737503.0,737503.0,737503.0,,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
31073,,737503.0,737503.0,737503.0,,,737500.0,737495.0,0.0,0.0,0,0,0,0,1
31075,,737503.0,737503.0,737503.0,,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
31077,,737503.0,737503.0,737503.0,,,737500.0,737495.0,0.0,0.0,0,0,0,0,1
31079,,737503.0,737503.0,737503.0,,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
31081,,737503.0,737503.0,737503.0,,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
31083,,737503.0,737503.0,737503.0,,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
31085,,737503.0,737503.0,737503.0,,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
31087,,737503.0,737503.0,737503.0,,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
31089,,737503.0,737503.0,737503.0,,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
31091,,737503.0,737503.0,737503.0,,,737500.0,737495.0,0.0,0.0,0,0,0,0,1
31093,,737503.0,737503.0,737503.0,,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
31095,,737503.0,737503.0,737503.0,,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
31097,,737503.0,737503.0,737503.0,,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
31099,,737503.0,737503.0,737503.0,,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
31101,,737503.0,737503.0,737503.0,,,737500.0,737495.0,0.0,0.0,0,0,0,0,1
31103,,737503.0,737503.0,737503.0,,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
31105,,737503.0,737503.0,737503.0,,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
31107,,737503.0,737503.0,737503.0,,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
31109,,737503.0,737503.0,737503.0,,,737500.0,737495.0,3.4,1.9,66512,352,3,21,1
31111,,737503.0,737503.0,737503.0,,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
31113,,737503.0,737503.0,737503.0,,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
31115,,737503.0,737503.0,737503.0,,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
31117,,737503.0,737503.0,737503.0,,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
31119,,737503.0,737503.0,737503.0,,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
31121,,737503.0,737503.0,737503.0,,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
31123,,737503.0,737503.0,737503.0,,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
31125,,737503.0,737503.0,737503.0,,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
31127,,737503.0,737503.0,737503.0,,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
31129,,737503.0,737503.0,737503.0,,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
31131,,737503.0,737503.0,737503.0,,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
31133,,737503.0,737503.0,737503.0,,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
31135,,737503.0,737503.0,737503.0,,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
31137,,737503.0,737503.0,737503.0,,,737500.0,737495.0,0.5,0.3,0,3,0,0,0
31139,,737503.0,737503.0,737503.0,,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
31141,,737503.0,737503.0,737503.0,,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
31143,,737503.0,737503.0,737503.0,,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
31145,,737503.0,737503.0,737503.0,,,737500.0,737495.0,0.5,0.3,0,2,0,0,0
31147,,737503.0,737503.0,737503.0,,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
31149,,737503.0,737503.0,737503.0,,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
31151,,737503.0,737503.0,737503.0,,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
31153,,737503.0,737503.0,737503.0,,,737500.0,737495.0,0.3,0.2,6391,22,0,1,0
31155,,737503.0,737503.0,737503.0,,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
31157,,737503.0,737503.0,737503.0,,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
31159,,737503.0,737503.0,737503.0,,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
31161,,737503.0,737503.0,737503.0,,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
31163,,737503.0,737503.0,737503.0,,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
31165,,737503.0,737503.0,737503.0,,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
31167,,737503.0,737503.0,737503.0,,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
31169,,737503.0,737503.0,737503.0,,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
31171,,737503.0,737503.0,737503.0,,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
31173,,737503.0,737503.0,737503.0,,,737500.0,737495.0,0.0,0.0,0,0,0,0,1
31175,,737503.0,737503.0,737503.0,,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
31177,,737503.0,737503.0,737503.0,,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
31179,,737503.0,737503.0,737503.0,,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
31181,,737503.0,737503.0,737503.0,,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
31183,,737503.0,737503.0,737503.0,,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
31185,,737503.0,737503.0,737503.0,,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
32001,,,,737500.0,737504.0,737504.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
32003,,,,737500.0,737504.0,737504.0,737500.0,737495.0,4.8,3.2,119359,1070,3,27,3
32005,,,,737500.0,737504.0,737504.0,737500.0,737495.0,0.8,0.4,2918,80,1,1,0
32007,,,,737500.0,737504.0,737504.0,737500.0,737495.0,0.1,0.1,0,1,0,0,15
32009,,,,737500.0,737504.0,737504.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
32011,,,,737500.0,737504.0,737504.0,737500.0,737495.0,0.0,0.0,0,0,0,0,9
32013,,,,737500.0,737504.0,737504.0,737500.0,737495.0,0.4,0.2,0,3,0,0,15
32015,,,,737500.0,737504.0,737504.0,737500.0,737495.0,0.0,0.0,0,0,0,0,11
32017,,,,737500.0,737504.0,737504.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
32019,,,,737500.0,737504.0,737504.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
32021,,,,737500.0,737504.0,737504.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
32023,,,,737500.0,737504.0,737504.0,737500.0,737495.0,0.0,0.0,0,0,0,0,1
32027,,,,737500.0,737504.0,737504.0,737500.0,737495.0,0.0,0.0,0,0,0,0,1
32029,,,,737500.0,737504.0,737504.0,737500.0,737495.0,0.0,0.0,0,0,0,0,1
32031,,,,737500.0,737504.0,737504.0,737500.0,737495.0,3.2,1.7,46685,730,3,11,2
32033,,,,737500.0,737504.0,737504.0,737500.0,737495.0,0.0,0.0,0,0,0,0,1
32510,,,,737500.0,737504.0,737504.0,737500.0,737495.0,2.7,0.3,14222,202,3,6,0
33001,737511.0,737508.0,737508.0,737500.0,737500.0,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
33003,737511.0,737508.0,737508.0,737500.0,737500.0,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
33005,737511.0,737508.0,737508.0,737500.0,737500.0,,737500.0,737495.0,0.7,0.3,3396,53,1,1,0
