,FIPS,stay at home,>50 gatherings,>500 gatherings,public schools,restaurant dine-in,entertainment/gym,federal guidelines,foreign travel ban
1670,30089,737512.0,737512.0,737512.0,737500.0,737504.0,737504.0,737500.0,737495.0
1671,30091,737512.0,737512.0,737512.0,737500.0,737504.0,737504.0,737500.0,737495.0
1672,30093,737512.0,737512.0,737512.0,737500.0,737504.0,737504.0,737500.0,737495.0
1673,30095,737512.0,737512.0,737512.0,737500.0,737504.0,737504.0,737500.0,737495.0
1674,30097,737512.0,737512.0,737512.0,737500.0,737504.0,737504.0,737500.0,737495.0
1675,30099,737512.0,737512.0,737512.0,737500.0,737504.0,737504.0,737500.0,737495.0
1676,30101,737512.0,737512.0,737512.0,737500.0,737504.0,737504.0,737500.0,737495.0
1677,30103,737512.0,737512.0,737512.0,737500.0,737504.0,737504.0,737500.0,737495.0
1678,30105,737512.0,737512.0,737512.0,737500.0,737504.0,737504.0,737500.0,737495.0
1679,30107,737512.0,737512.0,737512.0,737500.0,737504.0,737504.0,737500.0,737495.0
1680,30109,737512.0,737512.0,737512.0,737500.0,737504.0,737504.0,737500.0,737495.0
1681,30111,737512.0,737512.0,737512.0,737500.0,737504.0,737504.0,737500.0,737495.0
1683,31001,,737503.0,737503.0,737503.0,,,737500.0,737495.0
1684,31003,,737503.0,737503.0,737503.0,,,737500.0,737495.0
1685,31005,,737503.0,737503.0,737503.0,,,737500.0,737495.0
1686,31007,,737503.0,737503.0,737503.0,,,737500.0,737495.0
1687,31009,,737503.0,737503.0,737503.0,,,737500.0,737495.0
1688,31011,,737503.0,737503.0,737503.0,,,737500.0,737495.0
1689,31013,,737503.0,737503.0,737503.0,,,737500.0,737495.0
1690,31015,,737503.0,737503.0,737503.0,,,737500.0,737495.0
1691,31017,,737503.0,737503.0,737503.0,,,737500.0,737495.0
1692,31019,,737503.0,737503.0,737503.0,,,737500.0,737495.0
1693,31021,,737503.0,737503.0,737503.0,,,737500.0,737495.0
1694,31023,,737503.0,737503.0,737503.0,,,737500.0,737495.0
1695,31025,,737503.0,737503.0,737503.0,,,737500.0,737495.0
1696,31027,,737503.0,737503.0,737503.0,,,737500.0,737495.0
1697,31029,,737503.0,737503.0,737503.0,,,737500.0,737495.0
1698,31031,,737503.0,737503.0,737503.0,,,737500.0,737495.0
1699,31033,,737503.0,737503.0,737503.0,,,737500.0,737495.0
1700,31035,,737503.0,737503.0,737503.0,,,737500.0,737495.0
1701,31037,,737503.0,737503.0,737503.0,,,737500.0,737495.0
1702,31039,,737503.0,737503.0,737503.0,,,737500.0,737495.0
1703,31041,,737503.0,737503.0,737503.0,,,737500.0,737495.0
1704,31043,,737503.0,737503.0,737503.0,,,737500.0,737495.0
1705,31045,,737503.0,737503.0,737503.0,,,737500.0,737495.0
1706,31047,,737503.0,737503.0,737503.0,,,737500.0,737495.0
1707,31049,,737503.0,737503.0,737503.0,,,737500.0,737495.0
1708,31051,,737503.0,737503.0,737503.0,,,737500.0,737495.0
1709,31053,,737503.0,737503.0,737503.0,,,737500.0,737495.0
1710,31055,,737503.0,737503.0,737503.0,,,737500.0,737495.0
1711,31057,,737503.0,737503.0,737503.0,,,737500.0,737495.0
1712,31059,,737503.0,737503.0,737503.0,,,737500.0,737495.0
1713,31061,,737503.0,737503.0,737503.0,,,737500.0,737495.0
1714,31063,,737503.0,737503.0,737503.0,,,737500.0,737495.0
1715,31065,,737503.0,737503.0,737503.0,,,737500.0,737495.0
1716,31067,,737503.0,737503.0,737503.0,,,737500.0,737495.0
1717,31069,,737503.0,737503.0,737503.0,,,737500.0,737495.0
1718,31071,,737503.0,737503.0,737503.0,,,737500.0,737495.0
1719,31073,,737503.0,737503.0,737503.0,,,737500.0,737495.0
1720,31075,,737503.0,737503.0,737503.0,,,737500.0,737495.0
1721,31077,,737503.0,737503.0,737503.0,,,737500.0,737495.0
1722,31079,,737503.0,737503.0,737503.0,,,737500.0,737495.0
1723,31081,,737503.0,737503.0,737503.0,,,737500.0,737495.0
1724,31083,,737503.0,737503.0,737503.0,,,737500.0,737495.0
1725,31085,,737503.0,737503.0,737503.0,,,737500.0,737495.0
1726,31087,,737503.0,737503.0,737503.0,,,737500.0,737495.0
1727,31089,,737503.0,737503.0,737503.0,,,737500.0,737495.0
1728,31091,,737503.0,737503.0,737503.0,,,737500.0,737495.0
1729,31093,,737503.0,737503.0,737503.0,,,737500.0,737495.0
1730,31095,,737503.0,737503.0,737503.0,,,737500.0,737495.0
1731,31097,,737503.0,737503.0,737503.0,,,737500.0,737495.0
1732,31099,,737503.0,737503.0,737503.0,,,737500.0,737495.0
1733,31101,,737503.0,737503.0,737503.0,,,737500.0,737495.0
1734,31103,,737503.0,737503.0,737503.0,,,737500.0,737495.0
1735,31105,,737503.0,737503.0,737503.0,,,737500.0,737495.0
1736,31107,,737503.0,737503.0,737503.0,,,737500.0,737495.0
1737,31109,,737503.0,737503.0,737503.0,,,737500.0,737495.0
1738,31111,,737503.0,737503.0,737503.0,,,737500.0,737495.0
1739,31113,,737503.0,737503.0,737503.0,,,737500.0,737495.0
1740,31115,,737503.0,737503.0,737503.0,,,737500.0,737495.0
1741,31117,,737503.0,737503.0,737503.0,,,737500.0,737495.0
1742,31119,,737503.0,737503.0,737503.0,,,737500.0,737495.0
1743,31121,,737503.0,737503.0,737503.0,,,737500.0,737495.0
1744,31123,,737503.0,737503.0,737503.0,,,737500.0,737495.0
1745,31125,,737503.0,737503.0,737503.0,,,737500.0,737495.0
1746,31127,,737503.0,737503.0,737503.0,,,737500.0,737495.0
1747,31129,,737503.0,737503.0,737503.0,,,737500.0,737495.0
1748,31131,,737503.0,737503.0,737503.0,,,737500.0,737495.0
1749,31133,,737503.0,737503.0,737503.0,,,737500.0,737495.0
1750,31135,,737503.0,737503.0,737503.0,,,737500.0,737495.0
1751,31137,,737503.0,737503.0,737503.0,,,737500.0,737495.0
1752,31139,,737503.0,737503.0,737503.0,,,737500.0,737495.0
1753,31141,,737503.0,737503.0,737503.0,,,737500.0,737495.0
1754,31143,,737503.0,737503.0,737503.0,,,737500.0,737495.0
1755,31145,,737503.0,737503.0,737503.0,,,737500.0,737495.0
1756,31147,,737503.0,737503.0,737503.0,,,737500.0,737495.0
1757,31149,,737503.0,737503.0,737503.0,,,737500.0,737495.0
1758,31151,,737503.0,737503.0,737503.0,,,737500.0,737495.0
1759,31153,,737503.0,737503.0,737503.0,,,737500.0,737495.0
1760,31155,,737503.0,737503.0,737503.0,,,737500.0,737495.0
1761,31157,,737503.0,737503.0,737503.0,,,737500.0,737495.0
1762,31159,,737503.0,737503.0,737503.0,,,737500.0,737495.0
1763,31161,,737503.0,737503.0,737503.0,,,737500.0,737495.0
1764,31163,,737503.0,737503.0,737503.0,,,737500.0,737495.0
1765,31165,,737503.0,737503.0,737503.0,,,737500.0,737495.0
1766,31167,,737503.0,737503.0,737503.0,,,737500.0,737495.0
1767,31169,,737503.0,737503.0,737503.0,,,737500.0,737495.0
1768,31171,,737503.0,737503.0,737503.0,,,737500.0,737495.0
1769,31173,,737503.0,737503.0,737503.0,,,737500.0,737495.0
1770,31175,,737503.0,737503.0,737503.0,,,737500.0,737495.0
1771,31177,,737503.0,737503.0,737503.0,,,737500.0,737495.0
1772,31179,,737503.0,737503.0,737503.0,,,737500.0,737495.0
1773,31181,,737503.0,737503.0,737503.0,,,737500.0,737495.0
1774,31183,,737503.0,737503.0,737503.0,,,737500.0,737495.0
1775,31185,,737503.0,737503.0,737503.0,,,737500.0,737495.0
1777,32001,,,,737500.0,737504.0,737504.0,737500.0,737495.0
1778,32003,,,,737500.0,737504.0,737504.0,737500.0,737495.0
1779,32005,,,,737500.0,737504.0,737504.0,737500.0,737495.0
1780,32007,,,,737500.0,737504.0,737504.0,737500.0,737495.0
1781,32009,,,,737500.0,737504.0,737504.0,737500.0,737495.0
1782,32011,,,,737500.0,737504.0,737504.0,737500.0,737495.0
1783,32013,,,,737500.0,737504.0,737504.0,737500.0,737495.0
1784,32015,,,,737500.0,737504.0,737504.0,737500.0,737495.0
1785,32017,,,,737500.0,737504.0,737504.0,737500.0,737495.0
1786,32019,,,,737500.0,737504.0,737504.0,737500.0,737495.0
1787,32021,,,,737500.0,737504.0,737504.0,737500.0,737495.0
1788,32023,,,,737500.0,737504.0,737504.0,737500.0,737495.0
1789,32027,,,,737500.0,737504.0,737504.0,737500.0,737495.0
1790,32029,,,,737500.0,737504.0,737504.0,737500.0,737495.0
1791,32031,,,,737500.0,737504.0,737504.0,737500.0,737495.0
1792,32033,,,,737500.0,737504.0,737504.0,737500.0,737495.0
1793,32510,,,,737500.0,737504.0,737504.0,737500.0,737495.0
1795,33001,737511.0,737508.0,737508.0,737500.0,737500.0,,737500.0,737495.0
1796,33003,737511.0,737508.0,737508.0,737500.0,737500.0,,737500.0,737495.0
1797,33005,737511.0,737508.0,737508.0,737500.0,737500.0,,737500.0,737495.0
1798,33007,737511.0,737508.0,737508.0,737500.0,737500.0,,737500.0,737495.0
1799,33009,737511.0,737508.0,737508.0,737500.0,737500.0,,737500.0,737495.0
1800,33011,737511.0,737508.0,737508.0,737500.0,737500.0,,737500.0,737495.0
1801,33013,737511.0,737508.0,737508.0,737500.0,737500.0,,737500.0,737495.0
1802,33015,737511.0,737508.0,737508.0,737500.0,737500.0,,737500.0,737495.0
1803,33017,737511.0,737508.0,737508.0,737500.0,737500.0,,737500.0,737495.0
1804,33019,737511.0,737508.0,737508.0,737500.0,737500.0,,737500.0,737495.0
1806,34001,737505.0,737500.0,737500.0,737502.0,737500.0,737500.0,737500.0,737495.0
1807,34003,737505.0,737500.0,737500.0,737502.0,737500.0,737500.0,737500.0,737495.0
1808,34005,737505.0,737500.0,737500.0,737502.0,737500.0,737500.0,737500.0,737495.0
1809,34007,737505.0,737500.0,737500.0,737502.0,737500.0,737500.0,737500.0,737495.0
1810,34009,737505.0,737500.0,737500.0,737502.0,737500.0,737500.0,737500.0,737495.0
1811,34011,737505.0,737500.0,737500.0,737502.0,737500.0,737500.0,737500.0,737495.0
1812,34013,737505.0,737500.0,737500.0,737502.0,737500.0,737500.0,737500.0,737495.0
1813,34015,737505.0,737500.0,737500.0,737502.0,737500.0,737500.0,737500.0,737495.0
1814,34017,737505.0,737500.0,737500.0,737502.0,737500.0,737500.0,737500.0,737495.0
1815,34019,737505.0,737500.0,737500.0,737502.0,737500.0,737500.0,737500.0,737495.0
1816,34021,737505.0,737500.0,737500.0,737502.0,737500.0,737500.0,737500.0,737495.0
1817,34023,737505.0,737500.0,737500.0,737502.0,737500.0,737500.0,737500.0,737495.0
1818,34025,737505.0,737500.0,737500.0,737502.0,737500.0,737500.0,737500.0,737495.0
1819,34027,737505.0,737500.0,737500.0,737502.0,737500.0,737500.0,737500.0,737495.0
1820,34029,737505.0,737500.0,737500.0,737502.0,737500.0,737500.0,737500.0,737495.0
1821,34031,737505.0,737500.0,737500.0,737502.0,737500.0,737500.0,737500.0,737495.0
1822,34033,737505.0,737500.0,737500.0,737502.0,737500.0,737500.0,737500.0,737495.0
1823,34035,737505.0,737500.0,737500.0,737502.0,737500.0,737500.0,737500.0,737495.0
1824,34037,737505.0,737500.0,737500.0,737502.0,737500.0,737500.0,737500.0,737495.0
1825,34039,737505.0,737500.0,737500.0,737502.0,737500.0,737500.0,737500.0,737495.0
1826,34041,737505.0,737500.0,737500.0,737502.0,737500.0,737500.0,737500.0,737495.0
1828,35001,737508.0,737502.0,737502.0,737500.0,737502.0,737502.0,737500.0,737495.0
1829,35003,737508.0,737502.0,737502.0,737500.0,737502.0,737502.0,737500.0,737495.0
1830,35005,737508.0,737502.0,737502.0,737500.0,737502.0,737502.0,737500.0,737495.0
1831,35006,737508.0,737502.0,737502.0,737500.0,737502.0,737502.0,737500.0,737495.0
1832,35007,737508.0,737502.0,737502.0,737500.0,737502.0,737502.0,737500.0,737495.0
1833,35009,737508.0,737502.0,737502.0,737500.0,737502.0,737502.0,737500.0,737495.0
1834,35011,737508.0,737502.0,737502.0,737500.0,737502.0,737502.0,737500.0,737495.0
1835,35013,737508.0,737502.0,737502.0,737500.0,737502.0,737502.0,737500.0,737495.0
1836,35015,737508.0,737502.0,737502.0,737500.0,737502.0,737502.0,737500.0,737495.0
1837,35017,737508.0,737502.0,737502.0,737500.0,737502.0,737502.0,737500.0,737495.0
1838,35019,737508.0,737502.0,737502.0,737500.0,737502.0,737502.0,737500.0,737495.0
1839,35021,737508.0,737502.0,737502.0,737500.0,737502.0,737502.0,737500.0,737495.0
1840,35023,737508.0,737502.0,737502.0,737500.0,737502.0,737502.0,737500.0,737495.0
1841,35025,737508.0,737502.0,737502.0,737500.0,737502.0,737502.0,737500.0,737495.0
1842,35027,737508.0,737502.0,737502.0,737500.0,737502.0,737502.0,737500.0,737495.0
1843,35028,737508.0,737502.0,737502.0,737500.0,737502.0,737502.0,737500.0,737495.0
1844,35029,737508.0,737502.0,737502.0,737500.0,737502.0,737502.0,737500.0,737495.0
1845,35031,737508.0,737502.0,737502.0,737500.0,737502.0,737502.0,737500.0,737495.0
1846,35033,737508.0,737502.0,737502.0,737500.0,737502.0,737502.0,737500.0,737495.0
1847,35035,737508.0,737502.0,737502.0,737500.0,737502.0,737502.0,737500.0,737495.0
1848,35037,737508.0,737502.0,737502.0,737500.0,737502.0,737502.0,737500.0,737495.0
1849,35039,737508.0,737502.0,737502.0,737500.0,737502.0,737502.0,737500.0,737495.0
1850,35041,737508.0,737502.0,737502.0,737500.0,737502.0,737502.0,737500.0,737495.0
1851,35043,737508.0,737502.0,737502.0,737500.0,737502.0,737502.0,737500.0,737495.0
1852,35045,737508.0,737502.0,737502.0,737500.0,737502.0,737502.0,737500.0,737495.0
1853,35047,737508.0,737502.0,737502.0,737500.0,737502.0,737502.0,737500.0,737495.0
1854,35049,737508.0,737502.0,737502.0,737500.0,737502.0,737502.0,737500.0,737495.0
1855,35051,737508.0,737502.0,737502.0,737500.0,737502.0,737502.0,737500.0,737495.0
1856,35053,737508.0,737502.0,737502.0,737500.0,737502.0,737502.0,737500.0,737495.0
1857,35055,737508.0,737502.0,737502.0,737500.0,737502.0,737502.0,737500.0,737495.0
1858,35057,737508.0,737502.0,737502.0,737500.0,737502.0,737502.0,737500.0,737495.0
1859,35059,737508.0,737502.0,737502.0,737500.0,737502.0,737502.0,737500.0,737495.0
1860,35061,737508.0,737502.0,737502.0,737500.0,737502.0,737502.0,737500.0,737495.0
1862,36001,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0
1863,36003,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0
1864,36005,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0
1865,36007,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0
1866,36009,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0
1867,36011,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0
1868,36013,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0
1869,36015,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0
1870,36017,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0
1871,36019,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0
1872,36021,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0
1873,36023,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0
1874,36025,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0
1875,36027,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0
1876,36029,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0
1877,36031,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0
1878,36033,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0
1879,36035,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0
1880,36037,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0
1881,36039,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0
1882,36041,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0
1883,36043,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0
1884,36045,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0
1885,36047,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0
1886,36049,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0
1887,36051,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0
1888,36053,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0
1889,36055,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0
1890,36057,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0
1891,36059,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0
1892,36061,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0
1893,36063,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0
1894,36065,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0
1895,36067,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0
1896,36069,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0
1897,36071,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0
1898,36073,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0
1899,36075,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0
1900,36077,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0
1901,36079,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0
1902,36081,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0
1903,36083,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0
1904,36085,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0
1905,36087,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0
1906,36089,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0
1907,36091,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0
1908,36093,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0
1909,36095,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0
1910,36097,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0
1911,36099,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0
1912,36101,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0
1913,36103,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0
1914,36105,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0
1915,36107,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0
1916,36109,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0
1917,36111,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0
1918,36113,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0
1919,36115,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0
1920,36117,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0
1921,36119,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0
1922,36121,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0
1923,36123,737506.0,737500.0,737497.0,737502.0,737500.0,737500.0,737500.0,737495.0
1925,37001,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0
1926,37003,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0
1927,37005,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0
1928,37007,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0
1929,37009,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0
1930,37011,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0
1931,37013,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0
1932,37015,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0
1933,37017,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0
1934,37019,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0
1935,37021,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0
1936,37023,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0
1937,37025,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0
1938,37027,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0
1939,37029,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0
1940,37031,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0
1941,37033,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0
1942,37035,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0
1943,37037,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0
1944,37039,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0
1945,37041,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0
1946,37043,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0
1947,37045,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0
1948,37047,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0
1949,37049,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0
1950,37051,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0
1951,37053,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0
1952,37055,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0
1953,37057,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0
1954,37059,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0
1955,37061,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0
1956,37063,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0
1957,37065,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0
1958,37067,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0
1959,37069,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0
1960,37071,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0
1961,37073,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0
1962,37075,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0
1963,37077,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0
1964,37079,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0
1965,37081,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0
1966,37083,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0
1967,37085,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0
1968,37087,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0
1969,37089,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0
1970,37091,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0
1971,37093,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0
1972,37095,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0
1973,37097,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0
1974,37099,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0
1975,37101,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0
1976,37103,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0
1977,37105,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0
1978,37107,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0
1979,37109,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0
1980,37111,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0
1981,37113,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0
1982,37115,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0
1983,37117,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0
1984,37119,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0
1985,37121,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0
1986,37123,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0
1987,37125,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0
1988,37127,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0
1989,37129,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0
1990,37131,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0
1991,37133,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0
1992,37135,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0
1993,37137,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0
1994,37139,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0
1995,37141,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0
1996,37143,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0
1997,37145,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0
1998,37147,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0
1999,37149,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0
2000,37151,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0
2001,37153,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0
2002,37155,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0
2003,37157,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0
2004,37159,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0
2005,37161,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0
2006,37163,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0
2007,37165,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0
2008,37167,737514.0,737507.0,737496.0,737500.0,737501.0,737507.0,737500.0,737495.0
