FIPS,01/01/20,01/02/20,01/03/20,01/04/20,01/05/20,01/06/20,01/07/20,01/08/20,01/09/20,01/10/20,01/11/20,01/12/20,01/13/20,01/14/20,01/15/20,01/16/20,01/17/20,01/18/20,01/19/20,01/20/20,01/21/20,01/22/20,01/23/20,01/24/20,01/25/20,01/26/20,01/27/20,01/28/20,01/29/20,01/30/20,01/31/20,02/01/20,02/02/20,02/03/20,02/04/20,02/05/20,02/06/20,02/07/20,02/08/20,02/09/20,02/10/20,02/11/20,02/13/20,02/14/20,02/15/20,02/16/20,02/18/20,02/19/20,02/21/20,02/22/20,02/23/20,02/24/20,02/25/20,02/26/20,02/27/20,02/28/20,02/29/20,03/01/20,03/02/20,03/03/20,03/04/20,03/05/20,03/06/20,03/07/20,03/08/20,03/09/20,03/10/20,03/11/20,03/12/20,03/13/20,03/14/20,03/15/20,03/16/20,03/17/20,03/18/20,03/19/20,03/20/20,03/21/20,03/22/20,03/23/20,03/24/20,03/25/20,03/26/20,03/27/20,03/28/20,03/29/20,03/30/20,03/31/20,04/09/20
29189,1.75,1.9230769230769231,1.75,1.6875,2.0625,2.1875,2.0,1.8333333333333333,1.0625,1.0,0.5625,1.4375,2.0625,1.0666666666666667,1.1,1.0,1.3125,1.0,1.0,1.0,1.6875,2.076923076923077,1.0,1.0,0.8666666666666667,1.4,1.0,0.6666666666666666,0.4666666666666667,0.6666666666666666,2.4375,0.9375,3.2666666666666666,1.1333333333333333,0.2,0.9333333333333333,0.9166666666666666,1.5714285714285714,0.9333333333333333,1.0,0.46153846153846156,1.0,0.0,,,,,2.0,8.6,2.1333333333333333,2.0,0.9333333333333333,0.8125,1.0,2.230769230769231,1.125,2.125,1.0,1.0,1.0769230769230769,1.0909090909090908,1.5,1.0,1.625,1.0,1.4,0.4375,0.6666666666666666,0.5625,0.7333333333333333,0.6153846153846154,0.5625,0.8571428571428571,0.6666666666666666,1.0,0.8125,0.6875,1.0,1.0,1.0,1.0,1.1875,1.125,0.75,0.875,0.875,1.0,1.1875,1.0
29510,0.3125,0.5,0.0,0.0,0.375,0.7857142857142857,0.8125,0.75,1.0625,28.266666666666666,0.0,0.5714285714285714,0.8125,15.857142857142858,2.6666666666666665,0.07142857142857142,0.5,0.0,0.0625,0.07142857142857142,0.6875,1.6666666666666667,30.0,54.0,23.529411764705884,49.529411764705884,34.1764705882353,24.823529411764707,32.0,0.14285714285714285,0.625,0.8125,28.58823529411765,1.2,25.941176470588236,25.764705882352942,30.857142857142858,36.5,21.0,0.7142857142857143,15.0,0.0,132.0,202.5,220.0,240.0,260.0,1.0,1.2,36.0,31.875,29.58823529411765,0.0,0.0,28.066666666666666,1.0,0.9375,0.9285714285714286,0.0,34.266666666666666,68.13333333333334,0.5625,20.0,0.875,1.5714285714285714,32.411764705882355,0.0,83.875,0.0625,24.11764705882353,61.10526315789474,0.5714285714285714,0.5,0.4375,0.7857142857142857,0.0625,0.0,0.8125,0.21428571428571427,32.0,0.4375,0.6875,1.0,0.875,0.625,0.21428571428571427,0.0,0.25,0.0
30027,,,,,,,,,,,,,,,37.0,,,,,,,,,33.285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30029,,,,,,,,,,,,,,,37.0,,,,,,,,,7.571428571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30049,,,,,,,,,,,,,,,34.0,,,,,,,,,35.857142857142854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30063,,,,,,,,,,,,,,,35.0,,,,,,,,,6.714285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30071,,,,,,,,,,,,,,,32.0,,,,,,,,,20.285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30075,,,,,,,,,,,,,,,25.0,,,,,,,,,30.428571428571427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30083,,,,,,,,,,,,,,,36.0,,,,,,,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30111,0.5625,0.15384615384615385,2.25,0.6875,0.8125,0.4666666666666667,0.25,-0.2857142857142857,1.0833333333333333,0.2857142857142857,1.0625,1.0,0.21428571428571427,1.5333333333333334,3.0,6.0625,4.625,4.4375,1.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.4666666666666667,0.07692307692307693,0.0,0.0,0.0,-0.13333333333333333,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,-0.625,-0.4666666666666667,0.0,0.0,0.0,0.0,0.3125,0.25,0.0,0.0,0.0,0.0,0.26666666666666666,0.15384615384615385,0.6875,0.2857142857142857,0.0,0.0,0.0,0.5,-0.3125,0.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31055,0.0,0.32,0.1875,0.0,7.46875,0.09375,0.0,0.0,0.0,18.96551724137931,-0.03125,0.0,0.0,13.0,1.0476190476190477,-0.06666666666666667,0.0,1.96875,1.1612903225806452,0.0625,0.0,0.0,23.076923076923077,36.09090909090909,18.70967741935484,20.625,22.5,6.666666666666667,27.5,0.0,0.0,0.0,33.75,0.0,21.0,23.125,28.625,22.8125,21.875,0.03225806451612903,31.85185185185185,0.0,245.0,325.0,570.0,395.0,460.0,0.0,0.0,15.3125,34.9375,20.666666666666668,0.0,0.06451612903225806,28.96153846153846,0.0,0.0625,0.0,-0.0967741935483871,27.142857142857142,60.04,8.03225806451613,20.96875,0.0,0.0,25.625,0.0,39.67857142857143,0.06451612903225806,17.193548387096776,40.625,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,21.90625,0.0,0.0,0.0,0.0,0.0,2.625,0.21875,0.0,2.6785714285714284
31109,0.0,0.0,2.125,0.0625,12.25,0.0625,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,3.1875,0.25,0.0,0.0625,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,1.4666666666666666,0.0,1.4375,0.0,0.0,1.0,,,,,0.0,0.0,0.0,0.4,0.06666666666666667,0.0,1.7333333333333334,0.7692307692307693,2.9375,0.125,0.0625,0.0,0.07692307692307693,0.0,0.0,0.0,0.3125,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4375,0.07692307692307693,0.0,0.0,0.0,0.125,0.25,0.0625,0.25,0.5625,0.0,0.1875,0.1875,0.0
32001,,,,,,,,,,,,,,,42.0,,,,,,,,,31.571428571428573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32003,2.125,1.3076923076923077,2.0,3.25,2.5625,2.25,3.3125,2.7142857142857144,1.5,27.823529411764707,2.1875,1.5,2.25,127.33333333333333,16.11111111111111,3.5,0.875,1.3125,1.875,1.125,2.25,1.4285714285714286,238.6,85.54545454545455,142.41176470588235,147.94117647058823,43.294117647058826,198.66666666666666,30.0,1.0666666666666667,1.1875,2.5,196.16666666666666,0.3333333333333333,38.888888888888886,149.0,285.73333333333335,250.22222222222223,208.61111111111111,0.75,48.125,0.0,884.4285714285714,1211.6666666666667,1003.3333333333334,1133.3333333333333,363.3333333333333,2.0,0.4,128.11111111111111,38.166666666666664,124.27777777777777,0.1875,0.25,126.0625,2.0,2.3125,0.6875,0.0,14.0,201.88235294117646,2.1818181818181817,141.5,1.25,1.0,387.5,0.1875,105.88888888888889,1.1875,86.11111111111111,92.72727272727273,-0.3125,0.14285714285714285,0.0,0.6428571428571429,0.6363636363636364,0.0,0.0,0.0625,36.111111111111114,0.0,0.0,0.0,0.0,0.3125,0.1875,0.0,0.375,0.0
32029,0.6875,0.15384615384615385,0.875,0.07692307692307693,0.0,0.3076923076923077,1.25,0.07142857142857142,0.0,75.75,0.0,0.125,0.0,11.176470588235293,10.882352941176471,0.0,0.125,0.0625,0.1875,0.5625,0.35714285714285715,0.0,78.14285714285714,41.05172413793103,91.05882352941177,11.235294117647058,96.38461538461539,93.05882352941177,109.0,0.3333333333333333,0.3125,0.875,28.235294117647058,-0.07692307692307693,142.94117647058823,68.05882352941177,220.78571428571428,189.1764705882353,17.294117647058822,0.0,177.2,0.75,816.2,1072.5,975.0,100.0,515.0,1.0,0.2,55.94117647058823,89.3529411764706,144.8,0.1875,0.4375,82.73333333333333,0.3125,0.0625,0.0,0.6428571428571429,107.11764705882354,126.66666666666667,0.25,24.764705882352942,0.0,0.3125,24.666666666666668,0.1875,167.5625,0.25,74.3529411764706,30.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,61.294117647058826,0.0,0.0,0.0,0.0,0.125,0.0,0.07142857142857142,0.0,0.0
32510,,,,,,,,,,,,,,,35.0,,,,,,,,,41.285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33005,,,,,,,,,,,,,,,32.0,,,,,,,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33009,,,,,,,,,,,,,,,23.0,,,,,,,,,38.285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33011,0.0625,0.15384615384615385,0.3125,0.0,0.0,0.0,0.0,0.0,0.0,9.333333333333334,0.0,0.0,0.0,11.428571428571429,2.909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.23076923076923,30.266666666666666,8.125,9.333333333333334,11.25,7.5,6.875,0.0,0.0,0.0,12.0,0.0,8.125,8.125,10.846153846153847,10.214285714285714,6.25,0.0,13.0,0.125,127.0,130.0,110.0,160.0,150.0,,0.0,9.375,11.4,12.8125,1.0,0.75,12.285714285714286,0.0,0.0,0.06666666666666667,0.125,12.714285714285714,30.181818181818183,0.0,10.0,0.0,0.0,9.6875,0.625,20.0,0.0,10.0625,23.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3125,0.0625,0.0,0.625,0.0,1.0
33013,1.0,1.0,1.0625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.25,3.3125,2.0,7.0,3.0,1.2857142857142858,1.5833333333333333,1.1428571428571428,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0714285714285714,1.2,1.1333333333333333,4.8,1.1666666666666667,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0714285714285714,1.2,1.125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2666666666666666,1.0625,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
33015,1.75,0.9,0.1875,0.0,0.0,0.125,0.0625,0.14285714285714285,0.5,12.933333333333334,0.375,0.0,0.0,11.0,4.0,0.0625,0.8125,1.0,1.0,1.0,1.0,1.0714285714285714,20.923076923076923,18.904761904761905,9.6875,10.933333333333334,13.1875,10.25,9.5,1.0,1.0,1.0,16.266666666666666,0.9333333333333333,14.0625,9.0625,13.846153846153847,13.846153846153847,,,1.0,1.0,180.0,135.0,140.0,200.0,170.0,1.0,1.0,11.5625,15.6,17.8125,1.0,1.0,18.88888888888889,0.0,0.0,0.0,0.0,13.571428571428571,26.153846153846153,0.0,15.0,0.0,0.0,8.75,0.0625,18.571428571428573,0.0,10.625,25.625,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,10.0,0.0,0.0,0.125,0.375,0.5,0.0,0.0,0.1875,0.5333333333333333
33019,,,,,,,,,,,,,,,28.0,,,,,,,,,17.857142857142858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.75,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34011,,,,,,,,,,,,,,,29.0,,,,,,,,,37.714285714285715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,50.06666666666667,2.8,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,74.41666666666667,56.42857142857143,16.0,16.0,21.53846153846154,11.333333333333334,10.666666666666666,0.0,0.13333333333333333,0.0,12.666666666666666,0.0,57.333333333333336,16.0,34.166666666666664,56.666666666666664,12.666666666666666,0.0,21.818181818181817,0.0,286.6666666666667,185.0,320.0,270.0,270.0,0.0,0.0,14.666666666666666,14.533333333333333,37.0,0.0,0.0,13.076923076923077,0.0,0.0,0.0,0.0,23.846153846153847,38.0,0.0,45.4,0.0,0.0,20.76923076923077,0.0,36.15384615384615,0.13333333333333333,20.0,40.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,19.23076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34017,0.0,0.4166666666666667,0.2,0.03333333333333333,0.0,0.0,0.3333333333333333,0.038461538461538464,0.0,29.74074074074074,0.0,0.0,4.714285714285714,0.2692307692307692,1.4210526315789473,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.19230769230769232,0.9090909090909091,68.4,6.896551724137931,6.896551724137931,25.925925925925927,3.4482758620689653,0.0,0.0,0.36666666666666664,0.03333333333333333,3.4482758620689653,0.038461538461538464,31.79310344827586,7.407407407407407,39.130434782608695,0.08,0.0,0.0,26.08695652173913,0.2857142857142857,0.0,,,,,0.0,0.0,10.620689655172415,3.896551724137931,18.85185185185185,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,13.793103448275861,0.0,0.0,22.37037037037037,0.13333333333333333,25.0,0.5666666666666667,24.137931034482758,22.22222222222222,0.0,0.0,0.0,0.038461538461538464,0.0,0.5,0.06666666666666667,0.0,22.22222222222222,0.0,0.0,0.06666666666666667,0.4666666666666667,0.3333333333333333,0.0,0.25,0.13333333333333333,0.6666666666666666
34019,,,,,,,,,,,,,,,26.0,,,,,,,,,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34021,,,,,,,,,,,,,,,27.333333333333332,,,,,,,,,30.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34023,,,,,,,,,,,,,,,29.0,,,,,,,,,16.714285714285715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.727272727272727,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,7.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.6,0.9333333333333333,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34039,0.0,0.2608695652173913,0.0,0.2413793103448276,0.0,0.07407407407407407,0.3103448275862069,0.04,0.06896551724137931,30.037037037037038,0.0,0.0,0.68,57.43333333333333,0.0,0.0,0.0,0.06896551724137931,0.0,0.0,0.0,0.25,96.625,225.6153846153846,27.586206896551722,20.689655172413794,19.047619047619047,17.24137931034483,17.857142857142858,0.23076923076923078,1.4137931034482758,0.41379310344827586,13.793103448275861,0.52,35.42307692307692,14.321428571428571,48.391304347826086,73.17241379310344,13.793103448275861,0.5517241379310345,17.869565217391305,1.5384615384615385,300.0,250.0,500.0,300.0,500.0,0.0,0.0,24.586206896551722,28.17241379310345,45.370370370370374,0.4827586206896552,0.4642857142857143,12.5,0.0,0.0,0.0,0.7307692307692307,32.04,27.77777777777778,0.0,38.41379310344828,0.0,0.27586206896551724,22.555555555555557,0.3103448275862069,58.458333333333336,0.9310344827586207,20.724137931034484,34.48275862068966,0.0,0.43478260869565216,0.0,0.041666666666666664,0.1724137931034483,0.20689655172413793,0.034482758620689655,0.034482758620689655,15.5,0.0,0.14285714285714285,0.20689655172413793,0.0,0.13793103448275862,0.0,0.18518518518518517,0.0,0.0
34041,0.0,0.8181818181818182,1.1333333333333333,0.3333333333333333,0.0,0.21428571428571427,0.6666666666666666,0.0,0.0,1.3846153846153846,0.4666666666666667,0.0,0.0,0.5333333333333333,3.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.2,1.0,1.5454545454545454,10.076923076923077,0.0,0.0,0.0,0.07142857142857142,0.0,0.15384615384615385,0.26666666666666666,0.26666666666666666,0.0,0.07692307692307693,1.0769230769230769,0.07142857142857142,0.3,0.21428571428571427,0.0,0.2,0.25,0.16666666666666666,0.0,,,,,0.0,0.0,0.7857142857142857,0.5,1.1538461538461537,0.7142857142857143,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.6428571428571429,0.0,0.2,1.0,1.0714285714285714,0.0,0.06666666666666667,0.14285714285714285,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.13333333333333333,0.0,0.0,0.0,0.07142857142857142,0.0,0.7333333333333333,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0
35001,1.0,1.0,0.75,0.5625,0.8461538461538461,0.3125,0.9375,1.4285714285714286,1.3125,7.75,1.0625,1.0,1.25,70.29411764705883,11.142857142857142,0.5,1.0,0.1875,0.15384615384615385,1.0,1.0625,1.0,47.333333333333336,74.21621621621621,31.11764705882353,54.07142857142857,90.41176470588235,22.294117647058822,25.470588235294116,0.8666666666666667,0.375,0.25,37.42857142857143,1.0,20.235294117647058,33.0,33.92857142857143,67.17647058823529,59.64705882352941,1.0,29.266666666666666,0.375,240.0,630.0,725.0,410.0,260.0,1.0,0.0,30.294117647058822,25.714285714285715,21.25,0.6,0.1875,17.4,0.375,0.875,0.9230769230769231,0.9375,36.8,47.733333333333334,0.4375,17.352941176470587,0.5625,0.7692307692307693,27.235294117647058,0.3125,52.6875,0.625,9.0625,34.89473684210526,0.38461538461538464,1.0,1.25,1.0,1.0,0.6875,0.5,0.8461538461538461,22.058823529411764,0.3125,1.0,1.0,1.0,0.8125,0.6923076923076923,0.875,0.7142857142857143,0.625
35013,,,,,,,,,,,,,,,22.0,,,,,,,,,35.142857142857146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35015,,,,,,,,,,,,,,,16.0,,,,,,,,,33.285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35025,,,,,,,,,,,,,,,22.0,,,,,,,,,38.714285714285715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35031,,,,,,,,,,,,,,,50.0,,,,,,,,,34.857142857142854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35045,0.0,0.0,0.0,0.0625,0.03333333333333333,0.0,0.125,0.32142857142857145,0.03125,0.0,0.03125,0.0,0.0,0.16666666666666666,4.65,1.2333333333333334,0.96875,1.84375,2.6,0.75,0.6086956521739131,0.0,0.05555555555555555,13.178571428571429,1.9,2.0714285714285716,1.0689655172413792,0.6071428571428571,1.0,0.8,-0.90625,-0.625,-0.7142857142857143,-0.68,0.0,0.0,0.0,0.23333333333333334,1.8,0.5666666666666667,0.045454545454545456,0.0,1.5,,,,,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.125,0.0,0.03333333333333333,0.08333333333333333,0.15384615384615385,0.22727272727272727,0.1875,0.0,0.0,0.1,0.14285714285714285,0.0,0.09090909090909091,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,2.5806451612903225,0.65625,0.7666666666666667,0.6333333333333333,0.6,0.90625,0.65625,0.3793103448275862,0.0,0.0,0.03333333333333333,0.0,0.0625,0.15625
35049,,,,,,,,,,,,,,,50.0,,,,,,,,,39.57142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35061,,,,,,,,,,,,,,,37.0,,,,,,,,,34.142857142857146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36001,,,,,,,,,,,,,,,29.0,,,,,,,,,18.714285714285715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36005,,,,,,,,,,,,,,,26.0,,,,,,,,,15.571428571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36011,,,,,,,,,,,,,,,28.0,,,,,,,,,33.142857142857146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36013,,,,,,,,,,,,,,,30.0,,,,,,,,,31.428571428571427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36027,,,,,,,,,,,,,,,31.0,,,,,,,,,31.857142857142858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36029,,,,,,,,,,,,,,,31.0,,,,,,,,,33.142857142857146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36031,,,,,,,,,,,,,,,27.0,,,,,,,,,37.42857142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36037,,,,,,,,,,,,,,,28.0,,,,,,,,,26.571428571428573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36041,,,,,,,,,,,,,,,26.5,,,,,,,,,40.57142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36045,,,,,,,,,,,,,,,26.0,,,,,,,,,36.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36055,,,,,,,,,,,,,,,25.0,,,,,,,,,26.142857142857142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36059,,,,,,,,,,,,,,,28.0,,,,,,,,,13.428571428571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36061,,,,,,,,,,200.0,,,,,24.0,,,,,,,,,137.0,200.0,300.0,300.0,200.0,100.0,,,,200.0,,600.0,200.0,200.0,400.0,100.0,,200.0,,550.0,200.0,200.0,200.0,300.0,,,200.0,200.0,400.0,,,100.0,,,,,200.0,150.0,,500.0,,,300.0,,250.0,,300.0,200.0,,,,,,,,,200.0,,,,,,,,,
36067,,,,,,,,,,,,,,,28.0,,,,,,,,,34.57142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36071,,,,,,,,,,,,,,,30.0,,,,,,,,,19.166666666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36079,,,,,,,,,,,,,,,32.0,,,,,,,,,32.285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36081,,,,,,,,,,,,,,,28.0,,,,,,,,,9.714285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36087,,,,,,,,,,,,,,,33.0,,,,,,,,,26.142857142857142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36091,,,,,,,,,,,,,,,28.0,,,,,,,,,34.285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36101,,,,,,,,,,,,,,,30.0,,,,,,,,,38.833333333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36103,,,,,,,,,,,,,,,30.0,,,,,,,,,15.142857142857142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36109,,,,,,,,,,,,,,,30.0,,,,,,,,,37.714285714285715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36117,,,,,,,,,,,,,,,28.0,,,,,,,,,32.57142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36119,,,,,,,,,,,,,,,31.0,,,,,,,,,23.285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37011,,,,,,,,,,,,,,,33.0,,,,,,,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
