,Score,TCI+,Jobs+,Trips/Week+,Routes,Transit Shed,Transit,FIPS
1083,0.0,0.0,0,0,0,0,0,45013
898,0.2,0.1,4556,28,0,1,0,45015
2259,0.0,0.0,0,0,0,0,0,45017
271,2.5,1.4,46483,400,3,10,1,45019
2339,0.0,0.0,0,0,0,0,0,45021
2342,0.0,0.0,0,0,0,0,0,45023
2344,0.0,0.0,0,0,0,0,0,45025
2369,0.0,0.0,0,0,0,0,0,45027
2422,0.0,0.0,0,0,0,0,0,45029
810,0.3,0.1,742,14,0,1,0,45031
899,0.2,0.1,0,1,0,0,0,45033
776,0.4,0.1,6344,39,0,2,0,45035
2580,0.0,0.0,0,0,0,0,1,45037
2611,0.0,0.0,0,0,0,0,0,45039
578,1.0,0.5,6617,49,1,3,0,45041
749,0.4,0.1,1793,18,0,1,0,45043
536,1.2,0.6,22997,77,1,6,0,45045
2769,0.0,0.0,0,0,0,0,0,45047
1025,0.0,0.0,0,2,0,0,1,45049
686,0.6,0.2,5372,40,1,2,0,45051
2955,0.0,0.0,0,0,0,0,0,45053
1013,0.1,0.0,0,0,0,0,0,45055
3073,0.0,0.0,0,0,0,0,0,45057
3089,0.0,0.0,0,0,0,0,0,45059
3108,0.0,0.0,0,0,0,0,0,45061
703,0.5,0.1,10124,46,1,2,0,45063
1218,0.0,0.0,0,0,0,0,0,45065
874,0.2,0.1,509,3,0,0,1,45067
1190,0.0,0.0,0,0,0,0,0,45069
1353,0.0,0.0,0,0,0,0,0,45071
698,0.5,0.3,1245,62,1,1,0,45073
1404,0.0,0.0,0,0,0,0,0,45075
653,0.7,0.3,1032,92,0,1,1,45077
197,3.1,1.0,48623,700,5,12,1,45079
1638,0.0,0.0,0,0,0,0,1,45081
659,0.7,0.4,6170,61,1,3,0,45083
586,0.9,0.4,10629,39,2,7,0,45085
1867,0.0,0.0,0,0,0,0,0,45087
884,0.2,0.1,0,3,0,0,1,45089
933,0.1,0.0,3266,8,0,0,0,45091
2104,0.0,0.0,0,0,0,0,0,46003
2138,0.0,0.0,0,0,0,0,1,46005
2152,0.0,0.0,0,0,0,0,1,46007
2185,0.0,0.0,0,0,0,0,0,46009
2214,0.0,0.0,0,0,0,0,0,46011
2222,0.0,0.0,0,0,0,0,0,46013
2224,0.0,0.0,0,0,0,0,1,46015
2231,0.0,0.0,0,0,0,0,0,46017
2246,0.0,0.0,0,0,0,0,0,46019
2270,0.0,0.0,0,0,0,0,0,46021
2323,0.0,0.0,0,0,0,0,0,46023
2376,0.0,0.0,0,0,0,0,0,46025
2391,0.0,0.0,0,0,0,0,0,46027
2413,0.0,0.0,0,0,0,0,0,46029
2446,0.0,0.0,0,0,0,0,0,46031
2492,0.0,0.0,0,0,0,0,0,46033
2506,0.0,0.0,0,0,0,0,1,46035
2512,0.0,0.0,0,0,0,0,0,46037
2537,0.0,0.0,0,0,0,0,0,46039
2539,0.0,0.0,0,0,0,0,0,46041
2563,0.0,0.0,0,0,0,0,0,46043
2582,0.0,0.0,0,0,0,0,0,46045
2613,0.0,0.0,0,0,0,0,0,46047
2617,0.0,0.0,0,0,0,0,0,46049
2743,0.0,0.0,0,0,0,0,0,46051
2771,0.0,0.0,0,0,0,0,0,46053
2783,0.0,0.0,0,0,0,0,0,46055
2800,0.0,0.0,0,0,0,0,0,46057
2811,0.0,0.0,0,0,0,0,0,46059
2813,0.0,0.0,0,0,0,0,0,46061
2825,0.0,0.0,0,0,0,0,0,46063
2900,0.0,0.0,0,0,0,0,0,46065
2908,0.0,0.0,0,0,0,0,0,46067
2910,0.0,0.0,0,0,0,0,1,46069
2945,0.0,0.0,0,0,0,0,2,46071
2979,0.0,0.0,0,0,0,0,1,46073
2995,0.0,0.0,0,0,0,0,0,46075
3029,0.0,0.0,0,0,0,0,0,46077
3064,0.0,0.0,0,0,0,0,0,46079
3097,0.0,0.0,0,0,0,0,0,46081
865,0.2,0.1,2510,19,0,0,0,46083
1144,0.0,0.0,0,0,0,0,0,46085
1217,0.0,0.0,0,0,0,0,0,46087
1240,0.0,0.0,0,0,0,0,0,46089
1200,0.0,0.0,0,0,0,0,0,46091
1243,0.0,0.0,0,0,0,0,0,46093
1250,0.0,0.0,0,0,0,0,0,46095
1278,0.0,0.0,0,0,0,0,0,46097
269,2.5,1.5,32367,247,3,7,0,46099
1313,0.0,0.0,0,0,0,0,0,46101
433,1.6,0.8,20377,124,2,8,0,46103
1459,0.0,0.0,0,0,0,0,1,46105
1524,0.0,0.0,0,0,0,0,0,46107
1601,0.0,0.0,0,0,0,0,0,46109
1641,0.0,0.0,0,0,0,0,0,46111
1729,0.0,0.0,0,0,0,0,0,46115
1731,0.0,0.0,0,0,0,0,0,46117
1771,0.0,0.0,0,0,0,0,2,46119
1826,0.0,0.0,0,0,0,0,1,46121
1840,0.0,0.0,0,0,0,0,1,46123
1846,0.0,0.0,0,0,0,0,0,46125
711,0.5,0.1,6983,85,1,3,0,46127
1905,0.0,0.0,0,0,0,0,1,46129
2026,0.0,0.0,0,0,0,0,0,46135
2038,0.0,0.0,0,0,0,0,0,46137
2074,0.0,0.0,0,0,0,0,0,47001
2146,0.0,0.0,0,0,0,0,0,47003
2159,0.0,0.0,0,0,0,0,0,47005
2177,0.0,0.0,0,0,0,0,0,47007
2179,0.0,0.0,0,0,0,0,0,47009
2202,0.0,0.0,0,0,0,0,0,47011
2271,0.0,0.0,0,0,0,0,0,47013
2276,0.0,0.0,0,0,0,0,0,47015
2293,0.0,0.0,0,0,0,0,0,47017
952,0.1,0.0,655,8,0,1,0,47019
1023,0.1,0.0,1,2,0,0,0,47021
2343,0.0,0.0,0,0,0,0,0,47023
2366,0.0,0.0,0,0,0,0,0,47025
2392,0.0,0.0,0,0,0,0,0,47027
2412,0.0,0.0,0,0,0,0,0,47029
2416,0.0,0.0,0,0,0,0,0,47031
2472,0.0,0.0,0,0,0,0,0,47033
2483,0.0,0.0,0,0,0,0,0,47035
144,3.6,2.2,86746,683,4,15,2,47037
2520,0.0,0.0,0,0,0,0,0,47039
2525,0.0,0.0,0,0,0,0,0,47041
1035,0.0,0.0,0,2,0,0,0,47043
989,0.1,0.0,0,2,0,0,0,47045
2624,0.0,0.0,0,0,0,0,0,47047
2625,0.0,0.0,0,0,0,0,0,47049
2659,0.0,0.0,0,0,0,0,0,47051
2700,0.0,0.0,0,0,0,0,0,47053
2703,0.0,0.0,0,0,0,0,0,47055
2732,0.0,0.0,0,0,0,0,0,47057
2764,0.0,0.0,0,0,0,0,0,47059
2778,0.0,0.0,0,0,0,0,0,47061
2792,0.0,0.0,0,0,0,0,0,47063
418,1.7,0.9,21746,343,2,6,1,47065
2809,0.0,0.0,0,0,0,0,1,47067
2816,0.0,0.0,0,0,0,0,0,47069
2822,0.0,0.0,0,0,0,0,0,47071
947,0.1,0.1,842,4,0,0,0,47073
2846,0.0,0.0,0,0,0,0,0,47075
2849,0.0,0.0,0,0,0,0,0,47077
2857,0.0,0.0,0,0,0,0,0,47079
2862,0.0,0.0,0,0,0,0,0,47081
2887,0.0,0.0,0,0,0,0,0,47083
2903,0.0,0.0,0,0,0,0,0,47085
2946,0.0,0.0,0,0,0,0,0,47087
2973,0.0,0.0,0,0,0,0,0,47089
2990,0.0,0.0,0,0,0,0,0,47091
343,2.1,1.2,24027,474,2,7,0,47093
3065,0.0,0.0,0,0,0,0,0,47095
3086,0.0,0.0,0,0,0,0,0,47097
3098,0.0,0.0,0,0,0,0,0,47099
3123,0.0,0.0,0,0,0,0,0,47101
1106,0.0,0.0,0,0,0,0,0,47103
1131,0.0,0.0,0,0,0,0,0,47105
1235,0.0,0.0,0,0,0,0,0,47107
1237,0.0,0.0,0,0,0,0,0,47109
1155,0.0,0.0,0,0,0,0,0,47111
397,1.8,1.0,12724,199,2,6,0,47113
1188,0.0,0.0,0,0,0,0,0,47115
1201,0.0,0.0,0,0,0,0,0,47117
1036,0.0,0.0,0,2,0,0,0,47119
1249,0.0,0.0,0,0,0,0,0,47121
1298,0.0,0.0,0,0,0,0,0,47123
565,1.0,0.4,4401,129,2,2,0,47125
1314,0.0,0.0,0,0,0,0,0,47127
1325,0.0,0.0,0,0,0,0,0,47129
1386,0.0,0.0,0,0,0,0,0,47131
1425,0.0,0.0,0,0,0,0,0,47133
1467,0.0,0.0,0,0,0,0,0,47135
1480,0.0,0.0,0,0,0,0,0,47137
1509,0.0,0.0,0,0,0,0,0,47139
1550,0.0,0.0,0,0,0,0,0,47141
1581,0.0,0.0,0,0,0,0,0,47143
1599,0.0,0.0,0,0,0,0,0,47145
970,0.1,0.0,126,3,0,0,0,47147
561,1.0,0.5,12855,81,1,3,0,47149
1668,0.0,0.0,0,0,0,0,0,47151
1678,0.0,0.0,0,0,0,0,0,47153
834,0.3,0.1,618,61,0,0,0,47155
200,3.1,1.9,59040,455,3,21,1,47157
1719,0.0,0.0,0,0,0,0,0,47159
1750,0.0,0.0,0,0,0,0,0,47161
560,1.0,0.5,8973,56,1,5,0,47163
1003,0.1,0.0,380,3,0,0,0,47165
1822,0.0,0.0,0,0,0,0,0,47167
1842,0.0,0.0,0,0,0,0,0,47169
1856,0.0,0.0,0,0,0,0,0,47171
1868,0.0,0.0,0,0,0,0,0,47173
1880,0.0,0.0,0,0,0,0,0,47175
1914,0.0,0.0,0,0,0,0,0,47177
432,1.7,1.0,10001,245,2,5,0,47179
1949,0.0,0.0,0,0,0,0,0,47181
1952,0.0,0.0,0,0,0,0,0,47183
1977,0.0,0.0,0,0,0,0,0,47185
695,0.5,0.2,4340,29,1,1,0,47187
767,0.4,0.2,783,9,0,0,0,47189
2075,0.0,0.0,0,0,0,0,0,48001
2076,0.0,0.0,0,0,0,0,0,48003
617,0.8,0.4,5495,52,1,2,0,48005
1090,0.0,0.0,0,0,0,0,0,48007
2083,0.0,0.0,0,0,0,0,0,48009
2086,0.0,0.0,0,0,0,0,0,48011
2094,0.0,0.0,0,0,0,0,0,48013
2105,0.0,0.0,0,0,0,0,0,48015
2111,0.0,0.0,0,0,0,0,0,48017
2116,0.0,0.0,0,0,0,0,0,48019
917,0.2,0.0,266,7,0,0,0,48021
2137,0.0,0.0,0,0,0,0,0,48023
2147,0.0,0.0,0,0,0,0,0,48025
395,1.8,1.0,8332,171,2,4,0,48027
46,5.7,3.4,108383,2582,8,31,2,48029
2174,0.0,0.0,0,0,0,0,0,48031
2190,0.0,0.0,0,0,0,0,0,48033
2191,0.0,0.0,0,0,0,0,0,48035
553,1.1,0.6,7187,68,1,5,0,48037
2206,0.0,0.0,0,0,0,0,0,48039
428,1.7,0.8,13886,109,2,6,2,48041
630,0.8,0.5,0,7,0,0,0,48043
2210,0.0,0.0,0,0,0,0,0,48045
2216,0.0,0.0,0,0,0,0,0,48047
2223,0.0,0.0,0,0,0,0,0,48049
2237,0.0,0.0,0,0,0,0,0,48051
996,0.1,0.0,69,2,0,0,0,48053
913,0.2,0.0,440,3,0,0,0,48055
2260,0.0,0.0,0,0,0,0,0,48057
2262,0.0,0.0,0,0,0,0,0,48059
372,2.0,1.0,22008,152,3,10,0,48061
2273,0.0,0.0,0,0,0,0,0,48063
2295,0.0,0.0,0,0,0,0,0,48065
2307,0.0,0.0,0,0,0,0,0,48067
2309,0.0,0.0,0,0,0,0,0,48069
1084,0.0,0.0,0,0,0,0,0,48071
2340,0.0,0.0,0,0,0,0,0,48073
2351,0.0,0.0,0,0,0,0,0,48075
2393,0.0,0.0,0,0,0,0,0,48077
2411,0.0,0.0,0,0,0,0,0,48079
2418,0.0,0.0,0,0,0,0,0,48081
2420,0.0,0.0,0,0,0,0,0,48083
405,1.8,1.2,38687,222,2,6,1,48085
2423,0.0,0.0,0,0,0,0,0,48087
2424,0.0,0.0,0,0,0,0,1,48089
2431,0.0,0.0,0,0,0,0,0,48091
2434,0.0,0.0,0,0,0,0,0,48093
2435,0.0,0.0,0,0,0,0,0,48095
836,0.3,0.2,0,1,0,0,0,48097
548,1.1,0.6,3849,78,1,2,0,48099
2450,0.0,0.0,0,0,0,0,0,48101
2458,0.0,0.0,0,0,0,0,1,48103
2473,0.0,0.0,0,0,0,0,0,48105
2475,0.0,0.0,0,0,0,0,0,48107
2479,0.0,0.0,0,0,0,0,0,48109
2497,0.0,0.0,0,0,0,0,0,48111
55,5.2,5.3,143358,1269,5,24,2,48113
2511,0.0,0.0,0,0,0,0,0,48115
2513,0.0,0.0,0,0,0,0,0,48117
2530,0.0,0.0,0,0,0,0,0,48119
430,1.7,1.1,15152,209,1,4,0,48121
2541,0.0,0.0,0,0,0,0,0,48123
2542,0.0,0.0,0,0,0,0,0,48125
2549,0.0,0.0,0,0,0,0,0,48127
2557,0.0,0.0,0,0,0,0,0,48129
2572,0.0,0.0,0,0,0,0,0,48131
2576,0.0,0.0,0,0,0,0,0,48133
390,1.9,1.0,19408,101,2,8,0,48135
2585,0.0,0.0,0,0,0,0,0,48137
2594,0.0,0.0,0,0,0,0,0,48139
120,4.1,2.8,42387,769,5,16,1,48141
2603,0.0,0.0,0,0,0,0,0,48143
787,0.3,0.1,1297,12,1,1,1,48145
2615,0.0,0.0,0,0,0,0,0,48147
968,0.1,0.0,277,3,0,0,0,48149
2629,0.0,0.0,0,0,0,0,0,48151
2636,0.0,0.0,0,0,0,0,0,48153
2638,0.0,0.0,0,0,0,0,0,48155
763,0.4,0.2,1593,54,0,1,1,48157
2660,0.0,0.0,0,0,0,0,0,48159
2663,0.0,0.0,0,0,0,0,0,48161
2668,0.0,0.0,0,0,0,0,0,48163
2678,0.0,0.0,0,0,0,0,0,48165
658,0.7,0.4,4213,54,1,1,0,48167
2690,0.0,0.0,0,0,0,0,0,48169
2705,0.0,0.0,0,0,0,0,0,48171
2712,0.0,0.0,0,0,0,0,0,48173
2719,0.0,0.0,0,0,0,0,0,48175
2720,0.0,0.0,0,0,0,0,1,48177
2749,0.0,0.0,0,0,0,0,0,48179
661,0.7,0.3,1732,55,1,1,0,48181
460,1.5,0.7,12288,94,2,6,0,48183
2774,0.0,0.0,0,0,0,0,0,48185
2780,0.0,0.0,0,0,0,0,0,48187
2787,0.0,0.0,0,0,0,0,0,48189
2791,0.0,0.0,0,0,0,0,0,48191
2799,0.0,0.0,0,0,0,0,0,48193
2812,0.0,0.0,0,0,0,0,0,48195
2817,0.0,0.0,0,0,0,0,0,48197
2823,0.0,0.0,0,0,0,0,0,48199
130,3.9,3.4,137574,1196,3,20,2,48201
929,0.1,0.1,569,4,0,0,0,48203
2840,0.0,0.0,0,0,0,0,0,48205
2843,0.0,0.0,0,0,0,0,0,48207
908,0.2,0.1,768,6,0,0,0,48209
2848,0.0,0.0,0,0,0,0,0,48211
2850,0.0,0.0,0,0,0,0,0,48213
557,1.1,0.5,14424,80,1,5,0,48215
2866,0.0,0.0,0,0,0,0,0,48217
2871,0.0,0.0,0,0,0,0,0,48219
2879,0.0,0.0,0,0,0,0,0,48221
2883,0.0,0.0,0,0,0,0,0,48223
2888,0.0,0.0,0,0,0,0,0,48225
2894,0.0,0.0,0,0,0,0,0,48227
2897,0.0,0.0,0,0,0,0,0,48229
2904,0.0,0.0,0,0,0,0,0,48231
2909,0.0,0.0,0,0,0,0,0,48233
2920,0.0,0.0,0,0,0,0,1,48235
2931,0.0,0.0,0,0,0,0,0,48237
2947,0.0,0.0,0,0,0,0,1,48239
2956,0.0,0.0,0,0,0,0,0,48241
2959,0.0,0.0,0,0,0,0,0,48243
319,2.3,1.3,13583,222,2,7,0,48245
2983,0.0,0.0,0,0,0,0,1,48247
2984,0.0,0.0,0,0,0,0,0,48249
918,0.2,0.1,384,4,0,0,0,48251
2996,0.0,0.0,0,0,0,0,0,48253
3005,0.0,0.0,0,0,0,0,0,48255
790,0.3,0.1,759,24,1,1,0,48257
3013,0.0,0.0,0,0,0,0,0,48259
3014,0.0,0.0,0,0,0,0,0,48261
3015,0.0,0.0,0,0,0,0,0,48263
3017,0.0,0.0,0,0,0,0,0,48265
3023,0.0,0.0,0,0,0,0,0,48267
3025,0.0,0.0,0,0,0,0,0,48269
3031,0.0,0.0,0,0,0,0,1,48271
3037,0.0,0.0,0,0,0,0,0,48273
3045,0.0,0.0,0,0,0,0,0,48275
3069,0.0,0.0,0,0,0,0,0,48277
3070,0.0,0.0,0,0,0,0,0,48279
3072,0.0,0.0,0,0,0,0,0,48281
3081,0.0,0.0,0,0,0,0,0,48283
3090,0.0,0.0,0,0,0,0,0,48285
1011,0.1,0.0,184,1,0,0,0,48287
3113,0.0,0.0,0,0,0,0,0,48289
729,0.5,0.2,1553,16,0,2,0,48291
3129,0.0,0.0,0,0,0,0,0,48293
1113,0.0,0.0,0,0,0,0,0,48295
1115,0.0,0.0,0,0,0,0,0,48297
1120,0.0,0.0,0,0,0,0,0,48299
1136,0.0,0.0,0,0,0,0,0,48301
258,2.6,1.6,23806,404,2,7,0,48303
1145,0.0,0.0,0,0,0,0,0,48305
1220,0.0,0.0,0,0,0,0,0,48307
412,1.8,0.9,19156,158,2,8,0,48309
1236,0.0,0.0,0,0,0,0,0,48311
1169,0.0,0.0,0,0,0,0,0,48313
1189,0.0,0.0,0,0,0,0,0,48315
1205,0.0,0.0,0,0,0,0,0,48317
1209,0.0,0.0,0,0,0,0,0,48319
1212,0.0,0.0,0,0,0,0,0,48321
1214,0.0,0.0,0,0,0,0,0,48323
1246,0.0,0.0,0,0,0,0,0,48325
1252,0.0,0.0,0,0,0,0,0,48327
348,2.1,1.1,34011,130,3,11,0,48329
1268,0.0,0.0,0,0,0,0,0,48331
1274,0.0,0.0,0,0,0,0,0,48333
1287,0.0,0.0,0,0,0,0,0,48335
1299,0.0,0.0,0,0,0,0,0,48337
935,0.1,0.0,16569,7,0,1,1,48339
1315,0.0,0.0,0,0,0,0,0,48341
1329,0.0,0.0,0,0,0,0,0,48343
1333,0.0,0.0,0,0,0,0,0,48345
604,0.9,0.4,4739,41,1,3,0,48347
1343,0.0,0.0,0,0,0,0,0,48349
1360,0.0,0.0,0,0,0,0,0,48351
1370,0.0,0.0,0,0,0,0,0,48353
104,4.3,2.8,38724,748,4,15,1,48355
1389,0.0,0.0,0,0,0,0,0,48357
1399,0.0,0.0,0,0,0,0,0,48359
1086,0.0,0.0,0,0,0,0,0,48361
1435,0.0,0.0,0,0,0,0,0,48363
1437,0.0,0.0,0,0,0,0,0,48365
1440,0.0,0.0,0,0,0,0,0,48367
1441,0.0,0.0,0,0,0,0,0,48369
1450,0.0,0.0,0,0,0,0,0,48371
1510,0.0,0.0,0,0,0,0,0,48373
286,2.4,1.3,34570,134,2,12,0,48375
1536,0.0,0.0,0,0,0,0,1,48377
1554,0.0,0.0,0,0,0,0,0,48379
504,1.3,0.6,21601,62,1,7,0,48381
1569,0.0,0.0,0,0,0,0,0,48383
1570,0.0,0.0,0,0,0,0,0,48385
1572,0.0,0.0,0,0,0,0,0,48387
1575,0.0,0.0,0,0,0,0,0,48389
1576,0.0,0.0,0,0,0,0,0,48391
1602,0.0,0.0,0,0,0,0,0,48393
1604,0.0,0.0,0,0,0,0,0,48395
868,0.2,0.1,659,22,0,0,0,48397
1621,0.0,0.0,0,0,0,0,0,48399
1624,0.0,0.0,0,0,0,0,0,48401
1630,0.0,0.0,0,0,0,0,0,48403
1640,0.0,0.0,0,0,0,0,0,48405
1645,0.0,0.0,0,0,0,0,0,48407
974,0.1,0.0,469,5,0,0,0,48409
1648,0.0,0.0,0,0,0,0,0,48411
1653,0.0,0.0,0,0,0,0,0,48413
1672,0.0,0.0,0,0,0,0,0,48415
1683,0.0,0.0,0,0,0,0,0,48417
1695,0.0,0.0,0,0,0,0,0,48419
1705,0.0,0.0,0,0,0,0,0,48421
546,1.1,0.5,15796,72,1,5,0,48423
1723,0.0,0.0,0,0,0,0,0,48425
1075,0.0,0.0,11,0,0,0,0,48427
1743,0.0,0.0,0,0,0,0,0,48429
1745,0.0,0.0,0,0,0,0,0,48431
1765,0.0,0.0,0,0,0,0,0,48433
1778,0.0,0.0,0,0,0,0,0,48435
1784,0.0,0.0,0,0,0,0,0,48437
455,1.6,0.8,14354,227,1,4,0,48439
374,2.0,1.1,18601,108,2,9,0,48441
817,0.3,0.0,0,12,0,0,0,48443
1806,0.0,0.0,0,0,0,0,0,48445
1816,0.0,0.0,0,0,0,0,0,48447
1824,0.0,0.0,0,0,0,0,0,48449
454,1.6,0.8,11083,85,2,5,0,48451
113,4.2,3.1,126650,1400,4,18,3,48453
1839,0.0,0.0,0,0,0,0,0,48455
1851,0.0,0.0,0,0,0,0,0,48457
1870,0.0,0.0,0,0,0,0,0,48459
1873,0.0,0.0,0,0,0,0,0,48461
1874,0.0,0.0,0,0,0,0,0,48463
793,0.3,0.2,0,1,0,0,0,48465
1883,0.0,0.0,0,0,0,0,0,48467
321,2.3,1.3,9870,261,2,5,0,48469
1899,0.0,0.0,0,0,0,0,0,48471
1901,0.0,0.0,0,0,0,0,0,48473
1907,0.0,0.0,0,0,0,0,0,48475
1934,0.0,0.0,0,0,0,0,0,48477
125,4.1,2.7,40784,672,5,16,1,48479
1968,0.0,0.0,0,0,0,0,0,48481
1972,0.0,0.0,0,0,0,0,0,48483
386,1.9,1.0,10122,125,2,6,0,48485
1984,0.0,0.0,0,0,0,0,0,48487
1991,0.0,0.0,0,0,0,0,0,48489
618,0.8,0.2,7866,91,1,2,0,48491
1994,0.0,0.0,0,0,0,0,0,48493
1995,0.0,0.0,0,0,0,0,0,48495
2002,0.0,0.0,0,0,0,0,0,48497
994,0.1,0.0,0,1,0,0,0,48499
2030,0.0,0.0,0,0,0,0,0,48501
2032,0.0,0.0,0,0,0,0,0,48503
2035,0.0,0.0,0,0,0,0,0,48505
2036,0.0,0.0,0,0,0,0,0,48507
2142,0.0,0.0,0,0,0,0,0,49001
392,1.9,0.8,5733,226,1,5,0,49003
290,2.4,1.4,27359,236,5,15,2,49005
840,0.3,0.1,9,6,0,0,0,49007
2495,0.0,0.0,0,0,0,0,0,49009
68,4.9,2.5,54698,1129,3,19,2,49011
2566,0.0,0.0,0,0,0,0,0,49013
1044,0.0,0.0,0,3,0,0,1,49015
2687,0.0,0.0,0,0,0,0,0,49017
784,0.3,0.1,436,11,0,0,0,49019
2922,0.0,0.0,0,0,0,0,0,49021
811,0.3,0.1,0,10,0,0,0,49023
3004,0.0,0.0,0,0,0,0,0,49025
1269,0.0,0.0,0,0,0,0,0,49027
1066,0.0,0.0,12,0,0,0,0,49029
1495,0.0,0.0,0,0,0,0,0,49031
1585,0.0,0.0,0,0,0,0,0,49033
26,6.9,6.2,119546,2611,6,31,4,49035
766,0.4,0.1,407,15,1,1,0,49037
807,0.3,0.1,554,8,0,0,0,49039
911,0.2,0.0,85,4,0,0,0,49041
194,3.2,1.9,7975,1660,4,5,1,49043
308,2.3,0.9,4759,330,2,4,1,49045
1855,0.0,0.0,0,0,0,0,0,49047
143,3.7,1.9,35885,1082,2,9,2,49049
831,0.3,0.0,2644,241,1,1,0,49051
493,1.3,0.7,5907,143,1,3,0,49053
1950,0.0,0.0,0,0,0,0,0,49055
56,5.2,3.0,45235,1563,3,19,1,49057
555,1.1,0.4,10479,169,3,6,0,50001
498,1.3,0.5,4037,167,3,4,0,50003
643,0.7,0.3,1984,55,1,2,0,50005
193,3.2,1.8,52841,549,6,16,2,50007
1005,0.1,0.0,2,5,0,0,0,50009
582,0.9,0.4,20227,35,1,6,0,50011
571,1.0,0.0,295,196,0,0,0,50013
623,0.8,0.2,2715,106,1,3,0,50015
671,0.6,0.2,7200,54,1,4,0,50017
728,0.5,0.1,977,26,1,1,0,50019
350,2.1,1.2,7019,318,4,6,1,50021
459,1.5,0.7,20290,143,3,7,1,50023
533,1.2,0.5,3464,122,2,3,1,50025
572,1.0,0.4,7761,88,2,4,0,50027
2040,0.0,0.0,0,0,0,0,0,51001
364,2.0,1.2,22117,453,2,5,1,51003
627,0.8,0.4,1122,35,1,1,0,51005
2070,0.0,0.0,0,0,0,0,1,51007
683,0.6,0.3,5506,45,1,3,0,51009
2082,0.0,0.0,0,0,0,0,0,51011
9,8.9,15.9,629260,5505,19,45,27,51013
2103,0.0,0.0,0,0,0,0,0,51015
2135,0.0,0.0,0,0,0,0,1,51017
919,0.2,0.0,1770,12,0,1,0,51019
2175,0.0,0.0,0,0,0,0,0,51021
1068,0.0,0.0,25,1,0,0,0,51023
2225,0.0,0.0,0,0,0,0,0,51025
2228,0.0,0.0,0,0,0,0,0,51027
835,0.3,0.0,3463,13,0,1,1,51029
734,0.4,0.1,4300,40,1,2,0,51031
752,0.4,0.1,1840,20,1,2,0,51033
2294,0.0,0.0,0,0,0,0,0,51035
2322,0.0,0.0,0,0,0,0,0,51036
2325,0.0,0.0,0,0,0,0,0,51037
750,0.4,0.2,6781,88,0,1,0,51041
2379,0.0,0.0,0,0,0,0,0,51043
2457,0.0,0.0,0,0,0,0,0,51045
723,0.5,0.3,47,5,0,0,1,51047
2484,0.0,0.0,0,0,0,0,0,51049
2543,0.0,0.0,0,0,0,0,0,51051
906,0.2,0.1,404,3,0,0,0,51053
2606,0.0,0.0,0,0,0,0,0,51057
47,5.7,5.1,153102,1401,7,26,10,51059
2619,0.0,0.0,0,0,0,0,1,51061
2637,0.0,0.0,0,0,0,0,0,51063
726,0.5,0.1,12859,12,0,3,0,51065
941,0.1,0.0,297,6,0,0,0,51067
1046,0.0,0.0,174,1,0,0,0,51069
2704,0.0,0.0,0,0,0,0,0,51071
2714,0.0,0.0,0,0,0,0,0,51073
2721,0.0,0.0,0,0,0,0,0,51075
2751,0.0,0.0,0,0,0,0,0,51077
864,0.2,0.0,2724,8,0,1,0,51079
2767,0.0,0.0,0,0,0,0,0,51081
2789,0.0,0.0,0,0,0,0,0,51083
923,0.1,0.1,712,5,0,0,0,51085
285,2.4,1.5,46361,572,1,7,1,51087
2858,0.0,0.0,0,0,0,0,0,51089
2865,0.0,0.0,0,0,0,0,0,51091
855,0.2,0.1,4728,10,0,1,0,51093
415,1.8,0.9,8040,219,2,5,0,51095
3024,0.0,0.0,0,0,0,0,0,51097
3027,0.0,0.0,0,0,0,0,1,51099
3030,0.0,0.0,0,0,0,0,0,51101
3074,0.0,0.0,0,0,0,0,0,51103
3109,0.0,0.0,0,0,0,0,0,51105
341,2.2,0.9,165631,191,2,12,4,51107
1133,0.0,0.0,0,0,0,0,0,51109
1143,0.0,0.0,0,0,0,0,0,51111
901,0.2,0.0,892,6,0,0,0,51113
1213,0.0,0.0,0,0,0,0,0,51115
1245,0.0,0.0,0,0,0,0,0,51117
1267,0.0,0.0,0,0,0,0,0,51119
207,3.0,2.7,17310,940,4,7,5,51121
900,0.2,0.0,547,5,0,1,0,51125
1354,0.0,0.0,0,0,0,0,0,51127
1374,0.0,0.0,0,0,0,0,1,51131
1377,0.0,0.0,0,0,0,0,0,51133
1381,0.0,0.0,0,0,0,0,0,51135
1406,0.0,0.0,0,0,0,0,1,51137
1433,0.0,0.0,0,0,0,0,0,51139
1443,0.0,0.0,0,0,0,0,0,51141
1494,0.0,0.0,0,0,0,0,0,51143
1530,0.0,0.0,0,0,0,0,0,51145
1539,0.0,0.0,0,0,0,0,0,51147
859,0.2,0.1,1895,23,1,1,0,51149
328,2.2,1.2,14935,258,2,6,5,51153
717,0.5,0.2,1565,70,1,1,0,51155
1565,0.0,0.0,0,0,0,0,0,51157
1591,0.0,0.0,0,0,0,0,1,51159
584,0.9,0.5,12216,100,1,3,0,51161
846,0.3,0.1,1165,24,0,1,0,51163
821,0.3,0.1,4300,89,1,1,0,51165
1628,0.0,0.0,0,0,0,0,0,51167
1669,0.0,0.0,0,0,0,0,0,51169
1696,0.0,0.0,0,0,0,0,0,51171
1720,0.0,0.0,0,0,0,0,0,51173
1724,0.0,0.0,0,0,0,0,0,51175
558,1.1,0.5,8887,69,2,4,2,51177
